,date,브라운야드,브라운야드_absolute
1515,2023-02-24,4.14957,1506.2060924934008
1516,2023-02-25,3.28483,1192.3237730186736
1517,2023-02-26,3.73933,1357.2976544180115
1518,2023-02-27,2.85098,1034.8454046026059
1519,2023-02-28,2.64144,958.7868191055383
1520,2023-03-01,3.04282,1104.479264685442
1521,2023-03-02,2.85984,1038.0613970980914
1522,2023-03-03,4.01676,1457.9988731564456
1523,2023-03-04,3.39993,1234.1026371530274
1524,2023-03-05,3.95183,1434.4306572724877
1525,2023-03-06,3.59177,1303.7364972358635
1526,2023-03-07,3.48847,1266.2407833776642
1527,2023-03-08,3.24646,1178.3962750444325
1528,2023-03-09,3.27597,1189.1077805231882
1529,2023-03-10,3.78951,1375.5119324567768
1530,2023-03-11,3.49142,1267.311570946703
1531,2023-03-12,3.86624,1403.3632986168893
1532,2023-03-13,3.38222,1227.6742819504261
1533,2023-03-14,3.03101,1100.192484620918
1534,2023-03-15,3.03101,1100.192484620918
1535,2023-03-16,2.72112,987.7089728346896
1536,2023-03-17,2.71522,985.5673976966124
1537,2023-03-18,2.92181,1060.5551956246413
1538,2023-03-19,3.46486,1257.6708530369856
1539,2023-03-20,3.40583,1236.2442122911048
1540,2023-03-21,3.27302,1188.0369929541496
1541,2023-03-22,3.37632,1225.532706812349
1542,2023-03-23,3.00445,1090.5517667112008
1543,2023-03-24,2.92772,1062.7004005510883
1544,2023-03-25,2.78605,1011.2771887186477
1545,2023-03-26,2.93657,1065.9127632582042
1546,2023-03-27,2.98084,1081.9818363705226
1547,2023-03-28,2.96904,1077.698686094368
1548,2023-03-29,2.47911,899.864464501458
1549,2023-03-30,4.60703,1672.254391250147
1550,2023-03-31,4.16137,1510.4892427695552
1551,2023-04-01,3.20514,1163.3979895011528
1552,2023-04-02,3.27893,1190.1821978805965
1553,2023-04-03,3.03101,1100.192484620918
1554,2023-04-04,2.64439,959.8576066745769
1555,2023-04-05,2.52929,918.0787425402232
1556,2023-04-06,2.72407,988.7797604037282
1557,2023-04-07,2.95428,1072.3411184608053
1558,2023-04-08,2.68276,973.7851046488181
1559,2023-04-09,2.60307,944.8593211312973
1560,2023-04-10,2.5647,930.9318231570561
1561,2023-04-11,2.3463,851.6572451645028
1562,2023-04-12,2.2312,809.8783810301491
1563,2023-04-13,4.09349,1485.8502393165584
1564,2023-04-14,4.60998,1673.3251788191856
1565,2023-04-15,3.09004,1121.6191253667992
1566,2023-04-16,3.60652,1309.0904350810565
1567,2023-04-17,2.64734,960.9283942436155
1568,2023-04-18,2.63258,955.5708266100528
1569,2023-04-19,2.69456,978.0682549249725
1570,2023-04-20,2.31679,840.9457396857473
1571,2023-04-21,2.49387,905.2220321350205
1572,2023-04-22,2.46141,893.4397390872263
1573,2023-04-23,2.83623,1029.491466757413
1574,2023-04-24,2.54404,923.4326803854161
1575,2023-04-25,2.34335,850.5864575954644
1576,2023-04-26,2.05412,745.6020885808758
1577,2023-04-27,2.08659,757.3880114170397
1578,2023-04-28,2.02461,734.89058310212
1579,2023-04-29,2.31089,838.80416454767
1580,2023-04-30,4.61588,1675.4667539572627
1581,2023-05-01,4.32665,1570.4823849426741
1582,2023-05-02,3.1048,1126.9766930003616
1583,2023-05-03,2.46141,893.4397390872263
1584,2023-05-04,2.4437,887.0113838846252
1585,2023-05-05,2.25776,819.5190989398662
1586,2023-05-06,2.27252,824.8766665734289
1587,2023-05-07,2.59126,940.5725410667732
1588,2023-05-08,2.36106,857.0148127980656
1589,2023-05-09,2.23711,812.023585956596
1590,2023-05-10,2.30499,836.6625894095928
1591,2023-05-11,2.42599,880.5830286820238
1592,2023-05-12,2.06003,747.7472935073225
1593,2023-05-13,2.03346,738.1029458092357
1594,2023-05-14,2.41123,875.2254610484612
1595,2023-05-15,2.42599,880.5830286820238
1596,2023-05-16,2.37877,863.4431680006668
1597,2023-05-17,2.3404,849.5156700264256
1598,2023-05-18,2.15742,783.0978024390752
1599,2023-05-19,2.20759,801.3084506894706
1600,2023-05-20,1.90951,693.1117189677663
1601,2023-05-21,2.38762,866.6555307077826
1602,2023-05-22,2.37287,861.3015928625896
1603,2023-05-23,2.08954,758.4587989860782
1604,2023-05-24,2.12495,771.3118796029112
1605,2023-05-25,1.87114,679.1842209935252
1606,2023-05-26,1.36351,494.9252739863834
1607,2023-05-27,1.82392,662.0443603121681
1608,2023-05-28,1.91541,695.2532941058435
1609,2023-05-29,2.11905,769.170304464834
1610,2023-05-30,2.04822,743.4605134427985
1611,2023-05-31,1.96558,713.463942356239
1612,2023-06-01,1.95378,709.1807920800846
1613,2023-06-02,1.48747,539.9201306162227
1614,2023-06-03,1.64684,597.7680678628948
1615,2023-06-04,1.96853,714.5347299252776
1616,2023-06-05,1.8859,684.5417886270877
1617,2023-06-06,1.85343,672.7558657909238
1618,2023-06-07,1.72062,624.5486464539688
1619,2023-06-08,1.75899,638.47614442821
1620,2023-06-09,1.66455,604.196423065496
1621,2023-06-10,1.59076,577.4122146860524
1622,2023-06-11,2.15447,782.0270148700364
1623,2023-06-12,1.86524,677.0426458554479
1624,2023-06-13,1.83277,665.256723019284
1625,2023-06-14,2.122,770.2410920338725
1626,2023-06-15,1.92131,697.3948692439207
1627,2023-06-16,10.07584,3657.3166846176127
1628,2023-06-17,4.27352,1551.1973193348706
1629,2023-06-18,3.61833,1313.3772151455805
1630,2023-06-19,2.64734,960.9283942436155
1631,2023-06-20,2.08954,758.4587989860782
1632,2023-06-21,1.92131,697.3948692439207
1633,2023-06-22,2.78605,1011.2771887186477
1634,2023-06-23,1.94492,705.9647995845992
1635,2023-06-24,2.13676,775.5986596674353
1636,2023-06-25,2.09544,760.6003741241555
1637,2023-06-26,1.98034,718.8215099898017
1638,2023-06-27,1.7767,644.9044996308112
1639,2023-06-28,1.78555,648.116862337927
1640,2023-06-29,1.69406,614.9079285442517
1641,2023-06-30,1.47566,535.6333505516985
1642,2023-07-01,1.42549,517.4227023013029
1643,2023-07-02,1.80031,653.4744299714897
1644,2023-07-03,1.80031,653.4744299714897
1645,2023-07-04,1.67045,606.3379982035732
1646,2023-07-05,1.69996,617.0495036823289
1647,2023-07-06,1.57896,573.1290644098979
1648,2023-07-07,1.57896,573.1290644098979
1649,2023-07-08,1.4432,523.8510575039043
1650,2023-07-09,1.52879,554.9184161595024
1651,2023-07-10,1.63798,594.5520753674093
1652,2023-07-11,1.5642,567.7714967763353
1653,2023-07-12,1.64094,595.6264927248176
1654,2023-07-13,2.01576,731.6782203950042
1655,2023-07-14,4.53914,1647.6117580087805
1656,2023-07-15,2.03346,738.1029458092357
1657,2023-07-16,1.88885,685.6125761961264
1658,2023-07-17,1.97739,717.750722420763
1659,2023-07-18,1.80916,656.6867926786056
1660,2023-07-19,1.63798,594.5520753674093
1661,2023-07-20,1.61733,587.056562384139
1662,2023-07-21,1.59962,580.6282071815378
1663,2023-07-22,1.57306,570.9874892718207
1664,2023-07-23,1.67635,608.4795733416504
1665,2023-07-24,1.80916,656.6867926786056
1666,2023-07-25,1.62618,590.2689250912549
1667,2023-07-26,1.44025,522.7802699348657
1668,2023-07-27,1.46386,531.3502002755441
1669,2023-07-28,1.17758,427.4366188299942
1670,2023-07-29,1.36056,493.8544864173448
1671,2023-07-30,1.48747,539.9201306162227
1672,2023-07-31,1.34875,489.5677063528207
1673,2023-08-01,1.59371,578.4830022550909
1674,2023-08-02,1.57601,572.0582768408593
1675,2023-08-03,1.59371,578.4830022550909
1676,2023-08-04,1.455,528.1342077800588
1677,2023-08-05,1.28087,464.92870289982386
1678,2023-08-06,1.39893,507.7819843915859
1679,2023-08-07,1.62913,591.3397126602935
1680,2023-08-08,1.71767,623.4778588849302
1681,2023-08-09,1.5583,565.6299216382581
1682,2023-08-10,1.51698,550.6316360949783
1683,2023-08-11,1.41663,514.2067098058176
1684,2023-08-12,1.19824,434.93576160163406
1685,2023-08-13,1.4609,530.275782918136
1686,2023-08-14,1.37236,498.13763669349925
1687,2023-08-15,1.56125,566.7007092072967
1688,2023-08-16,1.53174,555.989203728541
1689,2023-08-17,1.45795,529.2049953490973
1690,2023-08-18,1.33105,483.1429809385891
1691,2023-08-19,1.10379,400.6524104505505
1692,2023-08-20,1.39598,506.7111968225473
1693,2023-08-21,1.48452,538.849343047184
1694,2023-08-22,1.52288,552.7732112330556
1695,2023-08-23,1.53764,558.1307788666181
1696,2023-08-24,1.55535,564.5591340692195
1697,2023-08-25,1.98624,720.9630851278789
1698,2023-08-26,1.67635,608.4795733416504
1699,2023-08-27,1.93312,701.6816493084447
1700,2023-08-28,2.2312,809.8783810301491
1701,2023-08-29,2.26072,820.5935162972745
1702,2023-08-30,2.16037,784.1685900081136
1703,2023-08-31,2.0128,730.603803037596
1704,2023-09-01,2.8864,1047.7021150078085
1705,2023-09-02,2.08954,758.4587989860782
1706,2023-09-03,2.45255,890.2237465917409
1707,2023-09-04,2.38762,866.6555307077826
1708,2023-09-05,2.16922,787.3809527152296
1709,2023-09-06,1.98624,720.9630851278789
1710,2023-09-07,3.71277,1347.6569365082944
1711,2023-09-08,2.88935,1048.7729025768472
1712,2023-09-09,2.54404,923.4326803854161
1713,2023-09-10,2.789,1012.3479762876865
1714,2023-09-11,2.87754,1044.4861225123232
1715,2023-09-12,2.47616,898.7936769324194
1716,2023-09-13,2.27842,827.0182417115061
1717,2023-09-14,2.6798,972.7106872914098
1718,2023-09-15,2.29318,832.3758093450688
1719,2023-09-16,2.15742,783.0978024390752
1720,2023-09-17,2.60602,945.9301087003358
1721,2023-09-18,2.57061,933.0770280835028
1722,2023-09-19,2.34926,852.7316625219112
1723,2023-09-20,2.668,968.4275370152554
1724,2023-09-21,2.77425,1006.9940384424933
1725,2023-09-22,2.64439,959.8576066745769
1726,2023-09-23,2.31384,839.8749521167085
1727,2023-09-24,2.81557,1021.9923239857732
1728,2023-09-25,2.57061,933.0770280835028
1729,2023-09-26,2.25186,817.377523801789
1730,2023-09-27,2.65619,964.1407569507313
1731,2023-09-28,2.17808,790.5969452107149
1732,2023-09-29,1.71177,621.3362837468529
1733,2023-09-30,2.16922,787.3809527152296
1734,2023-10-01,2.46141,893.4397390872263
1735,2023-10-02,2.72998,990.9249653301749
1736,2023-10-03,3.35861,1219.1043516097477
1737,2023-10-04,2.72998,990.9249653301749
1738,2023-10-05,3.08119,1118.4067626596832
1739,2023-10-06,3.83082,1390.506588211687
1740,2023-10-07,2.86574,1040.2029722361688
1741,2023-10-08,3.90166,1416.220009022092
1742,2023-10-09,3.71867,1349.7985116463717
1743,2023-10-10,3.59472,1304.807284804902
1744,2023-10-11,3.73343,1355.1560792799344
1745,2023-10-12,3.7659,1366.9420021160981
1746,2023-10-13,4.20269,1525.487528312835
1747,2023-10-14,3.59767,1305.8780723739408
1748,2023-10-15,4.33255,1572.6239600807514
1749,2023-10-16,3.81017,1383.0110752284165
1750,2023-10-17,3.40583,1236.2442122911048
1751,2023-10-18,3.42354,1242.6725674937059
1752,2023-10-19,4.27057,1550.126531765832
1753,2023-10-20,4.67195,1695.8189773457354
1754,2023-10-21,4.41519,1602.620531167311
1755,2023-10-22,4.3296,1571.5531725117128
1756,2023-10-23,4.2145,1529.7743083773591
1757,2023-10-24,3.71867,1349.7985116463717
1758,2023-10-25,3.81607,1385.1526503664938
1759,2023-10-26,3.19039,1158.0440516559597
1760,2023-10-27,3.18448,1155.898846729513
1761,2023-10-28,2.90411,1054.1304702104098
1762,2023-10-29,3.214,1166.6139819966381
1763,2023-10-30,3.13431,1137.6881984791173
1764,2023-10-31,2.98084,1081.9818363705226
1765,2023-11-01,2.91886,1059.484408055603
1766,2023-11-02,3.39993,1234.1026371530274
1767,2023-11-03,2.789,1012.3479762876865
1768,2023-11-04,2.7772,1008.064826011532
1769,2023-11-05,4.75459,1725.8155484322951
1770,2023-11-06,4.62473,1678.6791166643784
1771,2023-11-07,4.47126,1622.9727545557837
1772,2023-11-08,4.93167,1790.0918408815685
1773,2023-11-09,4.28828,1556.5548869684333
1774,2023-11-10,4.02561,1461.2112358635618
1775,2023-11-11,3.60947,1310.1612226500952
1776,2023-11-12,4.42699,1606.9036814434653
1777,2023-11-13,4.23516,1537.2734511489987
1778,2023-11-14,4.35026,1579.0523152833525
1779,2023-11-15,4.13186,1499.7777372907995
1780,2023-11-16,3.69211,1340.1577937366546
1781,2023-11-17,3.47371,1260.8832157441016
1782,2023-11-18,3.59472,1304.807284804902
1783,2023-11-19,3.94593,1432.2890821344104
1784,2023-11-20,4.08464,1482.6378766094426
1785,2023-11-21,3.78065,1372.2959399612914
1786,2023-11-22,3.83968,1393.7225807071723
1787,2023-11-23,3.82492,1388.3650130736098
1788,2023-11-24,4.38568,1591.9090256885552
1789,2023-11-25,4.88445,1772.9519802002114
1790,2023-11-26,4.87265,1768.668829924057
1791,2023-11-27,4.29123,1557.6256745374715
1792,2023-11-28,4.63359,1681.895109159864
1793,2023-11-29,5.21205,1891.863847189041
1794,2023-11-30,4.01381,1456.9280855874072
1795,2023-12-01,4.04332,1467.6395910661627
1796,2023-12-02,4.00495,1453.7120930919218
1797,2023-12-03,4.78411,1736.5306836994205
1798,2023-12-04,4.73688,1719.3871932296938
1799,2023-12-05,3.68621,1338.0162185985773
1800,2023-12-06,3.1107,1129.118268138439
1801,2023-12-07,2.74178,995.2081156063294
1802,2023-12-08,2.7713,1005.9232508734548
1803,2023-12-09,2.80081,1016.6347563522104
1804,2023-12-10,3.85148,1398.0057309833269
1805,2023-12-11,3.57406,1297.3081420332621
1806,2023-12-12,3.57701,1298.3789296023008
1807,2023-12-13,3.85148,1398.0057309833269
1808,2023-12-14,5.19139,1884.3647044174013
1809,2023-12-15,11.80237,4284.010535998028
1810,2023-12-16,5.82297,2113.6148782660125
1811,2023-12-17,4.78115,1735.4562663420122
1812,2023-12-18,4.49783,1632.6171022538706
1813,2023-12-19,4.28238,1554.4133118303557
1814,2023-12-20,4.04332,1467.6395910661627
1815,2023-12-21,3.29073,1194.465348156751
1816,2023-12-22,3.214,1166.6139819966381
1817,2023-12-23,3.04577,1105.5500522544808
1818,2023-12-24,2.73588,993.0665404682521
1819,2023-12-25,3.11365,1130.1890557074773
1820,2023-12-26,3.22285,1169.826344703754
1821,2023-12-27,2.68571,974.8558922178566
1822,2023-12-28,2.9956,1087.339404004085
1823,2023-12-29,2.37287,861.3015928625896
1824,2023-12-30,2.47911,899.864464501458
1825,2023-12-31,2.47026,896.6521017943422
1826,2024-01-01,2.70637,982.3550349894966
1827,2024-01-02,2.7713,1005.9232508734548
1828,2024-01-03,2.50863,910.5795997685833
1829,2024-01-04,2.35516,854.8732376599884
1830,2024-01-05,2.26072,820.5935162972745
1831,2024-01-06,2.44665,888.0821714536636
1832,2024-01-07,2.69751,979.139042494011
1833,2024-01-08,2.3286,845.2325197502712
1834,2024-01-09,2.95428,1072.3411184608053
1835,2024-01-10,2.41123,875.2254610484612
1836,2024-01-11,2.26662,822.7350914353517
1837,2024-01-12,1.79736,652.403642402451
1838,2024-01-13,1.90065,689.8957264722808
1839,2024-01-14,2.29613,833.4465969141072
1840,2024-01-15,2.50568,909.5088121995446
1841,2024-01-16,2.37287,861.3015928625896
1842,2024-01-17,2.16037,784.1685900081136
1843,2024-01-18,2.11905,769.170304464834
1844,2024-01-19,2.06593,749.8888686453997
1845,2024-01-20,2.08364,756.317223848001
1846,2024-01-21,2.58831,939.5017534977345
1847,2024-01-22,2.37582,862.3723804316282
1848,2024-01-23,2.31679,840.9457396857473
1849,2024-01-24,2.10134,762.7419492622327
1850,2024-01-25,2.03641,739.1737333782745
1851,2024-01-26,1.93607,702.7524368774833
1852,2024-01-27,1.95673,710.2515796491232
1853,2024-01-28,2.6739,970.5691121533326
1854,2024-01-29,2.06298,748.8180810763612
1855,2024-01-30,2.09839,761.6711616931941
1856,2024-01-31,2.08068,755.2428064905928
1857,2024-02-01,2.02166,733.8197955330813
1858,2024-02-02,1.90065,689.8957264722808
1859,2024-02-03,1.7767,644.9044996308112
1860,2024-02-04,2.55585,927.7194604499402
1861,2024-02-05,2.29318,832.3758093450688
1862,2024-02-06,1.85933,674.897440929001
1863,2024-02-07,1.65864,602.0512181390492
1864,2024-02-08,1.94492,705.9647995845992
1865,2024-02-09,1.82392,662.0443603121681
1866,2024-02-10,2.02166,733.8197955330813
1867,2024-02-11,2.15742,783.0978024390752
1868,2024-02-12,2.37582,862.3723804316282
1869,2024-02-13,2.49977,907.3636072730977
1870,2024-02-14,2.33745,848.444882457387
1871,2024-02-15,2.02461,734.89058310212
1872,2024-02-16,3.61538,1312.306427576542
1873,2024-02-17,4.05217,1470.8519537732789
1874,2024-02-18,3.34385,1213.746783976185
1875,2024-02-19,3.16087,1147.3289163888344
1876,2024-02-20,4.26467,1547.9849566277544
1877,2024-02-21,4.27057,1550.126531765832
1878,2024-02-22,3.23761,1175.1839123373168
1879,2024-02-23,5.03202,1826.5167671707293
1880,2024-02-24,4.63654,1682.9658967289026
1881,2024-02-25,5.35076,1942.2126416640735
1882,2024-02-26,3.80131,1379.7950827329312
1883,2024-02-27,3.29368,1195.5361357257896
1884,2024-02-28,3.93117,1426.9315145008477
1885,2024-02-29,3.19924,1161.2564143630757
1886,2024-03-01,3.24056,1176.2546999063552
1887,2024-03-02,3.00445,1090.5517667112008
1888,2024-03-03,3.27007,1186.966205385111
1889,2024-03-04,2.90706,1055.2012577794485
1890,2024-03-05,2.81557,1021.9923239857732
1891,2024-03-06,2.57356,934.1478156525416
1892,2024-03-07,2.66505,967.3567494462168
1893,2024-03-08,3.95773,1436.5722324105648
1894,2024-03-09,3.19334,1159.1148392249984
1895,2024-03-10,3.60062,1306.9488599429794
1896,2024-03-11,3.19334,1159.1148392249984
1897,2024-03-12,3.01035,1092.693341849278
1898,2024-03-13,3.0074,1091.6225542802395
1899,2024-03-14,2.77425,1006.9940384424933
1900,2024-03-15,3.19924,1161.2564143630757
1901,2024-03-16,3.03396,1101.2632721899565
1902,2024-03-17,3.42944,1244.8141426317832
1903,2024-03-18,2.85098,1034.8454046026059
1904,2024-03-19,2.80376,1017.705543921249
1905,2024-03-20,3.30844,1200.8937033593522
1906,2024-03-21,4.81952,1749.3837643162533
1907,2024-03-22,4.002,1452.641305522883
1908,2024-03-23,3.68031,1335.8746434605002
1909,2024-03-24,3.95478,1435.501444841526
1910,2024-03-25,3.61538,1312.306427576542
1911,2024-03-26,3.37042,1223.391131674272
1912,2024-03-27,3.51503,1275.8815012873813
1913,2024-03-28,3.55635,1290.879786830661
1914,2024-03-29,4.34436,1576.9107401452754
1915,2024-03-30,3.90756,1418.3615841601693
1916,2024-03-31,3.75409,1362.6552220515744
1917,2024-04-01,3.15497,1145.1873412507573
1918,2024-04-02,2.97494,1079.8402612324453
1919,2024-04-03,2.66505,967.3567494462168
1920,2024-04-04,2.6621,966.2859618771782
1921,2024-04-05,2.49682,906.2928197040592
1922,2024-04-06,2.38467,865.584743138744
1923,2024-04-07,5.87905,2133.970731442855
1924,2024-04-08,5.12351,1859.7257009644043
1925,2024-04-09,3.28188,1191.2529854496352
1926,2024-04-10,3.58586,1301.5912923094165
1927,2024-04-11,2.91296,1057.3428329175256
1928,2024-04-12,3.67145,1332.6586509650149
1929,2024-04-13,3.05462,1108.7624149615965
1930,2024-04-14,3.4383,1248.0301351272685
1931,2024-04-15,2.66505,967.3567494462168
1932,2024-04-16,2.35811,855.9440252290269
1933,2024-04-17,2.65029,961.9991818126541
1934,2024-04-18,2.70932,983.4258225585352
1935,2024-04-19,4.60112,1670.1091863237
1936,2024-04-20,3.51503,1275.8815012873813
1937,2024-04-21,3.44125,1249.1009226963072
1938,2024-04-22,3.45896,1255.5292778989085
1939,2024-04-23,3.04282,1104.479264685442
1940,2024-04-24,2.70342,981.2842474204579
1941,2024-04-25,2.47911,899.864464501458
1942,2024-04-26,2.76244,1002.7072583779692
1943,2024-04-27,2.80671,1018.7763314902876
1944,2024-04-28,2.80376,1017.705543921249
1945,2024-04-29,2.70637,982.3550349894966
1946,2024-04-30,2.07183,752.0304437834769
1947,2024-05-01,2.54109,922.3618928163776
1948,2024-05-02,2.42009,878.4414535439466
1949,2024-05-03,2.37287,861.3015928625896
1950,2024-05-04,2.30499,836.6625894095928
1951,2024-05-05,2.31679,840.9457396857473
1952,2024-05-06,2.47616,898.7936769324194
1953,2024-05-07,2.20759,801.3084506894706
1954,2024-05-08,2.08364,756.317223848001
1955,2024-05-09,2.3345,847.3740948883484
1956,2024-05-10,2.20169,799.1668755513934
1957,2024-05-11,2.16627,786.3101651461909
1958,2024-05-12,2.54995,925.5778853118629
1959,2024-05-13,3.57111,1296.2373544642237
1960,2024-05-14,2.70637,982.3550349894966
1961,2024-05-15,2.23415,810.9491685991877
1962,2024-05-16,2.05117,744.5313010118371
1963,2024-05-17,2.06003,747.7472935073225
1964,2024-05-18,2.13676,775.5986596674353
1965,2024-05-19,2.05412,745.6020885808758
1966,2024-05-20,1.87999,682.3965837006409
1967,2024-05-21,2.14266,777.7402348055124
1968,2024-05-22,2.11315,767.0287293267568
1969,2024-05-23,2.13086,773.4570845293581
1970,2024-05-24,1.83277,665.256723019284
1971,2024-05-25,1.77079,642.7592947043644
1972,2024-05-26,1.97444,716.6799348517244
1973,2024-05-27,2.1161,768.0995168957953
1974,2024-05-28,1.94197,704.8940120155605
1975,2024-05-29,1.82097,660.9735727431296
1976,2024-05-30,1.63503,593.4812877983707
1977,2024-05-31,2.30794,837.7333769786313
1978,2024-06-01,1.87999,682.3965837006409
1979,2024-06-02,2.14561,778.811022374551
1980,2024-06-03,2.1102,765.9579417577181
1981,2024-06-04,2.0069,728.4622278995188
1982,2024-06-05,1.89475,687.7541513342036
1983,2024-06-06,1.92131,697.3948692439207
1984,2024-06-07,1.98624,720.9630851278789
1985,2024-06-08,2.07773,754.1720189215541
1986,2024-06-09,2.20759,801.3084506894706
1987,2024-06-10,2.51453,912.7211749066605
1988,2024-06-11,1.9951,724.1790776233644
1989,2024-06-12,1.87704,681.3257961316024
1990,2024-06-13,1.73538,629.9062140875315
1991,2024-06-14,1.69406,614.9079285442517
1992,2024-06-15,1.58486,575.2706395479751
1993,2024-06-16,1.8918,686.6833637651649
1994,2024-06-17,1.73243,628.8354265184928
1995,2024-06-18,1.90065,689.8957264722808
1996,2024-06-19,1.77965,645.9752871998497
1997,2024-06-20,1.90065,689.8957264722808
1998,2024-06-21,1.65864,602.0512181390492
1999,2024-06-22,1.62028,588.1273499531776
2000,2024-06-23,1.85933,674.897440929001
2001,2024-06-24,1.93312,701.6816493084447
2002,2024-06-25,1.54059,559.2015664356568
2003,2024-06-26,1.69111,613.8371409752131
2004,2024-06-27,1.52288,552.7732112330556
2005,2024-06-28,1.34875,489.5677063528207
2006,2024-06-29,1.41663,514.2067098058176
2007,2024-06-30,1.66455,604.196423065496
2008,2024-07-01,1.46681,532.4209878445828
2009,2024-07-02,1.56715,568.8422843453739
2010,2024-07-03,1.64684,597.7680678628948
2011,2024-07-04,1.36646,495.996061555422
2012,2024-07-05,1.36646,495.996061555422
2013,2024-07-06,1.38122,501.3536291889846
2014,2024-07-07,1.53174,555.989203728541
2015,2024-07-08,1.71472,622.4070713158916
2016,2024-07-09,1.60847,583.8405698886536
2017,2024-07-10,1.59962,580.6282071815378
2018,2024-07-11,1.84753,670.6142906528465
2019,2024-07-12,5.05858,1836.1574850804463
2020,2024-07-13,2.35811,855.9440252290269
2021,2024-07-14,2.13971,776.6694472364738
2022,2024-07-15,2.50863,910.5795997685833
2023,2024-07-16,2.93952,1066.9835508272427
2024,2024-07-17,1.87704,681.3257961316024
2025,2024-07-18,1.97739,717.750722420763
2026,2024-07-19,1.70882,620.2654961778144
2027,2024-07-20,1.70291,618.1202912513675
2028,2024-07-21,1.82392,662.0443603121681
2029,2024-07-22,1.82097,660.9735727431296
2030,2024-07-23,1.9036,690.9665140413194
2031,2024-07-24,1.65864,602.0512181390492
2032,2024-07-25,1.72062,624.5486464539688
2033,2024-07-26,1.5701,569.9130719144125
2034,2024-07-27,1.57896,573.1290644098979
2035,2024-07-28,1.63503,593.4812877983707
2036,2024-07-29,1.72357,625.6194340230074
2037,2024-07-30,1.74128,632.0477892256087
2038,2024-07-31,1.455,528.1342077800588
2039,2024-08-01,1.55535,564.5591340692195
2040,2024-08-02,1.36056,493.8544864173448
2041,2024-08-03,1.47271,534.56256298266
2042,2024-08-04,1.49927,544.203280892377
2043,2024-08-05,1.33695,485.2845560766663
2044,2024-08-06,1.53174,555.989203728541
2045,2024-08-07,1.53764,558.1307788666181
2046,2024-08-08,1.5701,569.9130719144125
2047,2024-08-09,1.6734,607.4087857726119
2048,2024-08-10,1.47861,536.7041381207372
2049,2024-08-11,1.79441,651.3328548334125
2050,2024-08-12,1.99214,723.1046602659561
2051,2024-08-13,1.86819,678.1134334244865
2052,2024-08-14,1.90065,689.8957264722808
2053,2024-08-15,1.88885,685.6125761961264
2054,2024-08-16,2.02756,735.9613706711585
2055,2024-08-17,2.07183,752.0304437834769
2056,2024-08-18,2.39353,868.8007356342296
2057,2024-08-19,1.90656,692.0409313987276
2058,2024-08-20,2.11905,769.170304464834
2059,2024-08-21,1.85343,672.7558657909238
2060,2024-08-22,1.8859,684.5417886270877
2061,2024-08-23,2.06003,747.7472935073225
2062,2024-08-24,1.81802,659.9027851740909
2063,2024-08-25,2.08659,757.3880114170397
2064,2024-08-26,2.27252,824.8766665734289
2065,2024-08-27,1.97444,716.6799348517244
2066,2024-08-28,2.41714,877.3706659749079
2067,2024-08-29,2.76244,1002.7072583779692
2068,2024-08-30,3.86329,1402.292511047851
2069,2024-08-31,3.60652,1309.0904350810565
2070,2024-09-01,3.2317,1173.0387074108698
2071,2024-09-02,2.72407,988.7797604037282
2072,2024-09-03,2.59422,941.6469584241813
2073,2024-09-04,2.77425,1006.9940384424933
2074,2024-09-05,2.79196,1013.4223936450946
2075,2024-09-06,3.57406,1297.3081420332621
2076,2024-09-07,2.96608,1076.6242687369597
2077,2024-09-08,3.48257,1264.099208239587
2078,2024-09-09,3.05167,1107.6916273925578
2079,2024-09-10,2.7831,1010.2064011496092
2080,2024-09-11,2.95428,1072.3411184608053
2081,2024-09-12,3.21104,1165.53956463923
2082,2024-09-13,3.335,1210.5344212690693
2083,2024-09-14,3.1166,1131.2598432765162
2084,2024-09-15,3.2317,1173.0387074108698
2085,2024-09-16,2.58831,939.5017534977345
2086,2024-09-17,2.29318,832.3758093450688
2087,2024-09-18,3.1107,1129.118268138439
2088,2024-09-19,3.25236,1180.5378501825098
2089,2024-09-20,3.80721,1381.9366578710085
2090,2024-09-21,3.01626,1094.838546775725
2091,2024-09-22,3.28188,1191.2529854496352
2092,2024-09-23,3.47371,1260.8832157441016
2093,2024-09-24,2.81852,1023.0631115548117
2094,2024-09-25,3.27302,1188.0369929541496
2095,2024-09-26,3.13431,1137.6881984791173
2096,2024-09-27,3.31729,1204.106066066468
2097,2024-09-28,2.91001,1056.2720453484872
2098,2024-09-29,3.15497,1145.1873412507573
2099,2024-09-30,3.3409,1212.6759964071464
