,date,스튜디오 톰보이,스튜디오 톰보이_absolute
0,2019-01-01,1.33829,1692.8396623367132
1,2019-01-02,1.35387,1712.547230904965
2,2019-01-03,1.31205,1659.6479679059728
3,2019-01-04,1.19315,1509.2481025166812
4,2019-01-05,1.69911,2149.250759306976
5,2019-01-06,2.12635,2689.6783328050496
6,2019-01-07,2.09108,2645.06434413995
7,2019-01-08,1.89756,2400.275597713241
8,2019-01-09,1.74585,2208.3734650117317
9,2019-01-10,1.73847,2199.038300953086
10,2019-01-11,1.63761,2071.4577254849282
11,2019-01-12,1.75815,2223.9320717761416
12,2019-01-13,1.92708,2437.6162539478237
13,2019-01-14,1.55314,1964.609309762191
14,2019-01-15,1.58594,2006.0989278006161
15,2019-01-16,1.53838,1945.9389816448997
16,2019-01-17,1.41948,1795.539116255608
17,2019-01-18,1.34567,1702.1748263953587
18,2019-01-19,1.48344,1876.4438714305375
19,2019-01-20,1.85819,2350.4754067933386
20,2019-01-21,2.07796,2628.4684969245804
21,2019-01-22,1.77455,2244.676880795354
22,2019-01-23,1.71551,2169.9955683261887
23,2019-01-24,1.65975,2099.4632176608657
24,2019-01-25,1.35223,1710.472750003044
25,2019-01-26,1.50312,1901.3376422535925
26,2019-01-27,1.71305,2166.8838469733064
27,2019-01-28,1.44572,1828.7308106863481
28,2019-01-29,1.51378,1914.8217681160806
29,2019-01-30,1.37601,1740.552723080902
30,2019-01-31,1.62612,2056.9237098976873
31,2019-02-01,1.41948,1795.539116255608
32,2019-02-02,1.50722,1906.5238445083955
33,2019-02-03,1.64171,2076.6439277397317
34,2019-02-04,1.45638,1842.2149365488365
35,2019-02-05,1.46622,1854.661821960364
36,2019-02-06,1.98366,2509.1858450641075
37,2019-02-07,1.86393,2357.736089950063
38,2019-02-08,1.52608,1930.3803748804903
39,2019-02-09,1.87952,2377.456307792107
40,2019-02-10,2.07058,2619.133332865935
41,2019-02-11,1.70731,2159.6231638165823
42,2019-02-12,1.65729,2096.3514963079833
43,2019-02-13,1.4572,1843.252176999797
44,2019-02-14,1.30303,1648.2383229454058
45,2019-02-15,1.31697,1665.8714106117366
46,2019-02-16,1.65729,2096.3514963079833
47,2019-02-17,2.0304,2568.308550768864
48,2019-02-18,1.74093,2202.1500223059684
49,2019-02-19,1.63432,2067.2961144072938
50,2019-02-20,1.52936,1934.5293366843327
51,2019-02-21,1.57528,1992.614801938128
52,2019-02-22,1.56298,1977.0561951737186
53,2019-02-23,1.88034,2378.493548243068
54,2019-02-24,2.3371,2956.2617779757243
55,2019-02-25,2.15669,2728.0562294905935
56,2019-02-26,1.97218,2494.664478750659
57,2019-02-27,1.81145,2291.3527010885823
58,2019-02-28,1.8869,2386.7914718507527
59,2019-03-01,2.29035,2897.126422997176
60,2019-03-02,2.23787,2830.743034135696
61,2019-03-03,2.58967,3275.7444861453914
62,2019-03-04,1.88116,2379.530788694028
63,2019-03-05,1.94102,2455.2493416141547
64,2019-03-06,1.91232,2418.9459258305324
65,2019-03-07,1.81555,2296.5389033433858
66,2019-03-08,1.66549,2106.7239008175898
67,2019-03-09,2.15423,2724.944508137711
68,2019-03-10,2.37646,3006.0493196218345
69,2019-03-11,1.99842,2527.856173181399
70,2019-03-12,1.77701,2247.788602148236
71,2019-03-13,1.66221,2102.574939013747
72,2019-03-14,1.5105,1910.6728063122382
73,2019-03-15,1.66795,2109.8356221704717
74,2019-03-16,2.00498,2536.154096789084
75,2019-03-17,2.456,3106.661643365016
76,2019-03-18,1.932,2443.8396966535875
77,2019-03-19,1.80735,2286.1664988337793
78,2019-03-20,1.77865,2249.8630830501575
79,2019-03-21,1.71961,2175.1817705809917
80,2019-03-22,1.50558,1904.4493636064742
81,2019-03-23,1.78931,2263.3472089126453
82,2019-03-24,2.41582,3055.836861267945
83,2019-03-25,1.84753,2336.9912809308503
84,2019-03-26,1.71469,2168.958327875228
85,2019-03-27,1.59086,2012.3223705063801
86,2019-03-28,1.64335,2078.718408641653
87,2019-03-29,2.16735,2741.5403553530814
88,2019-03-30,2.26493,2864.9719690173965
89,2019-03-31,2.16817,2742.5775958040417
90,2019-04-01,1.82293,2305.8740674020314
91,2019-04-02,1.66713,2108.7983817195113
92,2019-04-03,1.66467,2105.6866603666294
93,2019-04-04,1.51542,1916.896249018002
94,2019-04-05,1.38667,1754.0368489433906
95,2019-04-06,1.5269,1931.4176153314506
96,2019-04-07,2.0345,2573.494753023667
97,2019-04-08,1.75487,2219.783109972299
98,2019-04-09,1.58676,2007.136168251577
99,2019-04-10,1.4982,1895.1141995478285
100,2019-04-11,1.44326,1825.6190893334663
101,2019-04-12,1.44818,1831.84253203923
102,2019-04-13,1.54576,1955.2741457035454
103,2019-04-14,1.69255,2140.952835699291
104,2019-04-15,1.37355,1737.4410017280204
105,2019-04-16,1.28827,1629.5679948281147
106,2019-04-17,1.12508,1423.1444958131567
107,2019-04-18,1.07178,1355.7238665007153
108,2019-04-19,0.93976,1188.7281538960535
109,2019-04-20,1.22841,1553.8494419079884
110,2019-04-21,1.37929,1744.7016848847447
111,2019-04-22,1.16444,1472.9320374592667
112,2019-04-23,1.1054,1398.2507249901012
113,2019-04-24,1.03242,1305.936324854605
114,2019-04-25,0.9824,1242.6646573460066
115,2019-04-26,0.98322,1243.7018977969672
116,2019-04-27,1.31697,1665.8714106117366
117,2019-04-28,1.50886,1908.598325410317
118,2019-04-29,1.21775,1540.3653160455003
119,2019-04-30,1.10294,1395.1390036372195
120,2019-05-01,1.35961,1719.8079140616896
121,2019-05-02,1.12344,1421.0700149112351
122,2019-05-03,1.14066,1442.8520643814086
123,2019-05-04,1.35059,1708.3982691011227
124,2019-05-05,1.36289,1723.956875865532
125,2019-05-06,1.531,1936.6038175862539
126,2019-05-07,1.21857,1541.4025564964606
127,2019-05-08,1.13164,1431.4424194208416
128,2019-05-09,1.11688,1412.7720913035503
129,2019-05-10,1.18823,1503.0246598109172
130,2019-05-11,1.25301,1584.9666554368073
131,2019-05-12,1.49,1884.7417950382223
132,2019-05-13,1.25629,1589.1156172406497
133,2019-05-14,1.12508,1423.1444958131567
134,2019-05-15,1.13328,1433.516900322763
135,2019-05-16,1.0931,1382.6921182256917
136,2019-05-17,1.02586,1297.63840124692
137,2019-05-18,1.13574,1436.6286216756448
138,2019-05-19,1.40718,1779.9805094911985
139,2019-05-20,1.07342,1357.7983474026366
140,2019-05-21,1.04554,1322.532172069975
141,2019-05-22,1.07424,1358.8355878535974
142,2019-05-23,0.97256,1230.2177719344788
143,2019-05-24,0.95288,1205.3240011114237
144,2019-05-25,1.08326,1370.2452328141642
145,2019-05-26,1.25547,1588.0783767896894
146,2019-05-27,1.01848,1288.3032371882744
147,2019-05-28,1.01438,1283.1170349334711
148,2019-05-29,1.0111,1278.9680731296287
149,2019-05-30,0.93319,1180.4175810145762
150,2019-05-31,0.84873,1073.5818145656312
151,2019-06-01,1.06686,1349.5004237949515
152,2019-06-02,1.24563,1575.6314913781616
153,2019-06-03,1.07096,1354.6866260497548
154,2019-06-04,0.9906,1253.0370618556128
155,2019-06-05,0.87497,1106.7735089963714
156,2019-06-06,1.16526,1473.9692779102274
157,2019-06-07,1.49082,1885.7790354891831
158,2019-06-08,1.26531,1600.5252622012167
159,2019-06-09,1.26367,1598.4507812992956
160,2019-06-10,1.07096,1354.6866260497548
161,2019-06-11,1.13164,1431.4424194208416
162,2019-06-12,1.02914,1301.7873630507625
163,2019-06-13,0.9865,1247.8508596008096
164,2019-06-14,0.99142,1254.0743023065734
165,2019-06-15,1.21283,1534.1418733397365
166,2019-06-16,1.23415,1561.110125064713
167,2019-06-17,1.38093,1746.776165786666
168,2019-06-18,1.17593,1487.4660530465078
169,2019-06-19,1.00044,1265.4839472671404
170,2019-06-20,1.1054,1398.2507249901012
171,2019-06-21,0.99388,1257.1860236594553
172,2019-06-22,1.19315,1509.2481025166812
173,2019-06-23,1.38257,1748.8506466885874
174,2019-06-24,1.09146,1380.6176373237706
175,2019-06-25,1.02504,1296.6011607959592
176,2019-06-26,1.07424,1358.8355878535974
177,2019-06-27,0.96436,1219.8453674248726
178,2019-06-28,1.00208,1267.5584281690617
179,2019-06-29,1.19069,1506.1363811637993
180,2019-06-30,1.39241,1761.2975321001147
181,2019-07-01,1.25055,1581.8549340839256
182,2019-07-02,1.06604,1348.4631833439912
183,2019-07-03,1.0603,1341.2025001872667
184,2019-07-04,1.10294,1395.1390036372195
185,2019-07-05,1.15624,1462.5596329496605
186,2019-07-06,1.50066,1898.2259209007107
187,2019-07-07,1.53756,1944.9017411939392
188,2019-07-08,1.23907,1567.3335677704765
189,2019-07-09,1.1218,1418.9955340093138
190,2019-07-10,1.09392,1383.7293586766525
191,2019-07-11,1.21693,1539.3280755945395
192,2019-07-12,1.12754,1426.2562171660384
193,2019-07-13,1.16444,1472.9320374592667
194,2019-07-14,1.35797,1717.7334331597683
195,2019-07-15,1.07834,1364.0217901084006
196,2019-07-16,1.1546,1460.4851520477393
197,2019-07-17,1.07916,1365.059030559361
198,2019-07-18,1.17019,1480.2053698897835
199,2019-07-19,1.01356,1282.0797944825106
200,2019-07-20,1.22595,1550.7377205551065
201,2019-07-21,1.40061,1771.6699366097212
202,2019-07-22,1.15788,1464.6341138515818
203,2019-07-23,1.15952,1466.7085947535031
204,2019-07-24,1.14968,1454.2617093419756
205,2019-07-25,1.12016,1416.9210531073927
206,2019-07-26,1.01684,1286.228756286353
207,2019-07-27,1.18905,1504.061900261878
208,2019-07-28,1.40718,1779.9805094911985
209,2019-07-29,1.19233,1508.2108620657204
210,2019-07-30,1.20299,1521.6949879282088
211,2019-07-31,1.27023,1606.7487049069807
212,2019-08-01,1.15788,1464.6341138515818
213,2019-08-02,1.18331,1496.8012171051537
214,2019-08-03,1.25875,1592.2273385935318
215,2019-08-04,1.39733,1767.5209748058787
216,2019-08-05,1.18905,1504.061900261878
217,2019-08-06,1.17347,1484.3543316936261
218,2019-08-07,1.15214,1457.3734306948572
219,2019-08-08,1.1341,1434.5541407737237
220,2019-08-09,1.16526,1473.9692779102274
221,2019-08-10,1.17101,1481.2426103407442
222,2019-08-11,1.45392,1839.1032151959546
223,2019-08-12,1.33501,1688.6907005328706
224,2019-08-13,1.27843,1617.121109416587
225,2019-08-14,1.27925,1618.1583498675477
226,2019-08-15,1.67943,2124.3569884839208
227,2019-08-16,1.46294,1850.5128601565214
228,2019-08-17,1.73355,2192.8148582473223
229,2019-08-18,1.80817,2287.20373928474
230,2019-08-19,1.62776,2058.998190799609
231,2019-08-20,1.70977,2162.734885169464
232,2019-08-21,1.5269,1931.4176153314506
233,2019-08-22,1.60808,2034.1044199765533
234,2019-08-23,1.56052,1973.9444738208367
235,2019-08-24,1.98776,2514.3720473189105
236,2019-08-25,2.32151,2936.5415601336804
237,2019-08-26,2.0345,2573.494753023667
238,2019-08-27,2.20343,2787.1789351953494
239,2019-08-28,1.92298,2432.4300516930207
240,2019-08-29,2.06566,2612.9098901601706
241,2019-08-30,2.11077,2669.9707642367975
242,2019-08-31,2.3658,2992.5651937593466
243,2019-09-01,2.77745,3513.272549415376
244,2019-09-02,2.58885,3274.7072456944306
245,2019-09-03,2.45436,3104.587162463095
246,2019-09-04,2.26985,2871.1954117231603
247,2019-09-05,2.18047,2758.1362025684516
248,2019-09-06,2.73645,3461.4105268673447
249,2019-09-07,2.47404,3129.48093328615
250,2019-09-08,2.87586,3637.754052804444
251,2019-09-09,2.24853,2844.227159998184
252,2019-09-10,2.02384,2560.0106271611785
253,2019-09-11,1.9853,2511.2603259660286
254,2019-09-12,1.97464,2497.7762001035403
255,2019-09-13,1.71797,2173.10728967907
256,2019-09-14,2.91768,3690.6533158034363
257,2019-09-15,3.28096,4150.176134126581
258,2019-09-16,2.50274,3165.7843490697724
259,2019-09-17,2.24443,2839.0409577433807
260,2019-09-18,2.53308,3204.162245755316
261,2019-09-19,2.14357,2711.460382275223
262,2019-09-20,2.05582,2600.4630047486435
263,2019-09-21,2.75531,3485.2670572394395
264,2019-09-22,3.35886,4248.7139769678415
265,2019-09-23,2.51422,3180.305715383221
266,2019-09-24,2.97098,3758.073945115878
267,2019-09-25,2.91194,3683.392632646712
268,2019-09-26,2.43304,3077.6189107381188
269,2019-09-27,2.39122,3024.7196477391262
270,2019-09-28,2.5011,3163.7098681678513
271,2019-09-29,2.80698,3550.625854923751
272,2019-09-30,2.23951,2832.8175150376173
273,2019-10-01,2.08288,2634.6919396303438
274,2019-10-02,1.97792,2501.925161907383
275,2019-10-03,2.62739,3323.4575468895805
276,2019-10-04,2.26001,2858.7485263116328
277,2019-10-05,2.70119,3416.8091874760376
278,2019-10-06,3.12187,3948.938837366426
279,2019-10-07,2.65117,3353.537519967439
280,2019-10-08,2.4929,3153.337463658245
281,2019-10-09,3.3687,4261.160862379369
282,2019-10-10,2.96114,3745.62705970435
283,2019-10-11,2.5216,3189.6408794418667
284,2019-10-12,2.83896,3591.078232511216
285,2019-10-13,3.14319,3975.907089091403
286,2019-10-14,2.81354,3558.9237785314367
287,2019-10-15,3.0128,3810.97320811487
288,2019-10-16,2.8857,3650.2009382159717
289,2019-10-17,2.71677,3436.516756044289
290,2019-10-18,2.69217,3405.3995425154703
291,2019-10-19,3.21535,4067.184248775938
292,2019-10-20,3.52205,4455.1374759827995
293,2019-10-21,2.68725,3399.176099809707
294,2019-10-22,2.4355,3080.7306320910006
295,2019-10-23,2.41582,3055.836861267945
296,2019-10-24,2.24771,2843.1899195472233
297,2019-10-25,2.34038,2960.410739779567
298,2019-10-26,3.27194,4138.766489166014
299,2019-10-27,4.2855,5420.846283648524
300,2019-10-28,3.67211,4644.952478508595
301,2019-10-29,3.43676,4347.251819809101
302,2019-10-30,3.31212,4189.591271263085
303,2019-10-31,3.09481,3914.7099024847253
304,2019-11-01,3.71967,4705.112424664311
305,2019-11-02,5.36958,6792.128756913649
306,2019-11-03,5.40485,6836.742745578748
307,2019-11-04,4.22072,5338.904288022635
308,2019-11-05,4.28058,5414.62284094276
309,2019-11-06,3.89024,4920.871087737915
310,2019-11-07,4.17561,5281.843413946008
311,2019-11-08,4.48887,5678.094564760554
312,2019-11-09,5.38435,6810.811734304733
313,2019-11-10,6.06415,7670.709366698681
314,2019-11-11,4.99073,6312.911019296045
315,2019-11-12,4.70782,5955.050414440835
316,2019-11-13,4.60039,5819.1592660912
317,2019-11-14,4.27812,5411.51111958988
318,2019-11-15,3.9665,5017.334449677254
319,2019-11-16,4.62171,5846.127517816177
320,2019-11-17,5.7919,7326.332887705959
321,2019-11-18,4.75538,6015.210360596551
322,2019-11-19,4.748,6005.875196537906
323,2019-11-20,4.16905,5273.545490338323
324,2019-11-21,4.22482,5344.090490277438
325,2019-11-22,3.44824,4361.77318612255
326,2019-11-23,4.10919,5197.826937418196
327,2019-11-24,5.2515,6642.766131975319
328,2019-11-25,4.18955,5299.476501612338
329,2019-11-26,3.61225,4569.233925588469
330,2019-11-27,3.65981,4629.393871744185
331,2019-11-28,3.51877,4450.988514178956
332,2019-11-29,3.08169,3898.1140552693555
333,2019-11-30,3.85088,4871.083546091805
334,2019-12-01,4.70946,5957.124895342756
335,2019-12-02,3.67047,4642.8779976066735
336,2019-12-03,3.35148,4239.378812909195
337,2019-12-04,3.3359,4219.671244340943
338,2019-12-05,3.4384,4349.326300711023
339,2019-12-06,3.04725,3854.5499563290086
340,2019-12-07,3.49416,4419.858651376346
341,2019-12-08,4.40194,5568.134427684934
342,2019-12-09,3.68031,4655.324883018201
343,2019-12-10,3.26373,4128.381435382616
344,2019-12-11,3.34574,4232.118129752472
345,2019-12-12,3.13007,3959.3112418760325
346,2019-12-13,2.84142,3594.189953864098
347,2019-12-14,3.52615,4460.3236782376025
348,2019-12-15,3.98783,5044.315350676024
349,2019-12-16,3.30064,4175.069904949636
350,2019-12-17,2.91358,3685.4671135486337
351,2019-12-18,2.92834,3704.1374416659246
352,2019-12-19,2.67413,3382.5802525943363
353,2019-12-20,2.63149,3328.6437491443835
354,2019-12-21,3.27932,4148.1016532246595
355,2019-12-22,4.15839,5260.061364475834
356,2019-12-23,3.3195,4198.926435321731
357,2019-12-24,2.65281,3355.61200086936
358,2019-12-25,3.56633,4511.1484603346735
359,2019-12-26,3.21371,4065.109767874017
360,2019-12-27,3.87384,4900.126278718702
361,2019-12-28,6.5734,8314.873634566611
362,2019-12-29,6.08876,7701.839229501293
363,2019-12-30,4.53725,5739.291751367231
364,2019-12-31,3.46628,4384.592476043684
365,2020-01-01,3.95092,4997.626881109002
366,2020-01-02,3.38264,4278.7939500457
367,2020-01-03,3.12105,3947.9015969154657
368,2020-01-04,4.56513,5774.557926699892
369,2020-01-05,4.46755,5651.126313035577
370,2020-01-06,3.30556,4181.2933476554
371,2020-01-07,3.03494,3838.9787002908074
372,2020-01-08,2.74793,3475.931893180794
373,2020-01-09,2.65363,3356.649241320321
374,2020-01-10,2.73153,3455.1870841615805
375,2020-01-11,3.3195,4198.926435321731
376,2020-01-12,4.36012,5515.235164685942
377,2020-01-13,3.64341,4608.649062724972
378,2020-01-14,3.06857,3881.518208053985
379,2020-01-15,2.83158,3581.7430684525707
380,2020-01-16,2.77089,3504.974625807691
381,2020-01-17,2.9677,3753.924983312035
382,2020-01-18,3.58847,4539.153952510611
383,2020-01-19,4.57989,5793.228254817183
384,2020-01-20,3.29244,4164.69750044003
385,2020-01-21,2.74465,3471.782931376951
386,2020-01-22,2.51176,3177.1939940303396
387,2020-01-23,2.53062,3201.0505244024334
388,2020-01-24,2.73727,3462.4477673183055
389,2020-01-25,2.81436,3559.961018982397
390,2020-01-26,3.58847,4539.153952510611
391,2020-01-27,4.05917,5134.555269909598
392,2020-01-28,3.17681,4018.4339475807888
393,2020-01-29,2.97344,3761.18566646876
394,2020-01-30,2.8488,3603.525117922744
395,2020-01-31,2.74301,3469.7084504750296
396,2020-02-01,3.23339,4090.003538697072
397,2020-02-02,3.73771,4727.931714585446
398,2020-02-03,2.71513,3434.442275142368
399,2020-02-04,2.54702,3221.7953334216463
400,2020-02-05,2.415,3054.7996208169848
401,2020-02-06,2.41746,3057.9113421698667
402,2020-02-07,2.44862,3097.3264793063704
403,2020-02-08,5.04567,6382.406129510408
404,2020-02-09,4.77342,6038.029650517685
405,2020-02-10,3.55567,4497.664334472185
406,2020-02-11,3.34492,4231.080889301511
407,2020-02-12,3.39576,4295.38979726107
408,2020-02-13,3.21207,4063.035286972096
409,2020-02-14,3.30802,4184.405069008282
410,2020-02-15,4.46591,5649.051832133656
411,2020-02-16,4.66681,5903.175742619011
412,2020-02-17,3.68687,4663.622806625886
413,2020-02-18,3.39084,4289.166354555306
414,2020-02-19,3.08743,3905.3747384260796
415,2020-02-20,3.05955,3870.1085630934185
416,2020-02-21,2.68069,3390.878176202021
417,2020-02-22,3.06693,3879.443727152064
418,2020-02-23,3.35558,4244.565015163998
419,2020-02-24,2.5503,3225.944295225489
420,2020-02-25,2.34038,2960.410739779567
421,2020-02-26,2.49454,3155.411944560166
422,2020-02-27,2.5052,3168.896070422654
423,2020-02-28,2.52652,3195.864322147631
424,2020-02-29,3.14565,3979.0188104442846
425,2020-03-01,3.58273,4531.893269353886
426,2020-03-02,2.72661,3448.963641455817
427,2020-03-03,2.70529,3421.995389730841
428,2020-03-04,2.78483,3522.6077134740217
429,2020-03-05,3.43676,4347.251819809101
430,2020-03-06,2.61509,3307.898940125171
431,2020-03-07,3.2744,4141.878210518896
432,2020-03-08,3.94436,4989.328957501318
433,2020-03-09,3.04725,3854.5499563290086
434,2020-03-10,3.05955,3870.1085630934185
435,2020-03-11,2.82256,3570.3334234920035
436,2020-03-12,2.90866,3679.2436708428695
437,2020-03-13,2.81764,3564.1099807862392
438,2020-03-14,3.58765,4538.11671205965
439,2020-03-15,4.04687,5118.996663145189
440,2020-03-16,3.01444,3813.047689016791
441,2020-03-17,2.90128,3669.908506784224
442,2020-03-18,2.9267,3702.0629607640035
443,2020-03-19,2.5052,3168.896070422654
444,2020-03-20,2.52898,3198.9760435005123
445,2020-03-21,3.26455,4129.418675833576
446,2020-03-22,3.67949,4654.28764256724
447,2020-03-23,2.84798,3602.487877471783
448,2020-03-24,2.98738,3778.8187541350903
449,2020-03-25,2.9636,3748.7387810572322
450,2020-03-26,3.04151,3847.2892731722845
451,2020-03-27,2.96196,3746.6643001553107
452,2020-03-28,3.06939,3882.5554485049456
453,2020-03-29,3.55239,4493.515372668343
454,2020-03-30,2.92834,3704.1374416659246
455,2020-03-31,2.71431,3433.4050346914073
456,2020-04-01,2.82256,3570.3334234920035
457,2020-04-02,2.67577,3384.654733496258
458,2020-04-03,2.3658,2992.5651937593466
459,2020-04-04,2.93162,3708.2864034697677
460,2020-04-05,3.07595,3890.853372112631
461,2020-04-06,2.69955,3414.734706574116
462,2020-04-07,2.59049,3276.781726596352
463,2020-04-08,2.71185,3430.293313338526
464,2020-04-09,2.54866,3223.8698143235674
465,2020-04-10,2.3658,2992.5651937593466
466,2020-04-11,2.61591,3308.936180576132
467,2020-04-12,3.05463,3863.8851203876543
468,2020-04-13,2.19113,2771.6203284309395
469,2020-04-14,1.99842,2527.856173181399
470,2020-04-15,2.37482,3003.974838719914
471,2020-04-16,1.97218,2494.664478750659
472,2020-04-17,1.77209,2241.565159442472
473,2020-04-18,2.46338,3115.9968074236617
474,2020-04-19,3.422,4328.58149169181
475,2020-04-20,2.30101,2910.6105488596645
476,2020-04-21,2.0345,2573.494753023667
477,2020-04-22,2.16161,2734.279672196357
478,2020-04-23,1.99596,2524.744451828517
479,2020-04-24,1.82539,2308.9857887549133
480,2020-04-25,2.51832,3185.4919176380245
481,2020-04-26,3.04397,3850.400994525166
482,2020-04-27,2.46584,3119.1085287765436
483,2020-04-28,2.21573,2802.737541959759
484,2020-04-29,1.9279,2438.6534943987845
485,2020-04-30,2.11077,2669.9707642367975
486,2020-05-01,1.99186,2519.558249573714
487,2020-05-02,2.10585,2663.7473215310342
488,2020-05-03,2.34448,2965.59694203437
489,2020-05-04,1.97628,2499.850681005462
490,2020-05-05,2.5339,3205.199486206276
491,2020-05-06,2.24361,2838.00371729242
492,2020-05-07,1.82047,2302.7623460491495
493,2020-05-08,1.64909,2085.9790917983773
494,2020-05-09,1.77045,2239.490678540551
495,2020-05-10,1.92954,2440.7279753007056
496,2020-05-11,1.71469,2168.958327875228
497,2020-05-12,1.45556,1841.1776960978757
498,2020-05-13,1.5351,1941.790019841057
499,2020-05-14,1.34895,1706.3237881992015
500,2020-05-15,1.22103,1544.5142778493428
501,2020-05-16,1.49164,1886.8162759401437
502,2020-05-17,1.70649,2158.5859233656215
503,2020-05-18,1.4572,1843.252176999797
504,2020-05-19,1.21775,1540.3653160455003
505,2020-05-20,1.21447,1536.2163542416577
506,2020-05-21,1.16034,1467.7458352044637
507,2020-05-22,1.13574,1436.6286216756448
508,2020-05-23,1.25629,1589.1156172406497
509,2020-05-24,1.42768,1805.9115207652144
510,2020-05-25,1.1177,1413.8093317545108
511,2020-05-26,1.20299,1521.6949879282088
512,2020-05-27,1.14722,1451.1499879890935
513,2020-05-28,1.06112,1342.2397406382272
514,2020-05-29,0.9414,1190.8026347979749
515,2020-05-30,1.26941,1605.71146445602
516,2020-05-31,1.35387,1712.547230904965
517,2020-06-01,1.27843,1617.121109416587
518,2020-06-02,1.16608,1475.0065183611882
519,2020-06-03,1.48836,1882.667314136301
520,2020-06-04,1.1095,1403.4369272449044
521,2020-06-05,1.19725,1514.4343047714842
522,2020-06-06,1.28007,1619.1955903185083
523,2020-06-07,1.41128,1785.1667117460017
524,2020-06-08,1.23005,1555.9239228099098
525,2020-06-09,1.31861,1667.9458915136581
526,2020-06-10,1.10376,1396.17624408818
527,2020-06-11,1.08736,1375.4314350689676
528,2020-06-12,1.04472,1321.4949316190146
529,2020-06-13,1.20873,1528.9556710849333
530,2020-06-14,1.28745,1628.530754377154
531,2020-06-15,1.11114,1405.5114081468257
532,2020-06-16,1.07014,1353.6493855987942
533,2020-06-17,0.99306,1256.1487832084947
534,2020-06-18,1.37929,1744.7016848847447
535,2020-06-19,1.04144,1317.3459698151719
536,2020-06-20,1.24235,1571.4825295743192
537,2020-06-21,1.32517,1676.243815121343
538,2020-06-22,1.16034,1467.7458352044637
539,2020-06-23,1.02914,1301.7873630507625
540,2020-06-24,1.02668,1298.6756416978806
541,2020-06-25,1.01684,1286.228756286353
542,2020-06-26,1.04718,1324.6066529718964
543,2020-06-27,1.17593,1487.4660530465078
544,2020-06-28,1.35469,1713.5844713559256
545,2020-06-29,1.08326,1370.2452328141642
546,2020-06-30,1.06194,1343.276981089188
547,2020-07-01,1.11852,1414.8465722054714
548,2020-07-02,1.02832,1300.7501225998017
549,2020-07-03,0.99388,1257.1860236594553
550,2020-07-04,1.11278,1407.585889048747
551,2020-07-05,1.34157,1696.9886241405557
552,2020-07-06,1.1095,1403.4369272449044
553,2020-07-07,1.13738,1438.7031025775661
554,2020-07-08,1.38749,1755.074089394351
555,2020-07-09,1.49574,1892.002478194947
556,2020-07-10,1.06276,1344.3142215401483
557,2020-07-11,1.21529,1537.2535946926182
558,2020-07-12,1.36371,1724.9941163164926
559,2020-07-13,0.99388,1257.1860236594553
560,2020-07-14,0.95862,1212.584684268148
561,2020-07-15,0.94632,1197.0260775037386
562,2020-07-16,0.91761,1160.7100124463243
563,2020-07-17,0.87333,1104.6990280944501
564,2020-07-18,0.99962,1264.4467068161796
565,2020-07-19,1.17429,1485.3915721445867
566,2020-07-20,1.01766,1287.2659967373136
567,2020-07-21,0.93319,1180.4175810145762
568,2020-07-22,0.91351,1155.5238101915213
569,2020-07-23,0.93566,1183.5419516412505
570,2020-07-24,0.96436,1219.8453674248726
571,2020-07-25,1.10376,1396.17624408818
572,2020-07-26,1.32517,1676.243815121343
573,2020-07-27,1.05128,1329.7928552266997
574,2020-07-28,1.00454,1270.6701495219436
575,2020-07-29,0.98404,1244.7391382479277
576,2020-07-30,0.966,1221.9198483267937
577,2020-07-31,0.88563,1120.2576348588598
578,2020-08-01,1.10786,1401.3624463429833
579,2020-08-02,1.26285,1597.413540848335
580,2020-08-03,1.01438,1283.1170349334711
581,2020-08-04,1.01028,1277.9308326786681
582,2020-08-05,0.97174,1229.1805314835183
583,2020-08-06,0.98896,1250.9625809536915
584,2020-08-07,0.966,1221.9198483267937
585,2020-08-08,1.37765,1742.6272039828236
586,2020-08-09,1.54494,1954.2369052525846
587,2020-08-10,1.25465,1587.0411363387286
588,2020-08-11,1.16444,1472.9320374592667
589,2020-08-12,1.20545,1524.8067092810907
590,2020-08-13,1.10868,1402.399686793944
591,2020-08-14,1.24481,1574.594250927201
592,2020-08-15,1.4203,1796.5763567065685
593,2020-08-16,1.56216,1976.018954722758
594,2020-08-17,1.5023,1900.3004018026318
595,2020-08-18,1.20955,1529.9929115358937
596,2020-08-19,1.14804,1452.1872284400542
597,2020-08-20,1.03488,1309.048046207487
598,2020-08-21,1.22103,1544.5142778493428
599,2020-08-22,1.31123,1658.6107274550122
600,2020-08-23,1.4039,1775.8315476873559
601,2020-08-24,1.15624,1462.5596329496605
602,2020-08-25,1.15214,1457.3734306948572
603,2020-08-26,1.24809,1578.7432127310435
604,2020-08-27,1.21939,1542.4397969474214
605,2020-08-28,1.11278,1407.585889048747
606,2020-08-29,1.53756,1944.9017411939392
607,2020-08-30,1.62776,2058.998190799609
608,2020-08-31,1.36617,1728.1058376693748
609,2020-09-01,1.38913,1757.1485702962723
610,2020-09-02,1.38175,1747.8134062376266
611,2020-09-03,1.43014,1809.023242118096
612,2020-09-04,1.47934,1871.2576691757342
613,2020-09-05,1.9771,2500.8879214564226
614,2020-09-06,2.62985,3326.5692682424624
615,2020-09-07,2.70283,3418.8836683779587
616,2020-09-08,2.09518,2650.2505463947537
617,2020-09-09,2.14193,2709.3859013733017
