,date,인사일러스,인사일러스_absolute
137,2019-05-18,0.0,0.0
138,2019-05-19,0.0,0.0
139,2019-05-20,0.0,0.0
140,2019-05-21,0.0,0.0
141,2019-05-22,0.0,0.0
142,2019-05-23,0.0,0.0
143,2019-05-24,0.01121,5.126658243379797
144,2019-05-25,0.0,0.0
145,2019-05-26,0.0,0.0
146,2019-05-27,0.01121,5.126658243379797
147,2019-05-28,0.0,0.0
148,2019-05-29,0.0,0.0
149,2019-05-30,0.0,0.0
150,2019-05-31,0.0,0.0
151,2019-06-01,0.0,0.0
152,2019-06-02,0.0,0.0
153,2019-06-03,0.0,0.0
154,2019-06-04,0.0,0.0
155,2019-06-05,0.0,0.0
156,2019-06-06,0.0,0.0
157,2019-06-07,0.01345,6.151075234028393
158,2019-06-08,0.0,0.0
159,2019-06-09,0.0,0.0
160,2019-06-10,0.0,0.0
161,2019-06-11,0.0,0.0
162,2019-06-12,0.0,0.0
163,2019-06-13,0.0,0.0
164,2019-06-14,0.0,0.0
165,2019-06-15,0.0,0.0
166,2019-06-16,0.0,0.0
167,2019-06-17,0.0,0.0
168,2019-06-18,0.01345,6.151075234028393
169,2019-06-19,0.0,0.0
170,2019-06-20,0.0,0.0
171,2019-06-21,0.0,0.0
172,2019-06-22,0.0,0.0
173,2019-06-23,0.0,0.0
174,2019-06-24,0.0,0.0
175,2019-06-25,0.01345,6.151075234028393
176,2019-06-26,0.01345,6.151075234028393
177,2019-06-27,0.0,0.0
178,2019-06-28,0.0,0.0
179,2019-06-29,0.0,0.0
180,2019-06-30,0.01121,5.126658243379797
181,2019-07-01,0.01345,6.151075234028393
182,2019-07-02,0.0,0.0
183,2019-07-03,0.0,0.0
184,2019-07-04,0.0,0.0
185,2019-07-05,0.0,0.0
186,2019-07-06,0.0,0.0
187,2019-07-07,0.0,0.0
188,2019-07-08,0.0,0.0
189,2019-07-09,0.0,0.0
190,2019-07-10,0.01121,5.126658243379797
191,2019-07-11,0.0,0.0
192,2019-07-12,0.0,0.0
193,2019-07-13,0.01121,5.126658243379797
194,2019-07-14,0.0,0.0
195,2019-07-15,0.0,0.0
196,2019-07-16,0.01121,5.126658243379797
197,2019-07-17,0.0,0.0
198,2019-07-18,0.0,0.0
199,2019-07-19,0.0,0.0
200,2019-07-20,0.0,0.0
201,2019-07-21,0.0,0.0
202,2019-07-22,0.01793,8.199909215325583
203,2019-07-23,0.01345,6.151075234028393
204,2019-07-24,0.0,0.0
205,2019-07-25,0.0,0.0
206,2019-07-26,0.01121,5.126658243379797
207,2019-07-27,0.0,0.0
208,2019-07-28,0.0,0.0
209,2019-07-29,0.0,0.0
210,2019-07-30,0.0,0.0
211,2019-07-31,0.01569,7.1754922246769866
212,2019-08-01,0.0,0.0
213,2019-08-02,0.0,0.0
214,2019-08-03,0.0,0.0
215,2019-08-04,0.0,0.0
216,2019-08-05,0.03139,14.355557739490798
217,2019-08-06,0.0,0.0
218,2019-08-07,0.01569,7.1754922246769866
219,2019-08-08,0.0,0.0
220,2019-08-09,0.01345,6.151075234028393
221,2019-08-10,0.0,0.0
222,2019-08-11,0.0,0.0
223,2019-08-12,0.0,0.0
224,2019-08-13,0.0,0.0
225,2019-08-14,0.0,0.0
226,2019-08-15,0.01121,5.126658243379797
227,2019-08-16,0.01121,5.126658243379797
228,2019-08-17,0.01121,5.126658243379797
229,2019-08-18,0.01121,5.126658243379797
230,2019-08-19,0.01121,5.126658243379797
231,2019-08-20,0.20852,95.36224593305579
232,2019-08-21,0.07175,32.813356731712794
233,2019-08-22,0.0695,31.784366450927383
234,2019-08-23,0.04932,22.55546695481638
235,2019-08-24,0.0426,19.482215982870596
236,2019-08-25,0.01345,6.151075234028393
237,2019-08-26,0.04484,20.50663297351919
238,2019-08-27,0.03363,15.379974730139393
239,2019-08-28,0.01793,8.199909215325583
240,2019-08-29,0.03363,15.379974730139393
241,2019-08-30,0.01345,6.151075234028393
242,2019-08-31,0.03587,16.404391720787988
243,2019-09-01,0.04035,18.453225702085174
244,2019-09-02,0.04035,18.453225702085174
245,2019-09-03,0.0,0.0
246,2019-09-04,0.02017,9.224326205974176
247,2019-09-05,0.04035,18.453225702085174
248,2019-09-06,0.0269,12.302150468056785
249,2019-09-07,0.03811,17.42880871143658
250,2019-09-08,0.02017,9.224326205974176
251,2019-09-09,0.02914,13.326567458705378
252,2019-09-10,0.0269,12.302150468056785
253,2019-09-11,0.01121,5.126658243379797
254,2019-09-12,0.02017,9.224326205974176
255,2019-09-13,0.02017,9.224326205974176
256,2019-09-14,0.02242,10.253316486759594
257,2019-09-15,0.03363,15.379974730139393
258,2019-09-16,0.05381,24.608874226250393
259,2019-09-17,0.0426,19.482215982870596
260,2019-09-18,0.01345,6.151075234028393
261,2019-09-19,0.05381,24.608874226250393
262,2019-09-20,0.01569,7.1754922246769866
263,2019-09-21,0.03587,16.404391720787988
264,2019-09-22,0.0426,19.482215982870596
265,2019-09-23,0.02914,13.326567458705378
266,2019-09-24,0.06053,27.68212519819618
267,2019-09-25,0.03811,17.42880871143658
268,2019-09-26,0.06278,28.711115478981597
269,2019-09-27,0.06502,29.735532469630186
270,2019-09-28,0.0426,19.482215982870596
271,2019-09-29,0.02466,11.27773347740819
272,2019-09-30,0.0695,31.784366450927383
273,2019-10-01,0.03363,15.379974730139393
274,2019-10-02,0.0426,19.482215982870596
275,2019-10-03,0.05157,23.584457235601796
276,2019-10-04,0.01569,7.1754922246769866
277,2019-10-05,0.01345,6.151075234028393
278,2019-10-06,0.03587,16.404391720787988
279,2019-10-07,0.03139,14.355557739490798
280,2019-10-08,0.0269,12.302150468056785
281,2019-10-09,0.0426,19.482215982870596
282,2019-10-10,0.06502,29.735532469630186
283,2019-10-11,0.02242,10.253316486759594
284,2019-10-12,0.01345,6.151075234028393
285,2019-10-13,0.03587,16.404391720787988
286,2019-10-14,0.0,0.0
287,2019-10-15,0.05605,25.63329121689899
288,2019-10-16,0.03811,17.42880871143658
289,2019-10-17,0.03363,15.379974730139393
290,2019-10-18,0.01345,6.151075234028393
291,2019-10-19,0.03139,14.355557739490798
292,2019-10-20,0.04708,21.531049964167785
293,2019-10-21,0.04484,20.50663297351919
294,2019-10-22,0.04932,22.55546695481638
295,2019-10-23,0.03587,16.404391720787988
296,2019-10-24,0.04035,18.453225702085174
297,2019-10-25,0.04035,18.453225702085174
298,2019-10-26,0.03811,17.42880871143658
299,2019-10-27,0.05605,25.63329121689899
300,2019-10-28,0.06278,28.711115478981597
301,2019-10-29,0.05381,24.608874226250393
302,2019-10-30,0.06278,28.711115478981597
303,2019-10-31,0.05605,25.63329121689899
304,2019-11-01,0.04708,21.531049964167785
305,2019-11-02,0.05157,23.584457235601796
306,2019-11-03,0.1278,58.44664794861178
307,2019-11-04,0.07175,32.813356731712794
308,2019-11-05,0.0695,31.784366450927383
309,2019-11-06,0.08296,37.9400149750926
310,2019-11-07,0.09417,43.066673218472395
311,2019-11-08,0.09417,43.066673218472395
312,2019-11-09,0.07847,35.88660770365858
313,2019-11-10,0.06053,27.68212519819618
314,2019-11-11,0.10089,46.13992419041818
315,2019-11-12,0.11883,54.344406695880586
316,2019-11-13,0.10762,49.217748452500786
317,2019-11-14,0.12332,56.3978139673146
318,2019-11-15,0.08744,39.98884895638979
319,2019-11-16,0.06726,30.759949460278786
320,2019-11-17,0.07847,35.88660770365858
321,2019-11-18,0.12556,57.422230957963194
322,2019-11-19,0.09193,42.0422562278238
323,2019-11-20,0.08744,39.98884895638979
324,2019-11-21,0.05157,23.584457235601796
325,2019-11-22,0.04035,18.453225702085174
326,2019-11-23,0.05605,25.63329121689899
327,2019-11-24,0.05381,24.608874226250393
328,2019-11-25,0.08968,41.01326594703838
329,2019-11-26,0.0426,19.482215982870596
330,2019-11-27,0.09417,43.066673218472395
331,2019-11-28,0.08296,37.9400149750926
332,2019-11-29,0.09417,43.066673218472395
333,2019-11-30,0.07623,34.862190713009994
334,2019-12-01,0.08296,37.9400149750926
335,2019-12-02,0.0852,38.96443196574119
336,2019-12-03,0.05829,26.657708207547582
337,2019-12-04,0.09641,44.091090209120985
338,2019-12-05,0.06502,29.735532469630186
339,2019-12-06,0.05381,24.608874226250393
340,2019-12-07,0.03363,15.379974730139393
341,2019-12-08,0.04484,20.50663297351919
342,2019-12-09,0.05605,25.63329121689899
343,2019-12-10,0.05381,24.608874226250393
344,2019-12-11,0.04932,22.55546695481638
345,2019-12-12,0.01569,7.1754922246769866
346,2019-12-13,0.02914,13.326567458705378
347,2019-12-14,0.03811,17.42880871143658
348,2019-12-15,0.0426,19.482215982870596
349,2019-12-16,0.04708,21.531049964167785
350,2019-12-17,0.0852,38.96443196574119
351,2019-12-18,0.07847,35.88660770365858
352,2019-12-19,0.02914,13.326567458705378
353,2019-12-20,0.01569,7.1754922246769866
354,2019-12-21,0.04035,18.453225702085174
355,2019-12-22,0.03587,16.404391720787988
356,2019-12-23,0.04484,20.50663297351919
357,2019-12-24,0.03811,17.42880871143658
358,2019-12-25,0.0426,19.482215982870596
359,2019-12-26,0.03811,17.42880871143658
360,2019-12-27,0.03811,17.42880871143658
361,2019-12-28,0.0269,12.302150468056785
362,2019-12-29,0.0426,19.482215982870596
363,2019-12-30,0.02914,13.326567458705378
364,2019-12-31,0.0,0.0
365,2020-01-01,0.0269,12.302150468056785
366,2020-01-02,0.04932,22.55546695481638
367,2020-01-03,0.01345,6.151075234028393
368,2020-01-04,0.01569,7.1754922246769866
369,2020-01-05,0.03363,15.379974730139393
370,2020-01-06,0.03587,16.404391720787988
371,2020-01-07,0.03139,14.355557739490798
372,2020-01-08,0.03587,16.404391720787988
373,2020-01-09,0.04708,21.531049964167785
374,2020-01-10,0.0,0.0
375,2020-01-11,0.03139,14.355557739490798
376,2020-01-12,0.03139,14.355557739490798
377,2020-01-13,0.03363,15.379974730139393
378,2020-01-14,0.0,0.0
379,2020-01-15,0.02017,9.224326205974176
380,2020-01-16,0.03587,16.404391720787988
381,2020-01-17,0.02242,10.253316486759594
382,2020-01-18,0.0269,12.302150468056785
383,2020-01-19,0.04932,22.55546695481638
384,2020-01-20,0.03363,15.379974730139393
385,2020-01-21,0.05157,23.584457235601796
386,2020-01-22,0.03587,16.404391720787988
387,2020-01-23,0.01569,7.1754922246769866
388,2020-01-24,0.0,0.0
389,2020-01-25,0.03139,14.355557739490798
390,2020-01-26,0.04484,20.50663297351919
391,2020-01-27,0.0,0.0
392,2020-01-28,0.02466,11.27773347740819
393,2020-01-29,0.04484,20.50663297351919
394,2020-01-30,0.05157,23.584457235601796
395,2020-01-31,0.05605,25.63329121689899
396,2020-02-01,0.06502,29.735532469630186
397,2020-02-02,0.04708,21.531049964167785
398,2020-02-03,0.0426,19.482215982870596
399,2020-02-04,0.04035,18.453225702085174
400,2020-02-05,0.04932,22.55546695481638
401,2020-02-06,0.01121,5.126658243379797
402,2020-02-07,0.0269,12.302150468056785
403,2020-02-08,0.01793,8.199909215325583
404,2020-02-09,0.0,0.0
405,2020-02-10,0.01345,6.151075234028393
406,2020-02-11,0.04932,22.55546695481638
407,2020-02-12,0.02017,9.224326205974176
408,2020-02-13,0.01345,6.151075234028393
409,2020-02-14,0.01793,8.199909215325583
410,2020-02-15,0.03139,14.355557739490798
411,2020-02-16,0.06502,29.735532469630186
412,2020-02-17,0.04035,18.453225702085174
413,2020-02-18,0.05605,25.63329121689899
414,2020-02-19,0.04708,21.531049964167785
415,2020-02-20,0.04035,18.453225702085174
416,2020-02-21,0.03811,17.42880871143658
417,2020-02-22,0.02914,13.326567458705378
418,2020-02-23,0.02914,13.326567458705378
419,2020-02-24,0.06278,28.711115478981597
420,2020-02-25,0.03139,14.355557739490798
421,2020-02-26,0.0426,19.482215982870596
422,2020-02-27,0.04484,20.50663297351919
423,2020-02-28,0.03587,16.404391720787988
424,2020-02-29,0.02914,13.326567458705378
425,2020-03-01,0.04484,20.50663297351919
426,2020-03-02,0.0426,19.482215982870596
427,2020-03-03,0.03811,17.42880871143658
428,2020-03-04,0.05157,23.584457235601796
429,2020-03-05,0.05157,23.584457235601796
430,2020-03-06,0.04035,18.453225702085174
431,2020-03-07,0.02017,9.224326205974176
432,2020-03-08,0.04035,18.453225702085174
433,2020-03-09,0.01345,6.151075234028393
434,2020-03-10,0.03363,15.379974730139393
435,2020-03-11,0.03587,16.404391720787988
436,2020-03-12,0.02017,9.224326205974176
437,2020-03-13,0.01121,5.126658243379797
438,2020-03-14,0.01345,6.151075234028393
439,2020-03-15,0.02914,13.326567458705378
440,2020-03-16,0.02242,10.253316486759594
441,2020-03-17,0.01121,5.126658243379797
442,2020-03-18,0.0426,19.482215982870596
443,2020-03-19,0.02017,9.224326205974176
444,2020-03-20,0.0,0.0
445,2020-03-21,0.0269,12.302150468056785
446,2020-03-22,0.02466,11.27773347740819
447,2020-03-23,0.04708,21.531049964167785
448,2020-03-24,0.04035,18.453225702085174
449,2020-03-25,0.04035,18.453225702085174
450,2020-03-26,0.03811,17.42880871143658
451,2020-03-27,0.03139,14.355557739490798
452,2020-03-28,0.01569,7.1754922246769866
453,2020-03-29,0.0269,12.302150468056785
454,2020-03-30,0.07399,33.83777372236139
455,2020-03-31,0.02914,13.326567458705378
456,2020-04-01,0.01345,6.151075234028393
457,2020-04-02,0.01569,7.1754922246769866
458,2020-04-03,0.02242,10.253316486759594
459,2020-04-04,0.02466,11.27773347740819
460,2020-04-05,0.01569,7.1754922246769866
461,2020-04-06,0.02466,11.27773347740819
462,2020-04-07,0.03587,16.404391720787988
463,2020-04-08,0.0269,12.302150468056785
464,2020-04-09,0.04035,18.453225702085174
465,2020-04-10,0.03587,16.404391720787988
466,2020-04-11,0.01793,8.199909215325583
467,2020-04-12,0.04035,18.453225702085174
468,2020-04-13,0.02242,10.253316486759594
469,2020-04-14,0.02466,11.27773347740819
470,2020-04-15,0.03139,14.355557739490798
471,2020-04-16,0.06726,30.759949460278786
472,2020-04-17,0.03139,14.355557739490798
473,2020-04-18,0.01793,8.199909215325583
474,2020-04-19,0.0,0.0
475,2020-04-20,0.03587,16.404391720787988
476,2020-04-21,0.01569,7.1754922246769866
477,2020-04-22,0.0,0.0
478,2020-04-23,0.01793,8.199909215325583
479,2020-04-24,0.02466,11.27773347740819
480,2020-04-25,0.0,0.0
481,2020-04-26,0.01345,6.151075234028393
482,2020-04-27,0.0269,12.302150468056785
483,2020-04-28,0.02017,9.224326205974176
484,2020-04-29,0.0269,12.302150468056785
485,2020-04-30,0.01569,7.1754922246769866
486,2020-05-01,0.01345,6.151075234028393
487,2020-05-02,0.02017,9.224326205974176
488,2020-05-03,0.0269,12.302150468056785
489,2020-05-04,0.02466,11.27773347740819
490,2020-05-05,0.01345,6.151075234028393
491,2020-05-06,0.03587,16.404391720787988
492,2020-05-07,0.01345,6.151075234028393
493,2020-05-08,0.04484,20.50663297351919
494,2020-05-09,0.01121,5.126658243379797
495,2020-05-10,0.0269,12.302150468056785
496,2020-05-11,0.0269,12.302150468056785
497,2020-05-12,0.0,0.0
498,2020-05-13,0.01569,7.1754922246769866
499,2020-05-14,0.02914,13.326567458705378
500,2020-05-15,0.0,0.0
501,2020-05-16,0.0,0.0
502,2020-05-17,0.01121,5.126658243379797
503,2020-05-18,0.01345,6.151075234028393
504,2020-05-19,0.02017,9.224326205974176
505,2020-05-20,0.0,0.0
506,2020-05-21,0.0,0.0
507,2020-05-22,0.01121,5.126658243379797
508,2020-05-23,0.0,0.0
509,2020-05-24,0.0,0.0
510,2020-05-25,0.0,0.0
511,2020-05-26,0.01569,7.1754922246769866
512,2020-05-27,0.0,0.0
513,2020-05-28,0.01121,5.126658243379797
514,2020-05-29,0.0,0.0
515,2020-05-30,0.0,0.0
516,2020-05-31,0.0,0.0
517,2020-06-01,0.01121,5.126658243379797
518,2020-06-02,0.0,0.0
519,2020-06-03,0.01121,5.126658243379797
520,2020-06-04,0.0,0.0
521,2020-06-05,0.0,0.0
522,2020-06-06,0.0,0.0
523,2020-06-07,0.0,0.0
524,2020-06-08,0.01121,5.126658243379797
525,2020-06-09,0.0,0.0
526,2020-06-10,0.01569,7.1754922246769866
527,2020-06-11,0.0,0.0
528,2020-06-12,0.0,0.0
529,2020-06-13,0.0,0.0
530,2020-06-14,0.01345,6.151075234028393
531,2020-06-15,0.01345,6.151075234028393
532,2020-06-16,0.0,0.0
533,2020-06-17,0.0,0.0
534,2020-06-18,0.0,0.0
535,2020-06-19,0.0,0.0
536,2020-06-20,0.01121,5.126658243379797
537,2020-06-21,0.0,0.0
538,2020-06-22,0.01345,6.151075234028393
539,2020-06-23,0.0,0.0
540,2020-06-24,0.0,0.0
541,2020-06-25,0.0,0.0
542,2020-06-26,0.0,0.0
543,2020-06-27,0.0,0.0
544,2020-06-28,0.0,0.0
545,2020-06-29,0.0,0.0
546,2020-06-30,0.01345,6.151075234028393
547,2020-07-01,0.04484,20.50663297351919
548,2020-07-02,0.01121,5.126658243379797
549,2020-07-03,0.0,0.0
550,2020-07-04,0.0,0.0
551,2020-07-05,0.0,0.0
552,2020-07-06,0.0,0.0
553,2020-07-07,0.0,0.0
554,2020-07-08,0.0,0.0
555,2020-07-09,0.0,0.0
556,2020-07-10,0.0,0.0
557,2020-07-11,0.0,0.0
558,2020-07-12,0.01345,6.151075234028393
559,2020-07-13,0.0,0.0
560,2020-07-14,0.01121,5.126658243379797
561,2020-07-15,0.0,0.0
562,2020-07-16,0.01345,6.151075234028393
563,2020-07-17,0.0,0.0
564,2020-07-18,0.01345,6.151075234028393
565,2020-07-19,0.0269,12.302150468056785
566,2020-07-20,0.0,0.0
567,2020-07-21,0.01345,6.151075234028393
568,2020-07-22,0.0,0.0
569,2020-07-23,0.0,0.0
570,2020-07-24,0.0,0.0
571,2020-07-25,0.0,0.0
572,2020-07-26,0.0,0.0
573,2020-07-27,0.0,0.0
574,2020-07-28,0.01793,8.199909215325583
575,2020-07-29,0.0,0.0
576,2020-07-30,0.01121,5.126658243379797
577,2020-07-31,0.0,0.0
578,2020-08-01,0.0,0.0
579,2020-08-02,0.0,0.0
580,2020-08-03,0.01345,6.151075234028393
581,2020-08-04,0.0,0.0
582,2020-08-05,0.0,0.0
583,2020-08-06,0.0,0.0
584,2020-08-07,0.0,0.0
585,2020-08-08,0.0,0.0
586,2020-08-09,0.0,0.0
587,2020-08-10,0.01793,8.199909215325583
588,2020-08-11,0.0,0.0
589,2020-08-12,0.0,0.0
590,2020-08-13,0.0,0.0
591,2020-08-14,0.01569,7.1754922246769866
592,2020-08-15,0.0,0.0
593,2020-08-16,0.0,0.0
594,2020-08-17,0.0,0.0
595,2020-08-18,0.01121,5.126658243379797
596,2020-08-19,0.03587,16.404391720787988
597,2020-08-20,0.02017,9.224326205974176
598,2020-08-21,0.02017,9.224326205974176
599,2020-08-22,0.02242,10.253316486759594
600,2020-08-23,0.0,0.0
601,2020-08-24,0.01121,5.126658243379797
602,2020-08-25,0.0,0.0
603,2020-08-26,0.03587,16.404391720787988
604,2020-08-27,0.02914,13.326567458705378
605,2020-08-28,0.01569,7.1754922246769866
606,2020-08-29,0.01121,5.126658243379797
607,2020-08-30,0.0269,12.302150468056785
608,2020-08-31,0.03139,14.355557739490798
609,2020-09-01,0.05381,24.608874226250393
610,2020-09-02,0.05157,23.584457235601796
611,2020-09-03,0.05157,23.584457235601796
612,2020-09-04,0.01345,6.151075234028393
613,2020-09-05,0.03139,14.355557739490798
614,2020-09-06,0.01793,8.199909215325583
615,2020-09-07,0.04932,22.55546695481638
616,2020-09-08,0.04484,20.50663297351919
617,2020-09-09,0.03139,14.355557739490798
618,2020-09-10,0.02017,9.224326205974176
619,2020-09-11,0.03811,17.42880871143658
620,2020-09-12,0.02914,13.326567458705378
621,2020-09-13,0.0426,19.482215982870596
622,2020-09-14,0.01793,8.199909215325583
623,2020-09-15,0.04932,22.55546695481638
624,2020-09-16,0.03363,15.379974730139393
625,2020-09-17,0.01121,5.126658243379797
626,2020-09-18,0.0,0.0
627,2020-09-19,0.01121,5.126658243379797
628,2020-09-20,0.02017,9.224326205974176
629,2020-09-21,0.02914,13.326567458705378
630,2020-09-22,0.03363,15.379974730139393
631,2020-09-23,0.02466,11.27773347740819
632,2020-09-24,0.03587,16.404391720787988
633,2020-09-25,0.0426,19.482215982870596
634,2020-09-26,0.0269,12.302150468056785
635,2020-09-27,0.02466,11.27773347740819
636,2020-09-28,0.01569,7.1754922246769866
637,2020-09-29,0.01121,5.126658243379797
638,2020-09-30,0.02466,11.27773347740819
639,2020-10-01,0.0,0.0
640,2020-10-02,0.0,0.0
641,2020-10-03,0.0,0.0
642,2020-10-04,0.03139,14.355557739490798
643,2020-10-05,0.03139,14.355557739490798
644,2020-10-06,0.05829,26.657708207547582
645,2020-10-07,0.04484,20.50663297351919
646,2020-10-08,0.01121,5.126658243379797
647,2020-10-09,0.03587,16.404391720787988
648,2020-10-10,0.10089,46.13992419041818
649,2020-10-11,0.08968,41.01326594703838
650,2020-10-12,0.07847,35.88660770365858
651,2020-10-13,0.06502,29.735532469630186
652,2020-10-14,0.05157,23.584457235601796
653,2020-10-15,0.26457,120.99553714995479
654,2020-10-16,0.06726,30.759949460278786
655,2020-10-17,0.24888,113.82004492527778
656,2020-10-18,0.0852,38.96443196574119
657,2020-10-19,0.12332,56.3978139673146
658,2020-10-20,0.10538,48.19333146185219
659,2020-10-21,0.08071,36.91102469430718
660,2020-10-22,0.1704,77.92886393148238
661,2020-10-23,0.22197,101.51332116708419
662,2020-10-24,0.17489,79.9822712029164
663,2020-10-25,0.16816,76.9044469408338
664,2020-10-26,0.38565,176.3689341266208
665,2020-10-27,0.23094,105.61556241981539
666,2020-10-28,0.17937,82.03110518421359
667,2020-10-29,0.14798,67.67554744472278
668,2020-10-30,0.1704,77.92886393148238
669,2020-10-31,0.14125,64.59772318264017
670,2020-11-01,0.16592,75.8800299501852
671,2020-11-02,0.20179,92.28442167097317
672,2020-11-03,0.18161,83.05552217486218
673,2020-11-04,0.19507,89.21117069902739
674,2020-11-05,0.18161,83.05552217486218
675,2020-11-06,0.15695,71.777788697454
676,2020-11-07,0.22197,101.51332116708419
677,2020-11-08,0.34081,155.86230115310158
678,2020-11-09,0.23318,106.63997941046398
679,2020-11-10,0.16368,74.8556129595366
680,2020-11-11,0.13453,61.5244722106944
681,2020-11-12,0.1278,58.44664794861178
682,2020-11-13,0.15022,68.69996443537138
683,2020-11-14,0.21749,99.46448718578698
684,2020-11-15,0.18386,84.0845124556476
685,2020-11-16,0.1435,65.62671346342559
686,2020-11-17,0.17713,81.006688193565
687,2020-11-18,0.17264,78.95328092213097
688,2020-11-19,0.15919,72.80220568810259
689,2020-11-20,0.11883,54.344406695880586
690,2020-11-21,0.1278,58.44664794861178
691,2020-11-22,0.19282,88.18218041824197
692,2020-11-23,0.19282,88.18218041824197
693,2020-11-24,0.15695,71.777788697454
694,2020-11-25,0.20628,94.33782894240719
695,2020-11-26,0.21076,96.38666292370438
696,2020-11-27,0.19058,87.15776342759338
697,2020-11-28,0.1861,85.10892944629619
698,2020-11-29,0.19058,87.15776342759338
699,2020-11-30,0.2287,104.59114542916679
700,2020-12-01,0.20404,93.3134119517586
701,2020-12-02,0.11435,52.29557271458339
702,2020-12-03,0.13004,59.47106493926037
703,2020-12-04,0.15022,68.69996443537138
704,2020-12-05,0.1278,58.44664794861178
705,2020-12-06,0.14125,64.59772318264017
706,2020-12-07,0.10986,50.24216544314938
707,2020-12-08,0.12332,56.3978139673146
708,2020-12-09,0.12556,57.422230957963194
709,2020-12-10,0.15919,72.80220568810259
710,2020-12-11,0.10089,46.13992419041818
711,2020-12-12,0.10314,47.16891447120359
712,2020-12-13,0.10762,49.217748452500786
713,2020-12-14,0.12332,56.3978139673146
714,2020-12-15,0.11659,53.31998970523199
715,2020-12-16,0.13228,60.495481929908976
716,2020-12-17,0.09641,44.091090209120985
717,2020-12-18,0.10314,47.16891447120359
718,2020-12-19,0.06053,27.68212519819618
719,2020-12-20,0.11659,53.31998970523199
720,2020-12-21,0.07847,35.88660770365858
721,2020-12-22,0.08968,41.01326594703838
722,2020-12-23,0.34978,159.9645424058328
723,2020-12-24,0.11435,52.29557271458339
724,2020-12-25,0.1278,58.44664794861178
725,2020-12-26,0.07847,35.88660770365858
726,2020-12-27,0.15246,69.72438142601999
727,2020-12-28,0.07847,35.88660770365858
728,2020-12-29,0.08071,36.91102469430718
729,2020-12-30,0.11211,51.2711557239348
730,2020-12-31,0.08071,36.91102469430718
731,2021-01-01,0.08071,36.91102469430718
732,2021-01-02,0.07175,32.813356731712794
733,2021-01-03,0.09193,42.0422562278238
734,2021-01-04,0.06053,27.68212519819618
735,2021-01-05,0.08071,36.91102469430718
736,2021-01-06,0.04708,21.531049964167785
737,2021-01-07,0.07399,33.83777372236139
738,2021-01-08,0.07175,32.813356731712794
739,2021-01-09,0.09865,45.11550719976958
740,2021-01-10,0.06726,30.759949460278786
741,2021-01-11,0.0269,12.302150468056785
742,2021-01-12,0.22646,103.5667284385182
743,2021-01-13,0.09417,43.066673218472395
744,2021-01-14,0.0426,19.482215982870596
745,2021-01-15,0.05605,25.63329121689899
746,2021-01-16,0.05829,26.657708207547582
747,2021-01-17,0.10089,46.13992419041818
748,2021-01-18,0.04932,22.55546695481638
749,2021-01-19,0.07623,34.862190713009994
750,2021-01-20,0.03139,14.355557739490798
751,2021-01-21,0.04035,18.453225702085174
752,2021-01-22,0.04932,22.55546695481638
753,2021-01-23,0.04035,18.453225702085174
754,2021-01-24,0.05381,24.608874226250393
755,2021-01-25,0.04484,20.50663297351919
756,2021-01-26,0.06278,28.711115478981597
757,2021-01-27,0.08071,36.91102469430718
758,2021-01-28,0.0426,19.482215982870596
759,2021-01-29,0.0695,31.784366450927383
760,2021-01-30,0.05605,25.63329121689899
761,2021-01-31,0.04708,21.531049964167785
762,2021-02-01,0.0695,31.784366450927383
763,2021-02-02,0.10089,46.13992419041818
764,2021-02-03,0.06278,28.711115478981597
765,2021-02-04,0.0426,19.482215982870596
766,2021-02-05,0.04484,20.50663297351919
767,2021-02-06,0.05605,25.63329121689899
768,2021-02-07,0.06053,27.68212519819618
769,2021-02-08,0.05829,26.657708207547582
770,2021-02-09,0.03811,17.42880871143658
771,2021-02-10,0.05157,23.584457235601796
772,2021-02-11,0.04932,22.55546695481638
773,2021-02-12,0.04932,22.55546695481638
774,2021-02-13,0.07175,32.813356731712794
775,2021-02-14,0.09193,42.0422562278238
776,2021-02-15,0.06278,28.711115478981597
777,2021-02-16,0.05829,26.657708207547582
778,2021-02-17,0.05605,25.63329121689899
779,2021-02-18,0.09193,42.0422562278238
780,2021-02-19,0.02914,13.326567458705378
781,2021-02-20,0.02242,10.253316486759594
782,2021-02-21,0.0695,31.784366450927383
783,2021-02-22,0.0695,31.784366450927383
784,2021-02-23,0.05605,25.63329121689899
785,2021-02-24,0.03139,14.355557739490798
786,2021-02-25,0.0852,38.96443196574119
787,2021-02-26,0.07175,32.813356731712794
788,2021-02-27,0.07623,34.862190713009994
789,2021-02-28,0.02914,13.326567458705378
790,2021-03-01,0.07847,35.88660770365858
791,2021-03-02,0.05381,24.608874226250393
792,2021-03-03,0.04035,18.453225702085174
793,2021-03-04,0.04484,20.50663297351919
794,2021-03-05,0.0269,12.302150468056785
795,2021-03-06,0.0695,31.784366450927383
796,2021-03-07,0.08296,37.9400149750926
797,2021-03-08,0.0426,19.482215982870596
798,2021-03-09,0.05157,23.584457235601796
799,2021-03-10,0.01793,8.199909215325583
800,2021-03-11,0.02017,9.224326205974176
801,2021-03-12,0.09193,42.0422562278238
802,2021-03-13,0.03587,16.404391720787988
803,2021-03-14,0.06278,28.711115478981597
804,2021-03-15,0.04484,20.50663297351919
805,2021-03-16,0.02914,13.326567458705378
806,2021-03-17,0.04708,21.531049964167785
