,date,스톤 아일랜드,스톤 아일랜드_absolute
1717,2023-09-14,2.29891,3664.7997177422644
1718,2023-09-15,2.39691,3821.0260912578624
1719,2023-09-16,2.66433,4247.33279335522
1720,2023-09-17,3.25446,5188.086566852766
1721,2023-09-18,2.97374,4740.577714064006
1722,2023-09-19,2.62583,4185.95814661695
1723,2023-09-20,2.72873,4349.995838808327
1724,2023-09-21,2.69933,4303.127926753647
1725,2023-09-22,3.05635,4872.27017035098
1726,2023-09-23,3.06335,4883.429197030665
1727,2023-09-24,3.39656,5414.614808450382
1728,2023-09-25,3.02625,4824.286355628333
1729,2023-09-26,2.86944,4574.308216536691
1730,2023-09-27,2.58592,4122.335753076057
1731,2023-09-28,2.73713,4363.386670823949
1732,2023-09-29,2.80434,4470.529268415616
1733,2023-09-30,3.17325,5058.625915901728
1734,2023-10-01,3.51627,5605.4501061396895
1735,2023-10-02,3.75148,5980.409344043808
1736,2023-10-03,4.99894,7969.043547163881
1737,2023-10-04,10.042,16008.420845343151
1738,2023-10-05,7.36086,11734.29044649
1739,2023-10-06,5.58487,8903.101904653615
1740,2023-10-07,3.71998,5930.193723985224
1741,2023-10-08,3.97829,6341.9777499323045
1742,2023-10-09,4.25411,6781.675284045285
1743,2023-10-10,3.85369,6143.347075033902
1744,2023-10-11,3.48057,5548.539070073294
1745,2023-10-12,3.38956,5403.455781770696
1746,2023-10-13,3.10955,4957.07877311659
1747,2023-10-14,3.60378,5744.953881102444
1748,2023-10-15,3.87679,6180.1718630768655
1749,2023-10-16,3.42807,5464.846369975652
1750,2023-10-17,3.38606,5397.876268430854
1751,2023-10-18,3.37906,5386.717241751168
1752,2023-10-19,3.21456,5124.480114778558
1753,2023-10-20,3.37556,5381.137728411326
1754,2023-10-21,3.78298,6030.624964102393
1755,2023-10-22,4.0623,6475.902011555216
1756,2023-10-23,3.58557,5715.924470268576
1757,2023-10-24,3.71578,5923.498307977413
1758,2023-10-25,3.25726,5192.55017752464
1759,2023-10-26,3.70878,5912.339281297727
1760,2023-10-27,4.0483,6453.583958195846
1761,2023-10-28,5.34686,8523.679056077623
1762,2023-10-29,3.86979,6169.01283639718
1763,2023-10-30,3.22296,5137.870946794181
1764,2023-10-31,3.03745,4842.14079831583
1765,2023-11-01,3.04795,4858.879338335358
1766,2023-11-02,2.81624,4489.499613771081
1767,2023-11-03,2.80084,4464.949755075773
1768,2023-11-04,3.21666,5127.827822782464
1769,2023-11-05,3.45047,5500.555255350646
1770,2023-11-06,3.22996,5149.029973473866
1771,2023-11-07,3.74168,5964.786706692249
1772,2023-11-08,3.44417,5490.512131338929
1773,2023-11-09,3.26636,5207.056912208232
1774,2023-11-10,3.39166,5406.803489774602
1775,2023-11-11,3.95449,6304.037059221374
1776,2023-11-12,4.60623,7343.006208966838
1777,2023-11-13,4.54042,7238.095416711109
1778,2023-11-14,4.1372,6595.3035970278515
1779,2023-11-15,3.91319,6238.19880181123
1780,2023-11-16,3.73188,5949.164069340689
1781,2023-11-17,3.82359,6095.363260311255
1782,2023-11-18,4.30311,6859.788470803084
1783,2023-11-19,4.46832,7123.157441910348
1784,2023-11-20,3.84109,6123.260827010468
1785,2023-11-21,3.56457,5682.447390229519
1786,2023-11-22,3.24956,5180.275248176986
1787,2023-11-23,3.20896,5115.552893434809
1788,2023-11-24,3.47777,5544.07545940142
1789,2023-11-25,3.76968,6009.422813410992
1790,2023-11-26,4.1498,6615.389845051285
1791,2023-11-27,3.54987,5659.01343420218
1792,2023-11-28,3.35876,5354.35606438008
1793,2023-11-29,3.27896,5227.143160231665
1794,2023-11-30,3.36926,5371.094604399608
1795,2023-12-01,3.26076,5198.129690864483
1796,2023-12-02,3.60728,5750.533394442286
1797,2023-12-03,3.97549,6337.514139260431
1798,2023-12-04,3.39306,5409.03529511054
1799,2023-12-05,3.29436,5251.693018926973
1800,2023-12-06,3.12495,4981.628631811898
1801,2023-12-07,3.00455,4789.693372921307
1802,2023-12-08,2.73923,4366.734378827855
1803,2023-12-09,3.02485,4822.054550292395
1804,2023-12-10,3.22716,5144.566362801992
1805,2023-12-11,2.88624,4601.089880567936
1806,2023-12-12,2.72313,4341.068617464578
1807,2023-12-13,2.69793,4300.896121417711
1808,2023-12-14,2.55442,4072.1201330174717
1809,2023-12-15,2.57892,4111.176726396371
1810,2023-12-16,3.14455,5012.873906515018
1811,2023-12-17,4.1568,6626.548871730971
1812,2023-12-18,3.42527,5460.382759303778
1813,2023-12-19,3.15855,5035.191959874389
1814,2023-12-20,3.03745,4842.14079831583
1815,2023-12-21,3.02065,4815.359134284584
1816,2023-12-22,2.99124,4768.475280763219
1817,2023-12-23,3.33006,5308.60405499337
1818,2023-12-24,3.50157,5582.01615011235
1819,2023-12-25,3.56667,5685.795098233425
1820,2023-12-26,3.17255,5057.51001323376
1821,2023-12-27,3.00805,4795.272886261149
1822,2023-12-28,2.70073,4305.359732089585
1823,2023-12-29,2.82394,4501.774543118735
1824,2023-12-30,3.27616,5222.679549559791
1825,2023-12-31,3.23766,5161.30490282152
1826,2024-01-01,2.69653,4298.664316081774
1827,2024-01-02,2.54742,4060.961106337786
1828,2024-01-03,2.53902,4047.5702743221636
1829,2024-01-04,2.45502,3913.661954165938
1830,2024-01-05,2.37731,3789.780816554743
1831,2024-01-06,2.75113,4385.704724183321
1832,2024-01-07,3.07875,4907.979055725974
1833,2024-01-08,2.42702,3869.0258474471957
1834,2024-01-09,2.42212,3861.2145287714156
1835,2024-01-10,2.45292,3910.3142461620323
1836,2024-01-11,2.55582,4074.3519383534094
1837,2024-01-12,2.54882,4063.1929116737238
1838,2024-01-13,2.84984,4543.062941833572
1839,2024-01-14,3.26286,5201.477398868388
1840,2024-01-15,2.71893,4334.373201456767
1841,2024-01-16,2.49282,3973.9206982362393
1842,2024-01-17,2.49772,3981.7320169120194
1843,2024-01-18,2.39551,3818.7942859219247
1844,2024-01-19,2.37101,3779.737692543026
1845,2024-01-20,2.53902,4047.5702743221636
1846,2024-01-21,2.83724,4522.9766938101375
1847,2024-01-22,2.79873,4461.586105605182
1848,2024-01-23,2.81834,4492.847321774987
1849,2024-01-24,2.63913,4207.160297308353
1850,2024-01-25,2.30521,3674.842841753982
1851,2024-01-26,2.30871,3680.4223550938245
1852,2024-01-27,2.75743,4395.7478481950375
1853,2024-01-28,3.11655,4968.237799796276
1854,2024-01-29,2.70213,4307.591537425522
1855,2024-01-30,2.52292,4021.904512958887
1856,2024-01-31,2.43962,3889.1120954706294
1857,2024-02-01,2.59012,4129.031169083868
1858,2024-02-02,2.42212,3861.2145287714156
1859,2024-02-03,2.68183,4275.230360054434
1860,2024-02-04,3.19355,5090.987093272816
1861,2024-02-05,2.69303,4293.084802741931
1862,2024-02-06,2.60203,4148.017455906019
1863,2024-02-07,2.31361,3688.233673769605
1864,2024-02-08,2.38081,3795.3603298945854
1865,2024-02-09,2.66083,4241.753280015377
1866,2024-02-10,2.94504,4694.825704677295
1867,2024-02-11,3.32236,5296.329125645716
1868,2024-02-12,3.45397,5506.134768690488
1869,2024-02-13,3.10465,4949.26745444081
1870,2024-02-14,2.85614,4553.106065845289
1871,2024-02-15,2.57892,4111.176726396371
1872,2024-02-16,2.58032,4113.408531732308
1873,2024-02-17,2.90444,4630.103349935119
1874,2024-02-18,3.46867,5529.5687247178275
1875,2024-02-19,2.87784,4587.699048552314
1876,2024-02-20,2.53762,4045.338468986227
1877,2024-02-21,2.50542,3994.0069462596734
1878,2024-02-22,2.52152,4019.6727076229504
1879,2024-02-23,2.58802,4125.683461079962
1880,2024-02-24,2.98354,4756.200351415566
1881,2024-02-25,3.43647,5478.237201991275
1882,2024-02-26,2.64473,4216.087518652101
1883,2024-02-27,2.66153,4242.869182683346
1884,2024-02-28,2.47252,3941.559520865151
1885,2024-02-29,2.53062,4034.1794423065407
1886,2024-03-01,2.94154,4689.246191337452
1887,2024-03-02,3.33776,5320.878984341023
1888,2024-03-03,3.33916,5323.110789676961
1889,2024-03-04,2.53552,4041.990760982321
1890,2024-03-05,2.56772,4093.3222837088742
1891,2024-03-06,2.57682,4107.8290183924655
1892,2024-03-07,2.60413,4151.365163909924
1893,2024-03-08,2.57472,4104.48131038856
1894,2024-03-09,3.17325,5058.625915901728
1895,2024-03-10,3.46797,5528.45282204986
1896,2024-03-11,2.84914,4541.947039165603
1897,2024-03-12,2.70563,4313.171050765365
1898,2024-03-13,2.75393,4390.168334855195
1899,2024-03-14,2.62513,4184.842243948981
1900,2024-03-15,2.57122,4098.901797048717
1901,2024-03-16,3.00245,4786.345664917401
1902,2024-03-17,3.47847,5545.191362069388
1903,2024-03-18,2.76373,4405.790972206754
1904,2024-03-19,2.55372,4071.004230349504
1905,2024-03-20,2.50892,3999.586459599516
1906,2024-03-21,2.37311,3783.085400546932
1907,2024-03-22,2.32341,3703.8563111211643
1908,2024-03-23,2.81974,4495.079127110924
1909,2024-03-24,3.35736,5352.1242590441425
1910,2024-03-25,2.74833,4381.241113511446
1911,2024-03-26,2.60903,4159.176482585704
1912,2024-03-27,2.34861,3744.028807168032
1913,2024-03-28,2.25691,3597.845557664152
1914,2024-03-29,2.35421,3752.956028511781
1915,2024-03-30,2.73783,4364.502573491918
1916,2024-03-31,2.93734,4682.550775329641
1917,2024-04-01,2.50402,3991.775140923736
1918,2024-04-02,2.31641,3692.6972844414786
1919,2024-04-03,2.43402,3880.1848741268805
1920,2024-04-04,2.43542,3882.416679462818
1921,2024-04-05,2.49212,3972.8047955682705
1922,2024-04-06,2.55722,4076.583743689346
1923,2024-04-07,2.81974,4495.079127110924
1924,2024-04-08,2.50682,3996.23875159561
1925,2024-04-09,2.34581,3739.5651964961585
1926,2024-04-10,2.66433,4247.33279335522
1927,2024-04-11,2.36191,3765.2309578594345
1928,2024-04-12,2.35141,3748.4924178399065
1929,2024-04-13,2.42492,3865.67813944329
1930,2024-04-14,2.53902,4047.5702743221636
1931,2024-04-15,2.25761,3598.9614603321206
1932,2024-04-16,2.1932,3496.2824734123283
1933,2024-04-17,2.23381,3561.0207696211896
1934,2024-04-18,2.0539,3274.2178424865865
1935,2024-04-19,2.07,3299.8836038498625
1936,2024-04-20,2.37171,3780.8535952109946
1937,2024-04-21,2.30941,3681.5382577617934
1938,2024-04-22,2.1372,3407.010259974844
1939,2024-04-23,1.98669,3167.07524489492
1940,2024-04-24,1.94679,3103.4687928207127
1941,2024-04-25,1.92579,3069.9917127816557
1942,2024-04-26,1.92999,3076.6871287894674
1943,2024-04-27,2.0427,3256.363399799089
1944,2024-04-28,2.21981,3538.7027162618183
1945,2024-04-29,1.97899,3154.800315547266
1946,2024-04-30,1.86139,2967.3286673285493
1947,2024-05-01,2.1001,3347.8674185725104
1948,2024-05-02,1.89499,3020.8919953910395
1949,2024-05-03,1.73118,2759.754829619713
1950,2024-05-04,1.93209,3080.034836793373
1951,2024-05-05,2.1603,3443.835048017806
1952,2024-05-06,2.0882,3328.8970732170455
1953,2024-05-07,1.81939,2900.3745072504357
1954,2024-05-08,1.77458,2828.940795033763
1955,2024-05-09,1.73818,2770.9138562993985
1956,2024-05-10,1.66888,2660.4394921705116
1957,2024-05-11,1.92929,3075.5712261214985
1958,2024-05-12,2.098,3344.5197105686048
1959,2024-05-13,1.90409,3035.3987300746307
1960,2024-05-14,1.74308,2778.725174975178
1961,2024-05-15,2.0273,3231.813541103781
1962,2024-05-16,1.84319,2938.3151979613667
1963,2024-05-17,1.73818,2770.9138562993985
1964,2024-05-18,1.69338,2699.4960855494114
1965,2024-05-19,1.89429,3019.776092723071
1966,2024-05-20,1.84739,2945.010613969178
1967,2024-05-21,1.72768,2754.1753162798705
1968,2024-05-22,1.75008,2789.884201654864
1969,2024-05-23,1.56317,2491.922247840575
1970,2024-05-24,1.57857,2516.472106535883
1971,2024-05-25,1.67868,2676.0621295220712
1972,2024-05-26,1.79978,2869.113291080631
1973,2024-05-27,1.60658,2561.1241547213103
1974,2024-05-28,1.47987,2359.129830352317
1975,2024-05-29,1.55057,2471.835999817141
1976,2024-05-30,1.55967,2486.342734500732
1977,2024-05-31,1.48057,2360.2457330202856
1978,2024-06-01,1.58697,2529.862938551506
1979,2024-06-02,1.79278,2857.9542644009457
1980,2024-06-03,2.0721,3303.231311853768
1981,2024-06-04,1.96429,3131.3663595199264
1982,2024-06-05,2.0385,3249.667983791278
1983,2024-06-06,1.72558,2750.8276082759644
1984,2024-06-07,1.61148,2568.9354733970904
1985,2024-06-08,1.72978,2757.523024283776
1986,2024-06-09,1.82149,2903.722215254342
1987,2024-06-10,1.70878,2724.045944244719
1988,2024-06-11,2.1274,3391.3876226232846
1989,2024-06-12,6.35701,10134.00631328967
1990,2024-06-13,4.59362,7322.904019476718
1991,2024-06-14,1.83269,2921.576657941838
1992,2024-06-15,1.96289,3129.134554183989
1993,2024-06-16,1.75988,2805.506839006424
1994,2024-06-17,2.35701,3757.4196391836545
1995,2024-06-18,1.79908,2867.9973884126625
1996,2024-06-19,1.62548,2591.2535267564617
1997,2024-06-20,1.48197,2362.477538356223
1998,2024-06-21,1.40497,2239.7282448796823
1999,2024-06-22,1.63528,2606.8761641080214
2000,2024-06-23,1.51417,2413.809061082776
2001,2024-06-24,1.42597,2273.205324918739
2002,2024-06-25,1.34966,2151.555992643481
2003,2024-06-26,1.17255,1869.216676180752
2004,2024-06-27,1.26426,2015.4158671513176
2005,2024-06-28,1.26426,2015.4158671513176
2006,2024-06-29,1.49177,2378.100175707783
2007,2024-06-30,1.51347,2412.693158414808
2008,2024-07-01,1.33636,2130.3538419520787
2009,2024-07-02,1.40357,2237.496439543745
2010,2024-07-03,1.41687,2258.6985902351475
2011,2024-07-04,1.22226,1948.4617070732045
2012,2024-07-05,1.19145,1899.3460482159028
2013,2024-07-06,1.55057,2471.835999817141
2014,2024-07-07,1.61988,2582.326305412713
2015,2024-07-08,1.22996,1960.7366364208585
2016,2024-07-09,1.19845,1910.5050748955885
2017,2024-07-10,1.19425,1903.8096588877772
2018,2024-07-11,1.33636,2130.3538419520787
2019,2024-07-12,1.34056,2137.04925795989
2020,2024-07-13,1.31326,2093.5290539091166
2021,2024-07-14,1.43297,2284.3643515984245
2022,2024-07-15,1.32376,2110.2675939286446
2023,2024-07-16,1.37836,2197.308002030192
2024,2024-07-17,1.81449,2892.5631885746557
2025,2024-07-18,1.57157,2505.3130798561974
2026,2024-07-19,1.45677,2322.305042309355
2027,2024-07-20,1.36366,2173.8740460028525
2028,2024-07-21,1.51207,2410.4613530788706
2029,2024-07-22,1.40357,2237.496439543745
2030,2024-07-23,1.30626,2082.370027229431
2031,2024-07-24,1.20336,1918.3323350380535
2032,2024-07-25,1.17605,1874.796189520595
2033,2024-07-26,1.14175,1820.1169587901359
2034,2024-07-27,1.35456,2159.367311319261
2035,2024-07-28,1.39866,2229.66917940128
2036,2024-07-29,1.28596,2050.0088498583427
2037,2024-07-30,1.28176,2043.3134338505315
2038,2024-07-31,1.17885,1879.259800192469
2039,2024-08-01,1.37416,2190.6125860223806
2040,2024-08-02,1.24746,1988.6342031200725
2041,2024-08-03,1.30206,2075.6746112216197
2042,2024-08-04,1.35386,2158.2514086512924
2043,2024-08-05,1.27896,2038.8498231786575
2044,2024-08-06,1.46377,2333.4640689890407
2045,2024-08-07,1.53167,2441.7066277819904
2046,2024-08-08,1.45817,2324.5368476452923
2047,2024-08-09,1.39796,2228.5532767333116
2048,2024-08-10,1.45117,2313.3778209656066
2049,2024-08-11,1.46937,2342.391290332789
2050,2024-08-12,1.44487,2303.3346969538898
2051,2024-08-13,1.45397,2317.8414316374806
2052,2024-08-14,1.40497,2239.7282448796823
2053,2024-08-15,1.46657,2337.9276796609147
2054,2024-08-16,1.41687,2258.6985902351475
2055,2024-08-17,1.46517,2335.695874324978
2056,2024-08-18,1.62618,2592.36942942443
2057,2024-08-19,1.44627,2305.5665022898265
2058,2024-08-20,1.45047,2312.2619182976377
2059,2024-08-21,1.52047,2423.8521850944935
2060,2024-08-22,1.60728,2562.240057389279
2061,2024-08-23,1.42247,2267.625811578896
2062,2024-08-24,1.52607,2432.779406438242
2063,2024-08-25,2.0497,3267.522426478775
2064,2024-08-26,1.71648,2736.320873592373
2065,2024-08-27,1.53167,2441.7066277819904
2066,2024-08-28,1.62058,2583.4422080806817
2067,2024-08-29,1.58907,2533.2106465554116
2068,2024-08-30,1.63598,2607.9920667759898
2069,2024-08-31,1.65768,2642.585049483015
2070,2024-09-01,1.95589,3117.9755275043035
2071,2024-09-02,1.76128,2807.7386443423607
2072,2024-09-03,1.80609,2879.1723565590332
2073,2024-09-04,1.82989,2917.113047269964
2074,2024-09-05,1.69758,2706.1915015572226
2075,2024-09-06,1.63248,2602.412553436147
2076,2024-09-07,1.80749,2881.4041618949705
2077,2024-09-08,2.0448,3259.711107802995
2078,2024-09-09,1.81449,2892.5631885746557
2079,2024-09-10,2.20161,3509.689246894636
2080,2024-09-11,1.84879,2947.242419305115
2081,2024-09-12,1.77528,2830.0566977017315
2082,2024-09-13,1.63948,2613.5715801158326
2083,2024-09-14,1.75218,2793.23190965877
2084,2024-09-15,1.91529,3053.2531727621276
2085,2024-09-16,1.88029,2997.4580393636998
2086,2024-09-17,1.77178,2824.4771843618887
2087,2024-09-18,2.1967,3501.8619867521707
2088,2024-09-19,2.44802,3902.5029274862522
2089,2024-09-20,2.96114,4720.491466040571
2090,2024-09-21,2.48792,3966.1093795604593
2091,2024-09-22,2.63423,4199.348978632573
2092,2024-09-23,2.52152,4019.6727076229504
2093,2024-09-24,2.46622,3931.516396853434
2094,2024-09-25,2.43402,3880.1848741268805
2095,2024-09-26,4.40252,7018.262591121304
2096,2024-09-27,2.37871,3792.01262189068
2097,2024-09-28,2.43682,3884.648484798755
2098,2024-09-29,2.73363,4357.807157484106
2099,2024-09-30,2.25621,3596.729654996183
