,date,빈폴,빈폴_absolute
723,2020-12-24,6.58356,5675.369695257447
724,2020-12-25,7.45287,6424.759938497313
725,2020-12-26,7.12861,6145.231024447136
726,2020-12-27,7.40366,6382.338369816596
727,2020-12-28,7.18287,6192.0059546770835
728,2020-12-29,6.4965,5600.319466252302
729,2020-12-30,6.73244,5803.711966039506
730,2020-12-31,5.68775,4903.135079531522
731,2021-01-01,6.4536,5563.337444378642
732,2021-01-02,7.65348,6597.696148475743
733,2021-01-03,7.59292,6545.4902919566575
734,2021-01-04,6.39178,5510.04540260173
735,2021-01-05,6.54697,5643.827220190846
736,2021-01-06,6.15836,5308.8252733301815
737,2021-01-07,6.39809,5515.4849494087875
738,2021-01-08,6.68702,5764.557573650191
739,2021-01-09,7.63203,6579.205137538914
740,2021-01-10,8.15816,7032.7564468253495
741,2021-01-11,7.90582,6815.226297650546
742,2021-01-12,6.30977,5439.348535145815
743,2021-01-13,6.19874,5343.634924688185
744,2021-01-14,5.88836,5076.071289509951
745,2021-01-15,5.44803,4696.484023970835
746,2021-01-16,11.74771,10127.134456536109
747,2021-01-17,7.37338,6356.2354415570535
748,2021-01-18,6.20126,5345.807295203841
749,2021-01-19,6.28453,5417.590347917583
750,2021-01-20,5.7685,4972.745761729609
751,2021-01-21,5.63854,4860.713510850805
752,2021-01-22,5.51994,4758.474168328289
753,2021-01-23,6.34257,5467.623833921013
754,2021-01-24,6.95702,5997.311557470421
755,2021-01-25,6.02084,5190.275910904411
756,2021-01-26,5.95271,5131.54432232044
757,2021-01-27,5.76219,4967.306214922551
758,2021-01-28,5.40387,4658.415816839349
759,2021-01-29,5.50733,4747.603695232092
760,2021-01-30,6.31986,5448.0466377263565
761,2021-01-31,7.07814,6101.723270508592
762,2021-02-01,6.35645,5479.589112792956
763,2021-02-02,6.07888,5240.309396907841
764,2021-02-03,6.15458,5305.566717556699
765,2021-02-04,5.98677,5160.905806353466
766,2021-02-05,6.02967,5197.887828227125
767,2021-02-06,6.69585,5772.169490972905
768,2021-02-07,7.42259,6398.657010237769
769,2021-02-08,6.45108,5561.165073862988
770,2021-02-09,5.92243,5105.441394060897
771,2021-02-10,5.5742,4805.249098558236
772,2021-02-11,5.6827,4898.7817179822905
773,2021-02-12,6.15584,5306.652902814527
774,2021-02-13,7.71026,6646.643449221346
775,2021-02-14,8.53793,7360.13785584538
776,2021-02-15,7.22955,6232.246532324225
777,2021-02-16,6.55075,5647.0857759643295
778,2021-02-17,6.91034,5957.070979823278
779,2021-02-18,6.09023,5250.093684746211
780,2021-02-19,6.04607,5212.025477614724
781,2021-02-20,7.24974,6249.651358003227
782,2021-02-21,8.01937,6913.112278623832
783,2021-02-22,7.12735,6144.144839189308
784,2021-02-23,6.45234,5562.251259120816
785,2021-02-24,6.05238,5217.465024421782
786,2021-02-25,6.14827,5300.127170749641
787,2021-02-26,5.87574,5065.192195895836
788,2021-02-27,6.97847,6015.80256840725
789,2021-02-28,7.87428,6788.037184133175
790,2021-03-01,7.76703,6695.582129449029
791,2021-03-02,5.84546,5039.089267636294
792,2021-03-03,5.82023,5017.339700925981
793,2021-03-04,6.06121,5225.076941744495
794,2021-03-05,5.59312,4821.5591184614905
795,2021-03-06,7.22703,6230.074161808569
796,2021-03-07,8.07615,6962.059579369434
797,2021-03-08,6.77155,5837.426811621762
798,2021-03-09,6.36781,5489.382021149245
799,2021-03-10,6.40818,5524.183051989328
800,2021-03-11,6.41575,5530.708784054214
801,2021-03-12,6.28201,5415.417977401928
802,2021-03-13,7.0466,6074.534156991221
803,2021-03-14,7.70143,6639.031531898632
804,2021-03-15,7.25857,6257.2632753259395
805,2021-03-16,6.61636,5703.644994032646
806,2021-03-17,6.48641,5591.621363671761
807,2021-03-18,6.3186,5446.960452468528
808,2021-03-19,6.22397,5365.384491398497
809,2021-03-20,7.32039,6310.555317102853
810,2021-03-21,7.7582,6687.970212126315
811,2021-03-22,6.47,5577.475093766242
812,2021-03-23,6.08645,5246.835128972727
813,2021-03-24,5.98551,5159.8196210956385
814,2021-03-25,5.85934,5051.054546508238
815,2021-03-26,5.62971,4853.101593528091
816,2021-03-27,6.51669,5617.724291931303
817,2021-03-28,7.17151,6182.213046320795
818,2021-03-29,6.20126,5345.807295203841
819,2021-03-30,5.86186,5053.226917023892
820,2021-03-31,6.09276,5252.274675779785
821,2021-04-01,5.97163,5147.854342223694
822,2021-04-02,6.07888,5240.309396907841
823,2021-04-03,7.05291,6079.9737037982795
824,2021-04-04,7.38222,6363.8559793976865
825,2021-04-05,6.1407,5293.601438684755
826,2021-04-06,6.06121,5225.076941744495
827,2021-04-07,5.75083,4957.513306566262
828,2021-04-08,5.81013,5008.63297782752
829,2021-04-09,5.85429,5046.701184959006
830,2021-04-10,6.18738,5333.842016331897
831,2021-04-11,6.55706,5652.525322771387
832,2021-04-12,5.90855,5093.476115188953
833,2021-04-13,5.40639,4660.588187355003
834,2021-04-14,5.37485,4633.399073837633
835,2021-04-15,5.70541,4918.358914176948
836,2021-04-16,5.41144,4664.941548904234
837,2021-04-17,5.95018,5129.363331286865
838,2021-04-18,6.51164,5613.370930382073
839,2021-04-19,5.75714,4962.95285337332
840,2021-04-20,5.50859,4748.68988048992
841,2021-04-21,5.93126,5113.053311383611
842,2021-04-22,5.73443,4943.3756571786635
843,2021-04-23,5.61836,4843.317305689722
844,2021-04-24,6.1407,5293.601438684755
845,2021-04-25,6.96333,6002.751104277479
846,2021-04-26,6.19621,5341.4539336546095
847,2021-04-27,5.96406,5141.328610158809
848,2021-04-28,5.98299,5157.647250579983
849,2021-04-29,5.88962,5077.15747476778
850,2021-04-30,5.37863,4636.657629611116
851,2021-05-01,6.33248,5458.925731340472
852,2021-05-02,6.78164,5846.1249142023025
853,2021-05-03,6.75136,5820.02198594276
854,2021-05-04,5.96911,5145.681971708039
855,2021-05-05,6.38421,5503.519670536844
856,2021-05-06,6.11673,5272.93805723227
857,2021-05-07,6.18107,5328.402469524839
858,2021-05-08,6.54066,5638.387673383788
859,2021-05-09,6.36654,5488.287215373498
860,2021-05-10,5.73065,4940.11710140518
861,2021-05-11,5.27013,4543.125010187061
862,2021-05-12,5.50733,4747.603695232092
863,2021-05-13,6.13187,5285.989521362041
864,2021-05-14,5.48588,4729.112684295263
865,2021-05-15,5.66882,4886.816439110347
866,2021-05-16,7.21693,6221.367438710109
867,2021-05-17,6.14196,5294.687623942583
868,2021-05-18,5.50985,4749.776065747748
869,2021-05-19,6.64033,5724.30837548513
870,2021-05-20,5.85934,5051.054546508238
871,2021-05-21,5.21587,4496.350079957114
872,2021-05-22,5.64737,4868.325428173518
873,2021-05-23,6.12177,5277.282798263581
874,2021-05-24,5.34961,4611.640886609402
875,2021-05-25,5.12629,4419.127480436314
876,2021-05-26,4.90045,4224.4417037475705
877,2021-05-27,4.94208,4260.328919845482
878,2021-05-28,4.74021,4086.306524609224
879,2021-05-29,5.2777,4549.650742251947
880,2021-05-30,5.81518,5012.98633937675
881,2021-05-31,5.19821,4481.126245311688
882,2021-06-01,5.27643,4548.5559364762
883,2021-06-02,5.64233,4863.980687142208
884,2021-06-03,5.17928,4464.807604890514
885,2021-06-04,5.2083,4489.824347892229
886,2021-06-05,5.52877,4766.086085651003
887,2021-06-06,6.39935,5516.571134666616
888,2021-06-07,5.45055,4698.65639448649
889,2021-06-08,5.29031,4560.521215348143
890,2021-06-09,5.19947,4482.212430569515
891,2021-06-10,5.23858,4515.927276151771
892,2021-06-11,4.97615,4289.699024396427
893,2021-06-12,5.35971,4620.347609707862
894,2021-06-13,6.82328,5882.020750818133
895,2021-06-14,5.4619,4708.440682324859
896,2021-06-15,5.56284,4795.456190201948
897,2021-06-16,6.54192,5639.473858641616
898,2021-06-17,6.08014,5241.395582165669
899,2021-06-18,6.30724,5437.16754411224
900,2021-06-19,6.51543,5616.638106673476
901,2021-06-20,6.34762,5471.977195470244
902,2021-06-21,5.82275,5019.512071441636
903,2021-06-22,5.50354,4744.33651894069
904,2021-06-23,5.26508,4538.771648637831
905,2021-06-24,5.15783,4446.316593953684
906,2021-06-25,4.88404,4210.295433842052
907,2021-06-26,5.36854,4627.959527030575
908,2021-06-27,5.89341,5080.424651059183
909,2021-06-28,5.28148,4552.90929802543
910,2021-06-29,5.13512,4426.739397759027
911,2021-06-30,4.92694,4247.277455715711
912,2021-07-01,4.98877,4300.578118010543
913,2021-07-02,4.49796,3877.474478014962
914,2021-07-03,5.46947,4714.966414389745
915,2021-07-04,5.70667,4919.445099434776
916,2021-07-05,5.55779,4791.102828652717
917,2021-07-06,4.83358,4166.796300421427
918,2021-07-07,4.96606,4281.000921815886
919,2021-07-08,4.71119,4061.289781607509
920,2021-07-09,4.4475,3833.975344594337
921,2021-07-10,5.0304,4336.465334108455
922,2021-07-11,5.13639,4427.834203534774
923,2021-07-12,4.62161,3984.0671820867087
924,2021-07-13,4.45759,3842.673447174878
925,2021-07-14,4.71624,4065.643143156739
926,2021-07-15,4.45885,3843.759632432706
927,2021-07-16,4.32259,3726.2964552647636
928,2021-07-17,4.65946,4016.6958424111367
929,2021-07-18,4.86386,4192.89922868097
930,2021-07-19,4.41469,3805.69142530122
931,2021-07-20,4.28852,3696.9263507138185
932,2021-07-21,4.23553,3651.246226259618
933,2021-07-22,4.40586,3798.079507978506
934,2021-07-23,4.03744,3480.4823867968435
935,2021-07-24,4.37936,3775.2351354924467
936,2021-07-25,4.65063,4009.083925088423
937,2021-07-26,4.03618,3479.3962015390157
938,2021-07-27,4.09422,3529.4296875424457
939,2021-07-28,4.1245,3555.532615801989
940,2021-07-29,4.00968,3456.5518290529562
941,2021-07-30,3.67281,3166.152441906583
942,2021-07-31,3.87973,3344.5281986920713
943,2021-08-01,4.44245,3829.621983045107
944,2021-08-02,4.12702,3557.704986317644
945,2021-08-03,4.14343,3571.8512562231626
946,2021-08-04,4.30366,3709.9778148435894
947,2021-08-05,4.12576,3556.6188010598157
948,2021-08-06,3.92894,3386.949767372788
949,2021-08-07,4.17497,3599.040369740533
950,2021-08-08,4.57114,3940.5594281481635
951,2021-08-09,4.16614,3591.4284524178197
952,2021-08-10,4.30997,3715.4173616506478
953,2021-08-11,4.31376,3718.6845379420506
954,2021-08-12,4.25067,3664.29769038939
955,2021-08-13,4.05006,3491.3614804109593
956,2021-08-14,4.53329,3907.9307678237356
957,2021-08-15,4.92694,4247.277455715711
958,2021-08-16,5.11998,4413.687933629256
959,2021-08-17,4.75661,4100.444173996823
960,2021-08-18,4.43614,3824.182436238049
961,2021-08-19,4.61278,3976.455264763995
962,2021-08-20,4.39829,3791.553775913621
963,2021-08-21,5.0897,4387.585005369712
964,2021-08-22,5.41648,4669.286289935545
965,2021-08-23,5.37611,4634.485259095461
966,2021-08-24,5.12503,4418.041295178486
967,2021-08-25,5.16162,4449.583770245087
968,2021-08-26,4.94208,4260.328919845482
969,2021-08-27,5.21209,4493.091524183631
970,2021-08-28,5.70289,4916.1865436612925
971,2021-08-29,6.54318,5640.560043899444
972,2021-08-30,5.15657,4445.230408695857
973,2021-08-31,5.58429,4813.947201138777
974,2021-09-01,5.72308,4933.5913693402945
975,2021-09-02,5.88584,5073.898918994297
976,2021-09-03,5.54518,4780.232355556521
977,2021-09-04,6.14196,5294.687623942583
978,2021-09-05,7.06553,6090.852797412395
979,2021-09-06,6.41197,5527.450228280732
980,2021-09-07,6.36781,5489.382021149245
981,2021-09-08,5.82401,5020.598256699464
982,2021-09-09,6.04986,5215.292653906126
983,2021-09-10,5.96532,5142.4147954166365
984,2021-09-11,6.82959,5887.460297625191
985,2021-09-12,7.78848,6714.073140385858
986,2021-09-13,6.71604,5789.574316651906
987,2021-09-14,6.84852,5903.7789380463655
988,2021-09-15,6.07888,5240.309396907841
989,2021-09-16,6.0814,5242.481767423497
990,2021-09-17,5.66251,4881.376892303289
991,2021-09-18,6.35267,5476.330557019473
992,2021-09-19,6.34383,5468.71001917884
993,2021-09-20,5.29031,4560.521215348143
994,2021-09-21,5.5212,4759.560353586117
995,2021-09-22,7.27371,6270.314739455712
996,2021-09-23,7.09076,6112.602364122708
997,2021-09-24,6.57977,5672.102518966044
998,2021-09-25,7.19927,6206.143604064682
999,2021-09-26,7.64465,6590.0842311530305
1000,2021-09-27,6.51669,5617.724291931303
1001,2021-09-28,6.54066,5638.387673383788
1002,2021-09-29,6.50281,5605.75901305936
1003,2021-09-30,6.2164,5358.8587593336115
1004,2021-10-01,5.87827,5067.373186929411
1005,2021-10-02,6.52804,5627.508579769672
1006,2021-10-03,6.90782,5954.898609307624
1007,2021-10-04,7.32292,6312.736308136428
1008,2021-10-05,5.95271,5131.54432232044
1009,2021-10-06,5.97542,5151.121518515097
1010,2021-10-07,6.0385,5205.499745549838
1011,2021-10-08,5.71298,4924.884646241834
1012,2021-10-09,6.14953,5301.213356007468
1013,2021-10-10,7.36581,6349.709709492167
1014,2021-10-11,8.02821,6920.732816464464
1015,2021-10-12,7.24974,6249.651358003227
1016,2021-10-13,6.66178,5742.79938642196
1017,2021-10-14,6.29967,5430.6418120473545
1018,2021-10-15,6.29337,5425.210885758216
1019,2021-10-16,8.31714,7169.805440705868
1020,2021-10-17,9.55108,8233.525628835994
1021,2021-10-18,8.49504,7323.164454489641
1022,2021-10-19,8.0219,6915.293269657406
1023,2021-10-20,7.81246,6734.745142356262
1024,2021-10-21,7.4718,6441.0785789184865
1025,2021-10-22,7.30147,6294.245297199599
1026,2021-10-23,7.73928,6671.66019222306
1027,2021-10-24,8.64392,7451.506725271699
1028,2021-10-25,7.77334,6701.021676256087
1029,2021-10-26,7.00118,6035.379764601907
1030,2021-10-27,6.6315,5716.696458162416
1031,2021-10-28,6.63907,5723.222190227302
1032,2021-10-29,6.11925,5275.110427747925
1033,2021-10-30,7.1223,6139.7914776400785
1034,2021-10-31,7.73802,6670.574006965233
1035,2021-11-01,7.01127,6044.077867182448
1036,2021-11-02,6.87753,5928.787060530161
1037,2021-11-03,6.6315,5716.696458162416
1038,2021-11-04,6.58103,5673.188704223872
1039,2021-11-05,6.12177,5277.282798263581
1040,2021-11-06,7.14375,6158.282488576908
1041,2021-11-07,8.79027,7577.668005020183
1042,2021-11-08,8.68051,7483.049200338301
1043,2021-11-09,8.98962,7749.518029740786
1044,2021-11-10,8.74612,7539.608418406616
1045,2021-11-11,8.06101,6949.008115239662
1046,2021-11-12,7.76451,6693.409758933373
1047,2021-11-13,7.92349,6830.458752813892
1048,2021-11-14,8.32218,7174.150181737178
1049,2021-11-15,6.9381,5981.001537567166
1050,2021-11-16,6.98226,6019.069744698652
1051,2021-11-17,6.64033,5724.30837548513
1052,2021-11-18,6.35393,5477.416742277302
1053,2021-11-19,6.25551,5392.573604915868
1054,2021-11-20,7.11095,6130.0071898017095
1055,2021-11-21,7.86545,6780.425266810462
1056,2021-11-22,7.57273,6528.085466277656
1057,2021-11-23,8.04587,6935.956651109892
1058,2021-11-24,7.40493,6383.433175592343
1059,2021-11-25,6.72613,5798.272419232448
1060,2021-11-26,6.58734,5678.62825103093
1061,2021-11-27,7.42007,6396.4846397221145
1062,2021-11-28,8.45971,7292.708164680867
1063,2021-11-29,7.40871,6386.691731365826
1064,2021-11-30,7.17908,6188.73877838568
1065,2021-12-01,7.46801,6437.811402627084
1066,2021-12-02,7.14502,6159.377294352655
1067,2021-12-03,6.72992,5801.53959552385
1068,2021-12-04,7.1324,6148.498200738539
1069,2021-12-05,8.09255,6976.1972287570325
1070,2021-12-06,6.96585,6004.923474793134
1071,2021-12-07,6.99613,6031.026403052677
1072,2021-12-08,6.62646,5712.351717131105
1073,2021-12-09,6.67945,5758.031841585305
1074,2021-12-10,6.00317,5175.043455741065
1075,2021-12-11,7.14249,6157.19630331908
1076,2021-12-12,8.2591,7119.771954702437
1077,2021-12-13,7.28254,6277.926656778425
1078,2021-12-14,6.55328,5649.266766997904
1079,2021-12-15,6.24416,5382.789317077499
1080,2021-12-16,6.35393,5477.416742277302
1081,2021-12-17,6.59113,5681.895427322333
1082,2021-12-18,7.10843,6127.834819286054
1083,2021-12-19,8.58209,7398.2060629768675
1084,2021-12-20,6.90655,5953.803803531877
1085,2021-12-21,6.42963,5542.6740629261585
1086,2021-12-22,6.13691,5290.334262393352
1087,2021-12-23,6.21766,5359.94494459144
1088,2021-12-24,6.24416,5382.789317077499
1089,2021-12-25,7.18034,6189.824963643508
1090,2021-12-26,7.67998,6620.540520961802
1091,2021-12-27,7.61563,6565.067488151315
1092,2021-12-28,8.15564,7030.584076309693
1093,2021-12-29,7.12861,6145.231024447136
1094,2021-12-30,6.8094,5870.05547194619
1095,2021-12-31,6.45739,5566.604620670046
1096,2022-01-01,7.15763,6170.247767448852
1097,2022-01-02,8.20484,7072.997024472491
1098,2022-01-03,7.00875,6041.905496666793
1099,2022-01-04,6.83968,5896.158400205733
1100,2022-01-05,6.61762,5704.731179290473
1101,2022-01-06,6.08519,5245.748943714899
1102,2022-01-07,6.11547,5271.8518719744425
1103,2022-01-08,6.99992,6034.293579344079
1104,2022-01-09,7.8011,6724.952233999974
1105,2022-01-10,6.63403,5718.877449195991
1106,2022-01-11,6.70594,5780.867593553446
1107,2022-01-12,6.23154,5371.910223463383
1108,2022-01-13,6.39556,5513.3039583752125
1109,2022-01-14,6.00191,5173.957270483237
1110,2022-01-15,6.78417,5848.305905235877
1111,2022-01-16,7.15889,6171.333952706679
1112,2022-01-17,6.38926,5507.873032086074
1113,2022-01-18,5.97037,5146.768156965867
1114,2022-01-19,5.92369,5106.527579318725
1115,2022-01-20,5.89088,5078.243660025608
1116,2022-01-21,5.46947,4714.966414389745
1117,2022-01-22,6.56211,5656.878684320617
1118,2022-01-23,7.20305,6209.402159838166
1119,2022-01-24,5.86565,5056.494093315295
1120,2022-01-25,5.51237,4751.948436263403
1121,2022-01-26,5.48083,4724.759322746033
1122,2022-01-27,5.38242,4639.9248059025185
1123,2022-01-28,4.9711,4285.345662847197
1124,2022-01-29,5.76345,4968.392400180378
1125,2022-01-30,6.04355,5209.853107099068
1126,2022-01-31,5.37611,4634.485259095461
1127,2022-02-01,5.82149,5018.425886183808
1128,2022-02-02,6.93305,5976.648176017936
1129,2022-02-03,6.30724,5437.16754411224
1130,2022-02-04,6.10285,5260.972778360327
1131,2022-02-05,7.43899,6412.79465962537
1132,2022-02-06,7.37717,6359.502617848455
1133,2022-02-07,5.82149,5018.425886183808
1134,2022-02-08,5.58934,4818.300562688008
1135,2022-02-09,5.57798,4808.507654331719
1136,2022-02-10,5.4619,4708.440682324859
1137,2022-02-11,5.46317,4709.535488100606
1138,2022-02-12,6.46243,5570.949361701357
1139,2022-02-13,6.89646,5945.105700951335
1140,2022-02-14,5.94514,5125.018590255555
1141,2022-02-15,5.86313,5054.321722799639
1142,2022-02-16,5.76471,4969.478585438206
1143,2022-02-17,5.35214,4613.821877642977
1144,2022-02-18,5.36349,4623.606165481345
1145,2022-02-19,6.20126,5345.807295203841
1146,2022-02-20,7.28506,6280.09902729408
1147,2022-02-21,5.80509,5004.288236796209
1148,2022-02-22,5.69027,4905.307450047177
1149,2022-02-23,5.64485,4866.1530576578625
1150,2022-02-24,5.54518,4780.232355556521
1151,2022-02-25,5.52751,4764.999900393175
1152,2022-02-26,6.55706,5652.525322771387
1153,2022-02-27,6.94819,5989.699640147707
1154,2022-02-28,6.10033,5258.80040784467
1155,2022-03-01,7.64086,6586.817054861627
1156,2022-03-02,6.01705,5187.008734613009
1157,2022-03-03,5.86817,5058.66646383095
1158,2022-03-04,6.03598,5203.327375034183
1159,2022-03-05,6.55328,5649.266766997904
1160,2022-03-06,7.52731,6488.931073888341
1161,2022-03-07,6.21262,5355.600203560129
1162,2022-03-08,5.95018,5129.363331286865
1163,2022-03-09,6.30977,5439.348535145815
1164,2022-03-10,5.8606,5052.140731766064
1165,2022-03-11,6.63781,5722.136004969474
1166,2022-03-12,7.76325,6692.323573675546
1167,2022-03-13,8.48242,7312.285360875525
1168,2022-03-14,6.58734,5678.62825103093
1169,2022-03-15,6.00317,5175.043455741065
1170,2022-03-16,6.40692,5523.096866731501
1171,2022-03-17,6.31103,5440.434720403642
1172,2022-03-18,5.98046,5155.466259546408
1173,2022-03-19,6.95828,5998.397742728249
1174,2022-03-20,6.84473,5900.511761754963
1175,2022-03-21,5.45433,4701.914950259973
1176,2022-03-22,5.64737,4868.325428173518
1177,2022-03-23,5.9628,5140.242424900981
1178,2022-03-24,5.742,4949.901389243549
1179,2022-03-25,5.35718,4618.166618674287
1180,2022-03-26,6.58482,5676.455880515275
1181,2022-03-27,7.11473,6133.265745575192
1182,2022-03-28,5.9956,5168.517723676179
1183,2022-03-29,5.82023,5017.339700925981
1184,2022-03-30,5.86565,5056.494093315295
1185,2022-03-31,5.44046,4689.9582919059485
1186,2022-04-01,5.69658,4910.746996854235
1187,2022-04-02,6.24037,5379.522140786097
1188,2022-04-03,7.06427,6089.766612154567
1189,2022-04-04,6.16341,5313.178634879411
1190,2022-04-05,6.00822,5179.396817290295
1191,2022-04-06,6.03598,5203.327375034183
1192,2022-04-07,5.65873,4878.118336529807
1193,2022-04-08,5.81266,5010.813968861095
1194,2022-04-09,6.63655,5721.049819711647
1195,2022-04-10,7.92096,6828.277761780318
1196,2022-04-11,6.84725,5902.684132270619
1197,2022-04-12,7.07436,6098.464714735109
1198,2022-04-13,6.2328,5372.996408721211
1199,2022-04-14,5.82401,5020.598256699464
1200,2022-04-15,5.54265,4778.051364522947
1201,2022-04-16,6.40566,5522.010681473674
1202,2022-04-17,7.01254,6045.172672958196
1203,2022-04-18,6.15836,5308.8252733301815
1204,2022-04-19,6.25551,5392.573604915868
1205,2022-04-20,6.10285,5260.972778360327
1206,2022-04-21,6.01453,5184.836364097353
1207,2022-04-22,5.83284,5028.210174022178
1208,2022-04-23,6.41701,5531.794969312043
1209,2022-04-24,7.17151,6182.213046320795
1210,2022-04-25,6.17603,5324.057728493528
1211,2022-04-26,6.55454,5650.352952255732
1212,2022-04-27,6.58734,5678.62825103093
1213,2022-04-28,6.29967,5430.6418120473545
1214,2022-04-29,5.51616,4755.215612554806
1215,2022-04-30,6.07509,5237.042220616439
1216,2022-05-01,7.10086,6121.309087221168
1217,2022-05-02,6.30724,5437.16754411224
1218,2022-05-03,6.28075,5414.3317921441
1219,2022-05-04,6.12682,5281.6361598128115
1220,2022-05-05,7.26614,6263.789007390826
1221,2022-05-06,6.36276,5485.028659600014
1222,2022-05-07,6.91791,5963.5967118881645
1223,2022-05-08,7.63456,6581.386128572488
1224,2022-05-09,6.17981,5327.316284267011
1225,2022-05-10,5.93252,5114.139496641438
1226,2022-05-11,6.08897,5249.007499488383
1227,2022-05-12,5.70667,4919.445099434776
1228,2022-05-13,5.83663,5031.47735031358
1229,2022-05-14,5.9893,5163.086797387041
1230,2022-05-15,6.48767,5592.707548929588
1231,2022-05-16,5.96659,5143.509601192383
1232,2022-05-17,5.60574,4832.438212075606
1233,2022-05-18,5.53508,4771.5256324580605
1234,2022-05-19,5.3963,4651.890084774463
1235,2022-05-20,5.30167,4570.314123704431
1236,2022-05-21,5.88079,5069.545557445066
1237,2022-05-22,6.62267,5709.084540839704
1238,2022-05-23,6.03724,5204.4135602920105
1239,2022-05-24,5.83537,5030.391165055752
1240,2022-05-25,5.77733,4980.357679052322
1241,2022-05-26,5.28905,4559.435030090315
1242,2022-05-27,5.33952,4602.94278402886
1243,2022-05-28,5.61709,4842.222499913975
1244,2022-05-29,6.05364,5218.551209679609
