,date,에디션,에디션_absolute
725,2020-12-26,0.59362,946.3173453707033
726,2020-12-27,0.44592,710.8618824293386
727,2020-12-28,0.40952,652.8349436949738
728,2020-12-29,0.38711,617.1101168532949
729,2020-12-30,0.45152,719.7891037730869
730,2020-12-31,0.35981,573.5899128025213
731,2021-01-01,0.30871,492.12901804081696
732,2021-01-02,0.37241,593.6761608259553
733,2021-01-03,0.36261,578.0535234743955
734,2021-01-04,0.34231,545.6923461033075
735,2021-01-05,0.35001,557.9672754509616
736,2021-01-06,0.43542,694.1233424098102
737,2021-01-07,0.43822,698.5869530816846
738,2021-01-08,0.40532,646.1395276871625
739,2021-01-09,0.37871,603.7192848376723
740,2021-01-10,0.36051,574.7058154704899
741,2021-01-11,0.38431,612.6465061814207
742,2021-01-12,0.43262,689.6597317379361
743,2021-01-13,0.38501,613.7624088493893
744,2021-01-14,0.37171,592.5602581579867
745,2021-01-15,0.39901,636.0804622087603
746,2021-01-16,0.34301,546.808248771276
747,2021-01-17,0.36821,586.980744818144
748,2021-01-18,0.33951,541.2287354314333
749,2021-01-19,1.27126,2026.5748938310035
750,2021-01-20,0.81414,1297.8585687141679
751,2021-01-21,0.51942,828.0316625660366
752,2021-01-22,0.51312,817.9885385543197
753,2021-01-23,0.39131,623.8055328611063
754,2021-01-24,0.42072,670.6893863824706
755,2021-01-25,0.39551,630.5009488689175
756,2021-01-26,0.38991,621.573727525169
757,2021-01-27,0.46552,742.107157132458
758,2021-01-28,0.41022,653.9508463629423
759,2021-01-29,0.35141,560.1990807868987
760,2021-01-30,0.35561,566.89449679471
761,2021-01-31,0.40322,642.7918196832569
762,2021-02-01,0.35001,557.9672754509616
763,2021-02-02,0.36051,574.7058154704899
764,2021-02-03,0.37591,599.255674165798
765,2021-02-04,0.43682,696.3551477457473
766,2021-02-05,0.40532,646.1395276871625
767,2021-02-06,0.41162,656.1826516988795
768,2021-02-07,0.41092,655.066749030911
769,2021-02-08,0.34161,544.576443435339
770,2021-02-09,0.32691,521.1424874079993
771,2021-02-10,0.32761,522.2583900759679
772,2021-02-11,0.29051,463.11554867363463
773,2021-02-12,0.29121,464.23145134160325
774,2021-02-13,0.46062,734.2958384566782
775,2021-02-14,0.42422,676.2688997223134
776,2021-02-15,0.47182,752.1502811441751
777,2021-02-16,0.43402,691.8915370738732
778,2021-02-17,0.43892,699.702855749653
779,2021-02-18,0.39971,637.1963648767289
780,2021-02-19,0.41442,660.6462623707538
781,2021-02-20,0.38431,612.6465061814207
782,2021-02-21,0.36541,582.5171341462698
783,2021-02-22,0.35841,571.3581074665842
784,2021-02-23,0.35701,569.1263021306471
785,2021-02-24,0.35071,559.0831781189302
786,2021-02-25,0.34651,552.3877621111188
787,2021-02-26,0.37941,604.8351875056409
788,2021-02-27,0.38991,621.573727525169
789,2021-02-28,0.38641,615.9942141853263
790,2021-03-01,0.39271,626.0373381970434
791,2021-03-02,0.33391,532.3015140876848
792,2021-03-03,0.35141,560.1990807868987
793,2021-03-04,0.36891,588.0966474861126
794,2021-03-05,0.34161,544.576443435339
795,2021-03-06,0.40672,648.3713330230997
796,2021-03-07,0.42632,679.6166077262191
797,2021-03-08,0.36961,589.2125501540811
798,2021-03-09,0.40602,647.2554303551311
799,2021-03-10,0.36961,589.2125501540811
800,2021-03-11,0.39411,628.2691435329805
801,2021-03-12,0.73853,1177.3251391068789
802,2021-03-13,0.50402,803.4818038707285
803,2021-03-14,0.42352,675.152997054345
804,2021-03-15,0.46902,747.6866704723009
805,2021-03-16,0.39761,633.8486568728232
806,2021-03-17,0.43122,687.427926401999
807,2021-03-18,0.38291,610.4147008454836
808,2021-03-19,0.34301,546.808248771276
809,2021-03-20,0.45432,724.2527144449613
810,2021-03-21,0.46412,739.8753517965209
811,2021-03-22,0.39551,630.5009488689175
812,2021-03-23,0.37451,597.0238688298609
813,2021-03-24,0.38151,608.1828955095465
814,2021-03-25,0.40532,646.1395276871625
815,2021-03-26,0.40742,649.4872356910682
816,2021-03-27,0.40882,651.7190410270053
817,2021-03-28,0.41862,667.341678378565
818,2021-03-29,0.39341,627.1532408650119
819,2021-03-30,0.37381,595.9079661618923
820,2021-03-31,0.38781,618.2260195212634
821,2021-04-01,0.36821,586.980744818144
822,2021-04-02,0.32831,523.3742927439365
823,2021-04-03,0.54952,876.0154772886845
824,2021-04-04,0.57332,913.9561679996152
825,2021-04-05,0.40252,641.6759170152883
826,2021-04-06,0.43612,695.2392450777788
827,2021-04-07,0.40182,640.5600143473198
828,2021-04-08,0.37311,594.7920634939238
829,2021-04-09,0.40742,649.4872356910682
830,2021-04-10,0.42002,669.5734837145021
831,2021-04-11,0.41932,668.4575810465336
832,2021-04-12,0.36751,585.8648421501754
833,2021-04-13,0.34651,552.3877621111188
834,2021-04-14,0.35421,564.662691458773
835,2021-04-15,0.34091,543.4605407673704
836,2021-04-16,0.34441,549.0400541072132
837,2021-04-17,0.71683,1142.7321563998537
838,2021-04-18,0.62933,1003.2443229037846
839,2021-04-19,0.41862,667.341678378565
840,2021-04-20,0.43682,696.3551477457473
841,2021-04-21,0.40812,650.6031383590367
842,2021-04-22,0.38851,619.341922189232
843,2021-04-23,0.36961,589.2125501540811
844,2021-04-24,0.43402,691.8915370738732
845,2021-04-25,0.41022,653.9508463629423
846,2021-04-26,0.37941,604.8351875056409
847,2021-04-27,0.34791,554.6195674470559
848,2021-04-28,0.36961,589.2125501540811
849,2021-04-29,0.41232,657.2985543668481
850,2021-04-30,0.38011,605.9510901736094
851,2021-05-01,0.36961,589.2125501540811
852,2021-05-02,0.37941,604.8351875056409
853,2021-05-03,0.35561,566.89449679471
854,2021-05-04,0.31431,501.0562393845654
855,2021-05-05,0.30521,486.5495047009742
856,2021-05-06,0.37521,598.1397714978295
857,2021-05-07,0.35561,566.89449679471
858,2021-05-08,0.36051,574.7058154704899
859,2021-05-09,0.32901,524.4901954119051
860,2021-05-10,0.34931,556.851372782993
861,2021-05-11,0.33041,526.7220007478421
862,2021-05-12,0.33041,526.7220007478421
863,2021-05-13,0.35841,571.3581074665842
864,2021-05-14,0.34301,546.808248771276
865,2021-05-15,0.31571,503.2880447205025
866,2021-05-16,0.30661,488.78131003691135
867,2021-05-17,0.30241,482.0858940291001
868,2021-05-18,0.31221,497.70853138065974
869,2021-05-19,0.34441,549.0400541072132
870,2021-05-20,0.38151,608.1828955095465
871,2021-05-21,0.33601,535.6492220915906
872,2021-05-22,0.33041,526.7220007478421
873,2021-05-23,0.36681,584.7489394822069
874,2021-05-24,0.31711,505.5198500564396
875,2021-05-25,0.28491,454.1883273298862
876,2021-05-26,0.31921,508.8675580603453
877,2021-05-27,0.34301,546.808248771276
878,2021-05-28,0.42982,685.1961210660619
879,2021-05-29,0.33111,527.8379034158107
880,2021-05-30,0.33251,530.0697087517477
881,2021-05-31,0.33951,541.2287354314333
882,2021-06-01,0.84704,1350.30599410869
883,2021-06-02,0.44522,709.74597976137
884,2021-06-03,0.38781,618.2260195212634
885,2021-06-04,0.33321,531.1856114197163
886,2021-06-05,0.33531,534.533319423622
887,2021-06-06,0.40042,638.3282090113827
888,2021-06-07,0.35911,572.4740101345528
889,2021-06-08,0.37381,595.9079661618923
890,2021-06-09,0.32061,511.0993633962824
891,2021-06-10,0.38501,613.7624088493893
892,2021-06-11,0.32971,525.6060980798736
893,2021-06-12,0.32411,516.6788767361252
894,2021-06-13,2.091,3333.36068388892
895,2021-06-14,0.59782,953.0127613785146
896,2021-06-15,0.43612,695.2392450777788
897,2021-06-16,0.36821,586.980744818144
898,2021-06-17,0.33881,540.1128327634648
899,2021-06-18,0.34161,544.576443435339
900,2021-06-19,0.71403,1138.2685457279797
901,2021-06-20,0.55442,883.8267959644643
902,2021-06-21,0.43892,699.702855749653
903,2021-06-22,0.38501,613.7624088493893
904,2021-06-23,0.42842,682.9643157301248
905,2021-06-24,0.56982,908.3766546597724
906,2021-06-25,0.37871,603.7192848376723
907,2021-06-26,0.36541,582.5171341462698
908,2021-06-27,0.31711,505.5198500564396
909,2021-06-28,0.29961,477.6222833572258
910,2021-06-29,0.33251,530.0697087517477
911,2021-06-30,0.31711,505.5198500564396
912,2021-07-01,0.33531,534.533319423622
913,2021-07-02,0.28981,461.9996460056661
914,2021-07-03,0.29821,475.3904780212887
915,2021-07-04,0.28561,455.30422999785475
916,2021-07-05,0.29051,463.11554867363463
917,2021-07-06,0.33181,528.9538060837792
918,2021-07-07,0.41162,656.1826516988795
919,2021-07-08,0.31361,499.94033671659685
920,2021-07-09,0.29261,466.46325667754024
921,2021-07-10,0.31641,504.4039473884711
922,2021-07-11,0.46972,748.8025731402694
923,2021-07-12,0.31011,494.3608233767541
924,2021-07-13,0.30241,482.0858940291001
925,2021-07-14,0.30241,482.0858940291001
926,2021-07-15,0.31571,503.2880447205025
927,2021-07-16,0.29121,464.23145134160325
928,2021-07-17,0.28631,456.4201326658233
929,2021-07-18,0.31781,506.6357527244082
930,2021-07-19,0.29751,474.27457535332013
931,2021-07-20,0.28211,449.724716658012
932,2021-07-21,0.30591,487.6654073689428
933,2021-07-22,0.41162,656.1826516988795
934,2021-07-23,0.30591,487.6654073689428
935,2021-07-24,0.27931,445.2611059861378
936,2021-07-25,0.29051,463.11554867363463
937,2021-07-26,0.31711,505.5198500564396
938,2021-07-27,0.35771,570.2422047986156
939,2021-07-28,0.39901,636.0804622087603
940,2021-07-29,0.33531,534.533319423622
941,2021-07-30,0.35701,569.1263021306471
942,2021-07-31,0.29121,464.23145134160325
943,2021-08-01,0.32131,512.215266064251
944,2021-08-02,0.30521,486.5495047009742
945,2021-08-03,0.29891,476.5063806892573
946,2021-08-04,0.28561,455.30422999785475
947,2021-08-05,0.29821,475.3904780212887
948,2021-08-06,0.25971,414.0158312830183
949,2021-08-07,0.32691,521.1424874079993
950,2021-08-08,0.25551,407.32041527520704
951,2021-08-09,0.26601,424.0589552947353
952,2021-08-10,0.30521,486.5495047009742
953,2021-08-11,0.32621,520.0265847400308
954,2021-08-12,0.47322,754.3820864801121
955,2021-08-13,0.37311,594.7920634939238
956,2021-08-14,0.28001,446.3770086541063
957,2021-08-15,0.37101,591.4443554900182
958,2021-08-16,0.33041,526.7220007478421
959,2021-08-17,0.32411,516.6788767361252
960,2021-08-18,0.38151,608.1828955095465
961,2021-08-19,0.35771,570.2422047986156
962,2021-08-20,0.31501,502.172142052534
963,2021-08-21,0.30031,478.7381860251944
964,2021-08-22,0.30661,488.78131003691135
965,2021-08-23,0.29401,468.6950620134774
966,2021-08-24,0.35281,562.4308861228359
967,2021-08-25,0.39691,632.7327542048546
968,2021-08-26,0.37311,594.7920634939238
969,2021-08-27,0.39201,624.9214355290748
970,2021-08-28,0.32481,517.7947794040937
971,2021-08-29,0.38921,620.4578248572005
972,2021-08-30,0.33741,537.8810274275277
973,2021-08-31,0.35351,563.5467887908044
974,2021-09-01,0.37031,590.3284528220496
975,2021-09-02,0.37661,600.3715768337667
976,2021-09-03,0.31921,508.8675580603453
977,2021-09-04,0.32061,511.0993633962824
978,2021-09-05,0.33671,536.7651247595592
979,2021-09-06,0.33461,533.4174167556534
980,2021-09-07,0.39831,634.9645595407917
981,2021-09-08,0.33251,530.0697087517477
982,2021-09-09,0.36751,585.8648421501754
983,2021-09-10,0.48232,768.8888211637034
984,2021-09-11,0.43542,694.1233424098102
985,2021-09-12,0.44522,709.74597976137
986,2021-09-13,0.39061,622.6896301931376
987,2021-09-14,0.42212,672.9211917184078
988,2021-09-15,0.43332,690.7756344059046
989,2021-09-16,0.39691,632.7327542048546
990,2021-09-17,0.45152,719.7891037730869
991,2021-09-18,0.38991,621.573727525169
992,2021-09-19,0.39831,634.9645595407917
993,2021-09-20,0.37241,593.6761608259553
994,2021-09-21,0.34091,543.4605407673704
995,2021-09-22,0.39621,631.6168515368861
996,2021-09-23,0.42842,682.9643157301248
997,2021-09-24,0.47322,754.3820864801121
998,2021-09-25,0.40812,650.6031383590367
999,2021-09-26,0.46062,734.2958384566782
1000,2021-09-27,0.47812,762.193405155892
1001,2021-09-28,0.57052,909.492557327741
1002,2021-09-29,0.47812,762.193405155892
1003,2021-09-30,0.49492,788.9750691871374
1004,2021-10-01,0.47742,761.0775024879235
1005,2021-10-02,0.42562,678.5007050582506
1006,2021-10-03,0.46552,742.107157132458
1007,2021-10-04,0.50472,804.5977065386969
1008,2021-10-05,0.42842,682.9643157301248
1009,2021-10-06,0.42142,671.8052890504392
1010,2021-10-07,0.42982,685.1961210660619
1011,2021-10-08,0.57472,916.1879733355523
1012,2021-10-09,0.48372,771.1206264996404
1013,2021-10-10,0.51312,817.9885385543197
1014,2021-10-11,0.52572,838.0747865777536
1015,2021-10-12,0.50472,804.5977065386969
1016,2021-10-13,0.59292,945.2014427027347
1017,2021-10-14,0.54602,870.4359639488415
1018,2021-10-15,0.47252,753.2661838121436
1019,2021-10-16,0.59992,956.3604693824202
1020,2021-10-17,0.67763,1080.2416069936148
1021,2021-10-18,1.02625,1635.9930185753246
1022,2021-10-19,0.80714,1286.6995420344822
1023,2021-10-20,0.72593,1157.238891083445
1024,2021-10-21,0.69023,1100.3278550170487
1025,2021-10-22,0.72243,1151.6593777436021
1026,2021-10-23,0.58382,930.6947080191435
1027,2021-10-24,0.67623,1078.0098016576776
1028,2021-10-25,0.55022,877.1313799566531
1029,2021-10-26,0.53902,859.2769372691562
1030,2021-10-27,0.55162,879.3631852925901
1031,2021-10-28,1.03255,1646.0361425870417
1032,2021-10-29,0.70213,1119.2982003725142
1033,2021-10-30,0.56632,902.7971413199298
1034,2021-10-31,1.51697,2418.27267175465
1035,2021-11-01,0.91844,1464.1280662414822
1036,2021-11-02,0.79033,1259.9019365365518
1037,2021-11-03,0.71753,1143.8480590678223
1038,2021-11-04,0.58312,929.5788053511749
1039,2021-11-05,1.09555,1746.4673827042113
1040,2021-11-06,0.69933,1114.83458970064
1041,2021-11-07,0.61603,982.0421722123821
1042,2021-11-08,0.69863,1113.7186870326714
1043,2021-11-09,0.61113,974.2308535366022
1044,2021-11-10,0.82954,1322.4084274094762
1045,2021-11-11,0.70353,1121.5300057084512
1046,2021-11-12,0.73083,1165.0502097592248
1047,2021-11-13,0.68743,1095.8642443451745
1048,2021-11-14,0.64613,1030.02598693503
1049,2021-11-15,0.65663,1046.7645269545583
1050,2021-11-16,0.52012,829.1475652340052
1051,2021-11-17,0.57122,910.6084599957095
1052,2021-11-18,0.62373,994.3171015600362
1053,2021-11-19,0.54532,869.3200612808731
1054,2021-11-20,0.60553,965.3036321928539
1055,2021-11-21,0.54042,861.5087426050932
1056,2021-11-22,0.65593,1045.6486242865897
1057,2021-11-23,0.54602,870.4359639488415
1058,2021-11-24,0.52782,841.4224945816592
1059,2021-11-25,0.51452,820.2203438902567
1060,2021-11-26,0.53692,855.9292292652503
1061,2021-11-27,0.58592,934.0424160230491
1062,2021-11-28,0.64893,1034.4895976069042
1063,2021-11-29,0.62443,995.4330042280048
1064,2021-11-30,0.65173,1038.9532082787784
1065,2021-12-01,0.66223,1055.6917482983067
1066,2021-12-02,0.63913,1018.8669602553443
1067,2021-12-03,0.66643,1062.387164306118
1068,2021-12-04,1.01015,1610.327257212048
1069,2021-12-05,0.71053,1132.6890323881369
1070,2021-12-06,0.59082,941.853734698829
1071,2021-12-07,0.58802,937.3901240269548
1072,2021-12-08,0.57752,920.6515840074265
1073,2021-12-09,0.59222,944.085540034766
1074,2021-12-10,0.55582,886.0586013004014
1075,2021-12-11,0.57542,917.3038760035209
1076,2021-12-12,0.56072,893.8699199761812
1077,2021-12-13,0.47672,759.9615998199549
1078,2021-12-14,0.49212,784.511458515263
1079,2021-12-15,0.56982,908.3766546597724
1080,2021-12-16,0.52082,830.2634679019736
1081,2021-12-17,0.64963,1035.6055002748728
1082,2021-12-18,0.59852,954.1286640464832
1083,2021-12-19,0.58802,937.3901240269548
1084,2021-12-20,0.61253,976.4626588725395
1085,2021-12-21,0.54182,863.7405479410303
1086,2021-12-22,0.58242,928.4629026832065
1087,2021-12-23,0.59922,955.2445667144516
1088,2021-12-24,0.65033,1036.7214029428412
1089,2021-12-25,0.72313,1152.7752804115707
1090,2021-12-26,0.56632,902.7971413199298
1091,2021-12-27,0.53832,858.1610346011876
1092,2021-12-28,0.48162,767.7729184957348
1093,2021-12-29,0.44732,713.0936877652757
1094,2021-12-30,0.47952,764.4252104918291
1095,2021-12-31,0.45082,718.6732011051184
1096,2022-01-01,0.41582,662.8780677066909
1097,2022-01-02,0.44802,714.2095904332442
1098,2022-01-03,0.42702,680.7325103941877
1099,2022-01-04,0.37941,604.8351875056409
1100,2022-01-05,0.38711,617.1101168532949
1101,2022-01-06,0.44942,716.4413957691813
1102,2022-01-07,0.43752,697.471050413716
1103,2022-01-08,0.40882,651.7190410270053
1104,2022-01-09,0.46272,737.6435464605839
1105,2022-01-10,0.43192,688.5438290699676
1106,2022-01-11,0.50962,812.4090252144769
1107,2022-01-12,0.54672,871.5518666168101
1108,2022-01-13,0.52362,834.7270785738478
1109,2022-01-14,0.47252,753.2661838121436
1110,2022-01-15,0.48302,770.0047238316719
1111,2022-01-16,0.46062,734.2958384566782
1112,2022-01-17,0.43892,699.702855749653
1113,2022-01-18,0.42912,684.0802183980933
1114,2022-01-19,0.46132,735.4117411246467
1115,2022-01-20,0.39691,632.7327542048546
1116,2022-01-21,0.41022,653.9508463629423
1117,2022-01-22,0.35351,563.5467887908044
1118,2022-01-23,0.38851,619.341922189232
1119,2022-01-24,0.39271,626.0373381970434
1120,2022-01-25,0.36261,578.0535234743955
1121,2022-01-26,0.38361,611.5306035134522
1122,2022-01-27,0.36051,574.7058154704899
1123,2022-01-28,0.35491,565.7785941267415
1124,2022-01-29,0.36401,580.2853288103327
1125,2022-01-30,0.37661,600.3715768337667
1126,2022-01-31,0.36751,585.8648421501754
1127,2022-02-01,0.29331,467.57915934550886
1128,2022-02-02,0.35981,573.5899128025213
1129,2022-02-03,0.39761,633.8486568728232
1130,2022-02-04,0.39621,631.6168515368861
1131,2022-02-05,0.39201,624.9214355290748
1132,2022-02-06,0.40252,641.6759170152883
1133,2022-02-07,0.36611,583.6330368142383
1134,2022-02-08,0.35281,562.4308861228359
1135,2022-02-09,0.35771,570.2422047986156
1136,2022-02-10,0.38571,614.8783115173578
1137,2022-02-11,0.33881,540.1128327634648
1138,2022-02-12,0.43402,691.8915370738732
1139,2022-02-13,0.39831,634.9645595407917
1140,2022-02-14,0.41232,657.2985543668481
1141,2022-02-15,0.35631,568.0103994626786
1142,2022-02-16,0.35631,568.0103994626786
1143,2022-02-17,0.34301,546.808248771276
1144,2022-02-18,1.05005,1673.9337092862552
1145,2022-02-19,0.63353,1009.939738911596
1146,2022-02-20,0.36611,583.6330368142383
1147,2022-02-21,0.44312,706.3982717574644
1148,2022-02-22,0.35281,562.4308861228359
1149,2022-02-23,0.32691,521.1424874079993
1150,2022-02-24,0.36401,580.2853288103327
1151,2022-02-25,0.35141,560.1990807868987
1152,2022-02-26,0.32551,518.9106820720623
1153,2022-02-27,0.36471,581.4012314783012
1154,2022-02-28,0.38711,617.1101168532949
1155,2022-03-01,0.46342,738.7594491285524
1156,2022-03-02,0.34161,544.576443435339
1157,2022-03-03,0.36051,574.7058154704899
1158,2022-03-04,0.36821,586.980744818144
1159,2022-03-05,0.40602,647.2554303551311
1160,2022-03-06,0.47042,749.918475808238
1161,2022-03-07,0.35981,573.5899128025213
1162,2022-03-08,0.35421,564.662691458773
1163,2022-03-09,0.33811,538.9969300954963
1164,2022-03-10,0.34021,542.3446380994019
1165,2022-03-11,0.35771,570.2422047986156
1166,2022-03-12,0.38991,621.573727525169
1167,2022-03-13,0.45362,723.1368117769927
1168,2022-03-14,0.38991,621.573727525169
1169,2022-03-15,0.36961,589.2125501540811
1170,2022-03-16,0.33811,538.9969300954963
1171,2022-03-17,0.35911,572.4740101345528
1172,2022-03-18,0.35001,557.9672754509616
1173,2022-03-19,0.39481,629.385046200949
1174,2022-03-20,0.35841,571.3581074665842
1175,2022-03-21,0.35211,561.3149834548673
1176,2022-03-22,0.36541,582.5171341462698
1177,2022-03-23,0.37451,597.0238688298609
1178,2022-03-24,0.38781,618.2260195212634
1179,2022-03-25,0.35211,561.3149834548673
1180,2022-03-26,0.38011,605.9510901736094
1181,2022-03-27,0.39481,629.385046200949
1182,2022-03-28,0.44102,703.0505637535588
1183,2022-03-29,0.38361,611.5306035134522
1184,2022-03-30,0.40252,641.6759170152883
1185,2022-03-31,0.39201,624.9214355290748
1186,2022-04-01,0.37941,604.8351875056409
1187,2022-04-02,0.41652,663.9939703746594
1188,2022-04-03,0.50962,812.4090252144769
1189,2022-04-04,0.37031,590.3284528220496
1190,2022-04-05,0.41302,658.4144570348166
1191,2022-04-06,0.39411,628.2691435329805
1192,2022-04-07,0.45082,718.6732011051184
1193,2022-04-08,0.39971,637.1963648767289
1194,2022-04-09,0.43192,688.5438290699676
1195,2022-04-10,0.41652,663.9939703746594
1196,2022-04-11,0.47392,755.4979891480807
1197,2022-04-12,0.74763,1191.8318737904701
1198,2022-04-13,0.53412,851.4656185933763
1199,2022-04-14,0.42492,677.3848023902821
1200,2022-04-15,0.37101,591.4443554900182
1201,2022-04-16,0.40392,643.9077223512254
1202,2022-04-17,0.46132,735.4117411246467
1203,2022-04-18,0.41652,663.9939703746594
1204,2022-04-19,0.48932,780.0478478433888
1205,2022-04-20,0.41932,668.4575810465336
1206,2022-04-21,0.40252,641.6759170152883
1207,2022-04-22,0.45432,724.2527144449613
1208,2022-04-23,0.45432,724.2527144449613
1209,2022-04-24,0.40602,647.2554303551311
1210,2022-04-25,0.57752,920.6515840074265
1211,2022-04-26,0.46622,743.2230598004267
1212,2022-04-27,0.37801,602.6033821697038
1213,2022-04-28,0.40042,638.3282090113827
1214,2022-04-29,0.30241,482.0858940291001
1215,2022-04-30,0.33321,531.1856114197163
1216,2022-05-01,0.35211,561.3149834548673
1217,2022-05-02,0.31081,495.4767260447226
1218,2022-05-03,0.30591,487.6654073689428
1219,2022-05-04,0.30101,479.8540886931629
1220,2022-05-05,0.32131,512.215266064251
1221,2022-05-06,0.37241,593.6761608259553
1222,2022-05-07,0.39831,634.9645595407917
1223,2022-05-08,0.37801,602.6033821697038
1224,2022-05-09,0.32691,521.1424874079993
1225,2022-05-10,0.35001,557.9672754509616
1226,2022-05-11,0.33461,533.4174167556534
1227,2022-05-12,0.32481,517.7947794040937
1228,2022-05-13,0.32411,516.6788767361252
1229,2022-05-14,0.33041,526.7220007478421
1230,2022-05-15,0.34021,542.3446380994019
1231,2022-05-16,0.42492,677.3848023902821
1232,2022-05-17,0.35351,563.5467887908044
1233,2022-05-18,0.38011,605.9510901736094
1234,2022-05-19,0.32131,512.215266064251
1235,2022-05-20,0.34581,551.2718594431503
1236,2022-05-21,1.08015,1721.917524008903
1237,2022-05-22,0.54322,865.9723532769675
1238,2022-05-23,0.43542,694.1233424098102
1239,2022-05-24,0.40112,639.4441116793512
1240,2022-05-25,0.41582,662.8780677066909
1241,2022-05-26,0.36681,584.7489394822069
1242,2022-05-27,0.35491,565.7785941267415
1243,2022-05-28,0.51942,828.0316625660366
1244,2022-05-29,0.45432,724.2527144449613
1245,2022-05-30,0.34721,553.5036647790874
1246,2022-05-31,0.32901,524.4901954119051
1247,2022-06-01,0.39551,630.5009488689175
1248,2022-06-02,0.30241,482.0858940291001
1249,2022-06-03,0.40672,648.3713330230997
1250,2022-06-04,0.34021,542.3446380994019
1251,2022-06-05,0.33881,540.1128327634648
1252,2022-06-06,0.35981,573.5899128025213
1253,2022-06-07,0.33601,535.6492220915906
1254,2022-06-08,0.35001,557.9672754509616
1255,2022-06-09,0.33741,537.8810274275277
1256,2022-06-10,0.37591,599.255674165798
1257,2022-06-11,0.34231,545.6923461033075
1258,2022-06-12,0.31711,505.5198500564396
1259,2022-06-13,0.32131,512.215266064251
1260,2022-06-14,0.33741,537.8810274275277
1261,2022-06-15,0.33601,535.6492220915906
1262,2022-06-16,0.37591,599.255674165798
1263,2022-06-17,0.31851,507.7516553923768
1264,2022-06-18,0.29751,474.27457535332013
1265,2022-06-19,0.32271,514.4470714001881
1266,2022-06-20,0.33951,541.2287354314333
1267,2022-06-21,0.33951,541.2287354314333
1268,2022-06-22,0.50682,807.9454145426027
1269,2022-06-23,0.37241,593.6761608259553
1270,2022-06-24,0.28561,455.30422999785475
1271,2022-06-25,0.30381,484.3176993650372
1272,2022-06-26,0.27581,439.68159264629503
1273,2022-06-27,0.30241,482.0858940291001
1274,2022-06-28,0.31011,494.3608233767541
1275,2022-06-29,0.32691,521.1424874079993
1276,2022-06-30,0.30031,478.7381860251944
1277,2022-07-01,0.26181,417.3635392869239
1278,2022-07-02,0.29611,472.042770017383
1279,2022-07-03,0.42072,670.6893863824706
1280,2022-07-04,0.30381,484.3176993650372
1281,2022-07-05,0.29681,473.15867268535163
1282,2022-07-06,0.33461,533.4174167556534
1283,2022-07-07,0.32411,516.6788767361252
1284,2022-07-08,0.29681,473.15867268535163
1285,2022-07-09,0.30101,479.8540886931629
1286,2022-07-10,0.32761,522.2583900759679
1287,2022-07-11,0.30521,486.5495047009742
1288,2022-07-12,0.28631,456.4201326658233
1289,2022-07-13,0.31011,494.3608233767541
1290,2022-07-14,0.29191,465.34735400957175
1291,2022-07-15,0.25901,412.8999286150498
1292,2022-07-16,0.25971,414.0158312830183
1293,2022-07-17,0.29401,468.6950620134774
1294,2022-07-18,0.36891,588.0966474861126
1295,2022-07-19,0.28071,447.4929113220749
1296,2022-07-20,0.29331,467.57915934550886
1297,2022-07-21,0.28561,455.30422999785475
1298,2022-07-22,0.29121,464.23145134160325
1299,2022-07-23,0.24081,383.8864592478674
1300,2022-07-24,0.23871,380.53875124396177
1301,2022-07-25,0.23941,381.6546539119303
1302,2022-07-26,0.27021,430.7543713025466
1303,2022-07-27,0.25481,406.2045126072384
1304,2022-07-28,0.24781,395.04548592755293
1305,2022-07-29,0.22681,361.56840588849633
1306,2022-07-30,0.23241,370.4956272322448
1307,2022-07-31,0.24081,383.8864592478674
1308,2022-08-01,0.23661,377.19104324005605
1309,2022-08-02,0.21771,347.0616712049051
1310,2022-08-03,0.23031,367.1479192283391
1311,2022-08-04,0.22611,360.4525032205278
1312,2022-08-05,0.23871,380.53875124396177
1313,2022-08-06,0.1925,306.87323369135197
1314,2022-08-07,0.23311,371.6115299002133
1315,2022-08-08,0.30101,479.8540886931629
1316,2022-08-09,0.24081,383.8864592478674
1317,2022-08-10,0.26671,425.17485796270387
1318,2022-08-11,0.25061,399.50909659942715
1319,2022-08-12,0.26251,418.47944195489254
1320,2022-08-13,0.21351,340.36625519709384
1321,2022-08-14,0.22051,351.5252818767794
1322,2022-08-15,0.30521,486.5495047009742
1323,2022-08-16,0.34091,543.4605407673704
1324,2022-08-17,0.25901,412.8999286150498
1325,2022-08-18,0.30031,478.7381860251944
1326,2022-08-19,0.31431,501.0562393845654
