,date,마뗑킴,마뗑킴_absolute
815,2021-03-26,1.73833,630.97700165657
816,2021-03-27,1.27497,462.78712776174666
817,2021-03-28,1.62913,591.3397126602935
818,2021-03-29,1.77079,642.7592947043644
819,2021-03-30,1.62323,589.1981375222163
820,2021-03-31,1.53469,557.0599912975796
821,2021-04-01,1.64979,598.8388554319334
822,2021-04-02,1.5583,565.6299216382581
823,2021-04-03,2.60897,947.0008962693743
824,2021-04-04,2.4496,889.1529590227024
825,2021-04-05,2.44665,888.0821714536636
826,2021-04-06,2.58536,938.430965928696
827,2021-04-07,2.95723,1073.411906029844
828,2021-04-08,2.79786,1015.5639687831718
829,2021-04-09,2.57356,934.1478156525416
830,2021-04-10,2.001,726.3206527614415
831,2021-04-11,1.95083,708.110004511046
832,2021-04-12,2.36696,859.1563879361429
833,2021-04-13,3.20809,1164.4687770701914
834,2021-04-14,2.71522,985.5673976966124
835,2021-04-15,2.79491,1014.4931812141332
836,2021-04-16,3.43239,1245.8849302008216
837,2021-04-17,2.24006,813.0943735256346
838,2021-04-18,2.16332,785.2393775771524
839,2021-04-19,2.58831,939.5017534977345
840,2021-04-20,2.52043,914.8627500447377
841,2021-04-21,2.58831,939.5017534977345
842,2021-04-22,2.3404,849.5156700264256
843,2021-04-23,2.27547,825.9474541424674
844,2021-04-24,2.03937,740.2481507356827
845,2021-04-25,2.1161,768.0995168957953
846,2021-04-26,2.41714,877.3706659749079
847,2021-04-27,2.20169,799.1668755513934
848,2021-04-28,2.1043,763.8163666196408
849,2021-04-29,2.49977,907.3636072730977
850,2021-04-30,2.2253,807.7368058920719
851,2021-05-01,2.0069,728.4622278995188
852,2021-05-02,1.75899,638.47614442821
853,2021-05-03,1.98624,720.9630851278789
854,2021-05-04,2.10725,764.8871541886796
855,2021-05-05,1.86524,677.0426458554479
856,2021-05-06,2.54404,923.4326803854161
857,2021-05-07,2.7772,1008.064826011532
858,2021-05-08,2.08659,757.3880114170397
859,2021-05-09,1.81211,657.7575802476441
860,2021-05-10,2.50272,908.4343948421365
861,2021-05-11,2.31089,838.80416454767
862,2021-05-12,2.91296,1057.3428329175256
863,2021-05-13,2.52929,918.0787425402232
864,2021-05-14,3.35271,1216.9627764716706
865,2021-05-15,2.77425,1006.9940384424933
866,2021-05-16,2.73588,993.0665404682521
867,2021-05-17,2.90706,1055.2012577794485
868,2021-05-18,2.37287,861.3015928625896
869,2021-05-19,2.52338,915.9335376137763
870,2021-05-20,2.65915,965.2151743081396
871,2021-05-21,2.70046,980.2098300630497
872,2021-05-22,2.49682,906.2928197040592
873,2021-05-23,2.22235,806.6660183230333
874,2021-05-24,2.40238,872.0130983413453
875,2021-05-25,2.56175,929.8610355880174
876,2021-05-26,2.65915,965.2151743081396
877,2021-05-27,2.63553,956.6416141790916
878,2021-05-28,4.23221,1536.2026635799605
879,2021-05-29,2.44075,885.9405963155864
880,2021-05-30,2.56765,932.0026107260946
881,2021-05-31,5.53965,2010.775714177871
882,2021-06-01,3.22285,1169.826344703754
883,2021-06-02,3.08119,1118.4067626596832
884,2021-06-03,3.96363,1438.713807548642
885,2021-06-04,2.80671,1018.7763314902876
886,2021-06-05,2.58831,939.5017534977345
887,2021-06-06,2.48207,900.9388818588662
888,2021-06-07,2.72703,989.8541777611364
889,2021-06-08,2.5588,928.7902480189789
890,2021-06-09,2.05412,745.6020885808758
891,2021-06-10,2.57061,933.0770280835028
892,2021-06-11,2.24596,815.2359486637118
893,2021-06-12,1.82392,662.0443603121681
894,2021-06-13,2.04232,741.3189383047213
