,date,아크네 스튜디오,아크네 스튜디오_absolute
0,2019-01-01,1.54147,2457.3292651335496
1,2019-01-02,1.56527,2495.2699558444806
2,2019-01-03,2.1302,3395.851233295158
3,2019-01-04,1.87539,2989.6467206879197
4,2019-01-05,1.75848,2803.2750336704867
5,2019-01-06,1.81449,2892.5631885746557
6,2019-01-07,1.69058,2695.032474877537
7,2019-01-08,1.63738,2610.223872111927
8,2019-01-09,1.93419,3083.3825447972786
9,2019-01-10,1.60588,2560.008252053342
10,2019-01-11,1.55827,2484.1109291647954
11,2019-01-12,1.85089,2950.5901273090208
12,2019-01-13,2.90654,4633.451057939024
13,2019-01-14,2.0784,3313.2744358654854
14,2019-01-15,1.95729,3120.2073328402407
15,2019-01-16,1.79278,2857.9542644009457
16,2019-01-17,1.64088,2615.8033854517694
17,2019-01-18,1.62058,2583.4422080806817
18,2019-01-19,1.59747,2546.601478571034
19,2019-01-20,1.79418,2860.186069736883
20,2019-01-21,1.50437,2398.1864237312166
21,2019-01-22,1.61568,2575.6308894049016
22,2019-01-23,1.50577,2400.418229067154
23,2019-01-24,1.46447,2334.579971657009
24,2019-01-25,1.35386,2158.2514086512924
25,2019-01-26,1.42317,2268.7417142468644
26,2019-01-27,1.63248,2602.412553436147
27,2019-01-28,1.44067,2296.639280946078
28,2019-01-29,1.42667,2274.321227586707
29,2019-01-30,1.44557,2304.450599621858
30,2019-01-31,1.26636,2018.7635751552234
31,2019-02-01,1.43927,2294.4074756101413
32,2019-02-02,1.51067,2408.2295477429334
33,2019-02-03,1.56107,2488.5745398366694
34,2019-02-04,1.53377,2445.054335785896
35,2019-02-05,1.63528,2606.8761641080214
36,2019-02-06,1.76198,2808.8545470103295
37,2019-02-07,1.64158,2616.919288119738
38,2019-02-08,1.67728,2673.8303241861345
39,2019-02-09,1.74168,2776.493369639241
40,2019-02-10,1.80749,2881.4041618949705
41,2019-02-11,1.55127,2472.9519024851097
42,2019-02-12,1.44277,2299.986988949984
43,2019-02-13,1.35246,2156.019603315355
44,2019-02-14,1.57017,2503.0812745202606
45,2019-02-15,1.61358,2572.283181400996
46,2019-02-16,1.51067,2408.2295477429334
47,2019-02-17,1.83339,2922.692560609807
48,2019-02-18,1.50927,2405.997742406996
49,2019-02-19,1.50227,2394.838715727311
50,2019-02-20,1.30836,2085.7177352333365
51,2019-02-21,1.43997,2295.5233782781097
52,2019-02-22,1.35386,2158.2514086512924
53,2019-02-23,1.45117,2313.3778209656066
54,2019-02-24,1.73818,2770.9138562993985
55,2019-02-25,1.48757,2371.4047596999712
56,2019-02-26,1.39306,2220.7419580575315
57,2019-02-27,1.43787,2292.175670274204
58,2019-02-28,1.39236,2219.626055389563
59,2019-03-01,1.70458,2717.350528236908
60,2019-03-02,1.73958,2773.1456616353353
61,2019-03-03,1.58487,2526.5152305476004
62,2019-03-04,1.30836,2085.7177352333365
63,2019-03-05,1.32236,2108.0357885927074
64,2019-03-06,1.48197,2362.477538356223
65,2019-03-07,1.37976,2199.539807366129
66,2019-03-08,1.22226,1948.4617070732045
67,2019-03-09,1.39236,2219.626055389563
68,2019-03-10,1.58417,2525.3993278796315
69,2019-03-11,1.34756,2148.2082846395756
70,2019-03-12,1.26636,2018.7635751552234
71,2019-03-13,1.22016,1945.1139990692989
72,2019-03-14,1.29016,2056.704265866154
73,2019-03-15,1.27826,2037.7339205106887
74,2019-03-16,1.33146,2122.542523276299
75,2019-03-17,1.68218,2681.641642861914
76,2019-03-18,1.41337,2253.1190768953047
77,2019-03-19,1.39796,2228.5532767333116
78,2019-03-20,1.33776,2132.585647288016
79,2019-03-21,1.26076,2009.8363538114752
80,2019-03-22,1.15715,1844.6668174854437
81,2019-03-23,1.29786,2068.9791952138085
82,2019-03-24,1.47217,2346.854901004663
83,2019-03-25,1.38046,2200.6557100340974
84,2019-03-26,1.33566,2129.2379392841103
85,2019-03-27,1.33636,2130.3538419520787
86,2019-03-28,1.53587,2448.4020437898016
87,2019-03-29,1.81379,2891.4472859066873
88,2019-03-30,1.85369,2955.053737980895
89,2019-03-31,3.50157,5582.01615011235
90,2019-04-01,2.1813,3477.3121280568625
91,2019-04-02,4.90934,7826.208005663907
92,2019-04-03,2.90164,4625.639739263244
93,2019-04-04,2.0917,3334.476586556888
94,2019-04-05,1.70038,2710.6551122290966
95,2019-04-06,1.76058,2806.6227416743923
96,2019-04-07,100.0,159414.66685265038
97,2019-04-08,8.70353,13874.703353920482
98,2019-04-09,8.81414,14051.031916926198
99,2019-04-10,5.12635,8172.153774200844
100,2019-04-11,4.0357,6433.497710172412
101,2019-04-12,3.46377,5521.7574060420475
102,2019-04-13,3.36716,5367.746896395703
103,2019-04-14,3.08155,4912.442666397848
104,2019-04-15,2.0504,3268.638329146743
105,2019-04-16,1.55617,2480.7632211608898
106,2019-04-17,1.42247,2267.625811578896
107,2019-04-18,1.45047,2312.2619182976377
108,2019-04-19,1.27966,2039.965725846626
109,2019-04-20,1.37346,2189.4966833544117
110,2019-04-21,1.83829,2930.5038792855867
111,2019-04-22,1.73608,2767.566148295493
112,2019-04-23,1.48827,2372.5206623679396
113,2019-04-24,1.24746,1988.6342031200725
114,2019-04-25,1.21876,1942.8821937333619
115,2019-04-26,1.15225,1836.8554988096641
116,2019-04-27,1.34126,2138.1651606278583
117,2019-04-28,1.26706,2019.879477823192
118,2019-04-29,2.0245,3227.3499304319075
119,2019-04-30,1.63248,2602.412553436147
120,2019-05-01,1.43227,2283.2484489304557
121,2019-05-02,1.28246,2044.4293365185001
122,2019-05-03,1.13265,1805.6102241065444
123,2019-05-04,1.14735,1829.0441801338843
124,2019-05-05,1.24326,1981.9387871122613
125,2019-05-06,1.40777,2244.1918555515563
126,2019-05-07,1.31956,2103.5721779208334
127,2019-05-08,1.23346,1966.3161497607014
128,2019-05-09,1.26426,2015.4158671513176
129,2019-05-10,1.23066,1961.8525390888274
130,2019-05-11,1.18795,1893.7665348760604
131,2019-05-12,1.76128,2807.7386443423607
132,2019-05-13,1.53237,2442.822530449959
133,2019-05-14,1.36646,2178.3376566747265
134,2019-05-15,1.22576,1954.0412204130473
135,2019-05-16,1.22436,1951.80941507711
136,2019-05-17,1.13755,1813.4215427823247
137,2019-05-18,1.05775,1686.2086386339095
138,2019-05-19,1.26006,2008.7204511435064
139,2019-05-20,1.10675,1764.321825391708
140,2019-05-21,1.13405,1807.8420294424816
141,2019-05-22,1.07525,1714.1062053331234
142,2019-05-23,0.99614,1587.9932623859916
143,2019-05-24,0.97724,1557.8638903508406
144,2019-05-25,0.97724,1557.8638903508406
145,2019-05-26,1.05565,1682.8609306300038
146,2019-05-27,1.50087,2392.6069103913737
147,2019-05-28,1.19215,1900.4619508838716
148,2019-05-29,0.99054,1579.0660410422431
149,2019-05-30,0.98074,1563.4434036906832
150,2019-05-31,0.84354,1344.726480768847
151,2019-06-01,0.99894,1592.4568730578658
152,2019-06-02,1.02555,1634.877115907356
153,2019-06-03,1.19705,1908.2732695596515
154,2019-06-04,1.33146,2122.542523276299
155,2019-06-05,1.09345,1743.1196747003057
156,2019-06-06,1.23766,1973.0115657685128
157,2019-06-07,1.35386,2158.2514086512924
158,2019-06-08,1.04305,1662.77468260657
159,2019-06-09,1.14665,1827.9282774659155
160,2019-06-10,1.09135,1739.7719666964
161,2019-06-11,1.09485,1745.351480036243
162,2019-06-12,0.99894,1592.4568730578658
163,2019-06-13,1.05705,1685.092735965941
164,2019-06-14,1.05285,1678.3973199581296
165,2019-06-15,1.05285,1678.3973199581296
166,2019-06-16,1.07245,1709.642594661249
167,2019-06-17,1.13335,1806.7261267745132
168,2019-06-18,1.08295,1726.3811346807774
169,2019-06-19,0.99754,1590.2250677219286
170,2019-06-20,1.05915,1688.4404439698467
171,2019-06-21,1.01085,1611.4431598800165
172,2019-06-22,1.01505,1618.1385758878278
173,2019-06-23,1.09695,1748.6991880401486
174,2019-06-24,1.07245,1709.642594661249
175,2019-06-25,1.13615,1811.1897374463874
176,2019-06-26,1.08715,1733.0765506885887
177,2019-06-27,0.96674,1541.1253503313123
178,2019-06-28,1.02555,1634.877115907356
179,2019-06-29,1.11305,1774.3649494034253
180,2019-06-30,1.20546,1921.6800430419594
181,2019-07-01,1.10325,1758.7423120518654
182,2019-07-02,1.09765,1749.815090708117
183,2019-07-03,1.09765,1749.815090708117
184,2019-07-04,1.01155,1612.559062547985
185,2019-07-05,1.00035,1594.7046198604883
186,2019-07-06,1.03115,1643.8043372511045
187,2019-07-07,1.13195,1804.494321438576
188,2019-07-08,1.15995,1849.1304281573182
189,2019-07-09,1.15015,1833.5077908057583
190,2019-07-10,1.11235,1773.2490467354564
191,2019-07-11,1.04585,1667.238293278444
192,2019-07-12,1.05705,1685.092735965941
193,2019-07-13,1.05915,1688.4404439698467
194,2019-07-14,1.09065,1738.6560640284313
195,2019-07-15,1.13055,1802.2625161026388
196,2019-07-16,1.26566,2017.6476724872548
197,2019-07-17,1.09065,1738.6560640284313
198,2019-07-18,1.14595,1826.812374797947
199,2019-07-19,1.19775,1909.38917222762
200,2019-07-20,1.08855,1735.3083560245257
201,2019-07-21,1.34476,2143.744673967701
202,2019-07-22,1.25306,1997.561424463821
203,2019-07-23,1.12775,1797.7989054307648
204,2019-07-24,1.17045,1865.8689681768465
205,2019-07-25,1.45257,2315.6096263015434
206,2019-07-26,1.39796,2228.5532767333116
207,2019-07-27,1.18935,1895.9983402119972
208,2019-07-28,1.31256,2092.4131512411477
209,2019-07-29,1.20266,1917.2164323700852
210,2019-07-30,1.18935,1895.9983402119972
211,2019-07-31,1.17395,1871.4484815166893
212,2019-08-01,1.18795,1893.7665348760604
213,2019-08-02,1.11655,1779.9444627432676
214,2019-08-03,1.12705,1796.6830027627964
215,2019-08-04,1.31606,2097.9926645809905
216,2019-08-05,1.26776,2020.9953804911604
217,2019-08-06,1.22996,1960.7366364208585
218,2019-08-07,1.22646,1955.1571230810162
219,2019-08-08,1.17605,1874.796189520595
220,2019-08-09,1.24046,1977.4751764403868
221,2019-08-10,1.16415,1855.8258441651294
222,2019-08-11,1.53377,2445.054335785896
223,2019-08-12,1.39866,2229.66917940128
224,2019-08-13,1.29646,2066.7473898778712
225,2019-08-14,1.22016,1945.1139990692989
226,2019-08-15,1.38116,2201.771612702066
227,2019-08-16,1.23696,1971.8956631005442
228,2019-08-17,1.21386,1935.0708750575818
229,2019-08-18,1.36016,2168.2945326630097
230,2019-08-19,1.47497,2351.318511676537
231,2019-08-20,1.36436,2174.989948670821
232,2019-08-21,1.58697,2529.862938551506
233,2019-08-22,1.43927,2294.4074756101413
234,2019-08-23,1.41547,2256.4667848992103
235,2019-08-24,1.37346,2189.4966833544117
236,2019-08-25,1.70878,2724.045944244719
237,2019-08-26,1.62338,2587.9058187525557
238,2019-08-27,1.61708,2577.862694740839
239,2019-08-28,1.51137,2409.3454504109022
240,2019-08-29,1.46517,2335.695874324978
241,2019-08-30,1.58067,2519.8198145397887
242,2019-08-31,1.90339,3034.282827406662
243,2019-09-01,5.51277,8788.163929852853
244,2019-09-02,6.1379,9784.712836748828
245,2019-09-03,3.76198,5997.147884063337
246,2019-09-04,2.58592,4122.335753076057
247,2019-09-05,2.41302,3846.7077940878244
248,2019-09-06,1.85719,2960.6332513207376
249,2019-09-07,2.49352,3975.036600904208
250,2019-09-08,2.71613,4329.909590784893
251,2019-09-09,3.65768,5830.878386536023
252,2019-09-10,4.1897,6678.996297125494
253,2019-09-11,1.92159,3063.2962967738445
254,2019-09-12,2.26391,3609.0045843438375
255,2019-09-13,2.45712,3917.0096621698435
256,2019-09-14,2.20651,3517.5005655704163
257,2019-09-15,2.69793,4300.896121417711
258,2019-09-16,2.36471,3769.694568531309
259,2019-09-17,2.29191,3653.6406910625797
260,2019-09-18,2.1008,3348.983321240479
261,2019-09-19,2.1071,3359.026445252196
262,2019-09-20,1.90059,3029.819216734788
263,2019-09-21,2.37031,3778.6217898750574
264,2019-09-22,2.76723,4411.370485546598
265,2019-09-23,2.33951,3729.522072484441
266,2019-09-24,2.45572,3914.777856833906
267,2019-09-25,2.25271,3591.1501416563406
268,2019-09-26,1.97199,3143.64128886758
269,2019-09-27,1.91459,3052.137270094159
270,2019-09-28,1.93279,3081.1507394613413
271,2019-09-29,2.1708,3460.5735880373345
272,2019-09-30,2.0518,3270.870134482681
273,2019-10-01,2.25131,3588.918336320404
274,2019-10-02,2.23591,3564.3684776250952
275,2019-10-03,2.38501,3802.0557459023967
276,2019-10-04,2.049,3266.4065238108064
277,2019-10-05,2.0007,3189.4092397209765
278,2019-10-06,2.30451,3673.7269390860133
279,2019-10-07,2.25131,3588.918336320404
280,2019-10-08,2.1386,3409.242065310781
281,2019-10-09,2.36961,3777.505887207089
282,2019-10-10,2.1918,3494.0506680763915
283,2019-10-11,2.41862,3855.6350154315733
284,2019-10-12,3.29786,5257.272532266816
285,2019-10-13,3.12915,4988.324047819709
286,2019-10-14,2.49912,3983.963822247956
287,2019-10-15,2.32551,3707.20401912507
288,2019-10-16,2.46202,3924.8209808456227
289,2019-10-17,2.34931,3745.144709836001
290,2019-10-18,2.23381,3561.0207696211896
291,2019-10-19,2.29471,3658.104301734453
292,2019-10-20,2.70143,4306.475634757554
293,2019-10-21,2.36401,3768.57866586334
294,2019-10-22,2.21981,3538.7027162618183
295,2019-10-23,2.0896,3331.1288785529823
296,2019-10-24,2.1288,3393.6194279592214
297,2019-10-25,2.028,3232.92944377175
298,2019-10-26,2.23521,3563.2525749571264
299,2019-10-27,2.88764,4603.321685903874
300,2019-10-28,3.35316,5345.428843036331
301,2019-10-29,2.93384,4676.971261989798
302,2019-10-30,3.10395,4948.151551772842
303,2019-10-31,2.50682,3996.23875159561
304,2019-11-01,2.43332,3879.0689714589125
305,2019-11-02,2.55372,4071.004230349504
306,2019-11-03,2.57122,4098.901797048717
307,2019-11-04,2.30521,3674.842841753982
308,2019-11-05,2.33601,3723.942559144598
309,2019-11-06,2.44452,3896.923414146409
310,2019-11-07,2.69373,4294.2007054098995
311,2019-11-08,2.71823,4333.257298788799
312,2019-11-09,2.65663,4235.0578640075655
313,2019-11-10,3.06055,4878.965586358791
314,2019-11-11,3.02135,4816.475036952553
315,2019-11-12,2.66013,4240.637377347409
316,2019-11-13,2.71473,4327.677785448956
317,2019-11-14,2.81204,4482.80419776327
318,2019-11-15,3.03395,4836.561284975986
319,2019-11-16,2.93594,4680.318969993704
320,2019-11-17,3.21876,5131.17553078637
321,2019-11-18,3.25656,5191.434274856671
322,2019-11-19,3.19075,5086.523482600942
323,2019-11-20,3.20336,5106.6256720910615
324,2019-11-21,3.29716,5256.156629598847
325,2019-11-22,2.65383,4230.594253335692
326,2019-11-23,2.76653,4410.254582878629
327,2019-11-24,3.54637,5653.433920862338
328,2019-11-25,3.62478,5778.4309611415
329,2019-11-26,4.51872,7203.502434004084
330,2019-11-27,4.52362,7211.313752679864
331,2019-11-28,3.20896,5115.552893434809
332,2019-11-29,3.01085,4799.736496933024
333,2019-11-30,3.30836,5274.011072286345
334,2019-12-01,3.70878,5912.339281297727
335,2019-12-02,3.59957,5738.242523627948
336,2019-12-03,4.20861,6709.14161062733
337,2019-12-04,3.83549,6114.33360566672
338,2019-12-05,3.61638,5765.040129125878
339,2019-12-06,3.57857,5704.765443588891
340,2019-12-07,3.60308,5743.837978434475
341,2019-12-08,4.0784,6501.567772918494
342,2019-12-09,3.44347,5489.39622867096
343,2019-12-10,4.70563,7501.464387818372
344,2019-12-11,4.75883,7586.2729905839815
345,2019-12-12,3.78228,6029.509061434425
346,2019-12-13,3.46727,5527.336919381891
347,2019-12-14,3.55407,5665.708850209991
348,2019-12-15,3.34476,5332.038011020709
349,2019-12-16,3.47217,5535.148238057671
350,2019-12-17,3.48827,5560.813999420948
351,2019-12-18,3.69548,5891.137130606324
352,2019-12-19,4.66363,7434.510227740259
353,2019-12-20,4.25551,6783.907089381222
354,2019-12-21,4.33041,6903.308674853857
355,2019-12-22,4.76163,7590.736601255857
356,2019-12-23,3.85509,6145.57888036984
357,2019-12-24,3.98599,6354.252679279959
358,2019-12-25,3.78648,6036.204477442237
359,2019-12-26,3.66118,5836.457899875865
360,2019-12-27,3.12145,4976.049118472055
361,2019-12-28,3.17605,5063.089526573603
362,2019-12-29,3.43157,5470.4258833154945
363,2019-12-30,3.15085,5022.917030526735
364,2019-12-31,2.96814,4731.650492720257
365,2020-01-01,2.89184,4610.017101911685
366,2020-01-02,2.63423,4199.348978632573
367,2020-01-03,2.67973,4271.882652050528
368,2020-01-04,3.34686,5335.385719024614
369,2020-01-05,3.28176,5231.606770903539
370,2020-01-06,3.02555,4823.170452960364
371,2020-01-07,3.19635,5095.45070394469
372,2020-01-08,2.64473,4216.087518652101
373,2020-01-09,2.51942,4016.324999619045
374,2020-01-10,2.55512,4073.2360356854406
375,2020-01-11,2.67203,4259.607722702874
376,2020-01-12,2.86594,4568.728703196849
377,2020-01-13,2.58872,4126.799363747931
378,2020-01-14,2.43472,3881.3007767948493
379,2020-01-15,2.29751,3662.5679124063277
380,2020-01-16,2.25901,3601.1932656680574
381,2020-01-17,2.79663,4458.238397601276
382,2020-01-18,2.75463,4391.284237523164
383,2020-01-19,3.39516,5412.383003114445
384,2020-01-20,2.70983,4319.866466773176
385,2020-01-21,2.48792,3966.1093795604593
386,2020-01-22,2.1925,3495.1665707443594
387,2020-01-23,2.1939,3497.398376080297
388,2020-01-24,2.35211,3749.6083205078753
389,2020-01-25,2.71403,4326.561882780988
390,2020-01-26,2.93314,4675.855359321829
391,2020-01-27,2.82324,4500.658640450767
392,2020-01-28,2.25481,3594.497849660246
393,2020-01-29,2.30731,3678.1905497578878
394,2020-01-30,2.1855,3484.0075440646747
395,2020-01-31,2.21701,3534.2391055899443
396,2020-02-01,2.84564,4536.36752582576
397,2020-02-02,3.00945,4797.504691597087
398,2020-02-03,2.39201,3813.2147725820823
399,2020-02-04,2.33461,3721.710753808661
400,2020-02-05,2.1169,3374.6490826037557
401,2020-02-06,2.0938,3337.8242945607935
402,2020-02-07,1.92509,3068.8758101136873
403,2020-02-08,2.45502,3913.661954165938
404,2020-02-09,2.83444,4518.513083138263
405,2020-02-10,2.1897,3490.702960072486
406,2020-02-11,2.20021,3507.4574415586994
407,2020-02-12,1.89779,3025.355606062914
408,2020-02-13,2.0154,3212.843195748316
409,2020-02-14,2.0511,3269.754231814712
410,2020-02-15,2.189,3489.587057404517
411,2020-02-16,2.54252,4053.149787662007
412,2020-02-17,2.1722,3462.8053933732717
413,2020-02-18,2.43542,3882.416679462818
414,2020-02-19,1.94049,3093.4256688089954
415,2020-02-20,1.80539,2878.056453891065
416,2020-02-21,1.79978,2869.113291080631
417,2020-02-22,1.96569,3133.598164855863
418,2020-02-23,1.97339,3145.873094203517
419,2020-02-24,1.87539,2989.6467206879197
420,2020-02-25,1.80609,2879.1723565590332
421,2020-02-26,1.98739,3168.1911475628885
422,2020-02-27,1.91809,3057.716783434002
423,2020-02-28,1.75008,2789.884201654864
424,2020-02-29,2.22891,3553.2094509454096
425,2020-03-01,2.56912,4095.5540890448115
426,2020-03-02,2.55092,4066.5406196776294
427,2020-03-03,2.36261,3766.3468605274034
428,2020-03-04,2.22121,3540.934521597756
429,2020-03-05,2.1141,3370.185471931882
430,2020-03-06,2.1092,3362.3741532561016
431,2020-03-07,2.23031,3555.4412562813463
432,2020-03-08,2.45782,3918.1255648378115
433,2020-03-09,2.27651,3629.090832367271
434,2020-03-10,2.056,3277.565550490492
435,2020-03-11,1.94889,3106.8165008246183
436,2020-03-12,2.0588,3282.0291611623666
437,2020-03-13,1.85439,2956.1696406488636
438,2020-03-14,2.1302,3395.851233295158
439,2020-03-15,2.48652,3963.8775742245225
440,2020-03-16,2.0847,3323.3175598772027
441,2020-03-17,2.1295,3394.7353306271903
442,2020-03-18,1.91319,3049.905464758222
443,2020-03-19,1.85159,2951.706029976989
444,2020-03-20,1.72558,2750.8276082759644
445,2020-03-21,1.73958,2773.1456616353353
446,2020-03-22,2.189,3489.587057404517
447,2020-03-23,1.75918,2804.390936338455
448,2020-03-24,1.82779,2913.7653392660586
449,2020-03-25,1.78368,2843.4475297173544
450,2020-03-26,2.0672,3295.419993177989
451,2020-03-27,1.75918,2804.390936338455
452,2020-03-28,1.69828,2707.307404225191
453,2020-03-29,2.0448,3259.711107802995
454,2020-03-30,1.82779,2913.7653392660586
455,2020-03-31,1.71578,2735.2049709244047
456,2020-04-01,1.80399,2875.8246485551276
457,2020-04-02,1.59467,2542.13786789916
458,2020-04-03,1.51487,2414.9249637507446
459,2020-04-04,1.80959,2884.751869898876
460,2020-04-05,1.90129,3030.9351194027563
461,2020-04-06,1.74658,2784.304688315021
462,2020-04-07,1.69618,2703.9596962212854
463,2020-04-08,1.66258,2650.3963681587948
464,2020-04-09,1.62618,2592.36942942443
465,2020-04-10,1.57787,2515.3562038679147
466,2020-04-11,1.68008,2678.2939348580085
467,2020-04-12,2.36821,3775.2740818711513
468,2020-04-13,1.78718,2849.0270430571973
469,2020-04-14,1.77108,2823.3612816939203
470,2020-04-15,1.76898,2820.0135736900147
471,2020-04-16,1.84109,2934.9674899574607
472,2020-04-17,1.64578,2623.6147041275494
473,2020-04-18,1.68918,2692.8006695415997
474,2020-04-19,2.22541,3547.629937605567
475,2020-04-20,1.68218,2681.641642861914
476,2020-04-21,1.59257,2538.7901598952544
477,2020-04-22,1.55407,2477.4155131569837
478,2020-04-23,1.70248,2714.0028202330022
479,2020-04-24,2.0497,3267.522426478775
480,2020-04-25,2.133,3400.3148439670326
481,2020-04-26,2.1155,3372.417277267819
482,2020-04-27,1.57997,2518.7039118718203
483,2020-04-28,1.59397,2541.0219652311916
484,2020-04-29,1.44067,2296.639280946078
485,2020-04-30,1.63318,2603.528456104116
486,2020-05-01,1.56457,2494.154053176512
487,2020-05-02,1.70598,2719.582333572845
488,2020-05-03,1.91879,3058.8326861019705
489,2020-05-04,1.75218,2793.23190965877
490,2020-05-05,2.0238,3226.2340277639387
491,2020-05-06,1.75428,2796.5796176626754
492,2020-05-07,1.58837,2532.094743887443
493,2020-05-08,1.41757,2259.814492903116
494,2020-05-09,1.52187,2426.0839904304303
495,2020-05-10,1.60448,2557.7764467174047
496,2020-05-11,1.78998,2853.4906537290713
497,2020-05-12,1.65628,2640.353244147078
498,2020-05-13,1.57087,2504.197177188229
499,2020-05-14,1.57367,2508.660787860103
500,2020-05-15,1.76968,2821.129476357983
501,2020-05-16,1.71508,2734.089068256436
502,2020-05-17,1.88449,3004.1534553715114
503,2020-05-18,1.75428,2796.5796176626754
504,2020-05-19,1.98949,3171.538855566794
505,2020-05-20,1.83269,2921.576657941838
506,2020-05-21,1.51277,2411.577255746839
507,2020-05-22,1.43647,2289.943864938267
508,2020-05-23,2.063,3288.724577170178
509,2020-05-24,1.75218,2793.23190965877
510,2020-05-25,1.64648,2624.730606795518
511,2020-05-26,1.49107,2376.984273039814
512,2020-05-27,1.43787,2292.175670274204
513,2020-05-28,1.34756,2148.2082846395756
514,2020-05-29,1.18865,1894.8824375440288
515,2020-05-30,1.28526,2048.8929471903743
516,2020-05-31,1.60238,2554.428738713499
517,2020-06-01,1.42667,2274.321227586707
518,2020-06-02,1.29996,2072.326903217714
519,2020-06-03,1.37696,2195.0761966942546
520,2020-06-04,1.35736,2163.8309219911353
521,2020-06-05,1.43927,2294.4074756101413
522,2020-06-06,1.62198,2585.674013416619
523,2020-06-07,1.55337,2476.2996104890153
524,2020-06-08,1.53937,2453.981557129644
525,2020-06-09,1.42667,2274.321227586707
526,2020-06-10,1.75078,2791.0001043228326
527,2020-06-11,1.71578,2735.2049709244047
528,2020-06-12,1.76688,2816.665865686109
529,2020-06-13,1.70248,2714.0028202330022
530,2020-06-14,1.76618,2815.5499630181407
531,2020-06-15,1.47567,2352.434414344506
532,2020-06-16,1.41477,2255.350882231242
533,2020-06-17,1.45257,2315.6096263015434
534,2020-06-18,1.44557,2304.450599621858
535,2020-06-19,1.35596,2161.599116655198
536,2020-06-20,1.31816,2101.340372584896
537,2020-06-21,1.61358,2572.283181400996
538,2020-06-22,1.48127,2361.3616356882544
539,2020-06-23,1.67588,2671.5985188501973
540,2020-06-24,2.25411,3593.3819469922773
541,2020-06-25,1.84599,2942.7788086332407
542,2020-06-26,1.60868,2564.4718627252164
543,2020-06-27,1.61918,2581.2104027447444
544,2020-06-28,1.73118,2759.754829619713
545,2020-06-29,1.46237,2331.2322636531035
546,2020-06-30,1.30696,2083.4859298973993
547,2020-07-01,1.22856,1958.5048310849218
548,2020-07-02,1.35806,2164.946824659104
549,2020-07-03,1.52257,2427.199893098399
550,2020-07-04,1.36436,2174.989948670821
551,2020-07-05,1.51767,2419.388574422619
552,2020-07-06,1.48687,2370.288857032003
553,2020-07-07,1.40427,2238.6123422117134
554,2020-07-08,1.42037,2264.27810357499
555,2020-07-09,1.75568,2798.811422998612
556,2020-07-10,1.32726,2115.847107268488
557,2020-07-11,1.40287,2236.3805368757767
558,2020-07-12,1.83269,2921.576657941838
559,2020-07-13,1.64508,2622.498801459581
560,2020-07-14,1.50367,2397.070521063248
561,2020-07-15,1.49877,2389.259202387468
562,2020-07-16,1.53587,2448.4020437898016
563,2020-07-17,1.57227,2506.4289825241663
564,2020-07-18,1.49947,2390.375105055437
565,2020-07-19,1.86909,2979.603596676203
566,2020-07-20,1.53237,2442.822530449959
567,2020-07-21,1.38676,2210.6988340458142
568,2020-07-22,1.27686,2035.502115174752
569,2020-07-23,1.30906,2086.833637901305
570,2020-07-24,1.26706,2019.879477823192
571,2020-07-25,1.26496,2016.5317698192864
572,2020-07-26,1.45747,2323.4209449773234
573,2020-07-27,1.43927,2294.4074756101413
574,2020-07-28,1.25026,1993.0978137919467
575,2020-07-29,1.37416,2190.6125860223806
576,2020-07-30,1.28666,2051.124752526311
577,2020-07-31,1.17255,1869.216676180752
578,2020-08-01,1.42247,2267.625811578896
579,2020-08-02,1.94399,3099.0051821488382
580,2020-08-03,1.67658,2672.7144215181656
581,2020-08-04,1.43717,2291.0597676062357
582,2020-08-05,1.45817,2324.5368476452923
583,2020-08-06,1.32586,2113.6153019325507
584,2020-08-07,1.29646,2066.7473898778712
585,2020-08-08,1.39656,2226.3214713973744
586,2020-08-09,1.53587,2448.4020437898016
587,2020-08-10,1.43437,2286.5961569343613
588,2020-08-11,1.35106,2153.787797979418
589,2020-08-12,1.41687,2258.6985902351475
590,2020-08-13,1.47217,2346.854901004663
591,2020-08-14,1.39236,2219.626055389563
592,2020-08-15,1.33076,2121.4266206083303
593,2020-08-16,1.52677,2433.8953091062103
594,2020-08-17,1.54357,2460.6769731374557
595,2020-08-18,1.51067,2408.2295477429334
596,2020-08-19,1.52187,2426.0839904304303
597,2020-08-20,1.69058,2695.032474877537
598,2020-08-21,1.81449,2892.5631885746557
599,2020-08-22,1.71018,2726.2777495806563
600,2020-08-23,2.29891,3664.7997177422644
601,2020-08-24,1.75848,2803.2750336704867
602,2020-08-25,1.74588,2783.1887856470526
603,2020-08-26,1.79488,2861.3019724048513
604,2020-08-27,2.53062,4034.1794423065407
605,2020-08-28,1.95449,3115.7437221683667
606,2020-08-29,2.0014,3190.5251423889445
607,2020-08-30,2.26951,3617.9318056875854
608,2020-08-31,2.0231,3225.11812509597
609,2020-09-01,1.90409,3035.3987300746307
610,2020-09-02,1.97199,3143.64128886758
611,2020-09-03,2.0511,3269.754231814712
612,2020-09-04,1.99369,3178.2342715746054
613,2020-09-05,2.52922,4031.947636970604
614,2020-09-06,3.20126,5103.277964087156
615,2020-09-07,2.77143,4418.065901554409
616,2020-09-08,2.56912,4095.5540890448115
617,2020-09-09,2.72383,4342.184520132547
618,2020-09-10,2.44452,3896.923414146409
619,2020-09-11,4.0854,6512.726799598178
620,2020-09-12,2.45502,3913.661954165938
