,date,헨리코튼,헨리코튼_absolute
622,2020-09-14,9.85645,1155.7716781133809
623,2020-09-15,9.73205,1141.1844791972085
624,2020-09-16,9.5311,1117.620993488167
625,2020-09-17,8.87081,1040.19509660425
626,2020-09-18,8.23923,966.1357469943143
627,2020-09-19,10.23923,1200.656629890972
628,2020-09-20,12.72727,1492.4052986320721
629,2020-09-21,14.17224,1661.843118711664
630,2020-09-22,11.56937,1356.629433479052
631,2020-09-23,11.59808,1359.9959807530336
632,2020-09-24,11.48325,1346.530964261522
633,2020-09-25,11.08133,1299.4016476346096
634,2020-09-26,13.16746,1544.022172353212
635,2020-09-27,15.29186,1793.1302541660418
636,2020-09-28,13.25358,1554.120641570742
637,2020-09-29,10.93779,1282.5700838691166
638,2020-09-30,10.34449,1212.999463957823
639,2020-10-01,10.45933,1226.465653053749
640,2020-10-02,15.11961,1772.932143126567
641,2020-10-03,14.83253,1739.2690155955809
642,2020-10-04,17.32057,2031.017684336681
643,2020-10-05,15.29186,1793.1302541660418
644,2020-10-06,14.0287,1645.0115549461707
645,2020-10-07,13.66507,1602.3721406223149
646,2020-10-08,16.76555,1965.9357941240296
647,2020-10-09,16.17224,1896.3640016083214
648,2020-10-10,15.52153,1820.0614597534795
649,2020-10-11,17.35885,2035.506414035323
650,2020-10-12,12.75598,1495.7718459060536
651,2020-10-13,13.92344,1632.6687208793196
652,2020-10-14,13.11004,1537.289077805249
653,2020-10-15,13.88516,1628.1799911806777
654,2020-10-16,13.92344,1632.6687208793196
655,2020-10-17,15.54066,1822.3046519983861
656,2020-10-18,18.77511,2201.5776868409334
657,2020-10-19,20.66985,2423.75573567074
658,2020-10-20,14.81339,1737.0246507462598
659,2020-10-21,14.44976,1694.385236422404
660,2020-10-22,14.2488,1670.8205781089478
661,2020-10-23,16.05741,1882.89898511681
662,2020-10-24,18.79425,2203.8220516902543
663,2020-10-25,22.00956,2580.8507216834805
664,2020-10-26,15.7799,1850.358040010484
665,2020-10-27,15.1866,1780.7874200991907
666,2020-10-28,14.76555,1731.4149112273717
667,2020-10-29,13.88516,1628.1799911806777
668,2020-10-30,13.24401,1552.9984591460816
669,2020-10-31,17.04306,1998.4767392303552
670,2020-11-01,23.48325,2753.656261641468
671,2020-11-02,17.47368,2048.971430526835
672,2020-11-03,19.21531,2253.1957331664876
673,2020-11-04,19.84688,2327.2539101720085
674,2020-11-05,17.79904,2087.123287756463
675,2020-11-06,16.94736,1987.25491498375
676,2020-11-07,18.2488,2139.862343902263
677,2020-11-08,23.27272,2728.9694209033514
678,2020-11-09,19.57894,2295.8351474903434
679,2020-11-10,15.63636,1833.526476244991
680,2020-11-11,14.82296,1738.1468331709204
681,2020-11-12,14.44019,1693.2630539977436
682,2020-11-13,13.51196,1584.4183944321612
683,2020-11-14,18.13397,2126.3973274107516
684,2020-11-15,19.11961,2241.9739089198824
685,2020-11-16,17.24401,2022.040224939397
686,2020-11-17,13.59808,1594.5168636496912
687,2020-11-18,13.91387,1631.546538454659
688,2020-11-19,13.76076,1613.5927922645053
689,2020-11-20,16.622,1949.103057754122
690,2020-11-21,17.16746,2013.063938146527
691,2020-11-22,24.95693,2926.460628995041
692,2020-11-23,17.88516,2097.221756973993
693,2020-11-24,20.4976,2403.557624631265
694,2020-11-25,18.56459,2176.892018707231
695,2020-11-26,16.85167,1976.0342633415594
696,2020-11-27,17.45454,2046.7270656775138
697,2020-11-28,20.25837,2375.5054092235814
698,2020-11-29,22.20095,2603.293197572276
699,2020-11-30,15.81818,1854.8467697091262
700,2020-12-01,15.72248,1843.624945462521
701,2020-12-02,15.9043,1864.9452389266562
702,2020-12-03,17.83732,2091.6120174551047
703,2020-12-04,13.7799,1615.8371571138264
704,2020-12-05,17.88516,2097.221756973993
705,2020-12-06,17.07177,2001.843286504337
706,2020-12-07,13.51196,1584.4183944321612
707,2020-12-08,13.9043,1630.4243560299985
708,2020-12-09,12.80382,1501.3815854249417
709,2020-12-10,12.07655,1416.1015841728156
710,2020-12-11,13.97129,1638.2796330026222
711,2020-12-12,16.3732,1919.9286599217778
712,2020-12-13,17.16746,2013.063938146527
713,2020-12-14,15.28229,1792.0080717413812
714,2020-12-15,12.7177,1491.2831162074117
715,2020-12-16,16.8421,1974.912080916899
716,2020-12-17,12.85167,1506.9924975482443
717,2020-12-18,13.93301,1633.79090330398
718,2020-12-19,16.22009,1901.974913731624
719,2020-12-20,19.21531,2253.1957331664876
720,2020-12-21,14.72727,1726.9261815287298
721,2020-12-22,12.25837,1437.4218776369507
722,2020-12-23,11.7799,1381.3162742171687
723,2020-12-24,12.68899,1487.9165689334302
724,2020-12-25,16.97607,1990.6214622577318
725,2020-12-26,14.07655,1650.6224670694733
726,2020-12-27,14.3732,1685.4077770251201
727,2020-12-28,11.11961,1303.8903773332518
728,2020-12-29,9.79904,1149.0397561698321
729,2020-12-30,10.95693,1284.8144487184377
730,2020-12-31,10.15311,1190.558160673442
731,2021-01-01,10.05741,1179.336336426837
732,2021-01-02,12.0287,1410.490672049513
733,2021-01-03,14.09569,1652.866831918794
734,2021-01-04,9.67464,1134.4525572536602
735,2021-01-05,8.2488,967.2579294189748
736,2021-01-06,9.30143,1090.6897879007292
737,2021-01-07,9.98086,1170.3600496339673
738,2021-01-08,9.01435,1057.026660369743
739,2021-01-09,12.32535,1445.27598200516
740,2021-01-10,13.39712,1570.952205336235
741,2021-01-11,10.99521,1289.3031784170796
742,2021-01-12,10.35406,1214.1216463824837
743,2021-01-13,11.25358,1319.5997586740843
744,2021-01-14,9.0909,1066.0029471626126
745,2021-01-15,10.09569,1183.8250661254788
746,2021-01-16,14.78468,1733.6581034722783
747,2021-01-17,15.99043,1875.044880748601
748,2021-01-18,11.02392,1292.6697256910613
749,2021-01-19,9.311,1091.8119703253897
750,2021-01-20,8.72727,1023.3635328387569
751,2021-01-21,8.99521,1054.782295520422
752,2021-01-22,9.75119,1143.4288440465295
753,2021-01-23,10.40191,1219.7325585057863
754,2021-01-24,12.15311,1425.0790435700997
755,2021-01-25,9.60765,1126.5972802810365
756,2021-01-26,8.9665,1051.4157482464404
757,2021-01-27,8.87081,1040.19509660425
758,2021-01-28,10.7177,1256.762233310754
759,2021-01-29,8.19138,960.5248348710119
760,2021-01-30,9.66507,1133.3303748289995
761,2021-01-31,10.45933,1226.465653053749
762,2021-02-01,7.91387,927.9838897646862
763,2021-02-02,8.91866,1045.8060087275524
764,2021-02-03,8.13397,953.7929129274632
765,2021-02-04,8.0287,941.4489062561978
766,2021-02-05,7.81818,916.7632381224955
767,2021-02-06,11.03349,1293.7919081157218
768,2021-02-07,11.54066,1353.2628862050708
769,2021-02-08,8.41148,986.3338580337889
770,2021-02-09,8.28708,971.7466591176169
771,2021-02-10,9.58851,1124.3529154317155
772,2021-02-11,10.77511,1263.4941552543025
773,2021-02-12,8.64114,1013.2638910168122
774,2021-02-13,11.20574,1313.9900191551965
775,2021-02-14,13.82775,1621.448069237129
776,2021-02-15,9.5598,1120.986368157734
777,2021-02-16,8.52631,999.7988745253007
778,2021-02-17,8.53588,1000.9210569499612
779,2021-02-18,8.05741,944.8154535301793
780,2021-02-19,8.14354,954.9150953521238
781,2021-02-20,10.51674,1233.1975749972978
782,2021-02-21,13.05263,1530.5571558617005
783,2021-02-22,8.74641,1025.6078976880776
784,2021-02-23,8.52631,999.7988745253007
785,2021-02-24,8.25837,968.3801118436353
786,2021-02-25,8.98564,1053.6601130957615
787,2021-02-26,10.0287,1175.9697891528554
788,2021-02-27,17.13875,2009.697390872546
789,2021-02-28,16.42105,1925.5395720450804
790,2021-03-01,14.66985,1720.1930869807668
791,2021-03-02,10.17224,1192.8013529183486
792,2021-03-03,10.74641,1260.1287805847353
793,2021-03-04,10.55502,1237.68630469594
794,2021-03-05,10.4976,1230.9532101479767
795,2021-03-06,14.56459,1707.8502529139157
796,2021-03-07,15.14832,1776.2986904005486
797,2021-03-08,10.94736,1283.692266293777
798,2021-03-09,10.4976,1230.9532101479767
799,2021-03-10,9.7799,1146.795391320511
800,2021-03-11,10.56459,1238.8084871206004
801,2021-03-12,10.67942,1252.2735036121119
802,2021-03-13,13.01435,1526.0684261630583
803,2021-03-14,15.9043,1864.9452389266562
804,2021-03-15,10.38277,1217.4881936564652
805,2021-03-16,11.77033,1380.1940917925083
806,2021-03-17,10.94736,1283.692266293777
807,2021-03-18,12.14354,1423.956861145439
808,2021-03-19,11.5598,1355.5072510543916
809,2021-03-20,15.11961,1772.932143126567
810,2021-03-21,25.84688,3030.8165588619813
811,2021-03-22,12.20095,1430.6887830889877
812,2021-03-23,10.22966,1199.5344474663116
813,2021-03-24,10.82296,1269.105067377605
814,2021-03-25,9.98086,1170.3600496339673
815,2021-03-26,11.01435,1291.5475432664007
816,2021-03-27,13.57894,1592.2724988003702
817,2021-03-28,15.84688,1858.2121443786932
818,2021-03-29,12.44019,1458.742171101086
819,2021-03-30,11.15789,1308.379107031894
820,2021-03-31,11.78947,1382.4384566418294
821,2021-04-01,9.88516,1159.1382253873624
822,2021-04-02,9.82775,1152.4063034438136
823,2021-04-03,13.41626,1573.196570185556
824,2021-04-04,15.1866,1780.7874200991907
825,2021-04-05,10.68899,1253.3956860367725
826,2021-04-06,9.69377,1136.6957494985668
827,2021-04-07,9.79904,1149.0397561698321
828,2021-04-08,8.36363,980.7229459104866
829,2021-04-09,8.4976,996.4323272513192
830,2021-04-10,11.0909,1300.5238300592703
831,2021-04-11,12.86124,1508.1146799729047
832,2021-04-12,9.4354,1106.3991692415618
833,2021-04-13,8.78468,1030.0954547823053
834,2021-04-14,8.68899,1018.8748031401148
835,2021-04-15,7.67464,899.9316743570024
836,2021-04-16,8.08612,948.1820008041607
837,2021-04-17,9.9043,1161.3825902366832
838,2021-04-18,11.21531,1315.112201579857
839,2021-04-19,9.02392,1058.1488427944037
840,2021-04-20,8.04784,943.6932711055188
841,2021-04-21,9.34928,1096.3007000240318
842,2021-04-22,9.02392,1058.1488427944037
843,2021-04-23,7.79904,914.5188732731744
844,2021-04-24,9.56937,1122.1085505823944
845,2021-04-25,10.61244,1244.4193992439027
846,2021-04-26,8.2488,967.2579294189748
847,2021-04-27,9.04306,1060.3932076437245
848,2021-04-28,7.46411,875.2448336188858
849,2021-04-29,16.63157,1950.2252401787823
850,2021-04-30,11.25358,1319.5997586740843
851,2021-05-01,11.47368,1345.4087818368616
852,2021-05-02,12.20095,1430.6887830889877
853,2021-05-03,9.33971,1095.1785175993714
854,2021-05-04,8.60287,1008.7763339225846
855,2021-05-05,10.06698,1180.4585188514973
856,2021-05-06,8.66985,1016.6304382907938
857,2021-05-07,8.78468,1030.0954547823053
858,2021-05-08,10.60287,1243.2972168192423
859,2021-05-09,10.32535,1210.7550991085022
860,2021-05-10,7.55023,885.3433028364158
861,2021-05-11,7.39712,867.3895566462622
862,2021-05-12,7.89473,925.7395249153651
863,2021-05-13,7.32057,858.4132698533926
864,2021-05-14,7.70334,903.2970490265694
865,2021-05-15,9.11961,1069.369494436594
866,2021-05-16,10.15311,1190.558160673442
867,2021-05-17,6.76555,793.3313796407411
868,2021-05-18,6.44976,756.3017048357734
869,2021-05-19,8.58373,1006.5319690732636
870,2021-05-20,7.30143,856.1689050040716
871,2021-05-21,10.80382,1266.860702528284
872,2021-05-22,9.93301,1164.7491375106647
873,2021-05-23,9.99043,1171.482232058628
874,2021-05-24,8.09569,949.3041832288212
875,2021-05-25,7.78947,913.3966908485139
876,2021-05-26,5.7799,677.7536255271958
877,2021-05-27,6.21052,728.2483168236752
878,2021-05-28,6.78468,795.5745718856476
879,2021-05-29,8.41148,986.3338580337889
880,2021-05-30,9.13875,1071.6138592859152
881,2021-05-31,7.15789,839.3373412385785
882,2021-06-01,7.11004,833.7264291152759
883,2021-06-02,7.48325,877.4891984682067
884,2021-06-03,7.23444,848.313628031448
885,2021-06-04,6.51674,764.1558092039825
886,2021-06-05,8.58373,1006.5319690732636
887,2021-06-06,9.07177,1063.7597549177062
888,2021-06-07,7.33014,859.5354522780532
889,2021-06-08,7.26315,851.6801753054297
890,2021-06-09,7.13875,837.0929763892575
891,2021-06-10,6.98564,819.1392301991038
892,2021-06-11,7.70334,903.2970490265694
893,2021-06-12,7.11004,833.7264291152759
894,2021-06-13,8.44019,989.7004053077704
895,2021-06-14,6.99521,820.2614126237644
896,2021-06-15,6.51674,764.1558092039825
897,2021-06-16,6.85167,803.4298488582713
898,2021-06-17,8.26794,969.5022942682958
899,2021-06-18,8.80382,1032.3398196316264
900,2021-06-19,8.18181,959.4026524463513
901,2021-06-20,10.93779,1282.5700838691166
902,2021-06-21,8.74641,1025.6078976880776
903,2021-06-22,8.30622,973.9910239669379
904,2021-06-23,10.08612,1182.7028837008183
905,2021-06-24,9.14832,1072.7360417105756
906,2021-06-25,7.24401,849.4358104561086
907,2021-06-26,8.77511,1028.9732723576449
908,2021-06-27,8.42105,987.4560404584495
909,2021-06-28,8.04784,943.6932711055188
910,2021-06-29,6.5933,773.1332686012665
911,2021-06-30,5.35885,628.381116655377
912,2021-07-01,8.04784,943.6932711055188
913,2021-07-02,6.26794,734.9814113716383
914,2021-07-03,9.93301,1164.7491375106647
915,2021-07-04,9.48325,1112.0100813648644
916,2021-07-05,6.4976,761.9114443546615
917,2021-07-06,5.99043,702.4404662653125
918,2021-07-07,5.91387,693.4630068680285
919,2021-07-08,5.72248,671.0205309792328
920,2021-07-09,5.47368,641.8461331468885
921,2021-07-10,7.63636,895.4429446583604
922,2021-07-11,7.25358,850.5579928807691
923,2021-07-12,6.57416,770.8889037519455
924,2021-07-13,5.72248,671.0205309792328
925,2021-07-14,6.3732,747.3242454384892
926,2021-07-15,5.11004,599.2055462186182
927,2021-07-16,5.67464,665.4107914603447
928,2021-07-17,6.70813,786.598285092778
929,2021-07-18,8.92822,1046.9270185477985
930,2021-07-19,5.99043,702.4404662653125
931,2021-07-20,5.79904,679.9979903765168
932,2021-07-21,5.24401,614.9149275594509
933,2021-07-22,6.13397,719.2720300308056
934,2021-07-23,5.74162,673.2648958285538
935,2021-07-24,6.28708,737.2257762209592
936,2021-07-25,6.92822,812.4061356511407
937,2021-07-26,5.21531,611.5495528898838
938,2021-07-27,6.00956,704.683658510219
939,2021-07-28,6.04784,709.1723882088611
940,2021-07-29,6.86124,804.5520312829317
941,2021-07-30,5.62679,659.7998793370422
942,2021-07-31,6.51674,764.1558092039825
943,2021-08-01,6.64114,778.7430081201545
944,2021-08-02,6.10526,715.9054827568241
945,2021-08-03,5.61722,658.6776969123816
946,2021-08-04,6.38277,748.4464278631498
947,2021-08-05,5.64593,662.0442441863632
948,2021-08-06,5.1866,608.1830056159024
949,2021-08-07,5.7799,677.7536255271958
950,2021-08-08,8.19138,960.5248348710119
951,2021-08-09,5.14832,603.6942759172603
952,2021-08-10,5.30143,621.6480221074139
953,2021-08-11,5.37799,630.625481504698
954,2021-08-12,5.64593,662.0442441863632
955,2021-08-13,6.13397,719.2720300308056
956,2021-08-14,8.53588,1000.9210569499612
957,2021-08-15,11.46411,1344.286599412201
958,2021-08-16,7.82775,917.8854205471561
959,2021-08-17,8.18181,959.4026524463513
960,2021-08-18,6.74641,791.0870147914201
961,2021-08-19,6.5933,773.1332686012665
962,2021-08-20,7.07177,829.2388720210483
963,2021-08-21,8.67942,1017.7526207154543
964,2021-08-22,8.58373,1006.5319690732636
965,2021-08-23,7.17703,841.5817060878995
966,2021-08-24,6.77511,794.4523894609871
967,2021-08-25,7.70334,903.2970490265694
968,2021-08-26,6.89952,809.0407609815737
969,2021-08-27,7.93301,930.2282546140071
970,2021-08-28,9.02392,1058.1488427944037
971,2021-08-29,10.2488,1201.7788123156324
972,2021-08-30,8.44019,989.7004053077704
973,2021-08-31,8.98564,1053.6601130957615
974,2021-09-01,8.91866,1045.8060087275524
975,2021-09-02,8.79425,1031.217637206966
976,2021-09-03,9.12918,1070.4916768612545
977,2021-09-04,10.41148,1220.8547409304465
978,2021-09-05,12.51674,1467.7184578939555
979,2021-09-06,9.39712,1101.9104395429197
980,2021-09-07,10.2488,1201.7788123156324
981,2021-09-08,8.48803,995.3101448266586
982,2021-09-09,8.40191,985.2116756091286
983,2021-09-10,9.11961,1069.369494436594
984,2021-09-11,11.93301,1399.2700204073224
985,2021-09-12,14.11483,1655.1111967681152
986,2021-09-13,9.56937,1122.1085505823944
987,2021-09-14,11.20574,1313.9900191551965
988,2021-09-15,14.98564,1757.2227617857345
989,2021-09-16,10.8421,1271.3494322269262
990,2021-09-17,8.76555,1027.8522625373987
991,2021-09-18,11.1866,1311.7456543058754
992,2021-09-19,9.39712,1101.9104395429197
993,2021-09-20,8.23923,966.1357469943143
994,2021-09-21,8.22966,965.013564569654
995,2021-09-22,11.64593,1365.6068928763361
996,2021-09-23,11.0909,1300.5238300592703
997,2021-09-24,9.11004,1068.2473120119337
998,2021-09-25,12.22966,1434.0553303629692
999,2021-09-26,13.77033,1614.714974689166
1000,2021-09-27,9.35885,1097.4228824486922
1001,2021-09-28,9.311,1091.8119703253897
1002,2021-09-29,8.78468,1030.0954547823053
1003,2021-09-30,8.08612,948.1820008041607
1004,2021-10-01,8.01913,940.3267238315373
1005,2021-10-02,11.10047,1301.6460124839307
1006,2021-10-03,11.67464,1368.9734401503179
1007,2021-10-04,13.01435,1526.0684261630583
1008,2021-10-05,9.4354,1106.3991692415618
1009,2021-10-06,9.61722,1127.719462705697
1010,2021-10-07,11.14832,1307.2569246072333
1011,2021-10-08,10.65071,1248.9069563381304
1012,2021-10-09,11.77033,1380.1940917925083
1013,2021-10-10,15.04306,1763.9558563336975
1014,2021-10-11,16.47846,1932.2714939886287
1015,2021-10-12,13.46411,1578.8074823088587
1016,2021-10-13,11.39712,1336.4313224395773
1017,2021-10-14,13.79904,1618.0815219631475
1018,2021-10-15,12.82296,1503.6259502742628
1019,2021-10-16,18.56459,2176.892018707231
1020,2021-10-17,24.19138,2836.691898044273
1021,2021-10-18,20.78468,2437.2207521622518
1022,2021-10-19,19.23444,2255.438925411394
1023,2021-10-20,17.38755,2038.8717887048902
1024,2021-10-21,17.05263,1999.5989216550158
1025,2021-10-22,16.10526,1888.5098972401127
1026,2021-10-23,19.11004,2240.851726495222
1027,2021-10-24,20.93779,2455.174498352405
1028,2021-10-25,16.31578,1913.1955653738146
1029,2021-10-26,14.5933,1711.216800187897
1030,2021-10-27,14.34449,1682.0412297511384
1031,2021-10-28,13.0622,1531.679338286361
1032,2021-10-29,12.88038,1510.3590448222258
1033,2021-10-30,16.70813,1959.2026995760666
1034,2021-10-31,19.29186,2262.172019959357
1035,2021-11-01,14.78468,1733.6581034722783
1036,2021-11-02,13.14832,1541.777807503891
1037,2021-11-03,14.10526,1653.9890143434548
1038,2021-11-04,13.70334,1606.8596977165425
1039,2021-11-05,14.94736,1752.7340320870924
1040,2021-11-06,16.09569,1887.387714815452
1041,2021-11-07,30.23923,3545.8654588575487
1042,2021-11-08,18.44019,2162.304819791059
1043,2021-11-09,17.87559,2096.0995745493324
1044,2021-11-10,16.2488,1905.3414610056054
1045,2021-11-11,17.11004,2006.3308435985643
1046,2021-11-12,16.64114,1951.347422603443
1047,2021-11-13,23.30143,2732.335968177333
1048,2021-11-14,24.91866,2921.9730719008135
1049,2021-11-15,21.08133,2472.006062117898
1050,2021-11-16,19.34928,2268.9051145073204
1051,2021-11-17,14.9665,1754.9783969364134
1052,2021-11-18,14.97607,1756.100579361074
1053,2021-11-19,13.86602,1625.9356263313566
1054,2021-11-20,18.30622,2146.595438450226
1055,2021-11-21,21.02392,2465.2741401743497
1056,2021-11-22,18.36363,2153.327360393775
1057,2021-11-23,18.5933,2180.2585659812125
1058,2021-11-24,17.48325,2050.0936129514953
1059,2021-11-25,15.1866,1780.7874200991907
1060,2021-11-26,15.07177,1767.3224036076792
1061,2021-11-27,19.78947,2320.52198822846
1062,2021-11-28,23.92344,2805.2731353626077
1063,2021-11-29,17.51196,2053.4601602254766
1064,2021-11-30,17.39712,2039.9939711295506
1065,2021-12-01,17.00478,1993.9880095317133
1066,2021-12-02,17.23444,2020.9180425147363
1067,2021-12-03,17.97129,2107.3213987959375
1068,2021-12-04,20.33492,2384.481696016451
1069,2021-12-05,23.47368,2752.5340792168076
1070,2021-12-06,17.47368,2048.971430526835
1071,2021-12-07,15.83732,1857.0911345584473
1072,2021-12-08,15.99043,1875.044880748601
1073,2021-12-09,14.50717,1701.1171583659527
1074,2021-12-10,20.3732,2388.970425715093
1075,2021-12-11,21.1866,2484.3500687891633
1076,2021-12-12,22.97607,2694.1841109477045
1077,2021-12-13,19.30143,2263.294202384018
1078,2021-12-14,25.21531,2956.7583818564603
1079,2021-12-15,19.76076,2317.1554409544788
1080,2021-12-16,24.07655,2823.226881552762
1081,2021-12-17,47.63636,5585.860602591514
1082,2021-12-18,24.67942,2893.9196838887156
1083,2021-12-19,27.81818,3261.9720670890724
1084,2021-12-20,18.83253,2208.310781388896
1085,2021-12-21,17.0622,2000.7211040796763
1086,2021-12-22,16.89952,1981.645175464862
1087,2021-12-23,17.40669,2041.1161535542112
1088,2021-12-24,15.68421,1839.1373883682936
1089,2021-12-25,19.50239,2286.8588606974736
1090,2021-12-26,20.86124,2446.198211559535
1091,2021-12-27,18.41148,2158.9382725170776
1092,2021-12-28,14.77511,1732.5359210476179
1093,2021-12-29,13.00478,1524.946243738398
1094,2021-12-30,14.07655,1650.6224670694733
1095,2021-12-31,18.90909,2217.2882407861803
1096,2022-01-01,18.03827,2115.1755031641464
1097,2022-01-02,22.21052,2604.4153799969363
1098,2022-01-03,17.29186,2027.6511370626995
1099,2022-01-04,14.43062,1692.140871573083
1100,2022-01-05,13.89473,1629.3021736053379
1101,2022-01-06,14.09569,1652.866831918794
1102,2022-01-07,14.29665,1676.4314902322503
1103,2022-01-08,18.22966,2137.6179790529422
1104,2022-01-09,17.81818,2089.367652605784
1105,2022-01-10,12.43062,1457.6199886764252
1106,2022-01-11,12.70813,1490.1609337827513
1107,2022-01-12,12.53588,1469.9628227432765
1108,2022-01-13,13.311,1560.853736118705
1109,2022-01-14,11.33971,1329.699400496029
1110,2022-01-15,15.14832,1776.2986904005486
1111,2022-01-16,16.20095,1899.7305488823029
1112,2022-01-17,12.38277,1452.009076553123
1113,2022-01-18,11.94258,1400.392202831983
1114,2022-01-19,10.80382,1266.860702528284
1115,2022-01-20,10.48803,1229.8310277233163
1116,2022-01-21,10.38277,1217.4881936564652
1117,2022-01-22,13.5311,1586.6627592814823
1118,2022-01-23,13.02392,1527.190608587719
1119,2022-01-24,9.52153,1116.4988110635065
1120,2022-01-25,9.24401,1083.9566933527663
1121,2022-01-26,8.70813,1021.1191679894358
1122,2022-01-27,8.47846,994.1879624019981
1123,2022-01-28,10.67942,1252.2735036121119
1124,2022-01-29,11.42583,1339.797869713559
1125,2022-01-30,12.29665,1441.9106073355927
1126,2022-01-31,9.79904,1149.0397561698321
1127,2022-02-01,9.98086,1170.3600496339673
1128,2022-02-02,11.42583,1339.797869713559
1129,2022-02-03,9.9043,1161.3825902366832
1130,2022-02-04,9.66507,1133.3303748289995
1131,2022-02-05,12.65071,1483.427839234788
1132,2022-02-06,12.44019,1458.742171101086
1133,2022-02-07,9.26315,1086.201058202087
1134,2022-02-08,10.25837,1202.900994740293
1135,2022-02-09,9.66507,1133.3303748289995
1136,2022-02-10,8.74641,1025.6078976880776
1137,2022-02-11,9.00478,1055.9044779450826
1138,2022-02-12,12.57416,1474.4515524419185
1139,2022-02-13,12.65071,1483.427839234788
1140,2022-02-14,10.0287,1175.9697891528554
1141,2022-02-15,12.38277,1452.009076553123
1142,2022-02-16,10.0,1172.6044144832883
1143,2022-02-17,8.66028,1015.5082558661333
1144,2022-02-18,10.56459,1238.8084871206004
1145,2022-02-19,12.91866,1514.8477745208677
1146,2022-02-20,13.72248,1609.1040625658634
1147,2022-02-21,11.22488,1316.2343840045173
1148,2022-02-22,8.97607,1052.537930671101
1149,2022-02-23,8.67942,1017.7526207154543
1150,2022-02-24,8.52631,999.7988745253007
1151,2022-02-25,8.30622,973.9910239669379
1152,2022-02-26,11.13875,1306.1347421825728
1153,2022-02-27,13.0909,1535.044712955928
1154,2022-02-28,10.70813,1255.6400508860936
1155,2022-03-01,12.42105,1456.4978062517648
1156,2022-03-02,9.00478,1055.9044779450826
1157,2022-03-03,8.99521,1054.782295520422
1158,2022-03-04,10.07655,1181.580701276158
1159,2022-03-05,12.48803,1464.351910619974
1160,2022-03-06,18.69856,2192.6014000480636
1161,2022-03-07,12.07655,1416.1015841728156
1162,2022-03-08,10.74641,1260.1287805847353
1163,2022-03-09,12.82296,1503.6259502742628
1164,2022-03-10,10.07655,1181.580701276158
1165,2022-03-11,13.76076,1613.5927922645053
1166,2022-03-12,20.0287,2348.574203636144
1167,2022-03-13,19.62679,2301.446059613646
1168,2022-03-14,14.19138,1664.087483560985
1169,2022-03-15,14.35406,1683.163412175799
1170,2022-03-16,12.45933,1460.9865359504067
1171,2022-03-17,12.41148,1455.3756238271042
1172,2022-03-18,13.0909,1535.044712955928
1173,2022-03-19,17.47368,2048.971430526835
1174,2022-03-20,15.80861,1853.7245872844658
1175,2022-03-21,12.41148,1455.3756238271042
1176,2022-03-22,11.23444,1317.3553938247633
1177,2022-03-23,11.60765,1361.1181631776942
1178,2022-03-24,10.95693,1284.8144487184377
1179,2022-03-25,11.00478,1290.4253608417403
1180,2022-03-26,14.01913,1643.8893725215103
1181,2022-03-27,15.0909,1769.5655958525856
1182,2022-03-28,10.66028,1250.029138762791
1183,2022-03-29,11.33971,1329.699400496029
1184,2022-03-30,10.63157,1246.6625914888093
1185,2022-03-31,10.95693,1284.8144487184377
1186,2022-04-01,11.7799,1381.3162742171687
1187,2022-04-02,15.38755,1804.3509058082323
1188,2022-04-03,15.23444,1786.3971596180786
1189,2022-04-04,11.9043,1395.9034731333409
1190,2022-04-05,12.18181,1428.4444182396667
1191,2022-04-06,10.83253,1270.2272498022655
1192,2022-04-07,10.17224,1192.8013529183486
1193,2022-04-08,8.89952,1043.5616438782315
1194,2022-04-09,12.22009,1432.9331479383088
1195,2022-04-10,13.12918,1539.5334426545699
1196,2022-04-11,9.58851,1124.3529154317155
1197,2022-04-12,12.40191,1454.253441402444
1198,2022-04-13,10.31578,1209.6329166838416
1199,2022-04-14,8.87081,1040.19509660425
1200,2022-04-15,9.81818,1151.2841210191532
1201,2022-04-16,10.74641,1260.1287805847353
1202,2022-04-17,12.10526,1419.468131446797
1203,2022-04-18,10.13397,1188.313795824121
1204,2022-04-19,9.311,1091.8119703253897
1205,2022-04-20,8.58373,1006.5319690732636
1206,2022-04-21,8.98564,1053.6601130957615
1207,2022-04-22,8.8421,1036.8285493302685
1208,2022-04-23,10.46889,1227.5866628739952
1209,2022-04-24,13.0909,1535.044712955928
1210,2022-04-25,11.27272,1321.8441235234054
1211,2022-04-26,9.45454,1108.643534090883
1212,2022-04-27,9.51196,1115.376628638846
1213,2022-04-28,8.94736,1049.1713833971194
1214,2022-04-29,8.95693,1050.29356582178
1215,2022-04-30,11.88516,1393.65910828402
1216,2022-05-01,11.70334,1372.3388148198849
1217,2022-05-02,9.59808,1125.475097856376
1218,2022-05-03,8.45933,991.9447701570915
1219,2022-05-04,9.15789,1073.8582241352362
1220,2022-05-05,10.92822,1281.4479014444562
1221,2022-05-06,9.74162,1142.3066616218691
1222,2022-05-07,10.92822,1281.4479014444562
1223,2022-05-08,14.66985,1720.1930869807668
1224,2022-05-09,9.25358,1085.0788757774267
1225,2022-05-10,9.56937,1122.1085505823944
1226,2022-05-11,9.61722,1127.719462705697
1227,2022-05-12,9.12918,1070.4916768612545
1228,2022-05-13,7.75119,908.907961149872
1229,2022-05-14,9.61722,1127.719462705697
1230,2022-05-15,10.40191,1219.7325585057863
1231,2022-05-16,7.81818,916.7632381224955
