,date,헤지스,헤지스_absolute
1235,2022-05-20,4.13586,3565.325524158277
1236,2022-05-21,4.7768,4117.848999675824
1237,2022-05-22,5.27013,4543.125010187061
1238,2022-05-23,4.64937,4007.997739830596
1239,2022-05-24,4.75787,4101.530359254651
1240,2022-05-25,4.67586,4030.833491798736
1241,2022-05-26,4.24184,3656.685773066676
1242,2022-05-27,4.17118,3595.7731934491303
1243,2022-05-28,4.44119,3828.535797787279
1244,2022-05-29,4.9282,4248.363640973539
1245,2022-05-30,4.28474,3693.667794940335
1246,2022-05-31,4.22039,3638.1947621298473
1247,2022-06-01,4.94208,4260.328919845482
1248,2022-06-02,3.87721,3342.355828176416
1249,2022-06-03,3.77375,3253.1679497836717
1250,2022-06-04,3.94912,3404.3459725338707
1251,2022-06-05,4.39703,3790.4675906557927
1252,2022-06-06,4.59259,3959.0504390849937
1253,2022-06-07,4.33394,3736.0807431031326
1254,2022-06-08,4.3617,3760.01130084702
1255,2022-06-09,4.4639,3848.112993981936
1256,2022-06-10,4.26707,3678.435339776989
1257,2022-06-11,4.18885,3611.0056486124768
1258,2022-06-12,4.29483,3702.3658975208764
1259,2022-06-13,4.33394,3736.0807431031326
1260,2022-06-14,4.03618,3479.3962015390157
1261,2022-06-15,4.151,3578.376988288048
1262,2022-06-16,4.02609,3470.6980989584745
1263,2022-06-17,3.73968,3223.7978452327266
1264,2022-06-18,3.97814,3429.3627155355853
1265,2022-06-19,4.37558,3771.976579718964
1266,2022-06-20,4.57745,3945.9989749552215
1267,2022-06-21,4.25446,3667.5648666807924
1268,2022-06-22,4.11062,3543.567336930045
1269,2022-06-23,3.94155,3397.8202404689846
1270,2022-06-24,4.10053,3534.8692343495036
1271,2022-06-25,4.25319,3666.4700609050456
1272,2022-06-26,4.49418,3874.2159222414793
1273,2022-06-27,4.39324,3787.20041436439
1274,2022-06-28,3.76744,3247.728402976614
1275,2022-06-29,4.05889,3498.9733977336728
1276,2022-06-30,3.81034,3284.7104248502724
1277,2022-07-01,3.50753,3023.6725217369253
1278,2022-07-02,3.88982,3353.2263012726125
1279,2022-07-03,4.26455,3676.262969261333
1280,2022-07-04,4.14343,3571.8512562231626
1281,2022-07-05,3.89361,3356.493477564015
1282,2022-07-06,3.74473,3228.1512067819567
1283,2022-07-07,3.71949,3206.393019553725
1284,2022-07-08,3.62865,3128.0842347750963
1285,2022-07-09,4.03618,3479.3962015390157
1286,2022-07-10,4.65063,4009.083925088423
1287,2022-07-11,3.79646,3272.7451459783288
1288,2022-07-12,3.6337,3132.437596324327
1289,2022-07-13,3.6337,3132.437596324327
1290,2022-07-14,3.3107,2853.9948675319783
1291,2022-07-15,3.05205,2631.025171550117
1292,2022-07-16,3.44697,2971.46666521784
1293,2022-07-17,3.71318,3200.9534727466666
1294,2022-07-18,3.30061,2845.2967649514367
1295,2022-07-19,3.3864,2919.252188180835
1296,2022-07-20,3.21355,2770.2465359462917
1297,2022-07-21,3.11766,2687.584389618433
1298,2022-07-22,2.98644,2574.4659534818015
1299,2022-07-23,3.29682,2842.0295886600343
1300,2022-07-24,3.62234,3122.6446879680384
1301,2022-07-25,3.09874,2671.274369715178
1302,2022-07-26,3.45201,2975.811406249151
1303,2022-07-27,3.4558,2979.0785825405533
1304,2022-07-28,3.03817,2619.0598926781736
1305,2022-07-29,2.95995,2551.630201513661
1306,2022-07-30,3.0571,2635.378533099348
1307,2022-07-31,3.69174,3182.4710823277564
1308,2022-08-01,3.2943,2839.8572181443787
1309,2022-08-02,3.3271,2868.1325169195775
1310,2022-08-03,3.46337,2985.604314605439
1311,2022-08-04,3.16813,2731.0921435569776
1312,2022-08-05,2.89686,2497.243353961001
1313,2022-08-06,3.42804,2955.148024796666
1314,2022-08-07,3.7359,3220.5392894592433
1315,2022-08-08,4.30871,3714.3311763928195
1316,2022-08-09,3.25014,2801.7890110128924
1317,2022-08-10,3.45454,2977.9923972827255
1318,2022-08-11,3.56935,3076.9645635138386
1319,2022-08-12,3.24509,2797.4356494636622
1320,2022-08-13,3.22238,2777.858453269005
1321,2022-08-14,3.55926,3068.266460933298
1322,2022-08-15,3.64127,3138.9633283892126
1323,2022-08-16,3.51131,3026.9310775104086
1324,2022-08-17,3.50879,3024.758706994753
1325,2022-08-18,3.31701,2859.434414339036
1326,2022-08-19,3.43056,2957.320395312321
1327,2022-08-20,3.42299,2950.794663247436
1328,2022-08-21,3.80024,3276.003701751812
1329,2022-08-22,3.47851,2998.6557787352103
1330,2022-08-23,3.72076,3207.487825329472
1331,2022-08-24,3.6501,3146.575245711926
1332,2022-08-25,3.86711,3333.6491050779555
1333,2022-08-26,3.68543,3177.031535520699
1334,2022-08-27,4.27212,3682.7887013262193
1335,2022-08-28,4.45885,3843.759632432706
1336,2022-08-29,4.32637,3729.555011038247
1337,2022-08-30,4.40081,3793.726146429276
1338,2022-08-31,5.02536,4332.120593077144
1339,2022-09-01,4.4967,3876.3882927571344
1340,2022-09-02,4.18128,3604.479916547591
1341,2022-09-03,4.93704,4255.984178814171
1342,2022-09-04,5.30419,4572.4864942200875
1343,2022-09-05,4.62161,3984.0671820867087
1344,2022-09-06,4.35918,3757.8389303313647
1345,2022-09-07,3.86207,3329.304364046645
1346,2022-09-08,3.76744,3247.728402976614
1347,2022-09-09,3.44823,2972.5528504756676
1348,2022-09-10,3.42678,2954.0618395388383
1349,2022-09-11,4.88026,4207.0368780685685
1350,2022-09-12,5.53004,4767.180891426749
1351,2022-09-13,5.03923,4344.077251431168
1352,2022-09-14,4.66829,4024.30775973385
1353,2022-09-15,4.38315,3778.502311783849
1354,2022-09-16,4.17749,3601.212740256188
1355,2022-09-17,4.52067,3897.0516742096193
1356,2022-09-18,5.04302,4347.344427722571
1357,2022-09-19,4.25446,3667.5648666807924
1358,2022-09-20,4.7011,4052.591679026968
1359,2022-09-21,4.53834,3912.2841293729653
1360,2022-09-22,4.50932,3887.2673863712503
1361,2022-09-23,4.51058,3888.3535716290785
1362,2022-09-24,4.73138,4078.6946072865103
1363,2022-09-25,5.55401,4787.844272879234
1364,2022-09-26,6.07004,5232.688859067209
1365,2022-09-27,4.82096,4155.917206807311
1366,2022-09-28,4.49418,3874.2159222414793
1367,2022-09-29,4.35918,3757.8389303313647
1368,2022-09-30,4.15604,3582.721729319359
1369,2022-10-01,5.25877,4533.332101830773
1370,2022-10-02,5.53256,4769.353261942405
1371,2022-10-03,5.8177,5015.1587098924065
1372,2022-10-04,5.0733,4373.447355982114
1373,2022-10-05,5.34835,4610.554701351573
1374,2022-10-06,5.38746,4644.26954693383
1375,2022-10-07,5.41144,4664.941548904234
1376,2022-10-08,5.18307,4468.074781181916
1377,2022-10-09,6.8195,5878.76219504465
1378,2022-10-10,7.46423,6434.5528468536
1379,2022-10-11,6.35519,5478.502927535129
1380,2022-10-12,5.86565,5056.494093315295
1381,2022-10-13,5.6335,4856.3687698194935
1382,2022-10-14,5.11494,4409.343192597945
1383,2022-10-15,6.72361,5796.100048716792
1384,2022-10-16,6.65169,5734.101283841418
1385,2022-10-17,6.00065,5172.87108522541
1386,2022-10-18,6.5394,5637.3014881259605
1387,2022-10-19,7.39988,6379.0798140431125
1388,2022-10-20,5.742,4949.901389243549
1389,2022-10-21,5.02409,4331.025787301397
1390,2022-10-22,5.29788,4567.04694741303
1391,2022-10-23,6.4372,5549.199794991044
1392,2022-10-24,5.85934,5051.054546508238
1393,2022-10-25,5.27013,4543.125010187061
1394,2022-10-26,5.3105,4577.926041027145
1395,2022-10-27,4.91559,4237.493167877342
1396,2022-10-28,4.52446,3900.318850501022
1397,2022-10-29,5.26256,4536.599278122175
1398,2022-10-30,5.1162,4410.429377855772
1399,2022-10-31,4.82853,4162.4429388721965
1400,2022-11-01,5.37863,4636.657629611116
1401,2022-11-02,5.22975,4508.315358829058
1402,2022-11-03,5.19569,4478.953874796031
1403,2022-11-04,5.18685,4471.333336955399
1404,2022-11-05,5.72055,4931.41037830672
1405,2022-11-06,6.09276,5252.274675779785
1406,2022-11-07,5.6663,4884.644068594692
1407,2022-11-08,5.21587,4496.350079957114
1408,2022-11-09,5.19316,4476.772883762457
1409,2022-11-10,4.72255,4071.082689963797
1410,2022-11-11,4.66956,4025.402565509597
1411,2022-11-12,5.27265,4545.2973807027165
1412,2022-11-13,6.66683,5747.1527479711895
1413,2022-11-14,5.77607,4979.271493794494
1414,2022-11-15,5.56158,4794.37000494412
1415,2022-11-16,5.30545,4573.572679477916
1416,2022-11-17,4.81339,4149.391474742425
1417,2022-11-18,4.66072,4017.782027668965
1418,2022-11-19,5.11998,4413.687933629256
1419,2022-11-20,5.94009,5120.665228706323
1420,2022-11-21,5.08087,4379.973088047
1421,2022-11-22,4.97489,4288.6128391386
1422,2022-11-23,5.06321,4364.749253401573
1423,2022-11-24,4.6254,3987.3343583781107
1424,2022-11-25,4.46137,3845.932002948361
1425,2022-11-26,4.99886,4309.276220591084
1426,2022-11-27,5.8013,5001.021060504807
1427,2022-11-28,5.24868,4524.633999250232
1428,2022-11-29,4.79825,4136.340010612655
1429,2022-11-30,5.73948,4947.729018727894
1430,2022-12-01,6.00191,5173.957270483237
1431,2022-12-02,5.08466,4383.240264338402
1432,2022-12-03,4.72633,4074.34124573728
1433,2022-12-04,6.20505,5349.0744714952425
1434,2022-12-05,5.64611,4867.239242915691
1435,2022-12-06,4.89288,4217.915971682684
1436,2022-12-07,4.91054,4233.139806328112
1437,2022-12-08,4.47904,3861.164458111708
1438,2022-12-09,4.49418,3874.2159222414793
1439,2022-12-10,4.99886,4309.276220591084
1440,2022-12-11,5.77733,4980.357679052322
1441,2022-12-12,5.07204,4372.361170724286
1442,2022-12-13,4.96732,4282.087107073714
1443,2022-12-14,5.73317,4942.289471920836
1444,2022-12-15,5.05816,4360.395891852342
1445,2022-12-16,4.84367,4175.494403001969
1446,2022-12-17,6.1672,5316.4458111708145
1447,2022-12-18,6.44225,5553.553156540273
1448,2022-12-19,5.82654,5022.779247733039
1449,2022-12-20,5.65116,4871.59260446492
1450,2022-12-21,5.35592,4617.0804334164595
1451,2022-12-22,5.20956,4490.910533150056
1452,2022-12-23,5.12251,4415.868924662831
1453,2022-12-24,5.35087,4612.727071867229
1454,2022-12-25,5.76093,4966.220029664723
1455,2022-12-26,4.9383,4257.0703640719985
1456,2022-12-27,4.60521,3969.9295326991087
1457,2022-12-28,4.22039,3638.1947621298473
1458,2022-12-29,4.49544,3875.302107499307
1459,2022-12-30,4.23301,3649.073855743963
1460,2022-12-31,4.39577,3789.381405397965
1461,2023-01-01,5.18307,4468.074781181916
1462,2023-01-02,4.691,4043.884955928507
1463,2023-01-03,4.52824,3903.5774062745054
1464,2023-01-04,4.76544,4108.056091319537
1465,2023-01-05,5.05185,4354.956345045284
1466,2023-01-06,4.22165,3639.280947387675
1467,2023-01-07,4.48661,3867.690190176593
1468,2023-01-08,5.19821,4481.126245311688
1469,2023-01-09,4.43614,3824.182436238049
1470,2023-01-10,4.18885,3611.0056486124768
1471,2023-01-11,4.13333,3563.144533124702
1472,2023-01-12,4.0324,3476.1376457655324
1473,2023-01-13,3.95922,3413.052695632331
1474,2023-01-14,4.78185,4122.202361225055
1475,2023-01-15,4.86133,4190.718237647395
1476,2023-01-16,4.17875,3602.298925514016
1477,2023-01-17,3.89992,3361.933024371073
1478,2023-01-18,3.92389,3382.596405823558
1479,2023-01-19,3.42552,2952.9756542810105
1480,2023-01-20,3.26528,2814.840475142664
1481,2023-01-21,3.13028,2698.463483232549
1482,2023-01-22,3.67786,3170.5058034558133
1483,2023-01-23,4.8096,4146.124298451023
1484,2023-01-24,5.52625,4763.913715135347
1485,2023-01-25,4.5131,3890.5259421447336
1486,2023-01-26,3.89613,3358.6658480796705
1487,2023-01-27,3.64127,3138.9633283892126
1488,2023-01-28,4.23931,3654.5047820331015
1489,2023-01-29,4.6153,3978.627635279651
1490,2023-01-30,4.13838,3567.497894673932
1491,2023-01-31,3.87973,3344.5281986920713
1492,2023-02-01,4.37306,3769.804209203308
1493,2023-02-02,3.80907,3283.6156190745255
1494,2023-02-03,3.88478,3348.881560241302
1495,2023-02-04,4.42605,3815.4843336575077
1496,2023-02-05,4.82348,4158.089577322967
1497,2023-02-06,4.75661,4100.444173996823
1498,2023-02-07,4.04627,3488.0943041195565
1499,2023-02-08,4.22039,3638.1947621298473
1500,2023-02-09,4.01473,3460.9051906021864
1501,2023-02-10,4.00211,3450.0260969880705
1502,2023-02-11,4.62918,3990.592914151594
1503,2023-02-12,5.33447,4598.589422479629
1504,2023-02-13,4.74904,4093.918441931937
1505,2023-02-14,4.51815,3894.879303693964
1506,2023-02-15,4.11567,3547.920698479275
1507,2023-02-16,4.0816,3518.55059392833
1508,2023-02-17,3.94281,3398.906425726813
1509,2023-02-18,4.61026,3974.2828942483397
1510,2023-02-19,5.19316,4476.772883762457
1511,2023-02-20,4.56357,3934.0336960832783
1512,2023-02-21,4.42478,3814.389527881761
1513,2023-02-22,4.42226,3812.2171573661053
1514,2023-02-23,4.23048,3646.8928647103885
1515,2023-02-24,4.61152,3975.3690795061666
1516,2023-02-25,5.17802,4463.721419632686
1517,2023-02-26,5.51742,4756.301797812634
1518,2023-02-27,4.57367,3942.7404191817386
1519,2023-02-28,4.39198,3786.114229106563
1520,2023-03-01,6.40818,5524.183051989328
1521,2023-03-02,4.57619,3944.9127896973946
1522,2023-03-03,4.08665,3522.90395547756
1523,2023-03-04,5.26886,4542.030204411314
1524,2023-03-05,5.90098,5086.950383124067
1525,2023-03-06,5.0897,4387.585005369712
1526,2023-03-07,4.87774,4204.864507552914
1527,2023-03-08,5.02788,4334.292963592799
1528,2023-03-09,4.76418,4106.969906061709
1529,2023-03-10,4.0324,3476.1376457655324
1530,2023-03-11,5.07456,4374.533541239942
1531,2023-03-12,5.91233,5096.734670962437
1532,2023-03-13,4.41974,3810.04478685045
1533,2023-03-14,4.54969,3922.0684172113347
1534,2023-03-15,4.29988,3706.7192590701065
1535,2023-03-16,4.19894,3619.703751193018
1536,2023-03-17,4.18001,3603.385110771844
1537,2023-03-18,5.02662,4333.206778334972
1538,2023-03-19,5.79878,4998.848689989151
1539,2023-03-20,4.78563,4125.460916998538
1540,2023-03-21,4.61656,3979.7138205374777
1541,2023-03-22,4.41091,3802.432869527737
1542,2023-03-23,5.64107,4862.89450188438
1543,2023-03-24,4.36296,3761.0974861048476
1544,2023-03-25,4.63297,3993.860090442997
1545,2023-03-26,5.34204,4605.1151545445155
1546,2023-03-27,4.29609,3703.4520827787046
1547,2023-03-28,4.05889,3498.9733977336728
1548,2023-03-29,4.40964,3801.338063751989
1549,2023-03-30,3.99454,3443.500364923185
1550,2023-03-31,3.93146,3389.1221378884434
1551,2023-04-01,5.18433,4469.160966439744
1552,2023-04-02,5.29284,4562.7022063817185
1553,2023-04-03,4.71876,4067.8155136723944
1554,2023-04-04,4.56105,3931.8613255676223
1555,2023-04-05,4.43866,3826.354806753704
1556,2023-04-06,4.09548,3530.515872800274
1557,2023-04-07,3.92263,3381.51022056573
1558,2023-04-08,4.30745,3713.2449911349922
1559,2023-04-09,5.10863,4403.903645790887
1560,2023-04-10,4.53834,3912.2841293729653
1561,2023-04-11,4.76292,4105.883720803881
1562,2023-04-12,4.39324,3787.20041436439
1563,2023-04-13,4.14216,3570.756450447415
1564,2023-04-14,3.95543,3409.785519340928
1565,2023-04-15,4.58881,3955.7918833115095
1566,2023-04-16,4.91054,4233.139806328112
1567,2023-04-17,4.25319,3666.4700609050456
1568,2023-04-18,4.20525,3625.143298000076
1569,2023-04-19,4.39829,3791.553775913621
1570,2023-04-20,4.47904,3861.164458111708
1571,2023-04-21,4.16866,3593.600822933475
1572,2023-04-22,4.4967,3876.3882927571344
1573,2023-04-23,5.24868,4524.633999250232
1574,2023-04-24,5.31933,4585.537958349859
1575,2023-04-25,4.67713,4031.9282975744827
1576,2023-04-26,4.41974,3810.04478685045
1577,2023-04-27,4.19389,3615.3503896437874
1578,2023-04-28,4.03744,3480.4823867968435
1579,2023-04-29,4.45507,3840.501076659223
1580,2023-04-30,4.88783,4213.562610133455
1581,2023-05-01,5.69658,4910.746996854235
1582,2023-05-02,4.75914,4102.625165030398
1583,2023-05-03,4.74778,4092.8322566741094
1584,2023-05-04,4.31249,3717.5897321663033
1585,2023-05-05,4.88152,4208.123063326397
1586,2023-05-06,4.85124,4182.020135066854
1587,2023-05-07,5.10232,4398.464098983829
1588,2023-05-08,4.67839,4033.014482832311
1589,2023-05-09,4.35413,3753.4855687821337
1590,2023-05-10,4.01221,3458.7328200865304
1591,2023-05-11,4.55853,3929.6889550519672
1592,2023-05-12,3.77248,3252.0731440079244
1593,2023-05-13,4.13838,3567.497894673932
1594,2023-05-14,5.03166,4337.551519366282
1595,2023-05-15,4.4967,3876.3882927571344
1596,2023-05-16,4.94334,4261.41510510331
1597,2023-05-17,4.70993,4060.203596349681
1598,2023-05-18,4.14343,3571.8512562231626
1599,2023-05-19,3.91253,3372.8034974672696
1600,2023-05-20,4.17623,3600.126554998361
1601,2023-05-21,4.66956,4025.402565509597
1602,2023-05-22,4.25824,3670.8234224542753
1603,2023-05-23,3.9138,3373.898303243017
1604,2023-05-24,4.24436,3658.858143582332
1605,2023-05-25,3.87342,3339.0886518850134
1606,2023-05-26,3.47472,2995.388602443808
1607,2023-05-27,3.74851,3231.40976255544
1608,2023-05-28,4.00085,3448.9399117302423
1609,2023-05-29,4.09296,3528.343502284618
1610,2023-05-30,4.05258,3493.533850926615
1611,2023-05-31,3.79393,3270.564154944754
1612,2023-06-01,4.14973,3577.282182512301
1613,2023-06-02,3.71697,3204.2206490380695
1614,2023-06-03,3.76491,3245.547411943039
1615,2023-06-04,4.33394,3736.0807431031326
1616,2023-06-05,3.74851,3231.40976255544
1617,2023-06-06,4.37179,3768.709403427561
1618,2023-06-07,4.1081,3541.3949664143897
1619,2023-06-08,3.65262,3148.7476162275816
1620,2023-06-09,3.94408,3400.0012315025597
1621,2023-06-10,3.83052,3302.106630011355
1622,2023-06-11,4.14216,3570.756450447415
1623,2023-06-12,3.99202,3441.3279944075293
1624,2023-06-13,3.79141,3268.3917844290986
1625,2023-06-14,3.8545,3322.7786319817587
1626,2023-06-15,3.64127,3138.9633283892126
1627,2023-06-16,3.6501,3146.575245711926
1628,2023-06-17,3.79141,3268.3917844290986
1629,2023-06-18,3.95922,3413.052695632331
1630,2023-06-19,3.5479,3058.4735525770093
1631,2023-06-20,3.41542,2944.26893118255
1632,2023-06-21,3.21481,2771.3327212041195
1633,2023-06-22,3.25897,2809.400928335606
1634,2023-06-23,3.17318,2735.4455051062077
1635,2023-06-24,3.58954,3094.36938919284
1636,2023-06-25,3.69552,3185.72963810124
1637,2023-06-26,3.24131,2794.177093690179
1638,2023-06-27,3.1164,2686.4982043606055
1639,2023-06-28,3.22617,2781.125629560408
1640,2023-06-29,3.28042,2827.891939272435
1641,2023-06-30,3.1,2672.3605549730064
1642,2023-07-01,3.71697,3204.2206490380695
1643,2023-07-02,3.88982,3353.2263012726125
1644,2023-07-03,3.45958,2982.3371383140366
1645,2023-07-04,3.11388,2684.32583384495
1646,2023-07-05,3.36622,2901.855983019753
1647,2023-07-06,3.2514,2802.87519627072
1648,2023-07-07,3.05458,2633.2061625836923
1649,2023-07-08,3.42678,2954.0618395388383
1650,2023-07-09,3.79772,3273.8313312361565
1651,2023-07-10,2.94355,2537.492552126062
1652,2023-07-11,3.26276,2812.6681046270087
1653,2023-07-12,3.22743,2782.2118148182353
1654,2023-07-13,3.09874,2671.274369715178
1655,2023-07-14,2.76186,2380.866362050886
1656,2023-07-15,3.39145,2923.605549730065
1657,2023-07-16,3.40154,2932.303652310606
1658,2023-07-17,3.0899,2663.653831874546
1659,2023-07-18,2.95364,2546.1906547066033
1660,2023-07-19,2.79593,2410.236466601831
1661,2023-07-20,2.70004,2327.5743202739727
1662,2023-07-21,2.78331,2399.3573729877157
1663,2023-07-22,2.96373,2554.8887572871445
1664,2023-07-23,3.24762,2799.616640497237
1665,2023-07-24,2.82999,2439.5979506348576
1666,2023-07-25,2.91705,2514.6481796400026
1667,2023-07-26,2.93471,2529.8720142854295
1668,2023-07-27,2.81233,2424.3741159894307
1669,2023-07-28,2.77574,2392.8316409228296
1670,2023-07-29,2.91579,2513.561994382175
1671,2023-07-30,3.05079,2629.93898629229
1672,2023-07-31,2.81738,2428.727477538661
1673,2023-08-01,3.13533,2702.8168447817793
1674,2023-08-02,3.19841,2757.1950718165203
1675,2023-08-03,2.89813,2498.338159736748
1676,2023-08-04,2.58396,2227.5073482671123
1677,2023-08-05,2.91579,2513.561994382175
1678,2023-08-06,3.09243,2665.8348229081203
1679,2023-08-07,2.79593,2410.236466601831
1680,2023-08-08,2.80476,2417.8483839245446
1681,2023-08-09,3.01042,2595.1379554522055
1682,2023-08-10,2.75808,2377.607806277403
1683,2023-08-11,2.65083,2285.152751593256
1684,2023-08-12,2.89813,2498.338159736748
1685,2023-08-13,3.01546,2599.4826964835165
1686,2023-08-14,2.82242,2433.072218569972
1687,2023-08-15,3.19589,2755.022701300865
1688,2023-08-16,2.94607,2539.6649226417176
1689,2023-08-17,2.74924,2369.98726843677
1690,2023-08-18,2.6685,2300.385206756602
1691,2023-08-19,2.92714,2523.346282220544
1692,2023-08-20,3.1593,2723.480226234264
1693,2023-08-21,2.90191,2501.596715510231
1694,2023-08-22,3.12145,2690.8515659098357
1695,2023-08-23,3.18705,2747.4021634602323
1696,2023-08-24,2.96878,2559.242118836375
1697,2023-08-25,2.99906,2585.3450470959174
1698,2023-08-26,3.04322,2623.4132542274037
1699,2023-08-27,3.51762,3032.3706243174665
1700,2023-08-28,3.27285,2821.3662072075495
1701,2023-08-29,3.35234,2889.8907041478087
1702,2023-08-30,3.48103,3000.828149250866
1703,2023-08-31,3.15299,2718.040679427206
1704,2023-09-01,3.59711,3100.895121257726
1705,2023-09-02,3.72959,3215.0997426521853
1706,2023-09-03,4.03744,3480.4823867968435
1707,2023-09-04,3.58828,3093.283203935013
1708,2023-09-05,3.51762,3032.3706243174665
1709,2023-09-06,3.46211,2984.518129347611
1710,2023-09-07,3.46084,2983.4233235718643
1711,2023-09-08,3.42047,2948.6222927317804
1712,2023-09-09,3.9138,3373.898303243017
1713,2023-09-10,4.40838,3800.2518784941617
1714,2023-09-11,4.27969,3689.3144333911055
1715,2023-09-12,4.07151,3509.8524913477886
1716,2023-09-13,3.78636,3264.0384228798684
1717,2023-09-14,3.60594,3108.5070385804393
1718,2023-09-15,3.71192,3199.8672874888393
1719,2023-09-16,4.11819,3550.093068994931
1720,2023-09-17,4.52698,3902.4912210166776
1721,2023-09-18,4.11188,3544.6535221878726
1722,2023-09-19,4.01852,3464.1723668935883
1723,2023-09-20,4.10684,3540.3087811565615
1724,2023-09-21,4.1674,3592.514637675647
1725,2023-09-22,4.0059,3453.2932732794725
1726,2023-09-23,4.30114,3707.8054443279343
1727,2023-09-24,4.87143,4199.424960745856
1728,2023-09-25,4.02356,3468.5171079248994
1729,2023-09-26,3.86964,3335.83009611153
1730,2023-09-27,3.25266,2803.961381528548
1731,2023-09-28,2.8464,2453.744220540376
1732,2023-09-29,3.01294,2597.310325967861
1733,2023-09-30,3.9037,3365.1915801445566
1734,2023-10-01,4.98624,4298.397126976968
1735,2023-10-02,4.86386,4192.89922868097
1736,2023-10-03,5.31302,4580.0984115428
1737,2023-10-04,4.61909,3981.8948115710527
1738,2023-10-05,4.70741,4058.031225834026
1739,2023-10-06,4.39955,3792.639961171448
1740,2023-10-07,4.54843,3920.9822319535065
1741,2023-10-08,4.99507,4306.0090442996825
1742,2023-10-09,5.22597,4505.056803055575
1743,2023-10-10,4.48913,3869.862560692249
1744,2023-10-11,4.61152,3975.3690795061666
1745,2023-10-12,4.24562,3659.9443288401594
1746,2023-10-13,4.05258,3493.533850926615
1747,2023-10-14,4.35413,3753.4855687821337
1748,2023-10-15,4.93073,4250.544632007113
1749,2023-10-16,4.7768,4117.848999675824
1750,2023-10-17,4.70993,4060.203596349681
1751,2023-10-18,4.39577,3789.381405397965
1752,2023-10-19,4.47021,3853.552540788994
1753,2023-10-20,4.32259,3726.2964552647636
1754,2023-10-21,4.58502,3952.5247070201076
1755,2023-10-22,4.96353,4278.8199307823115
1756,2023-10-23,4.61026,3974.2828942483397
1757,2023-10-24,4.08665,3522.90395547756
1758,2023-10-25,4.00842,3455.4656437951285
1759,2023-10-26,3.58197,3087.843657127955
1760,2023-10-27,3.61351,3115.0327706453254
1761,2023-10-28,3.79015,3267.305599171271
1762,2023-10-29,4.42731,3816.570518915336
1763,2023-10-30,3.98445,3434.802262342643
1764,2023-10-31,3.90496,3366.277765402384
1765,2023-11-01,4.29735,3704.5382680365315
1766,2023-11-02,3.61225,3113.946585387497
1767,2023-11-03,3.44318,2968.1994889264374
1768,2023-11-04,3.64884,3145.489060454098
1769,2023-11-05,4.2103,3629.496659549306
1770,2023-11-06,4.1674,3592.514637675647
1771,2023-11-07,4.35665,3755.6579392977897
1772,2023-11-08,4.1409,3569.670265189588
1773,2023-11-09,4.09296,3528.343502284618
1774,2023-11-10,4.03492,3478.3100162811875
1775,2023-11-11,4.38693,3781.760867557333
1776,2023-11-12,5.35844,4619.252803932115
1777,2023-11-13,5.14269,4433.2651298239125
1778,2023-11-14,4.68722,4040.626400155024
1779,2023-11-15,4.50301,3881.8278395641923
1780,2023-11-16,4.57114,3940.5594281481635
1781,2023-11-17,4.35791,3756.744124555618
1782,2023-11-18,4.58628,3953.6108922779354
1783,2023-11-19,5.24868,4524.633999250232
1784,2023-11-20,5.25246,4527.892555023715
1785,2023-11-21,4.64558,4004.730563539193
1786,2023-11-22,4.12324,3554.4464305441606
1787,2023-11-23,3.87847,3343.442013434244
1788,2023-11-24,4.16235,3588.161276126417
1789,2023-11-25,4.42478,3814.389527881761
1790,2023-11-26,5.08339,4382.145458562654
1791,2023-11-27,4.49418,3874.2159222414793
1792,2023-11-28,4.4374,3825.268621495877
1793,2023-11-29,4.27717,3687.1420628754495
1794,2023-11-30,3.95165,3406.5269635674454
1795,2023-12-01,4.20651,3626.229483257903
1796,2023-12-02,4.31754,3721.9430937155335
1797,2023-12-03,4.6254,3987.3343583781107
1798,2023-12-04,4.21534,3633.841400580617
1799,2023-12-05,3.9731,3425.0179745042747
1800,2023-12-06,3.97814,3429.3627155355853
1801,2023-12-07,3.85828,3326.0371877552425
1802,2023-12-08,3.50248,3019.319160187695
1803,2023-12-09,3.76744,3247.728402976614
1804,2023-12-10,4.61404,3977.5414500218226
1805,2023-12-11,4.35287,3752.399383524307
1806,2023-12-12,4.09296,3528.343502284618
1807,2023-12-13,4.15857,3584.902720352934
1808,2023-12-14,4.09422,3529.4296875424457
1809,2023-12-15,3.84819,3317.3390851747013
1810,2023-12-16,4.37179,3768.709403427561
1811,2023-12-17,4.78816,4127.641908032113
1812,2023-12-18,4.744,4089.573700900626
1813,2023-12-19,4.53834,3912.2841293729653
1814,2023-12-20,4.24562,3659.9443288401594
1815,2023-12-21,4.23931,3654.5047820331015
1816,2023-12-22,3.79015,3267.305599171271
1817,2023-12-23,4.07529,3513.111047121272
1818,2023-12-24,4.29104,3699.0987212294735
1819,2023-12-25,4.47778,3860.07827285388
1820,2023-12-26,3.70309,3192.255370166126
1821,2023-12-27,3.50248,3019.319160187695
1822,2023-12-28,3.26402,2813.754289884836
1823,2023-12-29,3.21355,2770.2465359462917
1824,2023-12-30,3.75987,3241.202670911728
1825,2023-12-31,3.7359,3220.5392894592433
1826,2024-01-01,3.963,3416.3112514058143
1827,2024-01-02,3.53528,3047.5944589628934
1828,2024-01-03,3.18201,2743.057422428921
1829,2024-01-04,3.15804,2722.3940409764364
1830,2024-01-05,3.02556,2608.1894195819773
1831,2024-01-06,3.52645,3039.98254164018
