,date,아더에러,아더에러_absolute
0,2019-01-01,3.35209,1533.0080134746643
1,2019-01-02,3.64133,1665.285857392164
2,2019-01-03,5.13015,2346.1664395428074
3,2019-01-04,3.81847,1746.2971188758659
4,2019-01-05,4.1548,1900.11058604767
5,2019-01-06,4.11668,1882.6772040460967
6,2019-01-07,4.58082,2094.94189245665
7,2019-01-08,4.94181,2260.0330931058625
8,2019-01-09,6.34319,2900.924826300116
9,2019-01-10,4.51803,2066.226203687532
10,2019-01-11,3.63909,1664.2614404015153
11,2019-01-12,3.26688,1494.0390082187862
12,2019-01-13,3.71532,1699.1236311145256
13,2019-01-14,3.78708,1731.941561136375
14,2019-01-15,3.65927,1673.4903398976262
15,2019-01-16,3.59649,1644.7792244186448
16,2019-01-17,3.40142,1555.5680537196174
17,2019-01-18,3.25119,1486.863515994109
18,2019-01-19,3.13459,1433.5389529987406
19,2019-01-20,3.42608,1566.8457871970254
20,2019-01-21,4.24224,1940.0994350040598
21,2019-01-22,3.81398,1744.2437116044318
22,2019-01-23,4.02699,1841.6593648089215
23,2019-01-24,3.49783,1599.6591439287383
24,2019-01-25,4.40144,2012.9062139822995
25,2019-01-26,4.09202,1871.3994705686885
26,2019-01-27,4.09874,1874.4727215406344
27,2019-01-28,4.34987,1989.3217567466977
28,2019-01-29,3.8364,1754.4970280911914
29,2019-01-30,4.68396,2142.1108069278534
30,2019-01-31,3.24222,1482.761274741378
31,2019-02-01,3.32967,1522.7546969879047
32,2019-02-02,3.40814,1558.6413046915632
33,2019-02-03,4.02251,1839.6105308276242
34,2019-02-04,3.92609,1795.5148673283666
35,2019-02-05,5.97771,2733.7802183794693
36,2019-02-06,6.9867,3195.2206198948825
37,2019-02-07,8.44413,3861.7456443060346
38,2019-02-08,6.73109,3078.322750707522
39,2019-02-09,6.06515,2773.769067335859
40,2019-02-10,5.39249,2466.14213299225
41,2019-02-11,4.92836,2253.882017871834
42,2019-02-12,4.75346,2173.895173378781
43,2019-02-13,4.18843,1915.4905607778098
44,2019-02-14,5.16827,2363.5998215443806
45,2019-02-15,4.66602,2133.9063244223908
46,2019-02-16,4.527,2070.3284449402627
47,2019-02-17,5.33644,2440.508841775351
48,2019-02-18,6.89701,3154.202780657707
49,2019-02-19,7.29164,3334.678529327196
50,2019-02-20,5.40819,2473.322198507064
51,2019-02-21,5.07858,2322.581982307205
52,2019-02-22,6.87459,3143.949464170948
53,2019-02-23,8.17507,3738.696699884646
54,2019-02-24,7.045,3221.882901392567
55,2019-02-25,6.6257,3030.124845955533
56,2019-02-26,5.39698,2468.195540263684
57,2019-02-27,5.17051,2364.6242385350292
58,2019-02-28,5.4194,2478.448856750444
59,2019-03-01,5.34765,2445.635500018731
60,2019-03-02,5.0158,2293.8708668282234
61,2019-03-03,4.41713,2020.0817062069764
62,2019-03-04,4.27363,1954.4549927435507
63,2019-03-05,4.30054,1966.7617165017443
64,2019-03-06,3.70636,1695.0259631519311
65,2019-03-07,3.34985,1531.9835964840156
66,2019-03-08,3.37451,1543.2613299614238
67,2019-03-09,4.21534,1927.7972845360034
68,2019-03-10,4.27588,1955.483983024336
69,2019-03-11,3.73102,1706.3036966293391
70,2019-03-12,4.04493,1849.863847314384
71,2019-03-13,8.54279,3906.8657247959413
72,2019-03-14,10.53386,4817.439804068575
73,2019-03-15,6.26919,2867.0824792876174
74,2019-03-16,6.27368,2869.1358865590514
75,2019-03-17,6.28713,2875.28696179308
76,2019-03-18,5.15706,2358.473163301001
77,2019-03-19,5.06962,2318.484314344611
78,2019-03-20,4.74225,2168.7685151354012
79,2019-03-21,4.70638,2152.364123414613
80,2019-03-22,4.73777,2166.719681154104
81,2019-03-23,5.5046,2517.413288716185
82,2019-03-24,6.19296,2832.220288574608
83,2019-03-25,4.73328,2164.6662738826694
84,2019-03-26,4.02699,1841.6593648089215
85,2019-03-27,4.59651,2102.1173846813267
86,2019-03-28,4.37902,2002.6528974955397
87,2019-03-29,3.48886,1595.5569026760072
88,2019-03-30,3.92385,1794.490450337718
89,2019-03-31,4.75122,2172.870756388132
90,2019-04-01,5.60102,2561.508952215443
91,2019-04-02,5.48442,2508.184389220074
92,2019-04-03,4.35211,1990.3461737373461
93,2019-04-04,4.1548,1900.11058604767
94,2019-04-05,3.82744,1750.399360128597
95,2019-04-06,4.32745,1979.068440259938
96,2019-04-07,4.61669,2111.346284177438
97,2019-04-08,3.7512,1715.53259612545
98,2019-04-09,3.61891,1655.0325409054044
99,2019-04-10,4.10547,1877.5505458027171
100,2019-04-11,4.45749,2038.5395051991984
101,2019-04-12,4.08977,1870.370480287903
102,2019-04-13,3.77811,1727.8393198836438
103,2019-04-14,3.85658,1763.7259275873025
104,2019-04-15,3.8095,1742.1948776231345
105,2019-04-16,3.37899,1545.310163942721
106,2019-04-17,3.49783,1599.6591439287383
107,2019-04-18,9.39258,4295.499347333115
108,2019-04-19,5.50236,2516.3888717255363
109,2019-04-20,4.73777,2166.719681154104
110,2019-04-21,5.59429,2558.4311279533604
111,2019-04-22,5.16379,2361.5509875630833
112,2019-04-23,5.65707,2587.1422434323417
113,2019-04-24,4.24,1939.0750180134114
114,2019-04-25,4.31624,1973.9417820165581
115,2019-04-26,3.3633,1538.134671718044
116,2019-04-27,5.15033,2355.3953390389183
117,2019-04-28,6.02704,2756.3402586244224
118,2019-04-29,4.5427,2077.5085104550762
119,2019-04-30,3.87901,1773.9838173641988
120,2019-05-01,3.69066,1687.845897637117
121,2019-05-02,5.28711,2417.948801530398
122,2019-05-03,5.04719,2308.2264245677143
123,2019-05-04,4.77589,2184.1530631556775
124,2019-05-05,5.41491,2476.3954494790096
125,2019-05-06,4.95078,2264.1353343585934
126,2019-05-07,4.29606,1964.712882520447
127,2019-05-08,3.82968,1751.4237771192456
128,2019-05-09,3.23774,1480.7124407600809
129,2019-05-10,3.3476,1530.9546062032302
130,2019-05-11,3.26688,1494.0390082187862
131,2019-05-12,3.62339,1657.0813748867017
132,2019-05-13,3.97766,1819.0993245639684
133,2019-05-14,3.68618,1685.7970636558198
134,2019-05-15,3.97318,1817.0504905826713
135,2019-05-16,4.06062,1857.039339539061
136,2019-05-17,3.36778,1540.1835056993414
137,2019-05-18,3.64133,1665.285857392164
138,2019-05-19,3.91712,1791.4126260756354
139,2019-05-20,4.50458,2060.075128453503
140,2019-05-21,3.68842,1686.8214806464684
141,2019-05-22,4.27812,1956.508400014985
142,2019-05-23,3.62788,1659.1347821581357
143,2019-05-24,3.63685,1663.2370234108666
144,2019-05-25,3.16823,1448.9235010190166
145,2019-05-26,4.28484,1959.5816509869305
146,2019-05-27,3.64806,1668.3636816542466
147,2019-05-28,3.52698,1612.9902846775806
148,2019-05-29,3.46644,1585.3035861892477
149,2019-05-30,2.8745,1314.5922498300827
150,2019-05-31,2.8745,1314.5922498300827
151,2019-06-01,2.90141,1326.8989735882762
152,2019-06-02,4.77813,2185.1774801463257
153,2019-06-03,5.45752,2495.882238752017
154,2019-06-04,6.87459,3143.949464170948
155,2019-06-05,76.6497,35054.131700052494
156,2019-06-06,15.52725,7101.061927700175
157,2019-06-07,11.24688,5143.524537404405
158,2019-06-08,8.68629,3972.4924382593667
159,2019-06-09,7.22213,3302.889589586132
160,2019-06-10,7.79389,3564.372026449186
161,2019-06-11,8.38359,3834.058945817702
162,2019-06-12,5.65931,2588.1666604229904
163,2019-06-13,4.97096,2273.3642338547047
164,2019-06-14,3.82295,1748.345952857163
165,2019-06-15,3.9104,1788.3393751036897
166,2019-06-16,3.83192,1752.4481941098943
167,2019-06-17,3.71532,1699.1236311145256
168,2019-06-18,3.96421,1812.94824932994
169,2019-06-19,3.56734,1631.4480836698026
170,2019-06-20,3.20186,1464.303475749156
171,2019-06-21,3.3207,1518.6524557351734
172,2019-06-22,3.21531,1470.4545509831844
173,2019-06-23,3.30052,1509.4235562390625
174,2019-06-24,3.2467,1484.8101087226753
175,2019-06-25,3.39917,1554.5390634388318
176,2019-06-26,3.22428,1474.5567922359155
177,2019-06-27,4.23103,1934.97277676068
178,2019-06-28,3.16599,1447.899084028368
179,2019-06-29,2.96643,1356.6345060579065
180,2019-06-30,3.0337,1387.3990288083223
181,2019-07-01,3.04715,1393.5501040423505
182,2019-07-02,3.24895,1485.8390990034604
183,2019-07-03,4.02026,1838.581540546839
184,2019-07-04,3.41711,1562.7435459442945
185,2019-07-05,2.92831,1339.2011240563334
186,2019-07-06,2.80948,1284.8567173604526
187,2019-07-07,2.84311,1300.236692090592
188,2019-07-08,2.89468,1323.8211493261938
189,2019-07-09,2.9597,1353.556681795824
190,2019-07-10,2.731,1248.965536366657
191,2019-07-11,4.69741,2148.2618821618817
192,2019-07-12,3.4059,1557.6168877009145
193,2019-07-13,3.34536,1529.9301892125816
194,2019-07-14,3.24895,1485.8390990034604
195,2019-07-15,2.95522,1351.507847814527
196,2019-07-16,2.98437,1364.8389885633692
197,2019-07-17,3.07181,1404.8278375197588
198,2019-07-18,2.65252,1213.0743553728619
199,2019-07-19,2.55162,1166.929857892307
200,2019-07-20,2.47539,1132.0676671792967
201,2019-07-21,2.68615,1228.4543301030012
202,2019-07-22,2.97091,1358.6833400392038
203,2019-07-23,3.12787,1430.4657020267946
204,2019-07-24,4.48664,2051.870645948041
205,2019-07-25,3.80053,1738.0926363704034
206,2019-07-26,4.0382,1846.7860230523013
207,2019-07-27,2.7153,1241.7854708518435
208,2019-07-28,2.63683,1205.8988631481848
209,2019-07-29,3.02024,1381.243380284157
210,2019-07-30,3.07181,1404.8278375197588
211,2019-07-31,3.12338,1428.4122947553606
212,2019-08-01,2.86777,1311.5144255680002
213,2019-08-02,2.7153,1241.7854708518435
214,2019-08-03,2.46418,1126.941008935917
215,2019-08-04,3.03594,1388.4234457989708
216,2019-08-05,2.85432,1305.3633503339718
217,2019-08-06,2.66597,1219.2254306068903
218,2019-08-07,2.76912,1266.3989183682306
219,2019-08-08,2.7153,1241.7854708518435
220,2019-08-09,2.49332,1140.2675763946224
221,2019-08-10,2.46866,1128.9898429172142
222,2019-08-11,2.82741,1293.0566265757782
223,2019-08-12,2.85656,1306.3877673246204
224,2019-08-13,2.98437,1364.8389885633692
225,2019-08-14,2.77136,1267.4233353588793
226,2019-08-15,3.39469,1552.490229457535
227,2019-08-16,3.07405,1405.8522545104074
228,2019-08-17,3.67497,1680.6704054124402
229,2019-08-18,3.36554,1539.1590887086927
230,2019-08-19,3.1032,1419.1833952592497
231,2019-08-20,3.14356,1437.6411942514715
232,2019-08-21,3.10096,1418.158978268601
233,2019-08-22,2.88571,1319.7189080734627
234,2019-08-23,2.94625,1347.4056065617956
235,2019-08-24,2.58301,1181.2854156317974
236,2019-08-25,2.8745,1314.5922498300827
237,2019-08-26,3.14356,1437.6411942514715
238,2019-08-27,3.09423,1415.0811540065183
239,2019-08-28,3.37003,1541.2124959801265
240,2019-08-29,3.41487,1561.7191289536458
241,2019-08-30,2.87226,1313.567832839434
242,2019-08-31,2.56283,1172.0565161356865
243,2019-09-01,3.4216,1564.7969532157285
244,2019-09-02,3.32518,1520.7012897164707
245,2019-09-03,3.38348,1547.363571214155
246,2019-09-04,3.05163,1395.5989380236476
247,2019-09-05,3.8095,1742.1948776231345
248,2019-09-06,3.03145,1386.3700385275367
249,2019-09-07,3.11666,1425.3390437834148
250,2019-09-08,3.51353,1606.8392094435521
251,2019-09-09,3.21083,1468.4057170018873
252,2019-09-10,2.99334,1368.9412298161
253,2019-09-11,3.00006,1372.014480788046
254,2019-09-12,2.77136,1267.4233353588793
255,2019-09-13,3.31397,1515.5746314730907
256,2019-09-14,2.96867,1357.6589230485552
257,2019-09-15,3.85883,1764.754917868088
258,2019-09-16,3.8095,1742.1948776231345
259,2019-09-17,3.69066,1687.845897637117
260,2019-09-18,4.44404,2032.3884299651702
261,2019-09-19,9.99573,4571.337341935659
262,2019-09-20,9.66389,4419.5772820352895
263,2019-09-21,8.48449,3880.2034432982564
264,2019-09-22,7.74681,3542.8409764850176
265,2019-09-23,5.95977,2725.5757358740066
266,2019-09-24,5.91717,2706.093519891136
267,2019-09-25,5.39922,2469.2199572543327
268,2019-09-26,5.48442,2508.184389220074
269,2019-09-27,4.55839,2084.6840026797536
270,2019-09-28,4.11892,1883.7016210367453
271,2019-09-29,4.76692,2180.0508219029457
272,2019-09-30,5.40146,2470.2443742449814
273,2019-10-01,6.14363,2809.660248329654
274,2019-10-02,4.35211,1990.3461737373461
275,2019-10-03,4.37902,2002.6528974955397
276,2019-10-04,4.13686,1891.906103542208
277,2019-10-05,4.49561,2055.9728872007718
278,2019-10-06,5.44406,2489.7265902278523
279,2019-10-07,4.54718,2079.5573444363736
280,2019-10-08,4.36781,1997.5262392521602
281,2019-10-09,4.58754,2098.0151434285954
282,2019-10-10,7.97327,3646.407704923536
283,2019-10-11,5.60774,2564.5822031873886
284,2019-10-12,5.15706,2358.473163301001
285,2019-10-13,5.98219,2735.8290523607666
286,2019-10-14,5.14361,2352.3220880669724
287,2019-10-15,4.28484,1959.5816509869305
288,2019-10-16,4.97769,2276.4420581167874
289,2019-10-17,4.95302,2265.1597513492425
290,2019-10-18,4.18619,1914.466143787161
291,2019-10-19,4.19067,1916.514977768458
292,2019-10-20,4.09202,1871.3994705686885
293,2019-10-21,6.12794,2802.4847561049774
294,2019-10-22,4.69741,2148.2618821618817
295,2019-10-23,4.30278,1967.786133492393
296,2019-10-24,3.97318,1817.0504905826713
297,2019-10-25,5.03598,2303.0997663243347
298,2019-10-26,3.51801,1608.8880434248492
299,2019-10-27,4.16601,1905.23724429105
300,2019-10-28,5.77591,2641.491223418359
301,2019-10-29,5.18845,2372.8287210404915
302,2019-10-30,5.10549,2334.8887060653988
303,2019-10-31,4.5853,2096.990726437947
304,2019-11-01,4.64584,2124.67742492628
305,2019-11-02,5.30729,2427.177701026509
306,2019-11-03,4.83643,2211.83976164401
307,2019-11-04,5.75797,2633.2867409128967
308,2019-11-05,4.63687,2120.575183673549
309,2019-11-06,5.1167,2340.0153643087788
310,2019-11-07,5.47545,2504.0821479673427
311,2019-11-08,4.8723,2228.2441533647984
312,2019-11-09,5.50909,2519.466695987619
313,2019-11-10,5.08307,2324.6353895786397
314,2019-11-11,4.48216,2049.8218119667436
315,2019-11-12,4.24673,1942.152842275494
316,2019-11-13,4.12565,1886.779445298828
317,2019-11-14,4.18395,1913.4417267965125
318,2019-11-15,3.60994,1650.930299652673
319,2019-11-16,3.4059,1557.6168877009145
320,2019-11-17,3.63236,1661.1836161394326
321,2019-11-18,5.51133,2520.4911129782677
322,2019-11-19,6.05843,2770.6958163639133
323,2019-11-20,5.24227,2397.442168556879
324,2019-11-21,4.15928,1902.1594200289674
325,2019-11-22,3.73999,1710.4059378820705
326,2019-11-23,4.34538,1987.2683494752634
327,2019-11-24,3.84986,1760.6526766153565
328,2019-11-25,5.76246,2635.3401481843307
329,2019-11-26,5.16155,2360.526570572435
330,2019-11-27,4.09202,1871.3994705686885
331,2019-11-28,3.68393,1684.7680733750346
332,2019-11-29,3.89246,1780.134892598227
333,2019-11-30,3.41263,1560.6947119629972
334,2019-12-01,3.84986,1760.6526766153565
335,2019-12-02,4.48664,2051.870645948041
336,2019-12-03,5.27141,2410.768736015584
337,2019-12-04,4.86557,2225.1663291027157
338,2019-12-05,7.78492,3560.269785196454
339,2019-12-06,7.18177,3284.4317905939097
340,2019-12-07,5.08083,2323.6109725879905
341,2019-12-08,5.67501,2595.3467259378044
342,2019-12-09,5.02477,2297.973108080955
343,2019-12-10,4.83867,2212.8641786346584
344,2019-12-11,5.0741,2320.533148325908
345,2019-12-12,4.65705,2129.80408316966
346,2019-12-13,4.00233,1830.3816313315133
347,2019-12-14,4.17722,1910.3639025344298
348,2019-12-15,4.19067,1916.514977768458
349,2019-12-16,10.44866,4778.475372102833
350,2019-12-17,7.12572,3258.798499377011
351,2019-12-18,6.5831,3010.6426299726622
352,2019-12-19,5.5472,2536.8955046990554
353,2019-12-20,4.50682,2061.0995454441518
354,2019-12-21,7.43738,3401.32965978127
355,2019-12-22,5.21087,2383.082037527251
356,2019-12-23,4.96872,2272.339816864056
357,2019-12-24,11.86797,5427.567014512411
358,2019-12-25,5.51357,2521.515529968916
359,2019-12-26,4.56288,2086.737409951187
360,2019-12-27,3.78708,1731.941561136375
361,2019-12-28,4.01354,1835.508289574893
362,2019-12-29,4.41265,2018.0328722256793
363,2019-12-30,4.01354,1835.508289574893
364,2019-12-31,3.6503,1669.3880986448953
365,2020-01-01,3.77586,1726.8103296028585
366,2020-01-02,4.1548,1900.11058604767
367,2020-01-03,4.02026,1838.581540546839
368,2020-01-04,3.84089,1756.5504353626254
369,2020-01-05,4.81849,2203.6352791385475
370,2020-01-06,4.46422,2041.617329461281
371,2020-01-07,4.01578,1836.532706565542
372,2020-01-08,4.17049,1907.2860782723471
373,2020-01-09,3.77811,1727.8393198836438
374,2020-01-10,3.40142,1555.5680537196174
375,2020-01-11,3.42384,1565.8213702063772
376,2020-01-12,3.76465,1721.6836713594787
377,2020-01-13,3.76914,1723.7370786309127
378,2020-01-14,3.64357,1666.3102743828126
379,2020-01-15,3.35433,1534.0324304653127
380,2020-01-16,3.43729,1571.9724454404054
381,2020-01-17,3.82968,1751.4237771192456
382,2020-01-18,3.28931,1504.2968979956827
383,2020-01-19,3.30052,1509.4235562390625
384,2020-01-20,3.30949,1513.5257974917936
385,2020-01-21,3.07854,1407.9056617818412
386,2020-01-22,3.01576,1379.1945463028599
387,2020-01-23,2.79154,1276.6522348549902
388,2020-01-24,3.19513,1461.2256514870733
389,2020-01-25,3.93506,1799.6171085810977
390,2020-01-26,4.38799,2006.755138748271
391,2020-01-27,4.56512,2087.7618269418363
392,2020-01-28,7.15935,3274.17847410715
393,2020-01-29,6.1952,2833.244705565256
394,2020-01-30,6.20641,2838.371363808636
395,2020-01-31,5.77367,2640.4668064277107
396,2020-02-01,4.95751,2267.213158620676
397,2020-02-02,4.79382,2192.352972371003
398,2020-02-03,4.6436,2123.6530079356316
399,2020-02-04,4.64135,2122.624017654846
400,2020-02-05,4.43956,2030.3395959838729
401,2020-02-06,4.41938,2021.110696487762
402,2020-02-07,3.78259,1729.888153864941
403,2020-02-08,4.11668,1882.6772040460967
404,2020-02-09,4.5427,2077.5085104550762
405,2020-02-10,4.65481,2128.779666179011
406,2020-02-11,4.23103,1934.97277676068
407,2020-02-12,4.84764,2216.96641988739
408,2020-02-13,4.1974,1919.5928020305407
409,2020-02-14,3.84986,1760.6526766153565
410,2020-02-15,4.14134,1893.9549375235047
411,2020-02-16,4.90369,2242.599711104289
412,2020-02-17,4.85436,2220.0396708593357
413,2020-02-18,5.02926,2300.0265153523887
414,2020-02-19,4.34763,1988.2973397560488
415,2020-02-20,4.08305,1867.2972293159573
416,2020-02-21,3.78035,1728.8637368742923
417,2020-02-22,3.76465,1721.6836713594787
418,2020-02-23,4.5427,2077.5085104550762
419,2020-02-24,4.00681,1832.4304653128104
420,2020-02-25,4.4844,2050.8462289573918
421,2020-02-26,4.17049,1907.2860782723471
422,2020-02-27,4.26915,1952.4061587622534
423,2020-02-28,9.83878,4499.559553238206
424,2020-02-29,9.30065,4253.457091105291
425,2020-03-01,9.71322,4442.137322280242
426,2020-03-02,7.89031,3608.4676899484434
427,2020-03-03,7.20643,3295.709524071318
428,2020-03-04,6.19969,2835.2981128366905
429,2020-03-05,6.02479,2755.311268343637
430,2020-03-06,5.55617,2540.997745951787
431,2020-03-07,6.01807,2752.238017371691
432,2020-03-08,5.40595,2472.2977815164154
433,2020-03-09,6.30731,2884.515861289191
434,2020-03-10,8.1235,3715.112242649044
435,2020-03-11,6.83871,3127.5404991600226
436,2020-03-12,5.45976,2496.906655742666
437,2020-03-13,4.98441,2279.515309088733
438,2020-03-14,8.08089,3695.6254533760366
439,2020-03-15,6.69521,3061.913785696597
440,2020-03-16,5.78264,2644.5690476804416
441,2020-03-17,5.08531,2325.659806569288
442,2020-03-18,5.18397,2370.7798870591946
443,2020-03-19,6.59207,3014.7448712253936
444,2020-03-20,5.73107,2620.98459044484
445,2020-03-21,5.1593,2359.4975802916492
446,2020-03-22,5.2333,2393.3399273041473
447,2020-03-23,4.80055,2195.4307966330857
448,2020-03-24,5.41043,2474.3466154977127
449,2020-03-25,5.24899,2400.5154195288246
450,2020-03-26,5.72434,2617.906766182757
451,2020-03-27,4.61669,2111.346284177438
452,2020-03-28,3.9799,1820.123741554617
453,2020-03-29,4.96872,2272.339816864056
454,2020-03-30,4.61893,2112.3707011680863
455,2020-03-31,3.90815,1787.310384822904
456,2020-04-01,4.44853,2034.441837236604
457,2020-04-02,4.27139,1953.4305757529023
458,2020-04-03,3.67721,1681.694822403089
459,2020-04-04,3.666,1676.5681641597089
460,2020-04-05,4.09202,1871.3994705686885
461,2020-04-06,3.93506,1799.6171085810977
462,2020-04-07,3.65479,1671.4415059163293
463,2020-04-08,3.71084,1697.0747971332282
464,2020-04-09,5.10998,2336.9421133368332
465,2020-04-10,4.22655,1932.9239427793827
466,2020-04-11,4.29157,1962.6594752490132
467,2020-04-12,4.67947,2140.0573996564194
468,2020-04-13,4.11444,1881.6527870554482
469,2020-04-14,5.28935,2418.9732185210464
470,2020-04-15,6.49566,2970.6537810162727
471,2020-04-16,5.21312,2384.1110278080364
472,2020-04-17,5.25123,2401.539836519473
473,2020-04-18,4.95526,2266.1841683398907
474,2020-04-19,4.76692,2180.0508219029457
475,2020-04-20,4.814,2201.581871867114
476,2020-04-21,4.32072,1975.9906159978552
477,2020-04-22,4.03148,1843.7127720803558
478,2020-04-23,4.06287,1858.0683298198464
479,2020-04-24,3.42608,1566.8457871970254
480,2020-04-25,3.86779,1768.852585830682
481,2020-04-26,4.25794,1947.2795005188736
482,2020-04-27,4.7288,2162.6174399013726
483,2020-04-28,3.95748,1809.8704250678572
484,2020-04-29,3.72205,1702.201455376608
485,2020-04-30,4.02251,1839.6105308276242
486,2020-05-01,4.31175,1971.888374745124
487,2020-05-02,4.05838,1856.0149225484122
488,2020-05-03,4.80504,2197.4842039045193
489,2020-05-04,6.13466,2805.5580070769233
490,2020-05-05,6.55395,2997.3114892238204
491,2020-05-06,5.0741,2320.533148325908
492,2020-05-07,4.46422,2041.617329461281
493,2020-05-08,4.07184,1862.1705710725776
494,2020-05-09,4.2557,1946.2550835282252
495,2020-05-10,4.5696,2089.810660923133
496,2020-05-11,4.60772,2107.2440429247063
497,2020-05-12,4.28036,1957.5328170056334
498,2020-05-13,4.06062,1857.039339539061
499,2020-05-14,3.3633,1538.134671718044
500,2020-05-15,3.35657,1535.0568474559614
501,2020-05-16,3.18841,1458.1524005151277
502,2020-05-17,3.68842,1686.8214806464684
503,2020-05-18,3.96197,1811.9238323392915
504,2020-05-19,4.64584,2124.67742492628
505,2020-05-20,5.91044,2703.015695629054
506,2020-05-21,4.08305,1867.2972293159573
507,2020-05-22,3.35209,1533.0080134746643
508,2020-05-23,3.16823,1448.9235010190166
509,2020-05-24,4.26915,1952.4061587622534
510,2020-05-25,4.65705,2129.80408316966
511,2020-05-26,4.19964,1920.6172190211892
512,2020-05-27,3.40142,1555.5680537196174
513,2020-05-28,3.87004,1769.8815761114677
514,2020-05-29,3.305,1511.4723902203596
515,2020-05-30,3.74896,1714.5081791348016
516,2020-05-31,4.50682,2061.0995454441518
517,2020-06-01,3.91264,1789.3637920943384
518,2020-06-02,3.6077,1649.9058826620246
519,2020-06-03,3.67721,1681.694822403089
520,2020-06-04,3.56734,1631.4480836698026
521,2020-06-05,3.53371,1616.0681089396633
522,2020-06-06,3.16374,1446.8700937475826
523,2020-06-07,3.74223,1711.4303548727191
524,2020-06-08,3.43729,1571.9724454404054
525,2020-06-09,3.80501,1740.1414703517005
526,2020-06-10,3.5225,1610.9414506962835
527,2020-06-11,3.0337,1387.3990288083223
528,2020-06-12,2.88347,1318.694491082814
529,2020-06-13,3.91712,1791.4126260756354
530,2020-06-14,3.4216,1564.7969532157285
531,2020-06-15,3.48438,1593.50806869471
532,2020-06-16,3.20634,1466.352309730453
533,2020-06-17,2.98661,1365.8634055540176
534,2020-06-18,2.97988,1362.785581291935
535,2020-06-19,2.81396,1286.9055513417497
536,2020-06-20,6.02031,2753.2624343623397
537,2020-06-21,6.74454,3084.4738259415503
538,2020-06-22,4.46422,2041.617329461281
539,2020-06-23,4.27588,1955.483983024336
540,2020-06-24,3.84537,1758.5992693439225
541,2020-06-25,3.49783,1599.6591439287383
542,2020-06-26,3.31397,1515.5746314730907
543,2020-06-27,2.86105,1308.4411745960545
544,2020-06-28,3.4485,1577.0991036837852
545,2020-06-29,3.92161,1793.4660333470692
546,2020-06-30,6.53377,2988.082589727709
547,2020-07-01,4.37902,2002.6528974955397
548,2020-07-02,3.93506,1799.6171085810977
549,2020-07-03,3.9956,1827.3038070694308
550,2020-07-04,4.04269,1848.8394303237355
551,2020-07-05,5.0741,2320.533148325908
552,2020-07-06,4.23327,1935.9971937513287
553,2020-07-07,4.10323,1876.5261288120685
554,2020-07-08,3.82295,1748.345952857163
555,2020-07-09,5.28038,2414.8709772683155
556,2020-07-10,4.02026,1838.581540546839
557,2020-07-11,3.66824,1677.5925811503575
558,2020-07-12,3.9799,1820.123741554617
559,2020-07-13,6.1369,2806.5824240675715
560,2020-07-14,5.77142,2639.4378161469253
561,2020-07-15,4.25345,1945.2260932474398
562,2020-07-16,4.43283,2027.2617717217902
563,2020-07-17,3.79829,1737.068219379755
564,2020-07-18,3.85883,1764.754917868088
565,2020-07-19,4.20413,1922.6706262926234
566,2020-07-20,3.80726,1741.1704606324859
567,2020-07-21,3.76914,1723.7370786309127
568,2020-07-22,3.43281,1569.923611459108
569,2020-07-23,3.4642,1584.279169198599
570,2020-07-24,3.77586,1726.8103296028585
571,2020-07-25,3.32742,1521.7257067071191
572,2020-07-26,3.56061,1628.37025940772
573,2020-07-27,4.21982,1929.8461185173005
574,2020-07-28,4.80055,2195.4307966330857
575,2020-07-29,6.28713,2875.28696179308
576,2020-07-30,100.0,45732.90136824083
577,2020-07-31,39.1354,17897.75388206652
578,2020-08-01,18.37709,8404.376444052848
579,2020-08-02,10.29171,4706.697583405379
580,2020-08-03,12.20879,5583.43388895565
581,2020-08-04,18.1013,8278.249675369378
582,2020-08-05,9.6594,4417.523874763855
583,2020-08-06,7.54949,3452.600815505205
584,2020-08-07,5.96874,2729.6779771267384
585,2020-08-08,5.30953,2428.2021180171573
586,2020-08-09,5.64138,2579.966751207665
587,2020-08-10,6.05618,2769.666826083128
588,2020-08-11,6.86338,3138.822805927568
589,2020-08-12,4.76916,2181.075238893595
590,2020-08-13,7.02257,3211.6250116156702
591,2020-08-14,6.22883,2848.6246802953956
592,2020-08-15,4.63463,2119.5507666829
593,2020-08-16,5.04495,2307.202007577066
594,2020-08-17,5.51806,2523.5689372403504
595,2020-08-18,5.47321,2503.057730976694
596,2020-08-19,5.63241,2575.8645099549335
597,2020-08-20,4.8454,2215.942002896741
598,2020-08-21,5.9508,2721.4734946212757
599,2020-08-22,5.20863,2382.057620536603
600,2020-08-23,4.72207,2159.5396156392903
601,2020-08-24,5.38577,2463.0688820203045
602,2020-08-25,5.24227,2397.442168556879
603,2020-08-26,5.53375,2530.744429465027
604,2020-08-27,20.37938,9320.081754859
605,2020-08-28,9.89708,4526.22183473589
606,2020-08-29,7.56294,3458.7518907392337
607,2020-08-30,7.72214,3531.5586697174726
608,2020-08-31,9.03383,4131.432563674551
609,2020-09-01,8.66387,3962.2391217726067
610,2020-09-02,7.62797,3488.4919964990004
611,2020-09-03,7.55173,3453.6252324958537
612,2020-09-04,6.70418,3066.0160269493285
613,2020-09-05,6.30058,2881.4380370271083
614,2020-09-06,10.1796,4655.426427681445
615,2020-09-07,8.26475,3779.7099658316843
616,2020-09-08,8.36565,3825.8544633122397
