,date,타미힐피거,타미힐피거_absolute
698,2020-11-29,13.46362,11606.337746821184
699,2020-11-30,11.37298,9804.097788547388
700,2020-12-01,10.19076,8784.962919095713
701,2020-12-02,9.61795,8291.171032162138
702,2020-12-03,8.9278,7696.225987963872
703,2020-12-04,8.45719,7290.535794165213
704,2020-12-05,9.32902,8042.098407920734
705,2020-12-06,10.11254,8717.5332279312
706,2020-12-07,8.7827,7571.142272955298
707,2020-12-08,8.4534,7287.26861787381
708,2020-12-09,8.3613,7207.873647837354
709,2020-12-10,10.56423,9106.913401826607
710,2020-12-11,7.94872,6852.208319524205
711,2020-12-12,11.87261,10234.804725347762
712,2020-12-13,10.17058,8767.566713934631
713,2020-12-14,9.72393,8382.531281070536
714,2020-12-15,9.26972,7990.9787366594755
715,2020-12-16,8.98079,7741.9061124180735
716,2020-12-17,8.23639,7100.1947585077805
717,2020-12-18,7.83643,6755.408523808747
718,2020-12-19,9.73655,8393.410374684652
719,2020-12-20,10.35605,8927.451459783291
720,2020-12-21,9.33407,8046.451769469964
721,2020-12-22,8.19854,7067.566098183352
722,2020-12-23,8.27172,7130.651048316554
723,2020-12-24,7.19044,6198.531686741969
724,2020-12-25,8.22377,7089.315664893665
725,2020-12-26,8.69312,7493.919673434497
726,2020-12-27,8.55307,7373.189319975152
727,2020-12-28,7.13366,6149.584385996366
728,2020-12-29,6.92169,5966.855267661647
729,2020-12-30,7.39483,6374.726452493883
730,2020-12-31,6.03976,5206.585930807666
731,2021-01-01,6.80562,5866.796916172707
732,2021-01-02,7.8011,6724.952233999974
733,2021-01-03,8.19349,7063.212736634122
734,2021-01-04,6.49902,5602.491836767957
735,2021-01-05,6.50407,5606.845198317187
736,2021-01-06,6.55201,5648.171961222157
737,2021-01-07,6.3514,5475.235751243727
738,2021-01-08,6.75136,5820.02198594276
739,2021-01-09,7.32039,6310.555317102853
740,2021-01-10,8.32344,7175.236366995006
741,2021-01-11,6.55328,5649.266766997904
742,2021-01-12,7.10212,6122.395272478996
743,2021-01-13,7.62951,6577.032767023258
744,2021-01-14,7.01127,6044.077867182448
745,2021-01-15,6.69963,5775.428046746388
746,2021-01-16,7.87302,6786.950998875348
747,2021-01-17,8.45719,7290.535794165213
748,2021-01-18,6.83337,5890.7188533986755
749,2021-01-19,6.33626,5462.184287113955
750,2021-01-20,6.51416,5615.543300897729
751,2021-01-21,6.01327,5183.750178839526
752,2021-01-22,5.85682,5048.882175992581
753,2021-01-23,7.33301,6321.434410716969
754,2021-01-24,8.58966,7404.731795041753
755,2021-01-25,7.03146,6061.48269286145
756,2021-01-26,7.0466,6074.534156991221
757,2021-01-27,6.335,5461.098101856127
758,2021-01-28,6.45613,5565.5184354122175
759,2021-01-29,6.22523,5366.470676656325
760,2021-01-30,7.79227,6717.3403166772605
761,2021-01-31,9.25332,7976.841087271877
762,2021-02-01,7.85409,6770.632358454174
763,2021-02-02,7.26866,6265.961377906481
764,2021-02-03,7.27876,6274.6681010049415
765,2021-02-04,7.34184,6329.046328039683
766,2021-02-05,7.00749,6040.8193114089645
767,2021-02-06,8.26919,7128.470057282979
768,2021-02-07,9.89553,8530.459368565173
769,2021-02-08,7.39609,6375.81263775171
770,2021-02-09,10.45825,9015.553152918206
771,2021-02-10,8.16573,7039.282178890235
772,2021-02-11,8.73728,7531.987880565984
773,2021-02-12,8.79785,7584.202357602989
774,2021-02-13,11.4512,9871.5274797119
775,2021-02-14,12.33944,10637.23636337294
776,2021-02-15,10.19455,8788.230095387116
777,2021-02-16,8.15185,7027.316900018291
778,2021-02-17,8.08498,6969.671496692147
779,2021-02-18,7.38348,6364.942164655513
780,2021-02-19,6.8687,5921.175143207447
781,2021-02-20,8.98962,7749.518029740786
782,2021-02-21,10.89353,9390.787056908095
783,2021-02-22,9.26594,7987.720180885994
784,2021-02-23,8.14681,7022.97215898698
785,2021-02-24,7.844,6761.9342558736325
786,2021-02-25,7.93106,6836.984484878778
787,2021-02-26,8.23513,7099.108573249952
788,2021-02-27,10.53016,9077.543297275663
789,2021-02-28,12.49085,10767.759625188573
790,2021-03-01,12.62333,10881.964246583031
791,2021-03-02,8.89121,7664.683512897272
792,2021-03-03,8.25657,7117.590963668863
793,2021-03-04,8.40041,7241.588493419611
794,2021-03-05,8.02442,6917.465640173061
795,2021-03-06,10.46708,9023.16507024092
796,2021-03-07,13.36268,11519.322238944093
797,2021-03-08,9.38327,8088.864717632761
798,2021-03-09,8.84074,7621.175758958728
799,2021-03-10,8.6477,7454.765281045183
800,2021-03-11,8.80037,7586.374728118642
801,2021-03-12,9.38454,8089.959523408508
802,2021-03-13,10.71942,9240.695219415724
803,2021-03-14,12.48832,10765.578634154997
804,2021-03-15,10.02927,8645.75017521746
805,2021-03-16,9.01612,7772.362402226846
806,2021-03-17,9.0464,7798.465330486389
807,2021-03-18,9.39085,8095.399070215567
808,2021-03-19,9.03757,7790.853413163675
809,2021-03-20,10.84685,9350.546479260953
810,2021-03-21,12.19813,10515.419824655768
811,2021-03-22,10.22357,8813.246838388832
812,2021-03-23,8.68177,7484.135385596128
813,2021-03-24,8.53793,7360.13785584538
814,2021-03-25,8.15185,7027.316900018291
815,2021-03-26,7.94493,6848.9411432328025
816,2021-03-27,9.59019,8267.24047441825
817,2021-03-28,11.40074,9828.028346291276
818,2021-03-29,9.623,8295.524393711366
819,2021-03-30,8.66663,7471.0839214663565
820,2021-03-31,8.572,7389.507960396325
821,2021-04-01,8.33606,7186.115460609122
822,2021-04-02,8.1733,7045.80791095512
823,2021-04-03,10.15165,8751.248073513458
824,2021-04-04,11.91299,10269.614376705766
825,2021-04-05,9.1814,7914.842322396503
826,2021-04-06,8.79406,7580.935181311585
827,2021-04-07,8.74864,7541.780788922271
828,2021-04-08,8.18844,7058.859375084891
829,2021-04-09,7.61563,6565.067488151315
830,2021-04-10,9.47916,8171.52686396062
831,2021-04-11,11.26321,9709.470363347586
832,2021-04-12,9.0628,7812.602979873987
833,2021-04-13,7.86166,6777.158090519059
834,2021-04-14,7.5639,6520.473548954943
835,2021-04-15,9.34795,8058.417048341908
836,2021-04-16,7.47684,6445.423319949798
837,2021-04-17,10.30432,8882.857520586918
838,2021-04-18,10.72446,9245.039960447035
839,2021-04-19,8.47359,7304.6734435528115
840,2021-04-20,8.55181,7372.103134717324
841,2021-04-21,8.65401,7460.204827852241
842,2021-04-22,8.10643,6988.1625076289765
843,2021-04-23,7.2838,6279.012842036253
844,2021-04-24,8.70448,7503.712581790785
845,2021-04-25,10.46077,9017.725523433863
846,2021-04-26,8.50387,7330.776371812353
847,2021-04-27,8.00297,6898.9746292362315
848,2021-04-28,7.79227,6717.3403166772605
849,2021-04-29,7.37591,6358.416432590629
850,2021-04-30,6.8952,5944.019515693507
851,2021-05-01,8.85336,7632.054852572844
852,2021-05-02,9.93338,8563.0880288896
853,2021-05-03,8.25784,7118.68576944461
854,2021-05-04,7.67745,6618.359529928229
855,2021-05-05,9.42617,8125.846739506421
856,2021-05-06,8.65906,7464.558189401471
857,2021-05-07,7.5803,6534.611198342542
858,2021-05-08,8.93916,7706.01889632016
859,2021-05-09,9.57001,8249.844269257168
860,2021-05-10,7.94872,6852.208319524205
861,2021-05-11,7.35824,6343.183977427282
862,2021-05-12,7.39483,6374.726452493883
863,2021-05-13,7.70647,6643.376272929943
864,2021-05-14,6.85609,5910.304670111251
865,2021-05-15,7.96891,6869.613145203207
866,2021-05-16,9.45645,8151.949667765964
867,2021-05-17,7.45035,6422.587567981657
868,2021-05-18,6.55959,5654.706313804962
869,2021-05-19,7.94872,6852.208319524205
870,2021-05-20,7.40114,6380.165999300941
871,2021-05-21,6.50786,5610.11237460859
872,2021-05-22,7.66231,6605.3080657984565
873,2021-05-23,8.90383,7675.5626065113875
874,2021-05-24,7.36834,6351.890700525742
875,2021-05-25,7.26362,6261.616636875171
876,2021-05-26,6.63276,5717.782643420244
877,2021-05-27,6.3186,5446.960452468528
878,2021-05-28,6.29967,5430.6418120473545
879,2021-05-29,7.31913,6309.469131845026
880,2021-05-30,8.30073,7155.659170800349
881,2021-05-31,7.06427,6089.766612154567
882,2021-06-01,7.02768,6058.2241370879665
883,2021-06-02,7.43268,6407.355112818312
884,2021-06-03,6.70973,5784.134769844849
885,2021-06-04,6.62393,5710.170726097531
886,2021-06-05,7.23081,6233.332717582052
887,2021-06-06,8.99089,7750.612835516533
888,2021-06-07,7.03903,6068.0084249263355
889,2021-06-08,6.94314,5985.346278598477
890,2021-06-09,6.51543,5616.638106673476
891,2021-06-10,6.7009,5776.522852522135
892,2021-06-11,6.95576,5996.225372212592
893,2021-06-12,9.08047,7827.835435037334
894,2021-06-13,9.25206,7975.75490201405
895,2021-06-14,7.23081,6233.332717582052
896,2021-06-15,6.70468,5779.781408295617
897,2021-06-16,6.99613,6031.026403052677
898,2021-06-17,8.62247,7433.01571433487
899,2021-06-18,6.69459,5771.083305715077
900,2021-06-19,7.6661,6608.575242089859
901,2021-06-20,8.41933,7257.898513322865
902,2021-06-21,7.24847,6248.55655222748
903,2021-06-22,6.93557,5978.820546533591
904,2021-06-23,6.19874,5343.634924688185
905,2021-06-24,6.2164,5358.8587593336115
906,2021-06-25,5.84799,5041.270258669868
907,2021-06-26,6.73875,5809.151512846563
908,2021-06-27,7.45287,6424.759938497313
909,2021-06-28,6.4372,5549.199794991044
910,2021-06-29,6.05743,5221.8183859710125
911,2021-06-30,5.73948,4947.729018727894
912,2021-07-01,5.63728,4859.627325592976
913,2021-07-02,5.42531,4676.898207258258
914,2021-07-03,6.34636,5470.8910102124155
915,2021-07-04,7.34058,6327.960142781855
916,2021-07-05,6.00696,5178.310632032468
917,2021-07-06,6.06878,5231.6026738093815
918,2021-07-07,6.31986,5448.0466377263565
919,2021-07-08,5.4884,4731.285054810919
920,2021-07-09,4.97236,4286.431848105025
921,2021-07-10,6.18612,5332.755831074069
922,2021-07-11,6.87753,5928.787060530161
923,2021-07-12,5.64359,4865.066872400034
924,2021-07-13,5.66756,4885.73025385252
925,2021-07-14,5.34457,4607.296145578091
926,2021-07-15,5.37863,4636.657629611116
927,2021-07-16,5.32943,4594.244681448319
928,2021-07-17,5.97542,5151.121518515097
929,2021-07-18,6.92043,5965.76908240382
930,2021-07-19,5.61331,4838.9639441404925
931,2021-07-20,6.5722,5665.576786901158
932,2021-07-21,5.94261,5122.83759922198
933,2021-07-22,6.45613,5565.5184354122175
934,2021-07-23,5.12503,4418.041295178486
935,2021-07-24,6.09906,5257.705602068923
936,2021-07-25,6.32617,5453.486184533414
937,2021-07-26,5.06321,4364.749253401573
938,2021-07-27,4.95722,4273.380383975254
939,2021-07-28,5.00391,4313.629582140315
940,2021-07-29,4.86007,4189.632052389567
941,2021-07-30,4.87017,4198.338775488028
942,2021-07-31,5.16919,4456.109502309972
943,2021-08-01,5.5742,4805.249098558236
944,2021-08-02,4.80582,4142.86574267754
945,2021-08-03,4.95596,4272.294198717426
946,2021-08-04,5.0304,4336.465334108455
947,2021-08-05,4.73516,4081.953163059993
948,2021-08-06,4.8033,4140.693372161884
949,2021-08-07,5.49597,4737.810786875804
950,2021-08-08,6.13061,5284.903336104214
951,2021-08-09,5.35844,4619.252803932115
952,2021-08-10,5.27013,4543.125010187061
953,2021-08-11,5.11367,4408.248386822198
954,2021-08-12,5.06699,4368.007809175056
955,2021-08-13,5.27265,4545.2973807027165
956,2021-08-14,6.65043,5733.015098583591
957,2021-08-15,6.72234,5795.005242941045
958,2021-08-16,6.50155,5604.672827801532
959,2021-08-17,6.09023,5250.093684746211
960,2021-08-18,5.82401,5020.598256699464
961,2021-08-19,5.98425,5158.733435837811
962,2021-08-20,5.59564,4823.731488977146
963,2021-08-21,6.81823,5877.667389268903
964,2021-08-22,8.0547,6943.5685684326045
965,2021-08-23,7.17025,6181.126861062968
966,2021-08-24,6.81066,5871.141657204018
967,2021-08-25,6.44225,5553.553156540273
968,2021-08-26,6.70973,5784.134769844849
969,2021-08-27,6.68576,5763.471388392363
970,2021-08-28,7.35446,6339.925421653799
971,2021-08-29,8.74233,7536.341242115214
972,2021-08-30,8.00928,6904.41417604329
973,2021-08-31,9.4615,8156.303029315192
974,2021-09-01,7.44909,6421.501382723829
975,2021-09-02,7.56769,6523.740725246345
976,2021-09-03,7.6068,6557.455570828602
977,2021-09-04,8.75116,7543.953159437928
978,2021-09-05,10.23871,8826.298302518602
979,2021-09-06,8.89373,7666.855883412927
980,2021-09-07,8.77261,7562.444170374756
981,2021-09-08,8.33102,7181.770719577812
982,2021-09-09,8.13293,7011.006880115036
983,2021-09-10,7.82886,6748.882791743861
984,2021-09-11,9.45015,8146.518741476825
985,2021-09-12,11.3162,9755.150487801786
986,2021-09-13,10.21726,8807.807291581774
987,2021-09-14,9.19276,7924.635230752791
988,2021-09-15,8.68303,7485.221570853956
989,2021-09-16,7.94241,6846.768772717147
990,2021-09-17,8.26919,7128.470057282979
991,2021-09-18,10.48726,9040.561275402002
992,2021-09-19,10.80521,9314.650642645121
993,2021-09-20,9.60155,8277.033382774538
994,2021-09-21,9.97754,8601.156236021086
995,2021-09-22,12.98417,11193.027015181891
996,2021-09-23,11.47139,9888.932305390901
997,2021-09-24,10.02296,8640.3106284104
998,2021-09-25,11.48906,9904.164760554248
999,2021-09-26,12.98796,11196.294191473291
1000,2021-09-27,10.81531,9323.357365743583
1001,2021-09-28,11.91046,10267.433385672191
1002,2021-09-29,9.39337,8097.5714407312225
1003,2021-09-30,9.71132,8371.66080797434
1004,2021-10-01,8.77513,7564.616540890413
1005,2021-10-02,11.6821,10070.575238467793
1006,2021-10-03,11.86504,10228.278993282876
1007,2021-10-04,12.14766,10471.912070717222
1008,2021-10-05,9.59903,8274.861012258883
1009,2021-10-06,9.61921,8292.257217419965
1010,2021-10-07,9.21799,7946.384797463104
1011,2021-10-08,9.52206,8208.508885834279
1012,2021-10-09,9.7845,8434.745758107541
1013,2021-10-10,10.95283,9441.906728169353
1014,2021-10-11,11.90416,10262.002459383051
1015,2021-10-12,10.74087,9259.186230352552
