,date,질스튜어트,질스튜어트_absolute
1233,2022-05-18,21.79904,2556.1650535497783
1234,2022-05-19,21.41626,2511.280101772187
1235,2022-05-20,20.47846,2401.313259781944
1236,2022-05-21,23.0622,2704.2837527696493
1237,2022-05-22,26.51674,3109.364638170559
1238,2022-05-23,20.88038,2448.4425764088564
1239,2022-05-24,21.20574,2486.5944336384846
1240,2022-05-25,22.07655,2588.705998656104
1241,2022-05-26,21.0909,2473.1282445425586
1242,2022-05-27,18.22009,2136.4957966282814
1243,2022-05-28,21.47368,2518.01319632015
1244,2022-05-29,25.04306,2936.560270816986
1245,2022-05-30,21.0622,2469.762869872992
1246,2022-05-31,19.34928,2268.9051145073204
1247,2022-06-01,24.33492,2853.5234618097666
1248,2022-06-02,21.46411,2516.89101389549
1249,2022-06-03,19.6555,2304.812606887627
1250,2022-06-04,22.69856,2661.643165841379
1251,2022-06-05,23.78947,2789.5637540217754
1252,2022-06-06,24.48803,2871.4772079999198
1253,2022-06-07,20.33492,2384.481696016451
1254,2022-06-08,20.17224,2365.4057674016367
1255,2022-06-09,20.19138,2367.6501322509575
1256,2022-06-10,19.33014,2266.660749657999
1257,2022-06-11,23.61722,2769.365642982301
1258,2022-06-12,24.85167,2914.11779492819
1259,2022-06-13,21.96172,2575.2409821645924
1260,2022-06-14,21.49282,2520.2575611694706
1261,2022-06-15,19.76076,2317.1554409544788
1262,2022-06-16,18.89952,2216.16605836152
1263,2022-06-17,19.27272,2259.927655110036
1264,2022-06-18,22.75598,2668.376260389342
1265,2022-06-19,24.57416,2881.5768498218645
1266,2022-06-20,20.50717,2404.6798070559253
1267,2022-06-21,19.76076,2317.1554409544788
1268,2022-06-22,20.5933,2414.77944887787
1269,2022-06-23,18.50717,2170.158924159268
1270,2022-06-24,18.03827,2115.1755031641464
1271,2022-06-25,20.95693,2457.418863201726
1272,2022-06-26,22.98564,2695.306293372365
1273,2022-06-27,19.311,2264.4163848086782
1274,2022-06-28,18.75598,2199.3344945960266
1275,2022-06-29,18.32535,2148.838630695133
1276,2022-06-30,18.3732,2154.4495428184355
1277,2022-07-01,17.46411,2047.8492481021742
1278,2022-07-02,21.91387,2569.63007004129
1279,2022-07-03,23.04306,2702.0393879203284
1280,2022-07-04,19.72248,2312.6667112558366
1281,2022-07-05,20.0,2345.2088289665767
1282,2022-07-06,19.85645,2328.376092596669
1283,2022-07-07,19.19617,2250.9513683171663
1284,2022-07-08,17.96172,2106.199216371277
1285,2022-07-09,20.94736,2456.2966807770654
1286,2022-07-10,23.12918,2712.1378571378586
1287,2022-07-11,19.75119,2316.033258529818
1288,2022-07-12,19.84688,2327.2539101720085
1289,2022-07-13,17.75119,2081.5123756331604
1290,2022-07-14,16.60287,1946.8598655092153
1291,2022-07-15,16.54545,1940.126770961252
1292,2022-07-16,19.6555,2304.812606887627
1293,2022-07-17,22.04784,2585.3394513821227
1294,2022-07-18,19.10047,2239.7295440705616
1295,2022-07-19,21.11004,2475.37260939188
1296,2022-07-20,20.38277,2390.092608139754
1297,2022-07-21,16.92822,1985.0105501344292
1298,2022-07-22,15.88516,1862.7008740773354
1299,2022-07-23,19.11961,2241.9739089198824
1300,2022-07-24,20.97607,2459.663228051047
1301,2022-07-25,18.44976,2163.4270022157193
1302,2022-07-26,17.14832,2010.819573297206
1303,2022-07-27,17.12918,2008.5752084478854
1304,2022-07-28,16.26794,1907.5858258549265
1305,2022-07-29,14.72727,1726.9261815287298
1306,2022-07-30,17.27272,2025.4067722133784
1307,2022-07-31,18.95693,2222.8979803050684
1308,2022-08-01,18.14354,2127.5195098354125
1309,2022-08-02,17.40669,2041.1161535542112
1310,2022-08-03,17.58851,2062.436447018346
1311,2022-08-04,18.07655,2119.6642328627886
1312,2022-08-05,16.87081,1978.2786281908805
1313,2022-08-06,19.35885,2270.027296931981
1314,2022-08-07,20.55502,2410.290719179228
1315,2022-08-08,16.91866,1983.889540314183
1316,2022-08-09,17.17703,2014.1861205711878
1317,2022-08-10,19.24401,2256.5611078360544
1318,2022-08-11,18.44019,2162.304819791059
1319,2022-08-12,17.11004,2006.3308435985643
1320,2022-08-13,20.31578,2382.23733116713
1321,2022-08-14,22.9665,2693.061928523044
1322,2022-08-15,22.48803,2636.956325103262
1323,2022-08-16,19.01435,2229.6310748530314
1324,2022-08-17,19.32057,2265.5385672333387
1325,2022-08-18,18.33492,2149.9608131197933
1326,2022-08-19,17.57894,2061.3142645936855
1327,2022-08-20,20.4976,2403.557624631265
1328,2022-08-21,22.53588,2642.567237226565
1329,2022-08-22,18.3732,2154.4495428184355
1330,2022-08-23,19.44497,2280.125766149511
1331,2022-08-24,18.57416,2178.0142011318912
1332,2022-08-25,18.04784,2116.2976855888073
1333,2022-08-26,18.27751,2143.228891176245
1334,2022-08-27,21.74162,2549.4319590018154
1335,2022-08-28,23.79904,2790.6859364464362
1336,2022-08-29,20.23923,2373.26104437426
1337,2022-08-30,20.29665,2379.9941389222236
1338,2022-08-31,19.28229,2261.0498375346965
1339,2022-09-01,19.33971,2267.7829320826595
1340,2022-09-02,18.95693,2222.8979803050684
1341,2022-09-03,21.83732,2560.65378324842
1342,2022-09-04,24.21052,2838.936262893594
1343,2022-09-05,21.84688,2561.774793068666
1344,2022-09-06,19.75119,2316.033258529818
1345,2022-09-07,17.17703,2014.1861205711878
1346,2022-09-08,17.98086,2108.443581220598
1347,2022-09-09,19.311,2264.4163848086782
1348,2022-09-10,20.03827,2349.6963860608043
1349,2022-09-11,26.22009,3074.579328214912
1350,2022-09-12,28.66985,3361.8392672573705
1351,2022-09-13,23.33971,2736.824697875975
1352,2022-09-14,21.15789,2480.983521515182
1353,2022-09-15,20.22966,2372.1388619495997
1354,2022-09-16,19.20574,2252.0735507418267
1355,2022-09-17,21.44497,2514.6466490461685
1356,2022-09-18,24.38277,2859.134373933069
1357,2022-09-19,21.00478,2463.0297753250284
1358,2022-09-20,20.53588,2408.046354329907
1359,2022-09-21,18.25837,2140.9845263269235
1360,2022-09-22,17.96172,2106.199216371277
1361,2022-09-23,19.24401,2256.5611078360544
1362,2022-09-24,22.47846,2635.8341426786014
1363,2022-09-25,24.31578,2851.2790969604453
1364,2022-09-26,22.0,2579.729711863234
1365,2022-09-27,19.93301,2337.3535519939533
1366,2022-09-28,19.33014,2266.660749657999
1367,2022-09-29,18.65071,2186.990487924761
1368,2022-09-30,17.77033,2083.7567404824813
1369,2022-10-01,27.29186,3200.2555515459876
1370,2022-10-02,27.95215,3277.681448429905
1371,2022-10-03,28.48803,3340.518973793235
1372,2022-10-04,20.80382,2439.4651170115726
1373,2022-10-05,21.36842,2505.6703622532987
1374,2022-10-06,18.99521,2227.3867100037105
1375,2022-10-07,19.51196,2287.981043122134
1376,2022-10-08,22.66985,2658.2766185673972
1377,2022-10-09,26.36363,3091.4108919804057
1378,2022-10-10,29.25358,3430.2877047440033
1379,2022-10-11,23.33014,2735.7025154513144
1380,2022-10-12,23.66507,2774.9765551056034
1381,2022-10-13,20.82296,2441.709481860893
1382,2022-10-14,19.62679,2301.446059613646
1383,2022-10-15,25.08133,2941.0478279112135
1384,2022-10-16,27.26315,3196.8890042720063
1385,2022-10-17,21.29186,2496.692902856015
1386,2022-10-18,21.94258,2572.996617315271
1387,2022-10-19,20.38277,2390.092608139754
1388,2022-10-20,20.5933,2414.77944887787
1389,2022-10-21,19.6555,2304.812606887627
1390,2022-10-22,22.13397,2595.439093204067
1391,2022-10-23,24.53588,2877.0881201232223
1392,2022-10-24,22.36363,2622.3691261870904
1393,2022-10-25,21.14832,2479.8613390905216
1394,2022-10-26,20.52631,2406.9241719052466
1395,2022-10-27,19.33971,2267.7829320826595
1396,2022-10-28,18.88995,2215.043875936859
1397,2022-10-29,20.77511,2436.098569737591
1398,2022-10-30,20.10526,2357.5516630334278
1399,2022-10-31,19.17703,2248.7070034678454
1400,2022-11-01,19.36842,2271.149479356641
1401,2022-11-02,19.57894,2295.8351474903434
1402,2022-11-03,19.42583,2277.8814013001897
1403,2022-11-04,21.70334,2544.943229303173
1404,2022-11-05,23.97129,2810.8840474859103
1405,2022-11-06,29.47368,3456.096727906781
1406,2022-11-07,26.28708,3082.434605187536
1407,2022-11-08,23.74162,2783.952841898473
1408,2022-11-09,21.80861,2557.2872359744388
1409,2022-11-10,21.4354,2513.524466621508
1410,2022-11-11,20.76555,2434.977559917345
1411,2022-11-12,25.49282,2989.299326962786
1412,2022-11-13,29.1866,3422.433600375794
1413,2022-11-14,24.10526,2826.593428826743
1414,2022-11-15,26.40191,3095.8996216790474
1415,2022-11-16,23.19617,2719.9931341104816
1416,2022-11-17,21.92344,2570.7522524659503
1417,2022-11-18,20.94736,2456.2966807770654
1418,2022-11-19,23.25358,2726.72505605403
1419,2022-11-20,25.93301,3040.916200683926
1420,2022-11-21,22.04784,2585.3394513821227
1421,2022-11-22,22.0,2579.729711863234
1422,2022-11-23,23.17703,2717.7487692611608
1423,2022-11-24,19.69377,2309.300163981855
1424,2022-11-25,19.21531,2253.1957331664876
1425,2022-11-26,24.23923,2842.3028101675754
1426,2022-11-27,28.18181,3304.611481412928
1427,2022-11-28,23.07177,2705.4059351943097
1428,2022-11-29,22.32535,2617.8803964884482
1429,2022-11-30,23.76076,2786.197206747794
1430,2022-12-01,24.46889,2869.232843150599
1431,2022-12-02,23.35885,2739.069062725296
1432,2022-12-03,24.03827,2818.7381518541197
1433,2022-12-04,29.64593,3476.2948389462554
1434,2022-12-05,24.87081,2916.362159777511
1435,2022-12-06,24.17224,2834.447533194952
1436,2022-12-07,22.03827,2584.217268957462
1437,2022-12-08,21.80861,2557.2872359744388
1438,2022-12-09,21.16746,2482.1057039398424
1439,2022-12-10,24.28708,2847.913722290878
1440,2022-12-11,27.87559,3268.7039890326205
1441,2022-12-12,24.33492,2853.5234618097666
1442,2022-12-13,23.21531,2722.237498959803
1443,2022-12-14,25.45454,2984.8105972641442
1444,2022-12-15,24.00956,2815.371604580138
1445,2022-12-16,23.96172,2809.76186506125
1446,2022-12-17,28.30622,3319.1998529335146
1447,2022-12-18,30.82296,3614.3138963441816
1448,2022-12-19,26.11483,3062.2364941480614
1449,2022-12-20,25.08133,2941.0478279112135
1450,2022-12-21,22.87081,2681.8412768808535
1451,2022-12-22,22.90909,2686.3300065794956
1452,2022-12-23,23.95215,2808.6396826365894
1453,2022-12-24,25.33014,2970.2233983479723
1454,2022-12-25,27.92344,3274.314901155923
1455,2022-12-26,29.1866,3422.433600375794
1456,2022-12-27,24.54545,2878.2103025478827
1457,2022-12-28,22.22009,2605.5375624215967
1458,2022-12-29,22.16267,2598.8044678736337
1459,2022-12-30,23.62679,2770.4878254069613
1460,2022-12-31,23.54066,2760.3881835850166
1461,2023-01-01,24.16267,2833.3253507702916
1462,2023-01-02,21.1866,2484.3500687891633
1463,2023-01-03,22.22009,2605.5375624215967
1464,2023-01-04,21.95215,2574.1187997399315
1465,2023-01-05,20.22966,2372.1388619495997
1466,2023-01-06,22.45933,2633.5909504336955
1467,2023-01-07,24.89952,2919.7287070514926
1468,2023-01-08,29.11961,3414.578323403171
1469,2023-01-09,22.41148,2627.980038310393
1470,2023-01-10,23.56937,2763.7547308589983
1471,2023-01-11,23.30143,2732.335968177333
1472,2023-01-12,22.16267,2598.8044678736337
1473,2023-01-13,21.58851,2531.4782128116613
1474,2023-01-14,27.23444,3193.5224569980246
1475,2023-01-15,29.89473,3505.469236778599
1476,2023-01-16,24.77511,2905.140335530906
1477,2023-01-17,23.39712,2743.556619819524
1478,2023-01-18,21.41626,2511.280101772187
1479,2023-01-19,20.90909,2451.8091236828377
1480,2023-01-20,20.7177,2429.3666477940424
1481,2023-01-21,23.08133,2706.526945014556
1482,2023-01-22,24.58373,2882.699032246525
1483,2023-01-23,32.0287,3755.69950101609
1484,2023-01-24,35.84688,4203.42097334527
1485,2023-01-25,27.88516,3269.8261714572814
1486,2023-01-26,25.50239,2990.4215093874463
1487,2023-01-27,25.83732,3029.6955490417354
1488,2023-01-28,28.18181,3304.611481412928
1489,2023-01-29,36.58373,4289.824329626471
1490,2023-01-30,27.83732,3264.216431938393
1491,2023-01-31,26.54545,3112.7311854445406
1492,2023-02-01,27.0622,3173.3255185629646
1493,2023-02-02,26.23923,3076.8236930642333
1494,2023-02-03,24.87081,2916.362159777511
1495,2023-02-04,27.86602,3267.58180660796
1496,2023-02-05,35.29186,4138.339083132619
1497,2023-02-06,32.10526,3764.6769604133738
1498,2023-02-07,31.44497,3687.251063529457
1499,2023-02-08,30.28708,3551.4763709808512
1500,2023-02-09,27.93301,3275.437083580584
1501,2023-02-10,28.69856,3365.205814531352
1502,2023-02-11,32.21052,3777.0197944802253
1503,2023-02-12,35.66507,4182.101852485549
1504,2023-02-13,30.57416,3585.1394985118372
1505,2023-02-14,28.38277,3328.1761397263845
1506,2023-02-15,28.28708,3316.9554880841933
1507,2023-02-16,28.54545,3347.252068341198
1508,2023-02-17,29.311,3437.0207992919663
1509,2023-02-18,33.67464,3948.7031520135515
1510,2023-02-19,38.9665,4569.2289916963055
1511,2023-02-20,32.5933,3821.904746257816
1512,2023-02-21,30.70813,3600.84887985267
1513,2023-02-22,32.87081,3854.4456913641416
1514,2023-02-23,30.70813,3600.84887985267
1515,2023-02-24,29.61722,3472.9282916722736
1516,2023-02-25,34.10526,3999.1978433100317
1517,2023-02-26,36.27751,4253.916837246164
1518,2023-02-27,28.66028,3360.71708483271
1519,2023-02-28,26.80382,3143.0277657015454
1520,2023-03-01,37.25358,4368.371236330634
1521,2023-03-02,24.86124,2915.2399773528505
1522,2023-03-03,24.27751,2846.7915398662176
1523,2023-03-04,30.66028,3595.2379677293675
1524,2023-03-05,34.31578,4023.8835114437334
1525,2023-03-06,24.83253,2911.873430078869
1526,2023-03-07,24.51674,2874.8437552739015
1527,2023-03-08,24.26794,2845.669357441557
1528,2023-03-09,22.35406,2621.2469437624295
1529,2023-03-10,22.32535,2617.8803964884482
1530,2023-03-11,25.39712,2978.0775027161812
1531,2023-03-12,29.20574,3424.6779652251153
1532,2023-03-13,22.74641,2667.2540779646815
1533,2023-03-14,22.04784,2585.3394513821227
1534,2023-03-15,20.92822,2454.0523159277445
1535,2023-03-16,21.85645,2562.8969754933264
1536,2023-03-17,22.18181,2601.048832722955
1537,2023-03-18,27.58851,3235.0408615016345
1538,2023-03-19,30.52631,3579.5285863885347
1539,2023-03-20,23.9043,2803.028770513287
1540,2023-03-21,23.54066,2760.3881835850166
1541,2023-03-22,21.84688,2561.774793068666
1542,2023-03-23,20.83253,2442.831664285554
1543,2023-03-24,21.35885,2504.5481798286382
1544,2023-03-25,25.50239,2990.4215093874463
1545,2023-03-26,27.25358,3195.7668218473455
1546,2023-03-27,22.17224,2599.926650298294
1547,2023-03-28,20.2488,2374.383226798921
1548,2023-03-29,20.05741,2351.940750910125
1549,2023-03-30,19.89473,2332.864822295311
1550,2023-03-31,18.81339,2206.066416539575
1551,2023-04-01,22.67942,2659.398800992058
1552,2023-04-02,24.90909,2920.850889476153
1553,2023-04-03,20.68899,2426.0001005200606
1554,2023-04-04,20.34449,2385.6038784411116
1555,2023-04-05,19.95215,2339.597916843274
1556,2023-04-06,19.13875,2244.2182737692037
1557,2023-04-07,18.78468,2202.699869265594
1558,2023-04-08,22.1244,2594.3169107794065
1559,2023-04-09,26.45933,3102.632716227011
1560,2023-04-10,23.54066,2760.3881835850166
1561,2023-04-11,22.72727,2665.0097131153607
1562,2023-04-12,20.54545,2409.1685367545674
1563,2023-04-13,20.75598,2433.8553774926845
1564,2023-04-14,19.29186,2262.172019959357
1565,2023-04-15,23.29186,2731.2137857526723
1566,2023-04-16,26.87081,3150.883042674169
1567,2023-04-17,20.11483,2358.6738454580886
1568,2023-04-18,19.67464,2307.0569717369485
1569,2023-04-19,19.71291,2311.544528831176
1570,2023-04-20,18.92822,2219.5314330310866
1571,2023-04-21,18.0287,2114.053320739486
1572,2023-04-22,21.91387,2569.63007004129
1573,2023-04-23,24.07655,2823.226881552762
1574,2023-04-24,19.36842,2271.149479356641
1575,2023-04-25,17.95215,2105.077033946616
1576,2023-04-26,17.89473,2098.343939398653
1577,2023-04-27,16.92822,1985.0105501344292
1578,2023-04-28,24.13397,2829.959976100725
1579,2023-04-29,22.47846,2635.8341426786014
1580,2023-04-30,22.91866,2687.452189004156
1581,2023-05-01,23.73205,2782.8306594738124
1582,2023-05-02,18.2488,2139.862343902263
1583,2023-05-03,19.67464,2307.0569717369485
1584,2023-05-04,18.68899,2191.479217623403
1585,2023-05-05,21.13875,2478.739156665861
1586,2023-05-06,23.33971,2736.824697875975
1587,2023-05-07,24.26794,2845.669357441557
1588,2023-05-08,18.42105,2160.060454941738
1589,2023-05-09,18.61244,2182.5029308305334
1590,2023-05-10,18.0,2110.6879460699192
1591,2023-05-11,17.9043,2099.4661218233136
1592,2023-05-12,16.33492,1915.4399302231357
1593,2023-05-13,18.89952,2216.16605836152
1594,2023-05-14,22.7177,2663.8875306907
1595,2023-05-15,17.57894,2061.3142645936855
1596,2023-05-16,17.39712,2039.9939711295506
1597,2023-05-17,17.80861,2088.2454701811234
1598,2023-05-18,17.83732,2091.6120174551047
1599,2023-05-19,16.88995,1980.5229930402015
1600,2023-05-20,19.79904,2321.644170653121
1601,2023-05-21,19.45454,2281.2479485741715
1602,2023-05-22,17.32057,2031.017684336681
1603,2023-05-23,17.52153,2054.582342650137
1604,2023-05-24,17.98086,2108.443581220598
1605,2023-05-25,15.68421,1839.1373883682936
1606,2023-05-26,15.01435,1760.589309059716
1607,2023-05-27,18.5933,2180.2585659812125
1608,2023-05-28,19.94258,2338.4757344186137
1609,2023-05-29,21.58851,2531.4782128116613
1610,2023-05-30,18.77511,2201.5776868409334
1611,2023-05-31,18.41148,2158.9382725170776
1612,2023-06-01,18.32535,2148.838630695133
1613,2023-06-02,16.67942,1955.8361523020849
1614,2023-06-03,19.16746,2247.584821043185
1615,2023-06-04,20.74641,2432.733195068024
1616,2023-06-05,17.81818,2089.367652605784
1617,2023-06-06,20.97607,2459.663228051047
1618,2023-06-07,18.0287,2114.053320739486
1619,2023-06-08,16.73684,1962.569246850048
1620,2023-06-09,16.22966,1903.0970961562844
1621,2023-06-10,18.19138,2133.1292493543
1622,2023-06-11,20.0,2345.2088289665767
1623,2023-06-12,17.30143,2028.77331948736
1624,2023-06-13,16.28708,1909.8301907042476
1625,2023-06-14,17.54066,2056.8255348950433
1626,2023-06-15,15.61722,1831.28211139567
1627,2023-06-16,15.51196,1818.939277328819
1628,2023-06-17,17.21531,2018.6748502698297
1629,2023-06-18,17.1866,2015.3083029958482
1630,2023-06-19,15.73205,1844.7471278871815
1631,2023-06-20,15.47368,1814.450547630177
1632,2023-06-21,15.15789,1777.4208728252092
1633,2023-06-22,14.76555,1731.4149112273717
1634,2023-06-23,15.04306,1763.9558563336975
1635,2023-06-24,16.44976,1928.9061193190619
1636,2023-06-25,18.09569,2121.90859771211
1637,2023-06-26,15.44497,1811.0840003561952
1638,2023-06-27,14.70813,1724.681816679409
1639,2023-06-28,14.28708,1675.30930780759
1640,2023-06-29,15.02392,1761.7114914843767
1641,2023-06-30,13.61722,1596.7612284990123
1642,2023-07-01,16.85167,1976.0342633415594
1643,2023-07-02,18.63157,2184.74612307544
1644,2023-07-03,14.85167,1741.513380444902
1645,2023-07-04,14.79425,1734.780285896939
1646,2023-07-05,15.19617,1781.9096025238512
1647,2023-07-06,13.61722,1596.7612284990123
1648,2023-07-07,12.10526,1419.468131446797
1649,2023-07-08,15.73205,1844.7471278871815
1650,2023-07-09,16.45933,1930.0283017437223
1651,2023-07-10,13.75119,1612.4706098398449
1652,2023-07-11,13.79904,1618.0815219631475
1653,2023-07-12,13.13875,1540.6556250792305
1654,2023-07-13,14.44019,1693.2630539977436
1655,2023-07-14,12.70813,1490.1609337827513
1656,2023-07-15,14.86124,1742.6355628695624
1657,2023-07-16,16.27751,1908.708008279587
1658,2023-07-17,13.61722,1596.7612284990123
1659,2023-07-18,13.60765,1595.6390460743519
1660,2023-07-19,13.0622,1531.679338286361
1661,2023-07-20,12.87081,1509.2368623975653
1662,2023-07-21,12.61244,1478.9402821405604
1663,2023-07-22,13.66507,1602.3721406223149
1664,2023-07-23,15.56937,1825.6711992723674
1665,2023-07-24,13.11004,1537.289077805249
1666,2023-07-25,12.64114,1482.3056568101276
1667,2023-07-26,13.17703,1545.1443547778724
1668,2023-07-27,12.64114,1482.3056568101276
1669,2023-07-28,11.99043,1406.0031149552856
1670,2023-07-29,12.73684,1493.5274810567328
1671,2023-07-30,14.39234,1687.6521418744412
1672,2023-07-31,12.72727,1492.4052986320721
1673,2023-08-01,12.51674,1467.7184578939555
1674,2023-08-02,12.22966,1434.0553303629692
1675,2023-08-03,12.4976,1465.4740930446344
1676,2023-08-04,11.96172,1402.6365676813039
1677,2023-08-05,14.72727,1726.9261815287298
1678,2023-08-06,14.43062,1692.140871573083
1679,2023-08-07,13.07177,1532.8015207110216
1680,2023-08-08,13.37799,1568.7090130913286
1681,2023-08-09,13.72248,1609.1040625658634
1682,2023-08-10,12.66028,1484.5500216594487
1683,2023-08-11,12.14354,1423.956861145439
1684,2023-08-12,13.78947,1616.959339538487
1685,2023-08-13,15.26315,1789.76370689206
1686,2023-08-14,12.94736,1518.2131491904347
1687,2023-08-15,15.34928,1799.8633487140048
1688,2023-08-16,14.58373,1710.0946177632366
1689,2023-08-17,12.93779,1517.0909667657743
1690,2023-08-18,13.48325,1581.0518471581797
1691,2023-08-19,15.1866,1780.7874200991907
1692,2023-08-20,15.41626,1807.7174530822138
1693,2023-08-21,13.96172,1637.1574505779615
1694,2023-08-22,13.59808,1594.5168636496912
1695,2023-08-23,13.99043,1640.5239978519432
1696,2023-08-24,13.47368,1579.9296647335193
1697,2023-08-25,13.29186,1558.6093712693842
1698,2023-08-26,14.87081,1743.757745294223
1699,2023-08-27,16.68899,1956.9583347267455
1700,2023-08-28,14.31578,1678.674682477157
1701,2023-08-29,14.43062,1692.140871573083
1702,2023-08-30,15.07177,1767.3224036076792
1703,2023-08-31,14.89952,1747.1242925682045
1704,2023-09-01,14.36363,1684.2855946004595
1705,2023-09-02,15.17703,1779.66523767453
1706,2023-09-03,18.18181,2132.0070669296397
1707,2023-09-04,14.65071,1717.9487221314457
1708,2023-09-05,14.26794,1673.0649429582688
1709,2023-09-06,13.11961,1538.4112602299094
1710,2023-09-07,13.77033,1614.714974689166
1711,2023-09-08,13.61722,1596.7612284990123
1712,2023-09-09,16.34449,1916.562112647796
1713,2023-09-10,18.66985,2189.234852774082
1714,2023-09-11,15.57894,1826.7933816970278
1715,2023-09-12,15.15789,1777.4208728252092
1716,2023-09-13,14.38277,1686.5299594497806
1717,2023-09-14,13.75119,1612.4706098398449
1718,2023-09-15,14.21052,1666.3318484103058
1719,2023-09-16,16.26794,1907.5858258549265
1720,2023-09-17,17.35885,2035.506414035323
1721,2023-09-18,15.37799,1803.2298959879863
1722,2023-09-19,13.83732,1622.5702516617896
1723,2023-09-20,14.20095,1665.2096659856454
1724,2023-09-21,14.57416,1708.9724353385761
1725,2023-09-22,14.10526,1653.9890143434548
1726,2023-09-23,14.75598,1730.2927288027113
1727,2023-09-24,17.96172,2106.199216371277
1728,2023-09-25,14.29665,1676.4314902322503
1729,2023-09-26,12.79425,1500.2594030002813
1730,2023-09-27,11.58851,1358.8737983283731
1731,2023-09-28,11.49282,1347.6531466861825
1732,2023-09-29,11.78947,1382.4384566418294
1733,2023-09-30,16.31578,1913.1955653738146
1734,2023-10-01,17.9043,2099.4661218233136
1735,2023-10-02,18.41148,2158.9382725170776
1736,2023-10-03,17.52153,2054.582342650137
1737,2023-10-04,15.05263,1765.0780387583582
1738,2023-10-05,13.99043,1640.5239978519432
1739,2023-10-06,13.99043,1640.5239978519432
1740,2023-10-07,14.57416,1708.9724353385761
1741,2023-10-08,17.95215,2105.077033946616
1742,2023-10-09,18.39234,2156.6939076677563
1743,2023-10-10,15.17703,1779.66523767453
1744,2023-10-11,14.86124,1742.6355628695624
1745,2023-10-12,14.19138,1664.087483560985
1746,2023-10-13,13.81818,1620.3258868124685
1747,2023-10-14,16.53588,1939.0045885365917
1748,2023-10-15,17.45454,2046.7270656775138
1749,2023-10-16,15.04306,1763.9558563336975
1750,2023-10-17,15.02392,1761.7114914843767
1751,2023-10-18,14.58373,1710.0946177632366
1752,2023-10-19,14.8421,1740.3911980202415
1753,2023-10-20,14.99521,1758.344944210395
1754,2023-10-21,16.69856,1958.080517151406
1755,2023-10-22,18.35406,2152.205177969114
1756,2023-10-23,16.7177,1960.324882000727
1757,2023-10-24,15.5598,1824.549016847707
1758,2023-10-25,15.25358,1788.6415244673997
1759,2023-10-26,13.60765,1595.6390460743519
1760,2023-10-27,12.94736,1518.2131491904347
1761,2023-10-28,15.80861,1853.7245872844658
1762,2023-10-29,17.68421,2073.658271264951
1763,2023-10-30,14.83253,1739.2690155955809
1764,2023-10-31,13.79904,1618.0815219631475
1765,2023-11-01,14.86124,1742.6355628695624
1766,2023-11-02,14.03827,1646.1337373708313
1767,2023-11-03,13.29186,1558.6093712693842
1768,2023-11-04,16.19138,1898.6083664576424
1769,2023-11-05,18.11483,2124.1529625614307
1770,2023-11-06,16.14354,1892.9986269387546
1771,2023-11-07,16.72727,1961.4470644253875
1772,2023-11-08,17.34928,2034.3842316106625
1773,2023-11-09,16.52631,1937.8824061119312
1774,2023-11-10,17.12918,2008.5752084478854
1775,2023-11-11,19.93301,2337.3535519939533
1776,2023-11-12,26.58373,3117.219915143183
1777,2023-11-13,21.7799,2553.9206887004575
1778,2023-11-14,19.21531,2253.1957331664876
1779,2023-11-15,18.30622,2146.595438450226
1780,2023-11-16,19.23444,2255.438925411394
1781,2023-11-17,18.63157,2184.74612307544
1782,2023-11-18,22.25837,2610.026292120239
1783,2023-11-19,24.76555,2904.0193257106603
1784,2023-11-20,20.60287,2415.9016313025304
1785,2023-11-21,20.48803,2402.4354422066044
1786,2023-11-22,18.622,2183.6239406507793
1787,2023-11-23,17.70334,2075.901463509858
1788,2023-11-24,22.18181,2601.048832722955
1789,2023-11-25,22.01913,2581.972904108141
1790,2023-11-26,23.47368,2752.5340792168076
1791,2023-11-27,19.63636,2302.5682420383064
1792,2023-11-28,18.78468,2202.699869265594
1793,2023-11-29,19.42583,2277.8814013001897
1794,2023-11-30,18.36363,2153.327360393775
1795,2023-12-01,17.48325,2050.0936129514953
1796,2023-12-02,20.20095,2368.7723146756184
1797,2023-12-03,22.64114,2654.910071293416
1798,2023-12-04,19.49282,2285.736678272813
1799,2023-12-05,15.92344,1867.1896037759773
1800,2023-12-06,18.13397,2126.3973274107516
1801,2023-12-07,16.60287,1946.8598655092153
1802,2023-12-08,15.63636,1833.526476244991
1803,2023-12-09,18.26794,2142.1067087515844
1804,2023-12-10,19.85645,2328.376092596669
1805,2023-12-11,16.82296,1972.6677160675779
1806,2023-12-12,15.37799,1803.2298959879863
1807,2023-12-13,15.02392,1761.7114914843767
1808,2023-12-14,15.54066,1822.3046519983861
1809,2023-12-15,14.78468,1733.6581034722783
1810,2023-12-16,17.81818,2089.367652605784
1811,2023-12-17,20.79425,2438.342934586912
1812,2023-12-18,19.08133,2237.4851792212407
1813,2023-12-19,17.44497,2045.6048832528531
1814,2023-12-20,17.85645,2093.855209700011
1815,2023-12-21,17.87559,2096.0995745493324
1816,2023-12-22,17.1866,2015.3083029958482
1817,2023-12-23,19.76076,2317.1554409544788
1818,2023-12-24,19.311,2264.4163848086782
1819,2023-12-25,19.40669,2275.637036450869
1820,2023-12-26,16.79425,1969.3011687935966
1821,2023-12-27,15.04306,1763.9558563336975
1822,2023-12-28,15.62679,1832.4042938203304
1823,2023-12-29,14.70813,1724.681816679409
1824,2023-12-30,17.25358,2023.1624073640573
