,date,폴 스미스,폴 스미스_absolute
1258,2022-06-12,0.47322,754.3820864801121
1259,2022-06-13,0.39901,636.0804622087603
1260,2022-06-14,0.39971,637.1963648767289
1261,2022-06-15,0.38501,613.7624088493893
1262,2022-06-16,0.38431,612.6465061814207
1263,2022-06-17,0.40112,639.4441116793512
1264,2022-06-18,0.38151,608.1828955095465
1265,2022-06-19,0.43402,691.8915370738732
1266,2022-06-20,0.38151,608.1828955095465
1267,2022-06-21,0.36471,581.4012314783012
1268,2022-06-22,0.35351,563.5467887908044
1269,2022-06-23,0.30591,487.6654073689428
1270,2022-06-24,0.34301,546.808248771276
1271,2022-06-25,0.39341,627.1532408650119
1272,2022-06-26,0.38361,611.5306035134522
1273,2022-06-27,0.40112,639.4441116793512
1274,2022-06-28,0.37941,604.8351875056409
1275,2022-06-29,0.33041,526.7220007478421
1276,2022-06-30,0.40672,648.3713330230997
1277,2022-07-01,0.35561,566.89449679471
1278,2022-07-02,0.36891,588.0966474861126
1279,2022-07-03,0.38641,615.9942141853263
1280,2022-07-04,0.34301,546.808248771276
1281,2022-07-05,0.34511,550.1559567751817
1282,2022-07-06,0.35141,560.1990807868987
1283,2022-07-07,0.34161,544.576443435339
1284,2022-07-08,0.36961,589.2125501540811
1285,2022-07-09,0.37661,600.3715768337667
1286,2022-07-10,0.44662,711.9777850973072
1287,2022-07-11,0.40462,645.0236250191939
1288,2022-07-12,0.38641,615.9942141853263
1289,2022-07-13,0.36961,589.2125501540811
1290,2022-07-14,0.46132,735.4117411246467
1291,2022-07-15,0.38221,609.298798177515
1292,2022-07-16,0.37031,590.3284528220496
1293,2022-07-17,0.39621,631.6168515368861
1294,2022-07-18,0.33671,536.7651247595592
1295,2022-07-19,0.37311,594.7920634939238
1296,2022-07-20,0.33881,540.1128327634648
1297,2022-07-21,0.34441,549.0400541072132
1298,2022-07-22,0.38781,618.2260195212634
1299,2022-07-23,0.35071,559.0831781189302
1300,2022-07-24,0.37521,598.1397714978295
1301,2022-07-25,0.40182,640.5600143473198
1302,2022-07-26,0.40462,645.0236250191939
1303,2022-07-27,0.39691,632.7327542048546
1304,2022-07-28,0.36751,585.8648421501754
1305,2022-07-29,0.34021,542.3446380994019
1306,2022-07-30,0.38851,619.341922189232
1307,2022-07-31,0.38431,612.6465061814207
1308,2022-08-01,0.35561,566.89449679471
1309,2022-08-02,0.34931,556.851372782993
1310,2022-08-03,0.32271,514.4470714001881
1311,2022-08-04,0.31851,507.7516553923768
1312,2022-08-05,0.37311,594.7920634939238
1313,2022-08-06,0.36681,584.7489394822069
1314,2022-08-07,0.37241,593.6761608259553
1315,2022-08-08,0.35071,559.0831781189302
1316,2022-08-09,0.33111,527.8379034158107
1317,2022-08-10,0.35211,561.3149834548673
1318,2022-08-11,0.31921,508.8675580603453
1319,2022-08-12,0.29681,473.15867268535163
1320,2022-08-13,0.35771,570.2422047986156
1321,2022-08-14,0.37521,598.1397714978295
1322,2022-08-15,0.38571,614.8783115173578
1323,2022-08-16,0.37801,602.6033821697038
1324,2022-08-17,0.35561,566.89449679471
1325,2022-08-18,0.33111,527.8379034158107
1326,2022-08-19,0.34301,546.808248771276
1327,2022-08-20,0.35211,561.3149834548673
1328,2022-08-21,0.38921,620.4578248572005
1329,2022-08-22,0.32341,515.5629740681566
1330,2022-08-23,0.33321,531.1856114197163
1331,2022-08-24,0.36191,576.937620806427
1332,2022-08-25,0.37451,597.0238688298609
1333,2022-08-26,0.35281,562.4308861228359
1334,2022-08-27,0.37381,595.9079661618923
1335,2022-08-28,0.42772,681.8484130621562
1336,2022-08-29,0.38571,614.8783115173578
1337,2022-08-30,0.36891,588.0966474861126
1338,2022-08-31,0.35141,560.1990807868987
1339,2022-09-01,0.38081,607.0669928415779
1340,2022-09-02,0.33601,535.6492220915906
1341,2022-09-03,0.35351,563.5467887908044
1342,2022-09-04,0.42632,679.6166077262191
1343,2022-09-05,0.37591,599.255674165798
1344,2022-09-06,0.36751,585.8648421501754
1345,2022-09-07,0.33251,530.0697087517477
1346,2022-09-08,0.28841,459.76784066972897
1347,2022-09-09,0.38921,620.4578248572005
1348,2022-09-10,0.31921,508.8675580603453
1349,2022-09-11,0.49842,794.55458252698
1350,2022-09-12,0.59082,941.853734698829
1351,2022-09-13,0.43332,690.7756344059046
1352,2022-09-14,0.40112,639.4441116793512
1353,2022-09-15,0.35701,569.1263021306471
1354,2022-09-16,0.33671,536.7651247595592
1355,2022-09-17,0.34441,549.0400541072132
1356,2022-09-18,0.40532,646.1395276871625
1357,2022-09-19,0.37381,595.9079661618923
1358,2022-09-20,0.34231,545.6923461033075
1359,2022-09-21,0.43122,687.427926401999
1360,2022-09-22,0.32551,518.9106820720623
1361,2022-09-23,0.33251,530.0697087517477
1362,2022-09-24,0.33321,531.1856114197163
1363,2022-09-25,0.41652,663.9939703746594
1364,2022-09-26,1.36646,2178.3376566747265
1365,2022-09-27,0.71963,1147.195767071728
1366,2022-09-28,0.40322,642.7918196832569
1367,2022-09-29,0.33881,540.1128327634648
1368,2022-09-30,0.37241,593.6761608259553
1369,2022-10-01,0.43822,698.5869530816846
1370,2022-10-02,0.47462,756.6138918160492
1371,2022-10-03,0.47812,762.193405155892
1372,2022-10-04,0.42002,669.5734837145021
1373,2022-10-05,0.40532,646.1395276871625
1374,2022-10-06,0.41232,657.2985543668481
1375,2022-10-07,0.39061,622.6896301931376
1376,2022-10-08,0.39621,631.6168515368861
1377,2022-10-09,0.43682,696.3551477457473
1378,2022-10-10,0.49702,792.322777191043
1379,2022-10-11,0.41652,663.9939703746594
1380,2022-10-12,0.38361,611.5306035134522
1381,2022-10-13,0.35141,560.1990807868987
1382,2022-10-14,0.37101,591.4443554900182
1383,2022-10-15,0.46412,739.8753517965209
1384,2022-10-16,0.42212,672.9211917184078
1385,2022-10-17,0.38431,612.6465061814207
1386,2022-10-18,0.37451,597.0238688298609
1387,2022-10-19,0.37521,598.1397714978295
1388,2022-10-20,0.37731,601.4874795017352
1389,2022-10-21,0.77913,1242.047493849055
1390,2022-10-22,0.39691,632.7327542048546
1391,2022-10-23,0.40812,650.6031383590367
1392,2022-10-24,0.39061,622.6896301931376
1393,2022-10-25,0.41932,668.4575810465336
1394,2022-10-26,0.36821,586.980744818144
1395,2022-10-27,0.37171,592.5602581579867
1396,2022-10-28,0.38151,608.1828955095465
1397,2022-10-29,0.36611,583.6330368142383
1398,2022-10-30,0.32481,517.7947794040937
1399,2022-10-31,0.32131,512.215266064251
1400,2022-11-01,0.35561,566.89449679471
1401,2022-11-02,0.35491,565.7785941267415
1402,2022-11-03,0.34301,546.808248771276
1403,2022-11-04,0.36191,576.937620806427
1404,2022-11-05,0.45852,730.9481304527725
1405,2022-11-06,0.43472,693.0074397418417
1406,2022-11-07,0.36401,580.2853288103327
1407,2022-11-08,0.34791,554.6195674470559
1408,2022-11-09,0.38781,618.2260195212634
1409,2022-11-10,0.47952,764.4252104918291
1410,2022-11-11,0.42072,670.6893863824706
1411,2022-11-12,0.41932,668.4575810465336
1412,2022-11-13,0.46622,743.2230598004267
1413,2022-11-14,0.44172,704.1664664215273
1414,2022-11-15,0.46132,735.4117411246467
1415,2022-11-16,0.52292,833.6111759058795
1416,2022-11-17,0.45712,728.7163251168355
1417,2022-11-18,0.47042,749.918475808238
1418,2022-11-19,0.41722,665.1098730426279
1419,2022-11-20,0.44802,714.2095904332442
1420,2022-11-21,0.40462,645.0236250191939
1421,2022-11-22,0.38991,621.573727525169
1422,2022-11-23,0.39621,631.6168515368861
1423,2022-11-24,0.33531,534.533319423622
1424,2022-11-25,0.45432,724.2527144449613
1425,2022-11-26,0.47182,752.1502811441751
1426,2022-11-27,0.47322,754.3820864801121
1427,2022-11-28,0.45432,724.2527144449613
1428,2022-11-29,0.44032,701.9346610855902
1429,2022-11-30,0.47882,763.3093078238606
1430,2022-12-01,0.40882,651.7190410270053
1431,2022-12-02,0.45502,725.3686171129298
1432,2022-12-03,0.38081,607.0669928415779
1433,2022-12-04,0.51032,813.5249278824455
1434,2022-12-05,0.47742,761.0775024879235
1435,2022-12-06,0.42282,674.0370943863763
1436,2022-12-07,0.38781,618.2260195212634
1437,2022-12-08,0.37031,590.3284528220496
1438,2022-12-09,0.37521,598.1397714978295
1439,2022-12-10,0.42282,674.0370943863763
1440,2022-12-11,0.45992,733.1799357887096
1441,2022-12-12,0.44662,711.9777850973072
1442,2022-12-13,0.46832,746.5707678043323
1443,2022-12-14,0.41162,656.1826516988795
1444,2022-12-15,0.41162,656.1826516988795
1445,2022-12-16,0.46272,737.6435464605839
1446,2022-12-17,0.45502,725.3686171129298
1447,2022-12-18,0.57052,909.492557327741
1448,2022-12-19,0.54322,865.9723532769675
1449,2022-12-20,0.47392,755.4979891480807
1450,2022-12-21,0.42562,678.5007050582506
1451,2022-12-22,0.43542,694.1233424098102
1452,2022-12-23,0.46622,743.2230598004267
1453,2022-12-24,0.45222,720.9050064410555
1454,2022-12-25,0.47742,761.0775024879235
1455,2022-12-26,0.37871,603.7192848376723
1456,2022-12-27,0.41022,653.9508463629423
1457,2022-12-28,0.40042,638.3282090113827
1458,2022-12-29,0.35911,572.4740101345528
1459,2022-12-30,0.44102,703.0505637535588
1460,2022-12-31,0.42352,675.152997054345
1461,2023-01-01,0.41022,653.9508463629423
1462,2023-01-02,0.44102,703.0505637535588
1463,2023-01-03,0.52852,842.5383972496278
1464,2023-01-04,0.48932,780.0478478433888
1465,2023-01-05,0.44942,716.4413957691813
1466,2023-01-06,0.43472,693.0074397418417
1467,2023-01-07,0.49492,788.9750691871374
1468,2023-01-08,0.53062,845.8861052535334
1469,2023-01-09,0.44242,705.2823690894958
1470,2023-01-10,0.35771,570.2422047986156
1471,2023-01-11,0.36471,581.4012314783012
1472,2023-01-12,0.40112,639.4441116793512
1473,2023-01-13,0.38641,615.9942141853263
1474,2023-01-14,0.44802,714.2095904332442
1475,2023-01-15,0.43402,691.8915370738732
1476,2023-01-16,0.42912,684.0802183980933
1477,2023-01-17,0.46272,737.6435464605839
1478,2023-01-18,0.41232,657.2985543668481
1479,2023-01-19,0.44102,703.0505637535588
1480,2023-01-20,0.40252,641.6759170152883
1481,2023-01-21,0.37871,603.7192848376723
1482,2023-01-22,0.43822,698.5869530816846
1483,2023-01-23,0.47532,757.7297944840178
1484,2023-01-24,0.45852,730.9481304527725
1485,2023-01-25,0.47042,749.918475808238
1486,2023-01-26,0.50052,797.9022905308857
1487,2023-01-27,0.41582,662.8780677066909
1488,2023-01-28,0.46552,742.107157132458
1489,2023-01-29,0.45782,729.832227784804
1490,2023-01-30,0.39271,626.0373381970434
1491,2023-01-31,0.33951,541.2287354314333
1492,2023-02-01,0.35421,564.662691458773
1493,2023-02-02,0.36331,579.1694261423642
1494,2023-02-03,0.50962,812.4090252144769
1495,2023-02-04,0.40672,648.3713330230997
1496,2023-02-05,0.40672,648.3713330230997
1497,2023-02-06,0.47672,759.9615998199549
1498,2023-02-07,0.37941,604.8351875056409
1499,2023-02-08,0.40952,652.8349436949738
1500,2023-02-09,0.42142,671.8052890504392
1501,2023-02-10,0.38081,607.0669928415779
1502,2023-02-11,0.41862,667.341678378565
1503,2023-02-12,0.46272,737.6435464605839
1504,2023-02-13,0.42982,685.1961210660619
1505,2023-02-14,0.39061,622.6896301931376
1506,2023-02-15,0.35351,563.5467887908044
1507,2023-02-16,0.33041,526.7220007478421
1508,2023-02-17,0.36471,581.4012314783012
1509,2023-02-18,0.37101,591.4443554900182
1510,2023-02-19,0.46202,736.5276437926153
1511,2023-02-20,0.43402,691.8915370738732
1512,2023-02-21,0.37871,603.7192848376723
1513,2023-02-22,0.40182,640.5600143473198
1514,2023-02-23,0.36261,578.0535234743955
1515,2023-02-24,0.35351,563.5467887908044
1516,2023-02-25,0.46902,747.6866704723009
1517,2023-02-26,0.38501,613.7624088493893
1518,2023-02-27,0.42562,678.5007050582506
1519,2023-02-28,0.49142,783.3955558472945
1520,2023-03-01,0.58102,926.2310973472693
1521,2023-03-02,0.45642,727.6004224488669
1522,2023-03-03,0.46342,738.7594491285524
1523,2023-03-04,0.49352,786.7432638512003
1524,2023-03-05,0.60483,964.1877295248853
1525,2023-03-06,0.48162,767.7729184957348
1526,2023-03-07,0.42912,684.0802183980933
1527,2023-03-08,0.45012,717.5572984371499
1528,2023-03-09,0.38991,621.573727525169
1529,2023-03-10,0.38151,608.1828955095465
1530,2023-03-11,0.41442,660.6462623707538
1531,2023-03-12,0.47322,754.3820864801121
1532,2023-03-13,0.38081,607.0669928415779
1533,2023-03-14,0.36121,575.8217181384584
1534,2023-03-15,0.41372,659.5303597027852
1535,2023-03-16,0.45992,733.1799357887096
1536,2023-03-17,0.37451,597.0238688298609
1537,2023-03-18,0.44172,704.1664664215273
1538,2023-03-19,0.52502,836.9588839097851
1539,2023-03-20,0.37381,595.9079661618923
1540,2023-03-21,0.38501,613.7624088493893
1541,2023-03-22,0.46832,746.5707678043323
1542,2023-03-23,0.37381,595.9079661618923
1543,2023-03-24,0.40042,638.3282090113827
1544,2023-03-25,0.43472,693.0074397418417
1545,2023-03-26,0.49212,784.511458515263
1546,2023-03-27,0.36051,574.7058154704899
1547,2023-03-28,0.37731,601.4874795017352
1548,2023-03-29,0.35141,560.1990807868987
1549,2023-03-30,0.33671,536.7651247595592
1550,2023-03-31,0.34791,554.6195674470559
1551,2023-04-01,0.38641,615.9942141853263
1552,2023-04-02,0.44312,706.3982717574644
1553,2023-04-03,0.37661,600.3715768337667
1554,2023-04-04,0.37871,603.7192848376723
1555,2023-04-05,0.40322,642.7918196832569
1556,2023-04-06,0.39341,627.1532408650119
1557,2023-04-07,0.38711,617.1101168532949
1558,2023-04-08,0.37871,603.7192848376723
1559,2023-04-09,0.40882,651.7190410270053
1560,2023-04-10,0.38921,620.4578248572005
1561,2023-04-11,0.38641,615.9942141853263
1562,2023-04-12,0.32411,516.6788767361252
1563,2023-04-13,0.34651,552.3877621111188
1564,2023-04-14,0.36051,574.7058154704899
1565,2023-04-15,0.39201,624.9214355290748
1566,2023-04-16,0.43542,694.1233424098102
1567,2023-04-17,0.38571,614.8783115173578
1568,2023-04-18,0.35701,569.1263021306471
1569,2023-04-19,0.33811,538.9969300954963
1570,2023-04-20,0.36821,586.980744818144
1571,2023-04-21,0.36471,581.4012314783012
1572,2023-04-22,0.37451,597.0238688298609
1573,2023-04-23,0.40532,646.1395276871625
1574,2023-04-24,0.35141,560.1990807868987
1575,2023-04-25,0.43402,691.8915370738732
1576,2023-04-26,0.37031,590.3284528220496
1577,2023-04-27,0.33951,541.2287354314333
1578,2023-04-28,0.29331,467.57915934550886
1579,2023-04-29,0.32551,518.9106820720623
1580,2023-04-30,0.35491,565.7785941267415
1581,2023-05-01,0.39061,622.6896301931376
1582,2023-05-02,0.41862,667.341678378565
1583,2023-05-03,0.47322,754.3820864801121
1584,2023-05-04,0.39691,632.7327542048546
1585,2023-05-05,0.40532,646.1395276871625
1586,2023-05-06,0.44172,704.1664664215273
1587,2023-05-07,0.42912,684.0802183980933
1588,2023-05-08,0.38781,618.2260195212634
1589,2023-05-09,0.39761,633.8486568728232
1590,2023-05-10,0.35701,569.1263021306471
1591,2023-05-11,0.30591,487.6654073689428
1592,2023-05-12,0.33811,538.9969300954963
1593,2023-05-13,0.35631,568.0103994626786
1594,2023-05-14,0.38781,618.2260195212634
1595,2023-05-15,0.40742,649.4872356910682
1596,2023-05-16,0.33041,526.7220007478421
1597,2023-05-17,0.39201,624.9214355290748
1598,2023-05-18,0.33881,540.1128327634648
1599,2023-05-19,0.35141,560.1990807868987
1600,2023-05-20,0.37311,594.7920634939238
1601,2023-05-21,0.39551,630.5009488689175
1602,2023-05-22,0.41302,658.4144570348166
1603,2023-05-23,0.44522,709.74597976137
1604,2023-05-24,0.33251,530.0697087517477
1605,2023-05-25,0.34441,549.0400541072132
1606,2023-05-26,0.32901,524.4901954119051
1607,2023-05-27,0.32971,525.6060980798736
1608,2023-05-28,0.37031,590.3284528220496
1609,2023-05-29,0.37801,602.6033821697038
1610,2023-05-30,0.34091,543.4605407673704
1611,2023-05-31,0.34861,555.7354701150244
1612,2023-06-01,0.30521,486.5495047009742
1613,2023-06-02,0.32691,521.1424874079993
1614,2023-06-03,0.36471,581.4012314783012
1615,2023-06-04,0.36891,588.0966474861126
1616,2023-06-05,0.35281,562.4308861228359
1617,2023-06-06,0.36121,575.8217181384584
1618,2023-06-07,0.32481,517.7947794040937
1619,2023-06-08,0.32201,513.3311687322196
1620,2023-06-09,0.33181,528.9538060837792
1621,2023-06-10,0.37381,595.9079661618923
1622,2023-06-11,0.42072,670.6893863824706
1623,2023-06-12,0.32481,517.7947794040937
1624,2023-06-13,0.34441,549.0400541072132
1625,2023-06-14,0.35771,570.2422047986156
1626,2023-06-15,0.31991,509.9834607283139
1627,2023-06-16,0.28701,457.53603533379186
1628,2023-06-17,0.35561,566.89449679471
1629,2023-06-18,0.37661,600.3715768337667
1630,2023-06-19,0.34511,550.1559567751817
1631,2023-06-20,0.35841,571.3581074665842
1632,2023-06-21,0.33181,528.9538060837792
1633,2023-06-22,0.34791,554.6195674470559
1634,2023-06-23,0.31921,508.8675580603453
1635,2023-06-24,0.33181,528.9538060837792
1636,2023-06-25,0.41022,653.9508463629423
1637,2023-06-26,0.31991,509.9834607283139
1638,2023-06-27,0.29961,477.6222833572258
1639,2023-06-28,0.32551,518.9106820720623
1640,2023-06-29,0.33461,533.4174167556534
1641,2023-06-30,0.28631,456.4201326658233
1642,2023-07-01,0.35141,560.1990807868987
1643,2023-07-02,0.38011,605.9510901736094
1644,2023-07-03,0.30381,484.3176993650372
1645,2023-07-04,0.31151,496.59262871269124
1646,2023-07-05,0.28911,460.88374333769747
1647,2023-07-06,0.28701,457.53603533379186
1648,2023-07-07,0.27301,435.21798197442075
1649,2023-07-08,0.32691,521.1424874079993
1650,2023-07-09,0.32341,515.5629740681566
1651,2023-07-10,0.30521,486.5495047009742
1652,2023-07-11,0.29541,470.9268673494145
1653,2023-07-12,0.29051,463.11554867363463
1654,2023-07-13,0.31081,495.4767260447226
1655,2023-07-14,0.30731,489.89721270487996
1656,2023-07-15,0.30871,492.12901804081696
1657,2023-07-16,0.34091,543.4605407673704
1658,2023-07-17,0.29191,465.34735400957175
1659,2023-07-18,0.30311,483.2017966970686
1660,2023-07-19,0.29331,467.57915934550886
1661,2023-07-20,0.28561,455.30422999785475
1662,2023-07-21,0.35701,569.1263021306471
1663,2023-07-22,0.31151,496.59262871269124
1664,2023-07-23,0.33391,532.3015140876848
1665,2023-07-24,0.32761,522.2583900759679
1666,2023-07-25,0.29541,470.9268673494145
1667,2023-07-26,0.27861,444.14520331816925
1668,2023-07-27,0.28841,459.76784066972897
1669,2023-07-28,0.29331,467.57915934550886
1670,2023-07-29,0.28491,454.1883273298862
1671,2023-07-30,0.29471,469.81096468144597
1672,2023-07-31,0.26391,420.7112472908296
1673,2023-08-01,0.28351,451.9565219939491
1674,2023-08-02,0.27161,432.98617663848376
1675,2023-08-03,0.27861,444.14520331816925
1676,2023-08-04,0.23311,371.6115299002133
1677,2023-08-05,0.29751,474.27457535332013
1678,2023-08-06,0.28281,450.8406193259806
1679,2023-08-07,0.26671,425.17485796270387
1680,2023-08-08,0.27231,434.10207930645225
1681,2023-08-09,0.25621,408.43631794317554
1682,2023-08-10,0.23801,379.42284857599316
1683,2023-08-11,0.23801,379.42284857599316
1684,2023-08-12,0.26321,419.5953446228611
1685,2023-08-13,0.29611,472.042770017383
1686,2023-08-14,0.28071,447.4929113220749
1687,2023-08-15,0.27721,441.91339798223214
1688,2023-08-16,0.32201,513.3311687322196
1689,2023-08-17,0.26391,420.7112472908296
1690,2023-08-18,0.39131,623.8055328611063
1691,2023-08-19,0.25271,402.85680460333276
1692,2023-08-20,0.31361,499.94033671659685
1693,2023-08-21,0.28421,453.0724246619177
1694,2023-08-22,0.24991,398.39319393145854
1695,2023-08-23,0.27091,431.87027397051514
1696,2023-08-24,0.26111,416.2476366189554
1697,2023-08-25,0.28561,455.30422999785475
1698,2023-08-26,0.24571,391.69777792364727
1699,2023-08-27,0.25761,410.66812327911265
1700,2023-08-28,0.22891,364.916113892402
1701,2023-08-29,0.27931,445.2611059861378
1702,2023-08-30,0.26461,421.8271499587982
1703,2023-08-31,0.29051,463.11554867363463
1704,2023-09-01,0.24921,397.27729126349
1705,2023-09-02,0.29751,474.27457535332013
1706,2023-09-03,0.29541,470.9268673494145
1707,2023-09-04,0.31781,506.6357527244082
1708,2023-09-05,0.31711,505.5198500564396
1709,2023-09-06,0.28001,446.3770086541063
1710,2023-09-07,0.33671,536.7651247595592
1711,2023-09-08,0.27791,443.0293006502007
1712,2023-09-09,0.31431,501.0562393845654
1713,2023-09-10,0.33671,536.7651247595592
1714,2023-09-11,0.28421,453.0724246619177
1715,2023-09-12,0.30171,480.96999136113146
1716,2023-09-13,0.26671,425.17485796270387
1717,2023-09-14,0.25201,401.74090193536426
1718,2023-09-15,0.29961,477.6222833572258
1719,2023-09-16,0.33741,537.8810274275277
1720,2023-09-17,0.32901,524.4901954119051
1721,2023-09-18,0.30171,480.96999136113146
1722,2023-09-19,0.30591,487.6654073689428
1723,2023-09-20,0.30451,485.4336020330057
1724,2023-09-21,0.26041,415.1317339509868
1725,2023-09-22,0.27021,430.7543713025466
1726,2023-09-23,0.29751,474.27457535332013
1727,2023-09-24,0.31851,507.7516553923768
1728,2023-09-25,0.26601,424.0589552947353
1729,2023-09-26,0.27231,434.10207930645225
1730,2023-09-27,0.23311,371.6115299002133
1731,2023-09-28,0.24921,397.27729126349
1732,2023-09-29,0.27161,432.98617663848376
1733,2023-09-30,0.28631,456.4201326658233
1734,2023-10-01,0.32691,521.1424874079993
1735,2023-10-02,0.39621,631.6168515368861
1736,2023-10-03,0.33251,530.0697087517477
1737,2023-10-04,0.32831,523.3742927439365
1738,2023-10-05,0.30661,488.78131003691135
1739,2023-10-06,0.31501,502.172142052534
1740,2023-10-07,0.50962,812.4090252144769
1741,2023-10-08,0.35071,559.0831781189302
1742,2023-10-09,0.32971,525.6060980798736
1743,2023-10-10,0.33461,533.4174167556534
1744,2023-10-11,0.33181,528.9538060837792
1745,2023-10-12,0.29891,476.5063806892573
1746,2023-10-13,0.27721,441.91339798223214
1747,2023-10-14,0.28701,457.53603533379186
1748,2023-10-15,0.31571,503.2880447205025
1749,2023-10-16,0.31711,505.5198500564396
1750,2023-10-17,0.32411,516.6788767361252
1751,2023-10-18,0.27931,445.2611059861378
1752,2023-10-19,0.30381,484.3176993650372
1753,2023-10-20,0.32831,523.3742927439365
1754,2023-10-21,0.27441,437.4497873103579
1755,2023-10-22,0.30521,486.5495047009742
1756,2023-10-23,0.27511,438.56568997832653
1757,2023-10-24,0.30941,493.24492070878557
1758,2023-10-25,0.26601,424.0589552947353
1759,2023-10-26,0.28561,455.30422999785475
1760,2023-10-27,0.28071,447.4929113220749
1761,2023-10-28,0.28561,455.30422999785475
1762,2023-10-29,0.32691,521.1424874079993
1763,2023-10-30,0.32971,525.6060980798736
1764,2023-10-31,0.26321,419.5953446228611
1765,2023-11-01,0.29191,465.34735400957175
1766,2023-11-02,0.27721,441.91339798223214
1767,2023-11-03,0.29191,465.34735400957175
1768,2023-11-04,0.33811,538.9969300954963
1769,2023-11-05,0.36541,582.5171341462698
1770,2023-11-06,0.30311,483.2017966970686
1771,2023-11-07,0.29471,469.81096468144597
1772,2023-11-08,0.29891,476.5063806892573
1773,2023-11-09,0.34651,552.3877621111188
1774,2023-11-10,0.30591,487.6654073689428
1775,2023-11-11,0.28001,446.3770086541063
1776,2023-11-12,0.30591,487.6654073689428
1777,2023-11-13,0.32411,516.6788767361252
1778,2023-11-14,0.29891,476.5063806892573
1779,2023-11-15,0.32481,517.7947794040937
1780,2023-11-16,0.30241,482.0858940291001
1781,2023-11-17,0.32551,518.9106820720623
1782,2023-11-18,0.29401,468.6950620134774
1783,2023-11-19,0.38711,617.1101168532949
1784,2023-11-20,0.34301,546.808248771276
1785,2023-11-21,0.30871,492.12901804081696
1786,2023-11-22,0.37031,590.3284528220496
1787,2023-11-23,0.34161,544.576443435339
1788,2023-11-24,0.35071,559.0831781189302
1789,2023-11-25,0.32271,514.4470714001881
1790,2023-11-26,0.37241,593.6761608259553
1791,2023-11-27,0.35561,566.89449679471
1792,2023-11-28,0.36261,578.0535234743955
1793,2023-11-29,0.32761,522.2583900759679
1794,2023-11-30,0.29821,475.3904780212887
1795,2023-12-01,0.29191,465.34735400957175
1796,2023-12-02,0.32831,523.3742927439365
1797,2023-12-03,0.72593,1157.238891083445
1798,2023-12-04,0.70073,1117.066395036577
1799,2023-12-05,0.49912,795.6704851949486
1800,2023-12-06,0.48652,775.5842371715147
1801,2023-12-07,0.43402,691.8915370738732
1802,2023-12-08,0.46342,738.7594491285524
1803,2023-12-09,0.56142,894.9858226441498
1804,2023-12-10,0.63983,1019.982862923313
1805,2023-12-11,0.49352,786.7432638512003
1806,2023-12-12,0.42002,669.5734837145021
1807,2023-12-13,0.41792,666.2257757105965
1808,2023-12-14,0.39341,627.1532408650119
1809,2023-12-15,0.35141,560.1990807868987
1810,2023-12-16,0.37451,597.0238688298609
1811,2023-12-17,0.45992,733.1799357887096
1812,2023-12-18,0.39551,630.5009488689175
1813,2023-12-19,0.37451,597.0238688298609
1814,2023-12-20,0.35211,561.3149834548673
1815,2023-12-21,0.34161,544.576443435339
1816,2023-12-22,0.33111,527.8379034158107
1817,2023-12-23,0.38151,608.1828955095465
1818,2023-12-24,0.42562,678.5007050582506
1819,2023-12-25,0.42072,670.6893863824706
1820,2023-12-26,0.34161,544.576443435339
1821,2023-12-27,0.35071,559.0831781189302
1822,2023-12-28,0.30661,488.78131003691135
1823,2023-12-29,0.34161,544.576443435339
1824,2023-12-30,0.34581,551.2718594431503
1825,2023-12-31,0.33741,537.8810274275277
1826,2024-01-01,0.32201,513.3311687322196
1827,2024-01-02,0.37591,599.255674165798
1828,2024-01-03,0.34091,543.4605407673704
1829,2024-01-04,0.31431,501.0562393845654
1830,2024-01-05,0.32271,514.4470714001881
1831,2024-01-06,0.34721,553.5036647790874
1832,2024-01-07,0.36121,575.8217181384584
1833,2024-01-08,0.31011,494.3608233767541
1834,2024-01-09,0.30381,484.3176993650372
1835,2024-01-10,0.28771,458.65193800176047
1836,2024-01-11,0.31081,495.4767260447226
1837,2024-01-12,0.32831,523.3742927439365
1838,2024-01-13,0.36051,574.7058154704899
1839,2024-01-14,0.38641,615.9942141853263
1840,2024-01-15,0.29611,472.042770017383
1841,2024-01-16,0.29401,468.6950620134774
1842,2024-01-17,0.30171,480.96999136113146
1843,2024-01-18,0.34441,549.0400541072132
1844,2024-01-19,0.31571,503.2880447205025
1845,2024-01-20,0.37311,594.7920634939238
1846,2024-01-21,0.35071,559.0831781189302
1847,2024-01-22,0.32481,517.7947794040937
1848,2024-01-23,0.28981,461.9996460056661
1849,2024-01-24,0.30031,478.7381860251944
1850,2024-01-25,0.25481,406.2045126072384
1851,2024-01-26,0.27861,444.14520331816925
1852,2024-01-27,0.32201,513.3311687322196
1853,2024-01-28,0.34161,544.576443435339
1854,2024-01-29,0.28841,459.76784066972897
1855,2024-01-30,0.25901,412.8999286150498
1856,2024-01-31,0.28141,448.6088139900434
1857,2024-02-01,0.28141,448.6088139900434
1858,2024-02-02,0.28421,453.0724246619177
1859,2024-02-03,0.32411,516.6788767361252
1860,2024-02-04,0.33741,537.8810274275277
1861,2024-02-05,0.29261,466.46325667754024
1862,2024-02-06,0.29261,466.46325667754024
1863,2024-02-07,0.27581,439.68159264629503
1864,2024-02-08,0.26251,418.47944195489254
1865,2024-02-09,0.29051,463.11554867363463
1866,2024-02-10,0.30311,483.2017966970686
1867,2024-02-11,0.35771,570.2422047986156
