,date,메종 키츠네,메종 키츠네_absolute
1248,2022-06-02,6.35363,8036.880544435369
1249,2022-06-03,5.63938,7133.406163827282
1250,2022-06-04,6.22242,7870.909423007875
1251,2022-06-05,6.70952,8487.055549426077
1252,2022-06-06,7.11544,9000.514871199175
1253,2022-06-07,5.99691,7585.65564971991
1254,2022-06-08,5.66808,7169.709579610904
1255,2022-06-09,5.29004,6691.516433170469
1256,2022-06-10,5.2925,6694.6281545233505
1257,2022-06-11,5.7796,7310.77428094155
1258,2022-06-12,6.48811,8206.987978392914
1259,2022-06-13,5.80666,7345.003215823251
1260,2022-06-14,5.87309,7429.032341624855
1261,2022-06-15,5.51801,6979.881927811317
1262,2022-06-16,5.57541,7052.488759378561
1263,2022-06-17,5.25806,6651.064055583004
1264,2022-06-18,5.92311,7492.304009133453
1265,2022-06-19,6.23964,7892.691472478049
1266,2022-06-20,5.62298,7112.6613548080695
1267,2022-06-21,5.2105,6590.904109427286
1268,2022-06-22,5.21296,6594.0158307801685
1269,2022-06-23,4.99483,6318.097221550849
1270,2022-06-24,4.86772,6157.312302378158
1271,2022-06-25,5.27692,6674.9205859550975
1272,2022-06-26,5.74024,7260.98673929544
1273,2022-06-27,5.67546,7179.04474366955
1274,2022-06-28,5.44093,6882.381325421016
1275,2022-06-29,5.48275,6935.28058842001
1276,2022-06-30,5.02517,6356.475118236392
1277,2022-07-01,5.10471,6457.087441979573
1278,2022-07-02,6.12894,7752.664011598365
1279,2022-07-03,6.00675,7598.102535131438
1280,2022-07-04,5.35728,6776.57015014924
1281,2022-07-05,5.17278,6543.191048683098
1282,2022-07-06,5.03911,6374.108205902722
1283,2022-07-07,5.3212,6730.931570306972
1284,2022-07-08,5.05715,6396.927495823857
1285,2022-07-09,5.37286,6796.2777187174925
1286,2022-07-10,6.27654,7939.367292771278
1287,2022-07-11,5.1654,6533.855884624452
1288,2022-07-12,4.8956,6192.578477710819
1289,2022-07-13,4.65041,5882.430933599799
1290,2022-07-14,4.48231,5669.796641152869
1291,2022-07-15,4.39538,5559.83650407725
1292,2022-07-16,4.7849,6052.551016831135
1293,2022-07-17,5.37779,6802.513810697048
1294,2022-07-18,4.96613,6281.793805767226
1295,2022-07-19,4.95875,6272.458641708581
1296,2022-07-20,5.03009,6362.698560942156
1297,2022-07-21,4.48887,5678.094564760554
1298,2022-07-22,4.27812,5411.51111958988
1299,2022-07-23,4.6906,5933.268364970661
1300,2022-07-24,5.2064,6585.717907172484
1301,2022-07-25,5.07929,6424.932987999794
1302,2022-07-26,4.84804,6132.418531555103
1303,2022-07-27,4.67994,5919.784239108174
1304,2022-07-28,4.39948,5565.022706332053
1305,2022-07-29,4.33552,5484.117951157123
1306,2022-07-30,4.51921,5716.472461446097
1307,2022-07-31,4.96285,6277.644843963384
1308,2022-08-01,4.82754,6106.487520281087
1309,2022-08-02,4.69142,5934.305605421622
1310,2022-08-03,4.74554,6002.763475185024
1311,2022-08-04,4.57087,5781.8186098566175
1312,2022-08-05,4.38882,5551.538580469564
1313,2022-08-06,4.59957,5818.122025640239
1314,2022-08-07,4.88248,6175.9826304954495
1315,2022-08-08,4.68732,5929.119403166818
1316,2022-08-09,4.37816,5538.054454607077
1317,2022-08-10,4.59711,5815.010304287357
1318,2022-08-11,4.70536,5951.938693087953
1319,2022-08-12,4.54053,5743.440713171074
1320,2022-08-13,5.14572,6508.962113801397
1321,2022-08-14,5.38107,6806.662772500891
1322,2022-08-15,6.28884,7954.925899535688
1323,2022-08-16,7.54596,9545.09140650109
1324,2022-08-17,6.11254,7731.919202579152
1325,2022-08-18,6.21586,7862.611499400191
1326,2022-08-19,5.96329,7543.128791230524
1327,2022-08-20,6.32083,7995.390926396944
1328,2022-08-21,6.84565,8659.250113559334
1329,2022-08-22,6.30606,7976.707949005861
1330,2022-08-23,6.36511,8051.4019107488175
1331,2022-08-24,6.89321,8719.41005971505
1332,2022-08-25,6.41349,8112.599097355496
1333,2022-08-26,6.80711,8610.499812364184
1334,2022-08-27,7.72063,9766.036271829496
1335,2022-08-28,8.0675,10204.801631859638
1336,2022-08-29,7.60664,9621.847199872176
1337,2022-08-30,7.72719,9774.334195437183
1338,2022-08-31,7.12282,9009.85003525782
1339,2022-09-01,6.94897,8789.942410380374
1340,2022-09-02,6.57012,8310.72467276277
1341,2022-09-03,7.22532,9139.505091627898
1342,2022-09-04,8.04946,10181.982341938503
1343,2022-09-05,7.19908,9106.313397197158
1344,2022-09-06,6.98587,8836.618230673603
1345,2022-09-07,6.51763,8244.328634627496
1346,2022-09-08,6.36839,8055.550872552661
1347,2022-09-09,6.24456,7898.914915183813
1348,2022-09-10,6.70214,8477.720385367431
1349,2022-09-11,7.63616,9659.18785610676
1350,2022-09-12,8.11178,10260.81261621151
1351,2022-09-13,7.43607,9406.088536798574
1352,2022-09-14,6.48483,8202.83901658907
1353,2022-09-15,6.11418,7733.993683481073
1354,2022-09-16,5.90589,7470.5219596632805
1355,2022-09-17,6.68574,8456.975576348217
1356,2022-09-18,7.21876,9131.207168020213
1357,2022-09-19,6.78825,8586.643281992088
1358,2022-09-20,6.43399,8138.530108629511
1359,2022-09-21,6.32985,8006.800571357512
1360,2022-09-22,5.97477,7557.650157543973
1361,2022-09-23,5.85177,7402.064089899878
1362,2022-09-24,6.51927,8246.403115529416
1363,2022-09-25,7.62304,9642.59200889139
1364,2022-09-26,10.29882,13027.259391661439
1365,2022-09-27,8.56116,10829.24568188552
1366,2022-09-28,7.5722,9578.28310093183
1367,2022-09-29,7.49512,9480.782498541532
1368,2022-09-30,6.74314,8529.582407915463
1369,2022-10-01,8.20363,10376.996195992895
1370,2022-10-02,10.16925,12863.362751135868
1371,2022-10-03,9.68543,12251.36558652151
1372,2022-10-04,8.43078,10664.324450182781
1373,2022-10-05,7.97648,10089.667941803005
1374,2022-10-06,7.55908,9561.68725371646
1375,2022-10-07,6.31591,7989.16748369118
1376,2022-10-08,6.42415,8126.083223217984
1377,2022-10-09,7.65174,9678.895424675013
1378,2022-10-10,7.43361,9402.97681544569
1379,2022-10-11,6.51271,8238.105191921733
1380,2022-10-12,6.15026,7779.632263323341
1381,2022-10-13,5.67218,7174.895781865707
1382,2022-10-14,5.33268,6745.452936620421
1383,2022-10-15,5.79846,7334.630811313646
1384,2022-10-16,6.28392,7948.702456829924
1385,2022-10-17,5.66152,7161.41165600322
1386,2022-10-18,5.81404,7354.338379881897
1387,2022-10-19,5.45159,6895.8654512835055
1388,2022-10-20,5.20066,6578.4572240157595
1389,2022-10-21,4.83738,6118.934405692614
1390,2022-10-22,5.28676,6687.367471366626
1391,2022-10-23,5.90999,7475.708161918083
1392,2022-10-24,5.08749,6435.3053925094
1393,2022-10-25,5.12357,6480.943972351668
1394,2022-10-26,4.96613,6281.793805767226
1395,2022-10-27,4.63729,5865.835086384428
1396,2022-10-28,4.67748,5916.672517755292
1397,2022-10-29,4.69306,5936.380086323544
1398,2022-10-30,4.75456,6014.1731201455905
1399,2022-10-31,4.66681,5903.175742619011
1400,2022-11-01,4.65205,5884.505414501719
1401,2022-11-02,4.59547,5812.9358233854355
1402,2022-11-03,4.62089,5845.090277365216
1403,2022-11-04,4.56759,5777.669648052774
1404,2022-11-05,4.74226,5998.6145133811815
1405,2022-11-06,5.11373,6468.49708694014
1406,2022-11-07,5.06781,6410.411621686344
1407,2022-11-08,4.68568,5927.044922264898
1408,2022-11-09,5.36712,6789.017035560768
1409,2022-11-10,4.97925,6298.389652982597
1410,2022-11-11,4.52823,5727.882106406664
1411,2022-11-12,4.69716,5941.566288578347
1412,2022-11-13,5.31546,6723.670887150248
1413,2022-11-14,4.80622,6079.519268556111
1414,2022-11-15,4.70126,5946.752490833151
1415,2022-11-16,4.33716,5486.192432059044
1416,2022-11-17,4.12805,5221.683467790291
1417,2022-11-18,4.07803,5158.411800281692
1418,2022-11-19,5.19246,6568.084819506153
1419,2022-11-20,5.27282,6669.734383700295
1420,2022-11-21,4.51757,5714.397980544176
1421,2022-11-22,4.48477,5672.908362505751
1422,2022-11-23,4.18791,5297.402020710417
1423,2022-11-24,3.77134,4770.471222348624
1424,2022-11-25,3.96404,5014.222728324372
1425,2022-11-26,4.32486,5470.633825294635
1426,2022-11-27,4.7357,5990.316589773496
1427,2022-11-28,3.97881,5032.905705715456
1428,2022-11-29,4.02801,5095.140132773094
1429,2022-11-30,4.09607,5181.231090202827
1430,2022-12-01,4.23712,5359.649097041847
1431,2022-12-02,3.83694,4853.450458425474
1432,2022-12-03,3.61389,4571.308406490391
1433,2022-12-04,4.51183,5707.137297387451
1434,2022-12-05,4.41916,5589.916477155108
1435,2022-12-06,3.90582,4940.578656306167
1436,2022-12-07,4.02227,5087.879449616369
1437,2022-12-08,4.30108,5440.553852216776
1438,2022-12-09,4.2322,5353.425654336083
1439,2022-12-10,4.3347,5483.080710706163
1440,2022-12-11,4.65041,5882.430933599799
1441,2022-12-12,4.38636,5548.426859116682
1442,2022-12-13,4.18791,5297.402020710417
1443,2022-12-14,4.00423,5065.060159695236
1444,2022-12-15,3.9337,4975.844831638829
1445,2022-12-16,3.86236,4885.604912405253
1446,2022-12-17,4.2117,5327.4946430620685
1447,2022-12-18,4.71602,5965.422818950442
1448,2022-12-19,4.23056,5351.351173434162
1449,2022-12-20,4.33798,5487.229672510005
1450,2022-12-21,3.95174,4998.664121559963
1451,2022-12-22,3.98209,5037.054667519298
1452,2022-12-23,3.84596,4864.860103386041
1453,2022-12-24,4.05671,5131.4435485567155
1454,2022-12-25,4.30518,5445.74005447158
1455,2022-12-26,3.99193,5049.501552930826
1456,2022-12-27,4.04933,5122.108384498071
1457,2022-12-28,4.2978,5436.404890412934
1458,2022-12-29,3.78528,4788.1043100149545
1459,2022-12-30,3.48678,4410.5234873177
1460,2022-12-31,3.67211,4644.952478508595
1461,2023-01-01,3.51057,4440.61610966935
1462,2023-01-02,3.8845,4913.610404581191
1463,2023-01-03,3.71803,4703.037943762391
1464,2023-01-04,3.72705,4714.447588722957
1465,2023-01-05,3.49908,4426.0820940821095
1466,2023-01-06,3.4302,4338.953896201417
1467,2023-01-07,3.8312,4846.18977526875
1468,2023-01-08,4.35848,5513.160683784021
1469,2023-01-09,3.7656,4763.210539191899
1470,2023-01-10,3.64915,4615.909745881698
1471,2023-01-11,3.66227,4632.5055930970675
1472,2023-01-12,3.87466,4901.163519169663
1473,2023-01-13,3.91566,4953.025541717695
1474,2023-01-14,4.19119,5301.55098251426
1475,2023-01-15,4.62581,5851.31372007098
1476,2023-01-16,4.07229,5151.151117124968
1477,2023-01-17,3.76724,4765.285020093821
1478,2023-01-18,3.62373,4583.755291901918
1479,2023-01-19,3.52123,4454.100235531839
1480,2023-01-20,3.4466,4359.698705220629
1481,2023-01-21,3.64751,4613.835264979776
1482,2023-01-22,4.16085,5263.1730858287165
1483,2023-01-23,4.65287,5885.54265495268
1484,2023-01-24,4.81032,6084.7054708109135
1485,2023-01-25,4.26336,5392.840791472587
1486,2023-01-26,4.02965,5097.214613675015
1487,2023-01-27,3.73525,4724.819993232564
1488,2023-01-28,4.2404,5363.79805884569
1489,2023-01-29,4.70372,5949.864212186031
1490,2023-01-30,4.30436,5444.702814020619
1491,2023-01-31,4.00833,5070.246361950039
1492,2023-02-01,3.96732,5018.371690128215
1493,2023-02-02,4.00177,5061.948438342353
1494,2023-02-03,3.72459,4711.335867370076
1495,2023-02-04,4.23302,5354.462894787044
1496,2023-02-05,4.92349,6227.857302317274
1497,2023-02-06,4.60449,5824.345468346003
1498,2023-02-07,4.35356,5506.937241078257
1499,2023-02-08,4.38226,5543.240656861879
1500,2023-02-09,4.12887,5222.7207082412515
1501,2023-02-10,4.09115,5175.007647497063
1502,2023-02-11,4.65041,5882.430933599799
1503,2023-02-12,5.1777,6549.414491388861
1504,2023-02-13,4.58235,5796.339976170066
1505,2023-02-14,4.74882,6006.912436988867
1506,2023-02-15,4.32404,5469.5965848436745
1507,2023-02-16,4.36422,5520.421366940746
1508,2023-02-17,4.06081,5136.629750811519
1509,2023-02-18,4.47575,5661.498717545183
1510,2023-02-19,5.27446,6671.808864602217
1511,2023-02-20,4.75538,6015.210360596551
1512,2023-02-21,4.66353,5899.026780815168
1513,2023-02-22,4.6824,5922.895960461055
1514,2023-02-23,4.50035,5692.615931074003
1515,2023-02-24,4.57661,5789.079293013341
1516,2023-02-25,5.09733,6447.752277920928
1517,2023-02-26,5.3417,6756.862581580988
1518,2023-02-27,4.60285,5822.270987444082
1519,2023-02-28,4.36422,5520.421366940746
1520,2023-03-01,5.51391,6974.695725556513
1521,2023-03-02,4.12395,5216.497265535488
1522,2023-03-03,4.06819,5145.964914870166
1523,2023-03-04,5.39747,6827.407581520104
1524,2023-03-05,5.67136,7173.8585414147465
1525,2023-03-06,4.68732,5929.119403166818
1526,2023-03-07,5.03501,6368.922003647919
1527,2023-03-08,4.74636,6003.8007156359845
1528,2023-03-09,4.16413,5267.322047632559
1529,2023-03-10,4.16495,5268.3592880835195
1530,2023-03-11,4.89068,6186.3550350050555
1531,2023-03-12,5.40977,6842.966188284513
1532,2023-03-13,4.84968,6134.493012457025
1533,2023-03-14,5.20886,6588.8296285253655
1534,2023-03-15,4.59793,5816.047544738318
1535,2023-03-16,4.15183,5251.76344086815
1536,2023-03-17,4.32896,5475.820027549439
1537,2023-03-18,4.8874,6182.206073201214
1538,2023-03-19,5.36958,6792.128756913649
1539,2023-03-20,4.56841,5778.706888503735
1540,2023-03-21,4.62745,5853.3882009729
1541,2023-03-22,4.48067,5667.722160250947
1542,2023-03-23,4.37734,5537.017214156116
1543,2023-03-24,4.3593,5514.197924234982
1544,2023-03-25,4.89724,6194.652958612741
1545,2023-03-26,5.25642,6648.989574681083
1546,2023-03-27,4.47329,5658.386996192302
1547,2023-03-28,4.02473,5090.9911709692515
1548,2023-03-29,3.99685,5055.7249956365895
1549,2023-03-30,3.99193,5049.501552930826
1550,2023-03-31,3.93124,4972.733110285947
1551,2023-04-01,4.57743,5790.116533464302
1552,2023-04-02,5.7304,7248.539853883913
1553,2023-04-03,4.95465,6267.272439453777
1554,2023-04-04,4.98581,6306.687576590281
1555,2023-04-05,4.67338,5911.486315500488
1556,2023-04-06,4.30764,5448.851775824462
1557,2023-04-07,4.17807,5284.955135298889
1558,2023-04-08,4.51101,5706.100056936491
1559,2023-04-09,5.17688,6548.3772509379005
1560,2023-04-10,4.7562,6016.247601047512
1561,2023-04-11,4.32896,5475.820027549439
1562,2023-04-12,4.40522,5572.283389488777
1563,2023-04-13,4.48067,5667.722160250947
1564,2023-04-14,4.32158,5466.484863490792
1565,2023-04-15,4.62007,5844.053036914255
1566,2023-04-16,5.15392,6519.334518311004
1567,2023-04-17,4.63155,5858.574403227703
1568,2023-04-18,4.47493,5660.461477094223
1569,2023-04-19,4.65533,5888.654376305562
1570,2023-04-20,4.43392,5608.586805272399
1571,2023-04-21,4.40686,5574.357870390699
1572,2023-04-22,4.58809,5803.60065932679
1573,2023-04-23,5.00549,6331.5813474133365
1574,2023-04-24,4.52413,5722.695904151861
1575,2023-04-25,4.50609,5699.876614230728
1576,2023-04-26,4.17971,5287.029616200811
1577,2023-04-27,3.98619,5042.240869774102
1578,2023-04-28,4.01161,5074.395323753882
1579,2023-04-29,4.49133,5681.206286113435
1580,2023-04-30,4.65615,5889.691616756523
1581,2023-05-01,5.00221,6327.432385609494
1582,2023-05-02,4.29288,5430.181447707171
1583,2023-05-03,4.2732,5405.287676884115
1584,2023-05-04,4.03375,5102.400815929819
1585,2023-05-05,4.63483,5862.723365031547
1586,2023-05-06,4.78244,6049.4392954782525
1587,2023-05-07,4.96941,6285.9427675710685
1588,2023-05-08,4.67994,5919.784239108174
1589,2023-05-09,4.55611,5763.148281739326
1590,2023-05-10,4.55119,5756.9248390335615
1591,2023-05-11,4.59219,5808.786861581594
1592,2023-05-12,4.28386,5418.7718027466035
1593,2023-05-13,5.29578,6698.777116327193
1594,2023-05-14,8.22003,10397.741005012105
1595,2023-05-15,6.82515,8633.319102285317
1596,2023-05-16,5.29414,6696.702635425271
1597,2023-05-17,5.14982,6514.1483160562
1598,2023-05-18,4.55857,5766.260003092207
1599,2023-05-19,4.67912,5918.746998657213
1600,2023-05-20,4.96203,6276.607603512423
1601,2023-05-21,5.35564,6774.495669247319
1602,2023-05-22,4.83164,6111.67372253589
1603,2023-05-23,4.62991,5856.499922325782
1604,2023-05-24,4.42736,5600.288881664715
1605,2023-05-25,4.41998,5590.9537176060685
1606,2023-05-26,4.03867,5108.624258635582
1607,2023-05-27,4.21334,5329.569123963988
1608,2023-05-28,4.6906,5933.268364970661
1609,2023-05-29,4.47657,5662.535957996144
1610,2023-05-30,4.36258,5518.346886038825
1611,2023-05-31,4.13625,5232.055872299898
1612,2023-06-01,4.00669,5068.171881048117
1613,2023-06-02,4.01407,5077.507045106763
1614,2023-06-03,4.23056,5351.351173434162
1615,2023-06-04,4.55447,5761.073800837405
1616,2023-06-05,4.30846,5449.889016275422
1617,2023-06-06,4.60285,5822.270987444082
1618,2023-06-07,4.17151,5276.657211691204
1619,2023-06-08,3.8353,4851.375977523553
1620,2023-06-09,3.84022,4857.599420229317
1621,2023-06-10,4.24368,5367.9470206495325
1622,2023-06-11,4.47985,5666.684919799986
1623,2023-06-12,4.19529,5306.737184769063
1624,2023-06-13,3.89516,4927.094530443679
1625,2023-06-14,4.05507,5129.369067654795
1626,2023-06-15,3.56715,4512.185700785634
1627,2023-06-16,4.04687,5118.996663145189
1628,2023-06-17,4.50855,5702.988335583608
1629,2023-06-18,4.62827,5854.425441423861
1630,2023-06-19,4.38144,5542.203416410918
1631,2023-06-20,4.24368,5367.9470206495325
1632,2023-06-21,4.08705,5169.821445242259
1633,2023-06-22,4.21908,5336.829807120714
1634,2023-06-23,4.04687,5118.996663145189
1635,2023-06-24,4.17643,5282.880654396969
1636,2023-06-25,4.52823,5727.882106406664
1637,2023-06-26,4.12395,5216.497265535488
1638,2023-06-27,4.13789,5234.130353201818
1639,2023-06-28,3.80578,4814.03532128897
1640,2023-06-29,3.69671,4676.069692037414
1641,2023-06-30,3.53107,4466.547120943366
1642,2023-07-01,4.27976,5413.5856004918
1643,2023-07-02,4.37324,5531.831011901312
1644,2023-07-03,4.24368,5367.9470206495325
1645,2023-07-04,4.08951,5172.933166595141
1646,2023-07-05,4.01325,5076.469804655803
1647,2023-07-06,4.19037,5300.513742063299
1648,2023-07-07,3.93698,4979.993793442672
1649,2023-07-08,4.06983,5148.039395772085
1650,2023-07-09,4.30272,5442.628333118698
1651,2023-07-10,3.98619,5042.240869774102
1652,2023-07-11,3.83858,4855.524939327395
1653,2023-07-12,3.83366,4849.301496621632
1654,2023-07-13,3.82628,4839.966332562986
1655,2023-07-14,3.64177,4606.574581823052
1656,2023-07-15,4.15839,5260.061364475834
1657,2023-07-16,4.4126,5581.618553547423
1658,2023-07-17,3.92304,4962.36070577634
1659,2023-07-18,3.7492,4742.465730172687
1660,2023-07-19,3.93042,4971.695869834986
1661,2023-07-20,3.80086,4807.811878583207
1662,2023-07-21,3.78692,4790.178790916875
1663,2023-07-22,3.823,4835.817370759143
1664,2023-07-23,3.90008,4933.317973149443
1665,2023-07-24,3.8148,4825.444966249537
1666,2023-07-25,3.54829,4488.32917041354
1667,2023-07-26,3.60897,4565.084963784626
1668,2023-07-27,3.34246,4227.969167948629
1669,2023-07-28,3.41298,4317.171846731243
1670,2023-07-29,3.74264,4734.167806565002
1671,2023-07-30,3.7656,4763.210539191899
1672,2023-07-31,4.11001,5198.864177869157
1673,2023-08-01,4.11001,5198.864177869157
1674,2023-08-02,3.58109,4529.818788451965
1675,2023-08-03,3.4384,4349.326300711023
1676,2023-08-04,3.29982,4174.032664498675
1677,2023-08-05,3.65735,4626.282150391304
1678,2023-08-06,3.99111,5048.464312479866
1679,2023-08-07,3.40806,4310.948404025479
1680,2023-08-08,3.57371,4520.48362439332
1681,2023-08-09,3.62619,4586.8670132547995
1682,2023-08-10,3.74428,4736.242287466923
1683,2023-08-11,3.52123,4454.100235531839
1684,2023-08-12,3.71557,4699.926222409508
1685,2023-08-13,3.98291,5038.091907970259
1686,2023-08-14,3.50236,4430.231055885952
1687,2023-08-15,3.95092,4997.626881109002
1688,2023-08-16,3.38592,4282.942911849542
1689,2023-08-17,3.37854,4273.607747790897
1690,2023-08-18,3.4466,4359.698705220629
1691,2023-08-19,3.52287,4456.17471643376
1692,2023-08-20,3.76888,4767.359500995742
1693,2023-08-21,3.49334,4418.821410925385
1694,2023-08-22,3.41216,4316.134606280282
1695,2023-08-23,3.45726,4373.182831083118
1696,2023-08-24,3.35066,4238.341572458235
1697,2023-08-25,3.26537,4130.455916284537
1698,2023-08-26,3.41544,4320.283568084124
1699,2023-08-27,3.74182,4733.130566114041
1700,2023-08-28,3.82382,4836.854611210104
1701,2023-08-29,3.8148,4825.444966249537
1702,2023-08-30,3.68359,4659.473844822044
1703,2023-08-31,3.48596,4409.486246866739
1704,2023-09-01,3.65161,4619.021467234579
1705,2023-09-02,3.90254,4936.429694502325
1706,2023-09-03,4.41096,5579.544072645502
1707,2023-09-04,3.96814,5019.408930579176
1708,2023-09-05,3.61307,4570.27116603943
1709,2023-09-06,3.87302,4899.089038267742
1710,2023-09-07,3.72951,4717.559310075839
1711,2023-09-08,3.81152,4821.296004445695
1712,2023-09-09,4.34864,5500.713798372493
1713,2023-09-10,4.95711,6270.38416080666
1714,2023-09-11,4.14773,5246.577238613347
1715,2023-09-12,3.88122,4909.461442777349
1716,2023-09-13,3.76068,4756.987096486136
1717,2023-09-14,3.79594,4801.588435877443
1718,2023-09-15,3.86728,4891.828355111018
1719,2023-09-16,4.28468,5419.809043197564
1720,2023-09-17,4.71766,5967.497299852363
1721,2023-09-18,4.01981,5084.767728263487
1722,2023-09-19,3.8722,4898.051797816782
1723,2023-09-20,3.86646,4890.791114660057
1724,2023-09-21,4.265,5394.915272374508
1725,2023-09-22,4.11329,5203.013139673
1726,2023-09-23,4.49953,5691.578690623042
1727,2023-09-24,4.84066,6123.083367496457
1728,2023-09-25,4.2568,5384.542867864903
1729,2023-09-26,3.85908,4881.455950601411
1730,2023-09-27,3.61471,4572.345646941351
1731,2023-09-28,3.69261,4670.883489782611
1732,2023-09-29,4.04933,5122.108384498071
1733,2023-09-30,4.44131,5617.934618604837
1734,2023-10-01,4.84148,6124.120607947418
1735,2023-10-02,4.84968,6134.493012457025
1736,2023-10-03,4.97105,6288.01724847299
1737,2023-10-04,4.81688,6093.003394418599
1738,2023-10-05,4.67994,5919.784239108174
1739,2023-10-06,4.34946,5501.751038823453
1740,2023-10-07,4.3019,5441.591092667737
1741,2023-10-08,4.55365,5760.036560386444
1742,2023-10-09,4.83,6109.5992416339695
1743,2023-10-10,4.45443,5634.530465820208
1744,2023-10-11,4.59383,5810.861342483514
1745,2023-10-12,4.41588,5585.767515351265
1746,2023-10-13,4.06737,5144.927674419205
1747,2023-10-14,4.48723,5676.0200838586325
1748,2023-10-15,4.77752,6043.215852772489
1749,2023-10-16,4.22318,5342.016009375517
1750,2023-10-17,4.11493,5205.087620574921
1751,2023-10-18,3.97225,5024.607782107771
1752,2023-10-19,3.8394,4856.562179778356
1753,2023-10-20,3.76724,4765.285020093821
1754,2023-10-21,3.99193,5049.501552930826
1755,2023-10-22,4.39538,5559.83650407725
1756,2023-10-23,3.91484,4951.988301266734
1757,2023-10-24,3.65079,4617.984226783619
1758,2023-10-25,3.40314,4304.7249613197155
1759,2023-10-26,3.27604,4143.952691420817
1760,2023-10-27,3.34738,4234.192610654392
1761,2023-10-28,4.05179,5125.220105850952
1762,2023-10-29,4.41916,5589.916477155108
1763,2023-10-30,3.89434,4926.057289992719
1764,2023-10-31,3.57863,4526.707067099083
1765,2023-11-01,3.67457,4648.064199861477
1766,2023-11-02,3.78282,4784.992588662073
1767,2023-11-03,3.48022,4402.225563710015
1768,2023-11-04,3.82218,4834.780130308183
1769,2023-11-05,3.99275,5050.5387933817865
1770,2023-11-06,3.72131,4707.186905566233
1771,2023-11-07,3.64013,4604.500100921131
1772,2023-11-08,3.33836,4222.782965693826
1773,2023-11-09,3.3154,4193.740233066927
1774,2023-11-10,3.25799,4121.120752225891
1775,2023-11-11,3.4466,4359.698705220629
1776,2023-11-12,3.62291,4582.718051450957
1777,2023-11-13,5.26544,6660.399219641649
1778,2023-11-14,3.42036,4326.507010789889
1779,2023-11-15,3.28178,4151.213374577542
1780,2023-11-16,3.24733,4107.636626363403
1781,2023-11-17,3.23749,4095.1897409518756
1782,2023-11-18,3.33016,4212.410561184219
1783,2023-11-19,3.49744,4424.007613180188
1784,2023-11-20,3.36542,4257.011900575526
1785,2023-11-21,3.8476,4866.934584287963
1786,2023-11-22,3.69917,4679.181413390296
1787,2023-11-23,3.23421,4091.040779148033
1788,2023-11-24,3.0005,3795.4146013504605
1789,2023-11-25,3.22355,4077.5566532855446
1790,2023-11-26,3.45726,4373.182831083118
1791,2023-11-27,3.17927,4021.54566893367
1792,2023-11-28,2.89964,3667.834025882303
1793,2023-11-29,2.85454,3610.785801079468
1794,2023-11-30,2.72333,3444.814679651974
1795,2023-12-01,2.65937,3363.909924477045
1796,2023-12-02,2.93326,3710.360884371689
1797,2023-12-03,3.24733,4107.636626363403
1798,2023-12-04,3.00542,3801.6380440562243
1799,2023-12-05,2.69463,3408.5112638683527
1800,2023-12-06,2.78811,3526.756675277865
1801,2023-12-07,2.66019,3364.947164928006
1802,2023-12-08,2.68397,3395.0271380058643
1803,2023-12-09,2.93572,3713.4726057245703
1804,2023-12-10,3.4015,4302.650480417794
1805,2023-12-11,3.07759,3892.927853014552
1806,2023-12-12,2.86028,3618.046484236192
1807,2023-12-13,2.88734,3652.2754191178933
1808,2023-12-14,2.68315,3393.9898975549036
1809,2023-12-15,2.61263,3304.7872187722887
1810,2023-12-16,2.90538,3675.0947090390273
1811,2023-12-17,3.39658,4296.42703771203
1812,2023-12-18,3.13499,3965.5346845817967
1813,2023-12-19,2.99886,3793.3401204485394
1814,2023-12-20,2.90374,3673.0202281371057
1815,2023-12-21,2.70447,3420.95814927988
1816,2023-12-22,2.55358,3230.0932570293317
1817,2023-12-23,2.93162,3708.2864034697677
1818,2023-12-24,2.98082,3770.5208305274055
1819,2023-12-25,3.299,4172.9954240477155
1820,2023-12-26,2.91112,3682.3553921957514
1821,2023-12-27,2.66675,3373.2450885356907
1822,2023-12-28,2.51258,3178.2312344812995
1823,2023-12-29,2.48798,3147.1140209524806
1824,2023-12-30,2.5626,3241.502901989899
1825,2023-12-31,2.66183,3367.0216458299274
1826,2024-01-01,2.46174,3113.92232652174
1827,2024-01-02,2.36252,2988.416231955504
1828,2024-01-03,2.49044,3150.225742305363
1829,2024-01-04,2.51504,3181.342955834182
1830,2024-01-05,2.4027,3039.241014052575
1831,2024-01-06,2.78319,3520.5332325721006
1832,2024-01-07,3.08907,3907.449219328001
1833,2024-01-08,2.20343,2787.1789351953494
1834,2024-01-09,2.39532,3029.905849993929
1835,2024-01-10,2.46584,3119.1085287765436
1836,2024-01-11,2.55686,3234.242218833174
1837,2024-01-12,2.42812,3071.3954680323545
1838,2024-01-13,3.20305,4051.625642011529
1839,2024-01-14,3.28342,4153.287855479463
1840,2024-01-15,2.76269,3494.602221298085
1841,2024-01-16,2.5462,3220.7580929706855
1842,2024-01-17,2.60935,3300.6382569684465
1843,2024-01-18,2.67331,3381.5430121433756
1844,2024-01-19,2.4724,3127.406452384229
1845,2024-01-20,2.88652,3651.2381786669325
1846,2024-01-21,3.08087,3897.0768148183947
1847,2024-01-22,2.63313,3330.718230046305
1848,2024-01-23,2.37564,3005.0120791708746
1849,2024-01-24,2.38302,3014.3472432295202
1850,2024-01-25,2.30019,2909.573308408704
1851,2024-01-26,2.38384,3015.3844836804806
